base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0226,calib,ba,target,use,noop,6,0,2,5,-4.21875,-4.203125,0.015625,0,0,1,0,0.0,0.0,46.78810343387782,0,True,"H0,H1,H2",False,
base_0227,calib,ab,source,def_source,whole_state,6,4096,5,4,-3.21875,-3.21875,0.0,0,0,1,0,0.0,0.0,43.4693486918322,4096,True,"H0,H1,H2",False,
base_0227,calib,ab,source,def_source,noop,6,0,5,4,-3.21875,-3.203125,0.015625,0,0,1,0,0.0,0.0,43.4693486918322,0,True,"H0,H1,H2",False,
base_0227,calib,ab,source,def_target,whole_state,6,4096,5,4,-3.21875,-3.046875,0.171875,0,0,1,0,0.43340691883306404,18.676738555457668,43.09284818466734,4096,False,"H0,H1,H2",False,
base_0227,calib,ab,source,def_target,noop,6,0,5,4,-3.21875,-3.203125,0.015625,0,0,1,0,0.0,0.0,43.09284818466734,0,True,"H0,H1,H2",False,
base_0227,calib,ab,source,mutation,whole_state,6,4096,5,4,-3.21875,-0.8281250596046448,2.3906249403953552,0,0,1,0,0.9724379087482588,42.17428057465635,43.36963850879067,4096,False,"H0,H1,H2",False,
base_0227,calib,ab,source,mutation,noop,6,0,5,4,-3.21875,-3.203125,0.015625,0,0,1,0,0.0,0.0,43.36963850879067,0,True,"H0,H1,H2",False,
base_0227,calib,ab,source,use,whole_state,6,4096,5,4,-3.21875,-0.5468750596046448,2.6718749403953552,0,0,1,0,0.7354195379209987,30.72506451532648,41.778961437691734,4096,False,"H0,H1,H2",False,
base_0227,calib,ab,source,use,noop,6,0,5,4,-3.21875,-3.203125,0.015625,0,0,1,0,0.0,0.0,41.778961437691734,0,True,"H0,H1,H2",False,
base_0227,calib,ab,target,def_source,whole_state,6,4096,4,5,-3.984374761581421,-3.96875,0.015624761581420898,0,0,1,0,0.0,0.0,43.4693486918322,4096,True,"H0,H1,H2",False,
base_0227,calib,ab,target,def_source,noop,6,0,4,5,-3.984374761581421,-3.96875,0.015624761581420898,0,0,1,0,0.0,0.0,43.4693486918322,0,True,"H0,H1,H2",False,
base_0227,calib,ab,target,def_target,whole_state,6,4096,4,5,-3.984374761581421,-4.0,-0.0156252384185791,0,0,1,0,0.4220986986880171,18.676738555457668,44.2473255982769,4096,False,"H0,H1,H2",False,
base_0227,calib,ab,target,def_target,noop,6,0,4,5,-3.984374761581421,-3.96875,0.015624761581420898,0,0,1,0,0.0,0.0,44.2473255982769,0,True,"H0,H1,H2",False,
base_0227,calib,ab,target,mutation,whole_state,6,4096,4,5,-3.984374761581421,-3.765625,0.2187497615814209,0,0,1,0,0.9584396770577043,42.17428057465635,44.0030620436399,4096,False,"H0,H1,H2",False,
base_0227,calib,ab,target,mutation,noop,6,0,4,5,-3.984374761581421,-3.96875,0.015624761581420898,0,0,1,0,0.0,0.0,44.0030620436399,0,True,"H0,H1,H2",False,
base_0227,calib,ab,target,use,whole_state,6,4096,4,5,-3.984374761581421,0.421875,4.406249761581421,1,1,0,0,0.6800605512617222,30.72506451532648,45.17989531714787,4096,False,"H0,H1,H2",False,
base_0227,calib,ab,target,use,noop,6,0,4,5,-3.984374761581421,-3.96875,0.015624761581420898,0,0,1,0,0.0,0.0,45.17989531714787,0,True,"H0,H1,H2",False,
base_0227,calib,ba,source,def_source,whole_state,6,4096,4,5,-2.765625,-2.765625,0.0,0,0,1,0,0.0,0.0,43.55080697038985,4096,True,"H0,H1,H2",False,
base_0227,calib,ba,source,def_source,noop,6,0,4,5,-2.765625,-2.78125,-0.015625,0,0,1,0,0.0,0.0,43.55080697038985,0,True,"H0,H1,H2",False,
base_0227,calib,ba,source,def_target,whole_state,6,4096,4,5,-2.765625,-2.65625,0.109375,0,0,1,0,0.44140095123607237,19.160548815868946,43.40849008642349,4096,False,"H0,H1,H2",False,
base_0227,calib,ba,source,def_target,noop,6,0,4,5,-2.765625,-2.78125,-0.015625,0,0,1,0,0.0,0.0,43.40849008642349,0,True,"H0,H1,H2",False,
base_0227,calib,ba,source,mutation,whole_state,6,4096,4,5,-2.765625,-0.9375,1.828125,0,0,1,0,0.9790577966863285,42.41285655086739,43.320074355585426,4096,False,"H0,H1,H2",False,
base_0227,calib,ba,source,mutation,noop,6,0,4,5,-2.765625,-2.78125,-0.015625,0,0,1,0,0.0,0.0,43.320074355585426,0,True,"H0,H1,H2",False,
base_0227,calib,ba,source,use,whole_state,6,4096,4,5,-2.765625,1.171875,3.9375,1,1,0,0,0.7423728799960655,30.93529087507538,41.6708256843102,4096,False,"H0,H1,H2",False,
base_0227,calib,ba,source,use,noop,6,0,4,5,-2.765625,-2.78125,-0.015625,0,0,1,0,0.0,0.0,41.6708256843102,0,True,"H0,H1,H2",False,
base_0227,calib,ba,target,def_source,whole_state,6,4096,5,4,-3.5,-3.484375,0.015625,0,0,1,0,0.0,0.0,43.55080697038985,4096,True,"H0,H1,H2",False,
base_0227,calib,ba,target,def_source,noop,6,0,5,4,-3.5,-3.5,0.0,0,0,1,0,0.0,0.0,43.55080697038985,0,True,"H0,H1,H2",False,
base_0227,calib,ba,target,def_target,whole_state,6,4096,5,4,-3.5,-3.484375,0.015625,0,0,1,0,0.43263690095105506,19.160548815868946,44.287828370046064,4096,False,"H0,H1,H2",False,
base_0227,calib,ba,target,def_target,noop,6,0,5,4,-3.5,-3.5,0.0,0,0,1,0,0.0,0.0,44.287828370046064,0,True,"H0,H1,H2",False,
base_0227,calib,ba,target,mutation,whole_state,6,4096,5,4,-3.5,-3.8125,-0.3125,0,0,1,0,0.9593858598324173,42.41285655086739,44.20834027955753,4096,False,"H0,H1,H2",False,
base_0227,calib,ba,target,mutation,noop,6,0,5,4,-3.5,-3.5,0.0,0,0,1,0,0.0,0.0,44.20834027955753,0,True,"H0,H1,H2",False,
base_0227,calib,ba,target,use,whole_state,6,4096,5,4,-3.5,0.8125,4.3125,1,1,0,0,0.6821134928952833,30.93529087507538,45.35211690912043,4096,False,"H0,H1,H2",False,
base_0227,calib,ba,target,use,noop,6,0,5,4,-3.5,-3.5,0.0,0,0,1,0,0.0,0.0,45.35211690912043,0,True,"H0,H1,H2",False,
base_0228,calib,ab,source,def_source,whole_state,6,4096,4,7,-2.984375,-2.984375,0.0,0,0,1,0,0.0,0.0,44.535066377954465,4096,True,"H0,H1,H2",False,
base_0228,calib,ab,source,def_source,noop,6,0,4,7,-2.984375,-2.984375,0.0,0,0,1,0,0.0,0.0,44.535066377954465,0,True,"H0,H1,H2",False,
base_0228,calib,ab,source,def_target,whole_state,6,4096,4,7,-2.984375,-2.8125,0.171875,0,0,1,0,0.3800953791195102,15.646207943715337,41.163899387463566,4096,False,"H0,H1,H2",False,
base_0228,calib,ab,source,def_target,noop,6,0,4,7,-2.984375,-2.984375,0.0,0,0,1,0,0.0,0.0,41.163899387463566,0,True,"H0,H1,H2",False,
base_0228,calib,ab,source,mutation,whole_state,6,4096,4,7,-2.984375,-0.953125,2.03125,0,0,1,0,0.9053686429363579,40.53083497715596,44.76721752335423,4096,False,"H0,H1,H2",False,
base_0228,calib,ab,source,mutation,noop,6,0,4,7,-2.984375,-2.984375,0.0,0,0,1,0,0.0,0.0,44.76721752335423,0,True,"H0,H1,H2",False,
base_0228,calib,ab,source,use,whole_state,6,4096,4,7,-2.984375,0.9375,3.921875,1,1,0,0,0.6481554576517532,29.900586898478043,46.13181381949159,4096,False,"H0,H1,H2",False,
base_0228,calib,ab,source,use,noop,6,0,4,7,-2.984375,-2.984375,0.0,0,0,1,0,0.0,0.0,46.13181381949159,0,True,"H0,H1,H2",False,
base_0228,calib,ab,target,def_source,whole_state,6,4096,7,4,-4.34375,-4.359375,-0.015625,0,0,1,0,0.0,0.0,44.535066377954465,4096,True,"H0,H1,H2",False,
base_0228,calib,ab,target,def_source,noop,6,0,7,4,-4.34375,-4.359375,-0.015625,0,0,1,0,0.0,0.0,44.535066377954465,0,True,"H0,H1,H2",False,
base_0228,calib,ab,target,def_target,whole_state,6,4096,7,4,-4.34375,-4.5,-0.15625,0,0,1,0,0.3619884575388321,15.646207943715337,43.22294707984412,4096,False,"H0,H1,H2",False,
base_0228,calib,ab,target,def_target,noop,6,0,7,4,-4.34375,-4.359375,-0.015625,0,0,1,0,0.0,0.0,43.22294707984412,0,True,"H0,H1,H2",False,
base_0228,calib,ab,target,mutation,whole_state,6,4096,7,4,-4.34375,-4.03125,0.3125,0,0,1,0,0.863386267409577,40.53083497715596,46.94403479309541,4096,False,"H0,H1,H2",False,
base_0228,calib,ab,target,mutation,noop,6,0,7,4,-4.34375,-4.359375,-0.015625,0,0,1,0,0.0,0.0,46.94403479309541,0,True,"H0,H1,H2",False,
base_0228,calib,ab,target,use,whole_state,6,4096,7,4,-4.34375,0.7031249403953552,5.046874940395355,1,1,0,0,0.6554939278008439,29.900586898478043,45.61535298853694,4096,False,"H0,H1,H2",False,
base_0228,calib,ab,target,use,noop,6,0,7,4,-4.34375,-4.359375,-0.015625,0,0,1,0,0.0,0.0,45.61535298853694,0,True,"H0,H1,H2",False,
base_0228,calib,ba,source,def_source,whole_state,6,4096,7,4,-3.796875,-3.796875,0.0,0,0,1,0,0.0,0.0,44.43113156569387,4096,True,"H0,H1,H2",False,
base_0228,calib,ba,source,def_source,noop,6,0,7,4,-3.796875,-3.796875,0.0,0,0,1,0,0.0,0.0,44.43113156569387,0,True,"H0,H1,H2",False,
base_0228,calib,ba,source,def_target,whole_state,6,4096,7,4,-3.796875,-3.6875,0.109375,0,0,1,0,0.45358259000686146,18.81549517900094,41.48196071351926,4096,False,"H0,H1,H2",False,
base_0228,calib,ba,source,def_target,noop,6,0,7,4,-3.796875,-3.796875,0.0,0,0,1,0,0.0,0.0,41.48196071351926,0,True,"H0,H1,H2",False,
base_0228,calib,ba,source,mutation,whole_state,6,4096,7,4,-3.796875,-1.34375,2.453125,0,0,1,0,0.8965810051969237,40.319481718679285,44.970260896642095,4096,False,"H0,H1,H2",False,
base_0228,calib,ba,source,mutation,noop,6,0,7,4,-3.796875,-3.796875,0.0,0,0,1,0,0.0,0.0,44.970260896642095,0,True,"H0,H1,H2",False,
base_0228,calib,ba,source,use,whole_state,6,4096,7,4,-3.796875,-1.71875,2.078125,0,0,1,0,0.6598425611220202,30.472829733891487,46.181970562908795,4096,False,"H0,H1,H2",False,
base_0228,calib,ba,source,use,noop,6,0,7,4,-3.796875,-3.796875,0.0,0,0,1,0,0.0,0.0,46.181970562908795,0,True,"H0,H1,H2",False,
base_0228,calib,ba,target,def_source,whole_state,6,4096,4,7,-3.890625,-3.890625,0.0,0,0,1,0,0.0,0.0,44.43113156569387,4096,True,"H0,H1,H2",False,
base_0228,calib,ba,target,def_source,noop,6,0,4,7,-3.890625,-3.90625,-0.015625,0,0,1,0,0.0,0.0,44.43113156569387,0,True,"H0,H1,H2",False,
base_0228,calib,ba,target,def_target,whole_state,6,4096,4,7,-3.890625,-4.0,-0.109375,0,0,1,0,0.4150352255411688,18.81549517900094,45.33469455385918,4096,False,"H0,H1,H2",False,
base_0228,calib,ba,target,def_target,noop,6,0,4,7,-3.890625,-3.90625,-0.015625,0,0,1,0,0.0,0.0,45.33469455385918,0,True,"H0,H1,H2",False,
base_0228,calib,ba,target,mutation,whole_state,6,4096,4,7,-3.890625,-3.578125,0.3125,0,0,1,0,0.8605393402637109,40.319481718679285,46.85373443394632,4096,False,"H0,H1,H2",False,
base_0228,calib,ba,target,mutation,noop,6,0,4,7,-3.890625,-3.90625,-0.015625,0,0,1,0,0.0,0.0,46.85373443394632,0,True,"H0,H1,H2",False,
base_0228,calib,ba,target,use,whole_state,6,4096,4,7,-3.890625,0.5312500596046448,4.421875059604645,1,1,0,0,0.6563799968202284,30.472829733891487,46.425591702236915,4096,False,"H0,H1,H2",False,
base_0228,calib,ba,target,use,noop,6,0,4,7,-3.890625,-3.90625,-0.015625,0,0,1,0,0.0,0.0,46.425591702236915,0,True,"H0,H1,H2",False,
base_0229,test,ab,source,def_source,whole_state,6,4096,7,3,-3.921875,-3.9375,-0.015625,0,0,1,0,0.0,0.0,43.53611456614496,4096,True,"H0,H1,H2",False,
base_0229,test,ab,source,def_source,noop,6,0,7,3,-3.921875,-3.921875,0.0,0,0,1,0,0.0,0.0,43.53611456614496,0,True,"H0,H1,H2",False,
base_0229,test,ab,source,def_target,whole_state,6,4096,7,3,-3.921875,-3.828125,0.09375,0,0,1,0,0.45151112240514174,18.74657718739586,41.519635413487165,4096,False,"H0,H1,H2",False,
base_0229,test,ab,source,def_target,noop,6,0,7,3,-3.921875,-3.921875,0.0,0,0,1,0,0.0,0.0,41.519635413487165,0,True,"H0,H1,H2",False,
base_0229,test,ab,source,mutation,whole_state,6,4096,7,3,-3.921875,-1.796875,2.125,0,0,1,0,0.9256110234125663,41.684913295313386,45.035022532065774,4096,False,"H0,H1,H2",False,
base_0229,test,ab,source,mutation,noop,6,0,7,3,-3.921875,-3.921875,0.0,0,0,1,0,0.0,0.0,45.035022532065774,0,True,"H0,H1,H2",False,
base_0229,test,ab,source,use,whole_state,6,4096,7,3,-3.921875,-0.109375,3.8125,0,0,1,0,0.7588878545481333,31.769557981614593,41.86331062121323,4096,False,"H0,H1,H2",False,
base_0229,test,ab,source,use,noop,6,0,7,3,-3.921875,-3.921875,0.0,0,0,1,0,0.0,0.0,41.86331062121323,0,True,"H0,H1,H2",False,
base_0229,test,ab,target,def_source,whole_state,6,4096,3,7,-3.765625,-3.765625,0.0,0,0,1,0,0.0,0.0,43.53611456614496,4096,True,"H0,H1,H2",False,
base_0229,test,ab,target,def_source,noop,6,0,3,7,-3.765625,-3.765625,0.0,0,0,1,0,0.0,0.0,43.53611456614496,0,True,"H0,H1,H2",False,
base_0229,test,ab,target,def_target,whole_state,6,4096,3,7,-3.765625,-3.859375,-0.09375,0,0,1,0,0.4117218111159327,18.74657718739586,45.53214496114513,4096,False,"H0,H1,H2",False,
base_0229,test,ab,target,def_target,noop,6,0,3,7,-3.765625,-3.765625,0.0,0,0,1,0,0.0,0.0,45.53214496114513,0,True,"H0,H1,H2",False,
base_0229,test,ab,target,mutation,whole_state,6,4096,3,7,-3.765625,-3.375,0.390625,0,0,1,0,0.9447051467804779,41.684913295313386,44.12478691089396,4096,False,"H0,H1,H2",False,
base_0229,test,ab,target,mutation,noop,6,0,3,7,-3.765625,-3.765625,0.0,0,0,1,0,0.0,0.0,44.12478691089396,0,True,"H0,H1,H2",False,
base_0229,test,ab,target,use,whole_state,6,4096,3,7,-3.765625,0.71875,4.484375,1,1,0,0,0.6999877134980484,31.769557981614593,45.385879450444335,4096,False,"H0,H1,H2",False,
base_0229,test,ab,target,use,noop,6,0,3,7,-3.765625,-3.765625,0.0,0,0,1,0,0.0,0.0,45.385879450444335,0,True,"H0,H1,H2",False,
base_0229,test,ba,source,def_source,whole_state,6,4096,3,7,-2.9375,-2.953125,-0.015625,0,0,1,0,0.0,0.0,42.85202416739027,4096,True,"H0,H1,H2",False,
base_0229,test,ba,source,def_source,noop,6,0,3,7,-2.9375,-2.953125,-0.015625,0,0,1,0,0.0,0.0,42.85202416739027,0,True,"H0,H1,H2",False,
base_0229,test,ba,source,def_target,whole_state,6,4096,3,7,-2.9375,-2.890625,0.046875,0,0,1,0,0.3252459115319538,13.51369967036284,41.54917615016718,4096,False,"H0,H1,H2",False,
base_0229,test,ba,source,def_target,noop,6,0,3,7,-2.9375,-2.953125,-0.015625,0,0,1,0,0.0,0.0,41.54917615016718,0,True,"H0,H1,H2",False,
base_0229,test,ba,source,mutation,whole_state,6,4096,3,7,-2.9375,-1.125,1.8125,0,0,1,0,0.9282152928271032,41.585562765786385,44.80163501629836,4096,False,"H0,H1,H2",False,
base_0229,test,ba,source,mutation,noop,6,0,3,7,-2.9375,-2.953125,-0.015625,0,0,1,0,0.0,0.0,44.80163501629836,0,True,"H0,H1,H2",False,
base_0229,test,ba,source,use,whole_state,6,4096,3,7,-2.9375,0.9375,3.875,1,1,0,0,0.7544754691354466,31.22884194363605,41.39146098337853,4096,False,"H0,H1,H2",False,
base_0229,test,ba,source,use,noop,6,0,3,7,-2.9375,-2.953125,-0.015625,0,0,1,0,0.0,0.0,41.39146098337853,0,True,"H0,H1,H2",False,
base_0229,test,ba,target,def_source,whole_state,6,4096,7,3,-3.984374761581421,-3.984375,-2.384185791015625e-07,0,0,1,0,0.0,0.0,42.85202416739027,4096,True,"H0,H1,H2",False,
base_0229,test,ba,target,def_source,noop,6,0,7,3,-3.984374761581421,-4.0,-0.0156252384185791,0,0,1,0,0.0,0.0,42.85202416739027,0,True,"H0,H1,H2",False,
base_0229,test,ba,target,def_target,whole_state,6,4096,7,3,-3.984374761581421,-3.984375238418579,-4.76837158203125e-07,0,0,1,0,0.3093212497848832,13.51369967036284,43.688235708865506,4096,False,"H0,H1,H2",False,
base_0229,test,ba,target,def_target,noop,6,0,7,3,-3.984374761581421,-4.0,-0.0156252384185791,0,0,1,0,0.0,0.0,43.688235708865506,0,True,"H0,H1,H2",False,
base_0229,test,ba,target,mutation,whole_state,6,4096,7,3,-3.984374761581421,-3.75,0.2343747615814209,0,0,1,0,0.9445766077791584,41.585562765786385,44.02561149969645,4096,False,"H0,H1,H2",False,
base_0229,test,ba,target,mutation,noop,6,0,7,3,-3.984374761581421,-4.0,-0.0156252384185791,0,0,1,0,0.0,0.0,44.02561149969645,0,True,"H0,H1,H2",False,
base_0229,test,ba,target,use,whole_state,6,4096,7,3,-3.984374761581421,0.828125,4.812499761581421,1,1,0,0,0.6977246568406731,31.22884194363605,44.75811717052049,4096,False,"H0,H1,H2",False,
base_0229,test,ba,target,use,noop,6,0,7,3,-3.984374761581421,-4.0,-0.0156252384185791,0,0,1,0,0.0,0.0,44.75811717052049,0,True,"H0,H1,H2",False,
base_0230,calib,ab,source,def_source,whole_state,6,4096,7,3,-3.140625,-3.125,0.015625,0,0,1,0,0.0,0.0,44.13915914480505,4096,True,"H0,H1,H2",False,
base_0230,calib,ab,source,def_source,noop,6,0,7,3,-3.140625,-3.125,0.015625,0,0,1,0,0.0,0.0,44.13915914480505,0,True,"H0,H1,H2",False,
base_0230,calib,ab,source,def_target,whole_state,6,4096,7,3,-3.140625,-2.953125,0.1875,0,0,1,0,0.5465401978101024,21.102242862113528,38.61059615864813,4096,False,"H0,H1,H2",False,
base_0230,calib,ab,source,def_target,noop,6,0,7,3,-3.140625,-3.125,0.015625,0,0,1,0,0.0,0.0,38.61059615864813,0,True,"H0,H1,H2",False,
base_0230,calib,ab,source,mutation,whole_state,6,4096,7,3,-3.140625,-2.15625,0.984375,0,0,1,0,0.9931577269303223,42.462677291699784,42.75522018334845,4096,False,"H0,H1,H2",False,
base_0230,calib,ab,source,mutation,noop,6,0,7,3,-3.140625,-3.125,0.015625,0,0,1,0,0.0,0.0,42.75522018334845,0,True,"H0,H1,H2",False,
base_0230,calib,ab,source,use,whole_state,6,4096,7,3,-3.140625,-0.078125,3.0625,0,0,1,0,0.6709710328466095,28.86580500748393,43.02094068803554,4096,False,"H0,H1,H2",False,
base_0230,calib,ab,source,use,noop,6,0,7,3,-3.140625,-3.125,0.015625,0,0,1,0,0.0,0.0,43.02094068803554,0,True,"H0,H1,H2",False,
base_0230,calib,ab,target,def_source,whole_state,6,4096,3,7,-4.09375,-4.09375,0.0,0,0,1,0,0.0,0.0,44.13915914480505,4096,True,"H0,H1,H2",False,
base_0230,calib,ab,target,def_source,noop,6,0,3,7,-4.09375,-4.09375,0.0,0,0,1,0,0.0,0.0,44.13915914480505,0,True,"H0,H1,H2",False,
base_0230,calib,ab,target,def_target,whole_state,6,4096,3,7,-4.09375,-4.1875,-0.09375,0,0,1,0,0.48789552140056275,21.102242862113528,43.2515609111086,4096,False,"H0,H1,H2",False,
base_0230,calib,ab,target,def_target,noop,6,0,3,7,-4.09375,-4.09375,0.0,0,0,1,0,0.0,0.0,43.2515609111086,0,True,"H0,H1,H2",False,
base_0230,calib,ab,target,mutation,whole_state,6,4096,3,7,-4.09375,-3.453125,0.640625,0,0,1,0,0.9742671234405289,42.462677291699784,43.584224767584274,4096,False,"H0,H1,H2",False,
base_0230,calib,ab,target,mutation,noop,6,0,3,7,-4.09375,-4.09375,0.0,0,0,1,0,0.0,0.0,43.584224767584274,0,True,"H0,H1,H2",False,
base_0230,calib,ab,target,use,whole_state,6,4096,3,7,-4.09375,1.359375,5.453125,1,1,0,0,0.6518798233510604,28.86580500748393,44.280868917059074,4096,False,"H0,H1,H2",False,
base_0230,calib,ab,target,use,noop,6,0,3,7,-4.09375,-4.09375,0.0,0,0,1,0,0.0,0.0,44.280868917059074,0,True,"H0,H1,H2",False,
base_0230,calib,ba,source,def_source,whole_state,6,4096,3,7,-3.21875,-3.234375,-0.015625,0,0,1,0,0.0,0.0,43.49765699558343,4096,True,"H0,H1,H2",False,
base_0230,calib,ba,source,def_source,noop,6,0,3,7,-3.21875,-3.21875,0.0,0,0,1,0,0.0,0.0,43.49765699558343,0,True,"H0,H1,H2",False,
base_0230,calib,ba,source,def_target,whole_state,6,4096,3,7,-3.21875,-3.0,0.21875,0,0,1,0,0.4693152588897189,18.62068113379346,39.676274702521454,4096,False,"H0,H1,H2",False,
base_0230,calib,ba,source,def_target,noop,6,0,3,7,-3.21875,-3.21875,0.0,0,0,1,0,0.0,0.0,39.676274702521454,0,True,"H0,H1,H2",False,
base_0230,calib,ba,source,mutation,whole_state,6,4096,3,7,-3.21875,-2.140625,1.078125,0,0,1,0,0.9906461272781557,42.22540202764902,42.62410245691384,4096,False,"H0,H1,H2",False,
base_0230,calib,ba,source,mutation,noop,6,0,3,7,-3.21875,-3.21875,0.0,0,0,1,0,0.0,0.0,42.62410245691384,0,True,"H0,H1,H2",False,
base_0230,calib,ba,source,use,whole_state,6,4096,3,7,-3.21875,-1.640625,1.578125,0,0,1,0,0.6645792303741935,28.198911457848492,42.431225908114826,4096,False,"H0,H1,H2",False,
base_0230,calib,ba,source,use,noop,6,0,3,7,-3.21875,-3.21875,0.0,0,0,1,0,0.0,0.0,42.431225908114826,0,True,"H0,H1,H2",False,
base_0230,calib,ba,target,def_source,whole_state,6,4096,7,3,-4.046875,-4.046875,0.0,0,0,1,0,0.0,0.0,43.49765699558343,4096,True,"H0,H1,H2",False,
base_0230,calib,ba,target,def_source,noop,6,0,7,3,-4.046875,-4.03125,0.015625,0,0,1,0,0.0,0.0,43.49765699558343,0,True,"H0,H1,H2",False,
base_0230,calib,ba,target,def_target,whole_state,6,4096,7,3,-4.046875,-4.28125,-0.234375,0,0,1,0,0.43515932900266163,18.62068113379346,42.79049050027276,4096,False,"H0,H1,H2",False,
base_0230,calib,ba,target,def_target,noop,6,0,7,3,-4.046875,-4.03125,0.015625,0,0,1,0,0.0,0.0,42.79049050027276,0,True,"H0,H1,H2",False,
base_0230,calib,ba,target,mutation,whole_state,6,4096,7,3,-4.046875,-3.828125,0.21875,0,0,1,0,0.9735880223689873,42.22540202764902,43.37091362823453,4096,False,"H0,H1,H2",False,
base_0230,calib,ba,target,mutation,noop,6,0,7,3,-4.046875,-4.03125,0.015625,0,0,1,0,0.0,0.0,43.37091362823453,0,True,"H0,H1,H2",False,
base_0230,calib,ba,target,use,whole_state,6,4096,7,3,-4.046875,1.46875,5.515625,1,1,0,0,0.6442239767464002,28.198911457848492,43.77190616261251,4096,False,"H0,H1,H2",False,
base_0230,calib,ba,target,use,noop,6,0,7,3,-4.046875,-4.03125,0.015625,0,0,1,0,0.0,0.0,43.77190616261251,0,True,"H0,H1,H2",False,
base_0231,calib,ab,source,def_source,whole_state,6,4096,6,3,-2.9375,-2.9375,0.0,0,0,1,0,0.0,0.0,43.28910758470316,4096,True,"H0,H1,H2",False,
base_0231,calib,ab,source,def_source,noop,6,0,6,3,-2.9375,-2.9375,0.0,0,0,1,0,0.0,0.0,43.28910758470316,0,True,"H0,H1,H2",False,
base_0231,calib,ab,source,def_target,whole_state,6,4096,6,3,-2.9375,-2.859375,0.078125,0,0,1,0,0.5597464314434524,22.080307418471467,39.44698202279133,4096,False,"H0,H1,H2",False,
base_0231,calib,ab,source,def_target,noop,6,0,6,3,-2.9375,-2.9375,0.0,0,0,1,0,0.0,0.0,39.44698202279133,0,True,"H0,H1,H2",False,
base_0231,calib,ab,source,mutation,whole_state,6,4096,6,3,-2.9375,-1.546875,1.390625,0,0,1,0,0.977752182791995,42.16785329431265,43.12734252753221,4096,False,"H0,H1,H2",False,
base_0231,calib,ab,source,mutation,noop,6,0,6,3,-2.9375,-2.9375,0.0,0,0,1,0,0.0,0.0,43.12734252753221,0,True,"H0,H1,H2",False,
base_0231,calib,ab,source,use,whole_state,6,4096,6,3,-2.9375,-0.765625,2.171875,0,0,1,0,0.7061439899442926,30.750424275071065,43.54696027009584,4096,False,"H0,H1,H2",False,
base_0231,calib,ab,source,use,noop,6,0,6,3,-2.9375,-2.9375,0.0,0,0,1,0,0.0,0.0,43.54696027009584,0,True,"H0,H1,H2",False,
base_0231,calib,ab,target,def_source,whole_state,6,4096,3,6,-3.640625,-3.65625,-0.015625,0,0,1,0,0.0,0.0,43.28910758470316,4096,True,"H0,H1,H2",False,
base_0231,calib,ab,target,def_source,noop,6,0,3,6,-3.640625,-3.640625,0.0,0,0,1,0,0.0,0.0,43.28910758470316,0,True,"H0,H1,H2",False,
base_0231,calib,ab,target,def_target,whole_state,6,4096,3,6,-3.640625,-3.84375,-0.203125,0,0,1,0,0.4870530130687116,22.080307418471467,45.334505333111366,4096,False,"H0,H1,H2",False,
base_0231,calib,ab,target,def_target,noop,6,0,3,6,-3.640625,-3.640625,0.0,0,0,1,0,0.0,0.0,45.334505333111366,0,True,"H0,H1,H2",False,
base_0231,calib,ab,target,mutation,whole_state,6,4096,3,6,-3.640625,-3.25,0.390625,0,0,1,0,0.9512518732242399,42.16785329431265,44.328799218429886,4096,False,"H0,H1,H2",False,
base_0231,calib,ab,target,mutation,noop,6,0,3,6,-3.640625,-3.640625,0.0,0,0,1,0,0.0,0.0,44.328799218429886,0,True,"H0,H1,H2",False,
base_0231,calib,ab,target,use,whole_state,6,4096,3,6,-3.640625,1.125,4.765625,1,1,0,0,0.6725562096894141,30.750424275071065,45.72171638898641,4096,False,"H0,H1,H2",False,
base_0231,calib,ab,target,use,noop,6,0,3,6,-3.640625,-3.640625,0.0,0,0,1,0,0.0,0.0,45.72171638898641,0,True,"H0,H1,H2",False,
base_0231,calib,ba,source,def_source,whole_state,6,4096,3,6,-3.046875,-3.046875,0.0,0,0,1,0,0.0,0.0,42.915785970160414,4096,True,"H0,H1,H2",False,
base_0231,calib,ba,source,def_source,noop,6,0,3,6,-3.046875,-3.046875,0.0,0,0,1,0,0.0,0.0,42.915785970160414,0,True,"H0,H1,H2",False,
base_0231,calib,ba,source,def_target,whole_state,6,4096,3,6,-3.046875,-2.6875,0.359375,0,0,1,0,0.38920720817358945,15.923747108665035,40.913289307743035,4096,False,"H0,H1,H2",False,
base_0231,calib,ba,source,def_target,noop,6,0,3,6,-3.046875,-3.046875,0.0,0,0,1,0,0.0,0.0,40.913289307743035,0,True,"H0,H1,H2",False,
base_0231,calib,ba,source,mutation,whole_state,6,4096,3,6,-3.046875,-2.15625,0.890625,0,0,1,0,0.9871032111657602,42.34472925137392,42.89797538128274,4096,False,"H0,H1,H2",False,
base_0231,calib,ba,source,mutation,noop,6,0,3,6,-3.046875,-3.046875,0.0,0,0,1,0,0.0,0.0,42.89797538128274,0,True,"H0,H1,H2",False,
base_0231,calib,ba,source,use,whole_state,6,4096,3,6,-3.046875,0.34375,3.390625,1,1,0,0,0.6636341792017438,28.948117122852153,43.62059404124206,4096,False,"H0,H1,H2",False,
