model,item_id,family,pair_id,arm,read,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
deepseek-coder-1.3b,alias-1-call,alias,,,call,21,offtarget_r,erase,10.375,10.40625,0.03125,0.02053941970157464
deepseek-coder-1.3b,alias-1-call,alias,,,call,21,random,erase,10.375,10.390625,0.015625,0.01158237111251947
deepseek-coder-1.3b,alias-1-call,alias,,,call,21,random_matched,erase,10.375,10.390625,0.015625,0.022898045180491777
deepseek-coder-1.3b,alias-1-call,alias,,,call,22,jlens,erase,10.375,10.375,0.0,0.014904562778966029
deepseek-coder-1.3b,alias-1-call,alias,,,call,22,rlens,erase,10.375,10.375,0.0,0.014904562778966029
deepseek-coder-1.3b,alias-1-call,alias,,,call,22,logit,erase,10.375,10.375,0.0,0.014904562778966029
deepseek-coder-1.3b,alias-1-call,alias,,,call,22,offtarget_j,erase,10.375,10.359375,-0.015625,0.034989980997376095
deepseek-coder-1.3b,alias-1-call,alias,,,call,22,offtarget_r,erase,10.375,10.359375,-0.015625,0.034989980997376095
deepseek-coder-1.3b,alias-1-call,alias,,,call,22,random,erase,10.375,10.375,0.0,0.01455218592385308
deepseek-coder-1.3b,alias-1-call,alias,,,call,22,random_matched,erase,10.375,10.390625,0.015625,0.01490456375588834
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,jlens,erase,10.375,9.25,-1.125,0.22098032776255205
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,rlens,erase,10.375,8.75,-1.625,0.24290497256003005
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,logit,erase,10.375,7.75,-2.625,0.2714020973035081
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,offtarget_j,erase,10.375,10.28125,-0.09375,0.008602133347443879
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,offtarget_r,erase,10.375,10.15625,-0.21875,0.015314817987955759
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,random,erase,10.375,10.375,0.0,0.014799852927284057
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,random_matched,erase,10.375,10.6875,0.3125,0.22098030591509432
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,21,jlens,erase,10.375,7.5,-2.875,0.19620055917474977
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,21,rlens,erase,10.375,6.5,-3.875,0.21354107359710728
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,21,logit,erase,10.375,5.75,-4.625,0.2409259555649931
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,21,offtarget_j,erase,10.375,10.484375,0.109375,0.004580827419899247
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,21,offtarget_r,erase,10.375,10.453125,0.078125,0.0014394107710789042
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,21,random,erase,10.375,10.421875,0.046875,0.006698397019995957
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,21,random_matched,erase,10.375,10.3125,-0.0625,0.19620055917474977
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,22,jlens,erase,10.375,4.5,-5.875,0.22068095598043033
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,22,rlens,erase,10.375,4.5,-5.875,0.22068095598043033
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,22,logit,erase,10.375,4.5,-5.875,0.22068095598043033
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,22,offtarget_j,erase,10.375,11.109375,0.734375,0.020620894787228946
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,22,offtarget_r,erase,10.375,11.109375,0.734375,0.020620894787228946
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,22,random,erase,10.375,10.375,0.0,0.0012889562014139746
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,22,random_matched,erase,10.375,10.676025390625,0.301025390625,0.22068093995086102
deepseek-coder-1.3b,call-1-use,call,,,use,20,jlens,erase,10.5625,10.625,0.0625,0.05825865446087361
deepseek-coder-1.3b,call-1-use,call,,,use,20,rlens,erase,10.5625,10.625,0.0625,0.05273437763317063
deepseek-coder-1.3b,call-1-use,call,,,use,20,logit,erase,10.5625,10.625,0.0625,0.03954848990880259
deepseek-coder-1.3b,call-1-use,call,,,use,20,offtarget_j,erase,10.5625,10.6875,0.125,0.05196322798418815
deepseek-coder-1.3b,call-1-use,call,,,use,20,offtarget_r,erase,10.5625,10.625,0.0625,0.06047198394079929
deepseek-coder-1.3b,call-1-use,call,,,use,20,random,erase,10.5625,10.625,0.0625,0.04143585673862041
deepseek-coder-1.3b,call-1-use,call,,,use,20,random_matched,erase,10.5625,10.625,0.0625,0.05825865446087361
deepseek-coder-1.3b,call-1-use,call,,,use,21,jlens,erase,10.5625,10.5625,0.0,0.07253638586327621
deepseek-coder-1.3b,call-1-use,call,,,use,21,rlens,erase,10.5625,10.5625,0.0,0.06547465198582635
deepseek-coder-1.3b,call-1-use,call,,,use,21,logit,erase,10.5625,10.5625,0.0,0.04851908350340108
deepseek-coder-1.3b,call-1-use,call,,,use,21,offtarget_j,erase,10.5625,10.625,0.0625,0.07269056340934112
deepseek-coder-1.3b,call-1-use,call,,,use,21,offtarget_r,erase,10.5625,10.625,0.0625,0.0779235019589308
deepseek-coder-1.3b,call-1-use,call,,,use,21,random,erase,10.5625,10.5625,0.0,0.002637000610525789
deepseek-coder-1.3b,call-1-use,call,,,use,21,random_matched,erase,10.5625,10.5625,0.0,0.07253638586327621
deepseek-coder-1.3b,call-1-use,call,,,use,22,jlens,erase,10.5625,10.625,0.0625,0.0723708176412868
deepseek-coder-1.3b,call-1-use,call,,,use,22,rlens,erase,10.5625,10.625,0.0625,0.0723708176412868
deepseek-coder-1.3b,call-1-use,call,,,use,22,logit,erase,10.5625,10.625,0.0625,0.0723708176412868
deepseek-coder-1.3b,call-1-use,call,,,use,22,offtarget_j,erase,10.5625,10.625,0.0625,0.08801422987818987
deepseek-coder-1.3b,call-1-use,call,,,use,22,offtarget_r,erase,10.5625,10.625,0.0625,0.08801422987818987
deepseek-coder-1.3b,call-1-use,call,,,use,22,random,erase,10.5625,10.5625,0.0,0.018341446503875144
deepseek-coder-1.3b,call-1-use,call,,,use,22,random_matched,erase,10.5625,10.625,0.0625,0.0723708176412868
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,jlens,erase,10.5625,10.625,0.0625,0.011974872120800424
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,rlens,erase,10.5625,10.5625,0.0,0.006735475890229005
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,logit,erase,10.5625,10.625,0.0625,0.021435779915743483
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,offtarget_j,erase,10.5625,10.625,0.0625,0.0104033831731554
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,offtarget_r,erase,10.5625,10.5625,0.0,0.007997241241981264
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,random,erase,10.5625,10.625,0.0625,0.02046103955886761
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,random_matched,erase,10.5625,10.5625,0.0,0.011974872120800424
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,21,jlens,erase,10.5625,10.5625,0.0,0.00022098895907357097
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,21,rlens,erase,10.5625,10.5625,0.0,0.005746064764872574
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,21,logit,erase,10.5625,10.5625,0.0,0.017084012854915342
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,21,offtarget_j,erase,10.5625,10.625,0.0625,0.027352263843119243
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,21,offtarget_r,erase,10.5625,10.6875,0.125,0.026932419007298397
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,21,random,erase,10.5625,10.5625,0.0,0.002020258595682946
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,21,random_matched,erase,10.5625,10.5625,0.0,0.00022098821569816558
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,22,jlens,erase,10.5625,10.625,0.0625,0.008517634291556598
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,22,rlens,erase,10.5625,10.625,0.0625,0.008517634291556598
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,22,logit,erase,10.5625,10.625,0.0625,0.008517634291556598
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,22,offtarget_j,erase,10.5625,10.625,0.0625,0.037027281185273216
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,22,offtarget_r,erase,10.5625,10.625,0.0625,0.037027281185273216
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,22,random,erase,10.5625,10.5625,0.0,0.018606069587508142
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,22,random_matched,erase,10.5625,10.5625,0.0,0.008517634291556598
deepseek-coder-1.3b,call-1-call,call,,,call,20,jlens,erase,10.5625,10.625,0.0625,0.007458024325069403
deepseek-coder-1.3b,call-1-call,call,,,call,20,rlens,erase,10.5625,10.5625,0.0,0.013177406659439693
deepseek-coder-1.3b,call-1-call,call,,,call,20,logit,erase,10.5625,10.5625,0.0,0.03788215317962053
deepseek-coder-1.3b,call-1-call,call,,,call,20,offtarget_j,erase,10.5625,10.625,0.0625,0.05067865643721108
deepseek-coder-1.3b,call-1-call,call,,,call,20,offtarget_r,erase,10.5625,10.5625,0.0,0.05720224856526235
deepseek-coder-1.3b,call-1-call,call,,,call,20,random,erase,10.5625,10.5625,0.0,0.045473421086372416
deepseek-coder-1.3b,call-1-call,call,,,call,20,random_matched,erase,10.5625,10.5625,0.0,0.0074580249704824225
deepseek-coder-1.3b,call-1-call,call,,,call,21,jlens,erase,10.5625,10.5625,0.0,0.010967777902223693
deepseek-coder-1.3b,call-1-call,call,,,call,21,rlens,erase,10.5625,10.625,0.0625,0.0007988591407151504
deepseek-coder-1.3b,call-1-call,call,,,call,21,logit,erase,10.5625,10.5,-0.0625,0.024650072411475592
deepseek-coder-1.3b,call-1-call,call,,,call,21,offtarget_j,erase,10.5625,10.625,0.0625,0.05859813528414814
deepseek-coder-1.3b,call-1-call,call,,,call,21,offtarget_r,erase,10.5625,10.625,0.0625,0.06084276801715107
deepseek-coder-1.3b,call-1-call,call,,,call,21,random,erase,10.5625,10.5625,0.0,0.00569143841824537
deepseek-coder-1.3b,call-1-call,call,,,call,21,random_matched,erase,10.5625,10.5625,0.0,0.010967776796015925
deepseek-coder-1.3b,call-1-call,call,,,call,22,jlens,erase,10.5625,10.5625,0.0,0.009130781183405228
deepseek-coder-1.3b,call-1-call,call,,,call,22,rlens,erase,10.5625,10.5625,0.0,0.009130781183405228
deepseek-coder-1.3b,call-1-call,call,,,call,22,logit,erase,10.5625,10.5625,0.0,0.009130781183405228
deepseek-coder-1.3b,call-1-call,call,,,call,22,offtarget_j,erase,10.5625,10.625,0.0625,0.06448529654065184
deepseek-coder-1.3b,call-1-call,call,,,call,22,offtarget_r,erase,10.5625,10.625,0.0625,0.06448529654065184
deepseek-coder-1.3b,call-1-call,call,,,call,22,random,erase,10.5625,10.625,0.0625,0.04969215194202622
deepseek-coder-1.3b,call-1-call,call,,,call,22,random_matched,erase,10.5625,10.625,0.0625,0.009130781183405228
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,jlens,erase,10.5625,10.0,-0.5625,0.1732139989888307
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,rlens,erase,10.5625,9.25,-1.3125,0.19345546542318498
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,logit,erase,10.5625,8.5,-2.0625,0.2248312395582172
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,offtarget_j,erase,10.5625,10.5,-0.0625,0.005498946366889911
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,offtarget_r,erase,10.5625,10.4375,-0.125,0.012137190207758579
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,random,erase,10.5625,10.5,-0.0625,0.01861887642104453
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,random_matched,erase,10.5625,10.1875,-0.375,0.1732140100471127
deepseek-coder-1.3b,call-1-answer,call,,,answer,21,jlens,erase,10.5625,8.75,-1.8125,0.1713447627937133
deepseek-coder-1.3b,call-1-answer,call,,,answer,21,rlens,erase,10.5625,8.0,-2.5625,0.1892745518448106
deepseek-coder-1.3b,call-1-answer,call,,,answer,21,logit,erase,10.5625,7.25,-3.3125,0.2150062897354545
deepseek-coder-1.3b,call-1-answer,call,,,answer,21,offtarget_j,erase,10.5625,10.75,0.1875,0.003331260215974045
deepseek-coder-1.3b,call-1-answer,call,,,answer,21,offtarget_r,erase,10.5625,10.5,-0.0625,0.00028295355968081115
deepseek-coder-1.3b,call-1-answer,call,,,answer,21,random,erase,10.5625,10.5,-0.0625,0.01775651556224918
deepseek-coder-1.3b,call-1-answer,call,,,answer,21,random_matched,erase,10.5625,10.4375,-0.125,0.17134474433249974
deepseek-coder-1.3b,call-1-answer,call,,,answer,22,jlens,erase,10.5625,6.0,-4.5625,0.21033979113593138
deepseek-coder-1.3b,call-1-answer,call,,,answer,22,rlens,erase,10.5625,6.0,-4.5625,0.21033979113593138
deepseek-coder-1.3b,call-1-answer,call,,,answer,22,logit,erase,10.5625,6.0,-4.5625,0.21033979113593138
deepseek-coder-1.3b,call-1-answer,call,,,answer,22,offtarget_j,erase,10.5625,10.4375,-0.125,0.00353065074284243
deepseek-coder-1.3b,call-1-answer,call,,,answer,22,offtarget_r,erase,10.5625,10.4375,-0.125,0.00353065074284243
deepseek-coder-1.3b,call-1-answer,call,,,answer,22,random,erase,10.5625,10.5,-0.0625,0.00939055285794493
deepseek-coder-1.3b,call-1-answer,call,,,answer,22,random_matched,erase,10.5625,10.6875,0.125,0.21033979113593138
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,jlens,erase,4.625,4.625,0.0,0.09081382913492031
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,rlens,erase,4.625,4.75,0.125,0.08790449618905578
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,logit,erase,4.625,4.625,0.0,0.07023289106116297
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,offtarget_j,erase,4.625,4.75,0.125,0.0860320092963028
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,offtarget_r,erase,4.625,4.75,0.125,0.08155919551821203
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,random,erase,4.625,4.625,0.0,0.008384969574362636
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,random_matched,erase,4.625,4.75,0.125,0.09081383489351258
deepseek-coder-1.3b,arith-1-use,arith,,,use,21,jlens,erase,4.625,4.75,0.125,0.08588644730655681
deepseek-coder-1.3b,arith-1-use,arith,,,use,21,rlens,erase,4.625,4.625,0.0,0.08064267817602726
deepseek-coder-1.3b,arith-1-use,arith,,,use,21,logit,erase,4.625,4.625,0.0,0.06310670007938557
deepseek-coder-1.3b,arith-1-use,arith,,,use,21,offtarget_j,erase,4.625,4.625,0.0,0.07511565875341085
deepseek-coder-1.3b,arith-1-use,arith,,,use,21,offtarget_r,erase,4.625,4.625,0.0,0.0664455065396883
deepseek-coder-1.3b,arith-1-use,arith,,,use,21,random,erase,4.625,4.625,0.0,0.00455852477758656
deepseek-coder-1.3b,arith-1-use,arith,,,use,21,random_matched,erase,4.625,4.625,0.0,0.08588643779975885
deepseek-coder-1.3b,arith-1-use,arith,,,use,22,jlens,erase,4.625,4.625,0.0,0.09724036913033629
deepseek-coder-1.3b,arith-1-use,arith,,,use,22,rlens,erase,4.625,4.625,0.0,0.09724036913033629
deepseek-coder-1.3b,arith-1-use,arith,,,use,22,logit,erase,4.625,4.625,0.0,0.09724036913033629
deepseek-coder-1.3b,arith-1-use,arith,,,use,22,offtarget_j,erase,4.625,4.625,0.0,0.07165873765520996
deepseek-coder-1.3b,arith-1-use,arith,,,use,22,offtarget_r,erase,4.625,4.625,0.0,0.07165873765520996
deepseek-coder-1.3b,arith-1-use,arith,,,use,22,random,erase,4.625,4.625,0.0,0.005258747123501074
deepseek-coder-1.3b,arith-1-use,arith,,,use,22,random_matched,erase,4.625,4.625,0.0,0.09724036913033629
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,jlens,erase,4.625,4.625,0.0,0.005464341937458894
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,rlens,erase,4.625,4.75,0.125,0.0027435414159151248
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,logit,erase,4.625,4.75,0.125,0.023725912193505377
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,offtarget_j,erase,4.625,4.75,0.125,0.012879791665424788
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,offtarget_r,erase,4.625,4.625,0.0,0.01962127170685473
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,random,erase,4.625,4.625,0.0,0.003501017838520845
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,random_matched,erase,4.625,4.625,0.0,0.0054643422749259775
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,21,jlens,erase,4.625,4.625,0.0,0.0036107370053744684
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,21,rlens,erase,4.625,4.625,0.0,0.0007452055399686534
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,21,logit,erase,4.625,4.625,0.0,0.012367998548369312
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,21,offtarget_j,erase,4.625,4.625,0.0,0.021429359095108024
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,21,offtarget_r,erase,4.625,4.75,0.125,0.02929700987578886
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,21,random,erase,4.625,4.625,0.0,0.0004356938507712805
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,21,random_matched,erase,4.625,4.625,0.0,0.0036107367229120833
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,22,jlens,erase,4.625,4.625,0.0,0.002219474789729766
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,22,rlens,erase,4.625,4.625,0.0,0.002219474789729766
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,22,logit,erase,4.625,4.625,0.0,0.002219474789729766
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,22,offtarget_j,erase,4.625,4.75,0.125,0.03582277616535339
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,22,offtarget_r,erase,4.625,4.75,0.125,0.03582277616535339
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,22,random,erase,4.625,4.625,0.0,0.012264160182061688
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,22,random_matched,erase,4.625,4.625,0.0,0.0022194742951345443
deepseek-coder-1.3b,arith-1-call,arith,,,call,20,jlens,erase,4.625,4.625,0.0,0.009722129897837975
deepseek-coder-1.3b,arith-1-call,arith,,,call,20,rlens,erase,4.625,4.625,0.0,0.006843222362053517
deepseek-coder-1.3b,arith-1-call,arith,,,call,20,logit,erase,4.625,4.75,0.125,0.006725086994840239
deepseek-coder-1.3b,arith-1-call,arith,,,call,20,offtarget_j,erase,4.625,4.625,0.0,0.01726582595324869
deepseek-coder-1.3b,arith-1-call,arith,,,call,20,offtarget_r,erase,4.625,4.625,0.0,0.013288564654620241
deepseek-coder-1.3b,arith-1-call,arith,,,call,20,random,erase,4.625,4.625,0.0,0.011726119740189838
deepseek-coder-1.3b,arith-1-call,arith,,,call,20,random_matched,erase,4.625,4.625,0.0,0.009722129897837975
deepseek-coder-1.3b,arith-1-call,arith,,,call,21,jlens,erase,4.625,4.625,0.0,0.031126096723155087
deepseek-coder-1.3b,arith-1-call,arith,,,call,21,rlens,erase,4.625,4.625,0.0,0.024557140504871483
deepseek-coder-1.3b,arith-1-call,arith,,,call,21,logit,erase,4.625,4.625,0.0,0.010904521454509989
deepseek-coder-1.3b,arith-1-call,arith,,,call,21,offtarget_j,erase,4.625,4.625,0.0,0.03692423062775504
deepseek-coder-1.3b,arith-1-call,arith,,,call,21,offtarget_r,erase,4.625,4.75,0.125,0.027847585773013966
deepseek-coder-1.3b,arith-1-call,arith,,,call,21,random,erase,4.625,4.625,0.0,0.0042614499310062726
deepseek-coder-1.3b,arith-1-call,arith,,,call,21,random_matched,erase,4.625,4.625,0.0,0.031126096723155087
deepseek-coder-1.3b,arith-1-call,arith,,,call,22,jlens,erase,4.625,4.625,0.0,0.028573879058843617
deepseek-coder-1.3b,arith-1-call,arith,,,call,22,rlens,erase,4.625,4.625,0.0,0.028573879058843617
deepseek-coder-1.3b,arith-1-call,arith,,,call,22,logit,erase,4.625,4.625,0.0,0.028573879058843617
deepseek-coder-1.3b,arith-1-call,arith,,,call,22,offtarget_j,erase,4.625,4.625,0.0,0.021685968351223935
deepseek-coder-1.3b,arith-1-call,arith,,,call,22,offtarget_r,erase,4.625,4.625,0.0,0.021685968351223935
deepseek-coder-1.3b,arith-1-call,arith,,,call,22,random,erase,4.625,4.625,0.0,0.0032769881068395526
deepseek-coder-1.3b,arith-1-call,arith,,,call,22,random_matched,erase,4.625,4.625,0.0,0.028573881061857688
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,20,jlens,erase,4.625,4.75,0.125,0.17915603988287773
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,20,rlens,erase,4.625,4.5,-0.125,0.19367867298925442
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,20,logit,erase,4.625,4.0,-0.625,0.19895469230157647
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,20,offtarget_j,erase,4.625,5.0,0.375,0.06722246655972802
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,20,offtarget_r,erase,4.625,5.0,0.375,0.0759661161085887
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,20,random,erase,4.625,4.625,0.0,0.02283275616435969
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,20,random_matched,erase,4.625,4.75,0.125,0.1791560275064845
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,21,jlens,erase,4.625,4.25,-0.375,0.21620045828539514
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,21,rlens,erase,4.625,4.0,-0.625,0.22591761430550084
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,21,logit,erase,4.625,3.75,-0.875,0.2334605524734127
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,21,offtarget_j,erase,4.625,5.0,0.375,0.07944412025535978
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,21,offtarget_r,erase,4.625,5.0,0.375,0.08664341787849705
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,21,random,erase,4.625,4.625,0.0,0.009696621518965642
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,21,random_matched,erase,4.625,4.625,0.0,0.2162004375807275
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,22,jlens,erase,4.625,3.5,-1.125,0.19013447398621047
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,22,rlens,erase,4.625,3.5,-1.125,0.19013447398621047
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,22,logit,erase,4.625,3.5,-1.125,0.19013447398621047
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,22,offtarget_j,erase,4.625,5.25,0.625,0.06542643213868135
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,22,offtarget_r,erase,4.625,5.25,0.625,0.06542643213868135
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,22,random,erase,4.625,4.625,0.0,0.004786892027247951
deepseek-coder-1.3b,arith-1-answer,arith,,,answer,22,random_matched,erase,4.625,4.625,0.0,0.19013447398621047
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,20,jlens,erase,0.5,0.75,0.25,0.05918949903611405
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,20,rlens,erase,0.5,0.75,0.25,0.06617939492615915
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,20,logit,erase,0.5,0.5,0.0,0.04619200312792119
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,20,offtarget_j,erase,0.5,0.75,0.25,0.032027975698260894
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,20,offtarget_r,erase,0.5,0.5,0.0,0.03562815873814831
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,20,random,erase,0.5,0.75,0.25,0.02459752839440227
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,20,random_matched,erase,0.5,0.5,0.0,0.05918950438628029
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,21,jlens,erase,0.5,0.5,0.0,0.055468647600120366
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,21,rlens,erase,0.5,0.5,0.0,0.05614963087401989
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,21,logit,erase,0.5,0.5,0.0,0.04760572979607041
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,21,offtarget_j,erase,0.5,0.75,0.25,0.019802761685227058
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,21,offtarget_r,erase,0.5,0.5,0.0,0.015981085083902107
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,21,random,erase,0.5,0.5,0.0,0.055206597966100335
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,21,random_matched,erase,0.5,0.5,0.0,0.055468647600120366
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,22,jlens,erase,0.5,0.75,0.25,0.04164923061104907
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,22,rlens,erase,0.5,0.75,0.25,0.04164923061104907
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,22,logit,erase,0.5,0.75,0.25,0.04164923061104907
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,22,offtarget_j,erase,0.5,0.5,0.0,0.013204760593550061
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,22,offtarget_r,erase,0.5,0.5,0.0,0.013204760593550061
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,22,random,erase,0.5,0.5,0.0,0.02296008580547773
deepseek-coder-1.3b,binding-2-outer-use,binding,binding-2,outer,use,22,random_matched,erase,0.5,0.75,0.25,0.04164923061104907
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,20,jlens,erase,0.5,0.5,0.0,0.006610128730172936
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,20,rlens,erase,0.5,0.5,0.0,0.005782111404036189
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,20,logit,erase,0.5,0.5,0.0,0.026109458987057656
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,20,offtarget_j,erase,0.5,0.75,0.25,0.017982942716375554
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,20,offtarget_r,erase,0.5,0.75,0.25,0.024382811656387327
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,20,random,erase,0.5,0.75,0.25,0.01564422386478752
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,20,random_matched,erase,0.5,0.5,0.0,0.00661012807366502
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,21,jlens,erase,0.5,0.75,0.25,0.005054624240632718
deepseek-coder-1.3b,binding-2-outer-post_use,binding,binding-2,outer,post_use,21,rlens,erase,0.5,0.5,0.0,0.0014942124832288638
