task,phase,fold,partition,source_group
defuse_edge,real,4,test,d0ec67d38d34811a04ecce46a6781980c300ed5cd8b35c341315ac53e9ec5933
defuse_edge,real,4,test,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9
defuse_edge,real,4,test,f83ddc133862a62bf87962165bf19230be6ad4f12be1e6b725f5dfe4afe42bd6
defuse_edge,shuffled,0,train,06cdb9cc2826a4243bccf606f731896486f6b417c7fb5eafba91adde50d3c5cc
defuse_edge,shuffled,0,train,0d667ad84836130f9a4299fb3ae222622a0f084640bb59d6ca236bf6e12405d0
defuse_edge,shuffled,0,train,157179736feff8c4cc99431a262916e912db0bc49b49e38c9219fab074f62ced
defuse_edge,shuffled,0,train,1b43e8046981f16e54ff12a43e960c4347e3af15094c0f609f91e740d44c1e4f
defuse_edge,shuffled,0,train,1f6346b6bbf0b8fdf3677c81505d7a17c16b0ede1c5da93cb39d58e3b48ee911
defuse_edge,shuffled,0,train,3341bf116b2583cea1d076db67cf4c7a2277c71bd0554ca221b9e350684016ce
defuse_edge,shuffled,0,train,409881f45e468a25f4abe06a034c768bb7ba9eb81fc946021bf86e650e9eeddd
defuse_edge,shuffled,0,train,411f38816ff3381791b0cfd813c5243c252cfb46e01a7d6e6ef6c5a7c1ff9177
defuse_edge,shuffled,0,train,498c52b5b3426e302d26f9e96e69a50f02fbd06c6a977727402c94ff9ee696f9
defuse_edge,shuffled,0,train,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e
defuse_edge,shuffled,0,train,587ea0d7e6f8d41384ab3b1ae5be34a34eb0babd68a6746cbbde780806b17b22
defuse_edge,shuffled,0,train,59d4dff756b5dd3d001692db2886433f08dd2bf0f04b3c638ab894b6ec59f4c8
defuse_edge,shuffled,0,train,5a6b766f767e69d2ebf1c367408dcb4348d6b7cd004f0009dd255af25aee18a3
defuse_edge,shuffled,0,train,69481ccbc873e817b7e61e35b0f92ecaf514a1b83cf80a39b86172365895c1de
defuse_edge,shuffled,0,train,6abe40c910de4903f6e6a9f7f77dcbb0be549dbfe6565ab0f708e2b616953be0
defuse_edge,shuffled,0,train,6e3ea8c39478453020916ffe698b801942a2d3fde3a7fc7de49873e2648ec680
defuse_edge,shuffled,0,train,71baa4237fe8fbd35531d66cc12f9d2987f0ee57de29847cf4c6bce9e09ae40f
defuse_edge,shuffled,0,train,748f1809ec2e26db094590bd33fe721dc4b501d772b2d7b4c8709a13431d125a
defuse_edge,shuffled,0,train,7575006cabb0fc9db5257a8afbe592aa48bb8381130259f5bce9761231cba972
defuse_edge,shuffled,0,train,76d9df417da08b06ca40c9f41dd4e4f9268d11be9caa724cf91466a485851b0c
defuse_edge,shuffled,0,train,81f7e3bcadf623631a961cf0731bd0206a45f7a804288eca785b7a4593d8e1bb
defuse_edge,shuffled,0,train,9a349f92f2304667529881bd5143836ce761f18a04eef775668b5ed3c9f76642
defuse_edge,shuffled,0,train,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e
defuse_edge,shuffled,0,train,9d2c2c268164fb2125085a165352e51a0115c1e77e3b4cb708117215e2d2c6a6
defuse_edge,shuffled,0,train,a70444b0e99d3e3dd17797084c3f10a2dd22e01fc7d5d2266fa4ff4d5b9ad5e2
defuse_edge,shuffled,0,train,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8
defuse_edge,shuffled,0,train,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd
defuse_edge,shuffled,0,train,b34823f8b0d40de91e46c1c157695634c4d031f59c2c597814fea8b9a0a0c06c
defuse_edge,shuffled,0,train,c214ad73baf2e4ec2d61267c851a5da6510811918837fdfd290d0bbc316cf4b3
defuse_edge,shuffled,0,train,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830
defuse_edge,shuffled,0,train,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024
defuse_edge,shuffled,0,train,d0ec67d38d34811a04ecce46a6781980c300ed5cd8b35c341315ac53e9ec5933
defuse_edge,shuffled,0,train,d7ebb4c1fa0930d56c79e49fe5270458c41591f817ada897b40ee7dab594f7c3
defuse_edge,shuffled,0,train,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977
defuse_edge,shuffled,0,train,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9
defuse_edge,shuffled,0,train,e5deb48db7990bd679466ab41b9c03bcf8771f9ae1af3154a24c313895d254f5
defuse_edge,shuffled,0,train,e71d8c81c84c94eb6da20a888338eae389e09cf1a6f31bfa4c3c0db4e8460645
defuse_edge,shuffled,0,train,e9c691cd1ad94f7ca89fab9cfffbe6c596f13d5bdec9c9bf19591fe9b120a7c7
defuse_edge,shuffled,0,train,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f
defuse_edge,shuffled,0,train,f83ddc133862a62bf87962165bf19230be6ad4f12be1e6b725f5dfe4afe42bd6
defuse_edge,shuffled,0,test,014317a6acc8e2df1328343f55182695de0b34b7fb278f5e69f179d34f5603f7
defuse_edge,shuffled,0,test,09835856a65c26fbe86b111a7ee74f1bfa94b8ac72274d927694283c2c4489b5
defuse_edge,shuffled,0,test,31a9bb1322d3ae00dd81aeefe15ec1760dfaeae07eccf5445e7f5c3db82eceb6
defuse_edge,shuffled,0,test,51ea3330e421297556d10334bc8cf48fddaad0e0d5b772cbcea25aced9e275c9
defuse_edge,shuffled,0,test,b5137e7e96aaaef5b9b1b56b2c40c5ac92c9193fadb15e0f87b14f1bdc8071f3
defuse_edge,shuffled,0,test,c1d7c7100f4362c172fb19ae62a7dba56d023e9bcb2459757e6c1f6ec8d08241
defuse_edge,shuffled,0,test,e557121e93faa5067610fc82904e5ed52232a3f7de0025a97c20e91adbbbfa4b
defuse_edge,shuffled,0,test,eba54e11d1375a456dfe82828248a342df5bec96460a7ef68ec02982c1ea7b98
defuse_edge,shuffled,0,test,f238a072aac7442776d1ae8e9df80edb17c87cb644ae63e70e3e14d6cd5f743d
defuse_edge,shuffled,0,test,fac613f8ab4e27015d3629f67a00374642b7e2c387bae562d07192b02ba03510
defuse_edge,shuffled,1,train,014317a6acc8e2df1328343f55182695de0b34b7fb278f5e69f179d34f5603f7
defuse_edge,shuffled,1,train,06cdb9cc2826a4243bccf606f731896486f6b417c7fb5eafba91adde50d3c5cc
defuse_edge,shuffled,1,train,09835856a65c26fbe86b111a7ee74f1bfa94b8ac72274d927694283c2c4489b5
defuse_edge,shuffled,1,train,0d667ad84836130f9a4299fb3ae222622a0f084640bb59d6ca236bf6e12405d0
defuse_edge,shuffled,1,train,1b43e8046981f16e54ff12a43e960c4347e3af15094c0f609f91e740d44c1e4f
defuse_edge,shuffled,1,train,1f6346b6bbf0b8fdf3677c81505d7a17c16b0ede1c5da93cb39d58e3b48ee911
defuse_edge,shuffled,1,train,31a9bb1322d3ae00dd81aeefe15ec1760dfaeae07eccf5445e7f5c3db82eceb6
defuse_edge,shuffled,1,train,3341bf116b2583cea1d076db67cf4c7a2277c71bd0554ca221b9e350684016ce
defuse_edge,shuffled,1,train,498c52b5b3426e302d26f9e96e69a50f02fbd06c6a977727402c94ff9ee696f9
defuse_edge,shuffled,1,train,51ea3330e421297556d10334bc8cf48fddaad0e0d5b772cbcea25aced9e275c9
defuse_edge,shuffled,1,train,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e
defuse_edge,shuffled,1,train,587ea0d7e6f8d41384ab3b1ae5be34a34eb0babd68a6746cbbde780806b17b22
defuse_edge,shuffled,1,train,59d4dff756b5dd3d001692db2886433f08dd2bf0f04b3c638ab894b6ec59f4c8
defuse_edge,shuffled,1,train,5a6b766f767e69d2ebf1c367408dcb4348d6b7cd004f0009dd255af25aee18a3
defuse_edge,shuffled,1,train,69481ccbc873e817b7e61e35b0f92ecaf514a1b83cf80a39b86172365895c1de
defuse_edge,shuffled,1,train,6abe40c910de4903f6e6a9f7f77dcbb0be549dbfe6565ab0f708e2b616953be0
defuse_edge,shuffled,1,train,6e3ea8c39478453020916ffe698b801942a2d3fde3a7fc7de49873e2648ec680
defuse_edge,shuffled,1,train,71baa4237fe8fbd35531d66cc12f9d2987f0ee57de29847cf4c6bce9e09ae40f
defuse_edge,shuffled,1,train,748f1809ec2e26db094590bd33fe721dc4b501d772b2d7b4c8709a13431d125a
defuse_edge,shuffled,1,train,76d9df417da08b06ca40c9f41dd4e4f9268d11be9caa724cf91466a485851b0c
defuse_edge,shuffled,1,train,81f7e3bcadf623631a961cf0731bd0206a45f7a804288eca785b7a4593d8e1bb
defuse_edge,shuffled,1,train,9a349f92f2304667529881bd5143836ce761f18a04eef775668b5ed3c9f76642
defuse_edge,shuffled,1,train,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e
defuse_edge,shuffled,1,train,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd
defuse_edge,shuffled,1,train,b34823f8b0d40de91e46c1c157695634c4d031f59c2c597814fea8b9a0a0c06c
defuse_edge,shuffled,1,train,b5137e7e96aaaef5b9b1b56b2c40c5ac92c9193fadb15e0f87b14f1bdc8071f3
defuse_edge,shuffled,1,train,c1d7c7100f4362c172fb19ae62a7dba56d023e9bcb2459757e6c1f6ec8d08241
defuse_edge,shuffled,1,train,c214ad73baf2e4ec2d61267c851a5da6510811918837fdfd290d0bbc316cf4b3
defuse_edge,shuffled,1,train,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024
defuse_edge,shuffled,1,train,d0ec67d38d34811a04ecce46a6781980c300ed5cd8b35c341315ac53e9ec5933
defuse_edge,shuffled,1,train,d7ebb4c1fa0930d56c79e49fe5270458c41591f817ada897b40ee7dab594f7c3
defuse_edge,shuffled,1,train,e557121e93faa5067610fc82904e5ed52232a3f7de0025a97c20e91adbbbfa4b
defuse_edge,shuffled,1,train,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9
defuse_edge,shuffled,1,train,e5deb48db7990bd679466ab41b9c03bcf8771f9ae1af3154a24c313895d254f5
defuse_edge,shuffled,1,train,e71d8c81c84c94eb6da20a888338eae389e09cf1a6f31bfa4c3c0db4e8460645
defuse_edge,shuffled,1,train,e9c691cd1ad94f7ca89fab9cfffbe6c596f13d5bdec9c9bf19591fe9b120a7c7
defuse_edge,shuffled,1,train,eba54e11d1375a456dfe82828248a342df5bec96460a7ef68ec02982c1ea7b98
defuse_edge,shuffled,1,train,f238a072aac7442776d1ae8e9df80edb17c87cb644ae63e70e3e14d6cd5f743d
defuse_edge,shuffled,1,train,f83ddc133862a62bf87962165bf19230be6ad4f12be1e6b725f5dfe4afe42bd6
defuse_edge,shuffled,1,train,fac613f8ab4e27015d3629f67a00374642b7e2c387bae562d07192b02ba03510
defuse_edge,shuffled,1,test,157179736feff8c4cc99431a262916e912db0bc49b49e38c9219fab074f62ced
defuse_edge,shuffled,1,test,409881f45e468a25f4abe06a034c768bb7ba9eb81fc946021bf86e650e9eeddd
defuse_edge,shuffled,1,test,411f38816ff3381791b0cfd813c5243c252cfb46e01a7d6e6ef6c5a7c1ff9177
defuse_edge,shuffled,1,test,7575006cabb0fc9db5257a8afbe592aa48bb8381130259f5bce9761231cba972
defuse_edge,shuffled,1,test,9d2c2c268164fb2125085a165352e51a0115c1e77e3b4cb708117215e2d2c6a6
defuse_edge,shuffled,1,test,a70444b0e99d3e3dd17797084c3f10a2dd22e01fc7d5d2266fa4ff4d5b9ad5e2
defuse_edge,shuffled,1,test,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8
defuse_edge,shuffled,1,test,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830
defuse_edge,shuffled,1,test,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977
defuse_edge,shuffled,1,test,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f
defuse_edge,shuffled,2,train,014317a6acc8e2df1328343f55182695de0b34b7fb278f5e69f179d34f5603f7
defuse_edge,shuffled,2,train,06cdb9cc2826a4243bccf606f731896486f6b417c7fb5eafba91adde50d3c5cc
defuse_edge,shuffled,2,train,09835856a65c26fbe86b111a7ee74f1bfa94b8ac72274d927694283c2c4489b5
defuse_edge,shuffled,2,train,0d667ad84836130f9a4299fb3ae222622a0f084640bb59d6ca236bf6e12405d0
defuse_edge,shuffled,2,train,157179736feff8c4cc99431a262916e912db0bc49b49e38c9219fab074f62ced
defuse_edge,shuffled,2,train,1f6346b6bbf0b8fdf3677c81505d7a17c16b0ede1c5da93cb39d58e3b48ee911
defuse_edge,shuffled,2,train,31a9bb1322d3ae00dd81aeefe15ec1760dfaeae07eccf5445e7f5c3db82eceb6
defuse_edge,shuffled,2,train,3341bf116b2583cea1d076db67cf4c7a2277c71bd0554ca221b9e350684016ce
defuse_edge,shuffled,2,train,409881f45e468a25f4abe06a034c768bb7ba9eb81fc946021bf86e650e9eeddd
defuse_edge,shuffled,2,train,411f38816ff3381791b0cfd813c5243c252cfb46e01a7d6e6ef6c5a7c1ff9177
defuse_edge,shuffled,2,train,498c52b5b3426e302d26f9e96e69a50f02fbd06c6a977727402c94ff9ee696f9
defuse_edge,shuffled,2,train,51ea3330e421297556d10334bc8cf48fddaad0e0d5b772cbcea25aced9e275c9
defuse_edge,shuffled,2,train,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e
defuse_edge,shuffled,2,train,587ea0d7e6f8d41384ab3b1ae5be34a34eb0babd68a6746cbbde780806b17b22
defuse_edge,shuffled,2,train,59d4dff756b5dd3d001692db2886433f08dd2bf0f04b3c638ab894b6ec59f4c8
defuse_edge,shuffled,2,train,5a6b766f767e69d2ebf1c367408dcb4348d6b7cd004f0009dd255af25aee18a3
defuse_edge,shuffled,2,train,69481ccbc873e817b7e61e35b0f92ecaf514a1b83cf80a39b86172365895c1de
defuse_edge,shuffled,2,train,6e3ea8c39478453020916ffe698b801942a2d3fde3a7fc7de49873e2648ec680
defuse_edge,shuffled,2,train,7575006cabb0fc9db5257a8afbe592aa48bb8381130259f5bce9761231cba972
defuse_edge,shuffled,2,train,81f7e3bcadf623631a961cf0731bd0206a45f7a804288eca785b7a4593d8e1bb
defuse_edge,shuffled,2,train,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e
defuse_edge,shuffled,2,train,9d2c2c268164fb2125085a165352e51a0115c1e77e3b4cb708117215e2d2c6a6
defuse_edge,shuffled,2,train,a70444b0e99d3e3dd17797084c3f10a2dd22e01fc7d5d2266fa4ff4d5b9ad5e2
defuse_edge,shuffled,2,train,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8
defuse_edge,shuffled,2,train,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd
defuse_edge,shuffled,2,train,b34823f8b0d40de91e46c1c157695634c4d031f59c2c597814fea8b9a0a0c06c
defuse_edge,shuffled,2,train,b5137e7e96aaaef5b9b1b56b2c40c5ac92c9193fadb15e0f87b14f1bdc8071f3
defuse_edge,shuffled,2,train,c1d7c7100f4362c172fb19ae62a7dba56d023e9bcb2459757e6c1f6ec8d08241
defuse_edge,shuffled,2,train,c214ad73baf2e4ec2d61267c851a5da6510811918837fdfd290d0bbc316cf4b3
defuse_edge,shuffled,2,train,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830
defuse_edge,shuffled,2,train,d0ec67d38d34811a04ecce46a6781980c300ed5cd8b35c341315ac53e9ec5933
defuse_edge,shuffled,2,train,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977
defuse_edge,shuffled,2,train,e557121e93faa5067610fc82904e5ed52232a3f7de0025a97c20e91adbbbfa4b
defuse_edge,shuffled,2,train,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9
defuse_edge,shuffled,2,train,e9c691cd1ad94f7ca89fab9cfffbe6c596f13d5bdec9c9bf19591fe9b120a7c7
defuse_edge,shuffled,2,train,eba54e11d1375a456dfe82828248a342df5bec96460a7ef68ec02982c1ea7b98
defuse_edge,shuffled,2,train,f238a072aac7442776d1ae8e9df80edb17c87cb644ae63e70e3e14d6cd5f743d
defuse_edge,shuffled,2,train,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f
defuse_edge,shuffled,2,train,f83ddc133862a62bf87962165bf19230be6ad4f12be1e6b725f5dfe4afe42bd6
defuse_edge,shuffled,2,train,fac613f8ab4e27015d3629f67a00374642b7e2c387bae562d07192b02ba03510
defuse_edge,shuffled,2,test,1b43e8046981f16e54ff12a43e960c4347e3af15094c0f609f91e740d44c1e4f
defuse_edge,shuffled,2,test,6abe40c910de4903f6e6a9f7f77dcbb0be549dbfe6565ab0f708e2b616953be0
defuse_edge,shuffled,2,test,71baa4237fe8fbd35531d66cc12f9d2987f0ee57de29847cf4c6bce9e09ae40f
defuse_edge,shuffled,2,test,748f1809ec2e26db094590bd33fe721dc4b501d772b2d7b4c8709a13431d125a
defuse_edge,shuffled,2,test,76d9df417da08b06ca40c9f41dd4e4f9268d11be9caa724cf91466a485851b0c
defuse_edge,shuffled,2,test,9a349f92f2304667529881bd5143836ce761f18a04eef775668b5ed3c9f76642
defuse_edge,shuffled,2,test,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024
defuse_edge,shuffled,2,test,d7ebb4c1fa0930d56c79e49fe5270458c41591f817ada897b40ee7dab594f7c3
defuse_edge,shuffled,2,test,e5deb48db7990bd679466ab41b9c03bcf8771f9ae1af3154a24c313895d254f5
defuse_edge,shuffled,2,test,e71d8c81c84c94eb6da20a888338eae389e09cf1a6f31bfa4c3c0db4e8460645
defuse_edge,shuffled,3,train,014317a6acc8e2df1328343f55182695de0b34b7fb278f5e69f179d34f5603f7
defuse_edge,shuffled,3,train,06cdb9cc2826a4243bccf606f731896486f6b417c7fb5eafba91adde50d3c5cc
defuse_edge,shuffled,3,train,09835856a65c26fbe86b111a7ee74f1bfa94b8ac72274d927694283c2c4489b5
defuse_edge,shuffled,3,train,157179736feff8c4cc99431a262916e912db0bc49b49e38c9219fab074f62ced
defuse_edge,shuffled,3,train,1b43e8046981f16e54ff12a43e960c4347e3af15094c0f609f91e740d44c1e4f
defuse_edge,shuffled,3,train,1f6346b6bbf0b8fdf3677c81505d7a17c16b0ede1c5da93cb39d58e3b48ee911
defuse_edge,shuffled,3,train,31a9bb1322d3ae00dd81aeefe15ec1760dfaeae07eccf5445e7f5c3db82eceb6
defuse_edge,shuffled,3,train,409881f45e468a25f4abe06a034c768bb7ba9eb81fc946021bf86e650e9eeddd
defuse_edge,shuffled,3,train,411f38816ff3381791b0cfd813c5243c252cfb46e01a7d6e6ef6c5a7c1ff9177
defuse_edge,shuffled,3,train,498c52b5b3426e302d26f9e96e69a50f02fbd06c6a977727402c94ff9ee696f9
defuse_edge,shuffled,3,train,51ea3330e421297556d10334bc8cf48fddaad0e0d5b772cbcea25aced9e275c9
defuse_edge,shuffled,3,train,5a6b766f767e69d2ebf1c367408dcb4348d6b7cd004f0009dd255af25aee18a3
defuse_edge,shuffled,3,train,69481ccbc873e817b7e61e35b0f92ecaf514a1b83cf80a39b86172365895c1de
defuse_edge,shuffled,3,train,6abe40c910de4903f6e6a9f7f77dcbb0be549dbfe6565ab0f708e2b616953be0
defuse_edge,shuffled,3,train,71baa4237fe8fbd35531d66cc12f9d2987f0ee57de29847cf4c6bce9e09ae40f
defuse_edge,shuffled,3,train,748f1809ec2e26db094590bd33fe721dc4b501d772b2d7b4c8709a13431d125a
defuse_edge,shuffled,3,train,7575006cabb0fc9db5257a8afbe592aa48bb8381130259f5bce9761231cba972
defuse_edge,shuffled,3,train,76d9df417da08b06ca40c9f41dd4e4f9268d11be9caa724cf91466a485851b0c
defuse_edge,shuffled,3,train,9a349f92f2304667529881bd5143836ce761f18a04eef775668b5ed3c9f76642
defuse_edge,shuffled,3,train,9b4fdb7e3f828dabdede698c2a980c9c5e9f5130f8cf4d3ea2f25c3ba7120f3e
defuse_edge,shuffled,3,train,9d2c2c268164fb2125085a165352e51a0115c1e77e3b4cb708117215e2d2c6a6
defuse_edge,shuffled,3,train,a70444b0e99d3e3dd17797084c3f10a2dd22e01fc7d5d2266fa4ff4d5b9ad5e2
defuse_edge,shuffled,3,train,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8
defuse_edge,shuffled,3,train,b051f924591413f22b237a91a7a2e5d8f136752751bbe691a47e303d5aa3aafd
defuse_edge,shuffled,3,train,b5137e7e96aaaef5b9b1b56b2c40c5ac92c9193fadb15e0f87b14f1bdc8071f3
defuse_edge,shuffled,3,train,c1d7c7100f4362c172fb19ae62a7dba56d023e9bcb2459757e6c1f6ec8d08241
defuse_edge,shuffled,3,train,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830
defuse_edge,shuffled,3,train,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024
defuse_edge,shuffled,3,train,d0ec67d38d34811a04ecce46a6781980c300ed5cd8b35c341315ac53e9ec5933
defuse_edge,shuffled,3,train,d7ebb4c1fa0930d56c79e49fe5270458c41591f817ada897b40ee7dab594f7c3
defuse_edge,shuffled,3,train,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977
defuse_edge,shuffled,3,train,e557121e93faa5067610fc82904e5ed52232a3f7de0025a97c20e91adbbbfa4b
defuse_edge,shuffled,3,train,e5cb7d760b21d78eb632d81d8761e3d4edb72c33391d0d89a70ceaf355b2d1d9
defuse_edge,shuffled,3,train,e5deb48db7990bd679466ab41b9c03bcf8771f9ae1af3154a24c313895d254f5
defuse_edge,shuffled,3,train,e71d8c81c84c94eb6da20a888338eae389e09cf1a6f31bfa4c3c0db4e8460645
defuse_edge,shuffled,3,train,eba54e11d1375a456dfe82828248a342df5bec96460a7ef68ec02982c1ea7b98
defuse_edge,shuffled,3,train,f238a072aac7442776d1ae8e9df80edb17c87cb644ae63e70e3e14d6cd5f743d
defuse_edge,shuffled,3,train,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f
defuse_edge,shuffled,3,train,f83ddc133862a62bf87962165bf19230be6ad4f12be1e6b725f5dfe4afe42bd6
defuse_edge,shuffled,3,train,fac613f8ab4e27015d3629f67a00374642b7e2c387bae562d07192b02ba03510
defuse_edge,shuffled,3,test,0d667ad84836130f9a4299fb3ae222622a0f084640bb59d6ca236bf6e12405d0
defuse_edge,shuffled,3,test,3341bf116b2583cea1d076db67cf4c7a2277c71bd0554ca221b9e350684016ce
defuse_edge,shuffled,3,test,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e
defuse_edge,shuffled,3,test,587ea0d7e6f8d41384ab3b1ae5be34a34eb0babd68a6746cbbde780806b17b22
defuse_edge,shuffled,3,test,59d4dff756b5dd3d001692db2886433f08dd2bf0f04b3c638ab894b6ec59f4c8
defuse_edge,shuffled,3,test,6e3ea8c39478453020916ffe698b801942a2d3fde3a7fc7de49873e2648ec680
defuse_edge,shuffled,3,test,81f7e3bcadf623631a961cf0731bd0206a45f7a804288eca785b7a4593d8e1bb
defuse_edge,shuffled,3,test,b34823f8b0d40de91e46c1c157695634c4d031f59c2c597814fea8b9a0a0c06c
defuse_edge,shuffled,3,test,c214ad73baf2e4ec2d61267c851a5da6510811918837fdfd290d0bbc316cf4b3
defuse_edge,shuffled,3,test,e9c691cd1ad94f7ca89fab9cfffbe6c596f13d5bdec9c9bf19591fe9b120a7c7
defuse_edge,shuffled,4,train,014317a6acc8e2df1328343f55182695de0b34b7fb278f5e69f179d34f5603f7
defuse_edge,shuffled,4,train,09835856a65c26fbe86b111a7ee74f1bfa94b8ac72274d927694283c2c4489b5
defuse_edge,shuffled,4,train,0d667ad84836130f9a4299fb3ae222622a0f084640bb59d6ca236bf6e12405d0
defuse_edge,shuffled,4,train,157179736feff8c4cc99431a262916e912db0bc49b49e38c9219fab074f62ced
defuse_edge,shuffled,4,train,1b43e8046981f16e54ff12a43e960c4347e3af15094c0f609f91e740d44c1e4f
defuse_edge,shuffled,4,train,31a9bb1322d3ae00dd81aeefe15ec1760dfaeae07eccf5445e7f5c3db82eceb6
defuse_edge,shuffled,4,train,3341bf116b2583cea1d076db67cf4c7a2277c71bd0554ca221b9e350684016ce
defuse_edge,shuffled,4,train,409881f45e468a25f4abe06a034c768bb7ba9eb81fc946021bf86e650e9eeddd
defuse_edge,shuffled,4,train,411f38816ff3381791b0cfd813c5243c252cfb46e01a7d6e6ef6c5a7c1ff9177
defuse_edge,shuffled,4,train,51ea3330e421297556d10334bc8cf48fddaad0e0d5b772cbcea25aced9e275c9
defuse_edge,shuffled,4,train,52a5b1a2b3d3872508ecacc256311981909d13c9e5baae7e4f2ce91ea108621e
defuse_edge,shuffled,4,train,587ea0d7e6f8d41384ab3b1ae5be34a34eb0babd68a6746cbbde780806b17b22
defuse_edge,shuffled,4,train,59d4dff756b5dd3d001692db2886433f08dd2bf0f04b3c638ab894b6ec59f4c8
defuse_edge,shuffled,4,train,6abe40c910de4903f6e6a9f7f77dcbb0be549dbfe6565ab0f708e2b616953be0
defuse_edge,shuffled,4,train,6e3ea8c39478453020916ffe698b801942a2d3fde3a7fc7de49873e2648ec680
defuse_edge,shuffled,4,train,71baa4237fe8fbd35531d66cc12f9d2987f0ee57de29847cf4c6bce9e09ae40f
defuse_edge,shuffled,4,train,748f1809ec2e26db094590bd33fe721dc4b501d772b2d7b4c8709a13431d125a
defuse_edge,shuffled,4,train,7575006cabb0fc9db5257a8afbe592aa48bb8381130259f5bce9761231cba972
defuse_edge,shuffled,4,train,76d9df417da08b06ca40c9f41dd4e4f9268d11be9caa724cf91466a485851b0c
defuse_edge,shuffled,4,train,81f7e3bcadf623631a961cf0731bd0206a45f7a804288eca785b7a4593d8e1bb
defuse_edge,shuffled,4,train,9a349f92f2304667529881bd5143836ce761f18a04eef775668b5ed3c9f76642
defuse_edge,shuffled,4,train,9d2c2c268164fb2125085a165352e51a0115c1e77e3b4cb708117215e2d2c6a6
defuse_edge,shuffled,4,train,a70444b0e99d3e3dd17797084c3f10a2dd22e01fc7d5d2266fa4ff4d5b9ad5e2
defuse_edge,shuffled,4,train,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8
defuse_edge,shuffled,4,train,b34823f8b0d40de91e46c1c157695634c4d031f59c2c597814fea8b9a0a0c06c
defuse_edge,shuffled,4,train,b5137e7e96aaaef5b9b1b56b2c40c5ac92c9193fadb15e0f87b14f1bdc8071f3
defuse_edge,shuffled,4,train,c1d7c7100f4362c172fb19ae62a7dba56d023e9bcb2459757e6c1f6ec8d08241
defuse_edge,shuffled,4,train,c214ad73baf2e4ec2d61267c851a5da6510811918837fdfd290d0bbc316cf4b3
defuse_edge,shuffled,4,train,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830
defuse_edge,shuffled,4,train,ca5ebe99946dfeaadf19171d057c2d348ad218dd2624d147ce4c411b226be024
defuse_edge,shuffled,4,train,d7ebb4c1fa0930d56c79e49fe5270458c41591f817ada897b40ee7dab594f7c3
defuse_edge,shuffled,4,train,dd9f7070346e72be5494b1d7aabc9eafac20d1e81c40d3f536aaddd30aea0977
