model,program_id,base_id,condition,condition_kind,condition_order,prompt_style,role,label,family,structure,model_margin,model_says_tainted,correct,n_prompt_tokens
starcoder2-3b,command_exec_branch_merge_00_unsafe__flatten_only,command_exec_branch_merge_00,flatten_only,atomic,14,e6,unsafe,1,command_exec,branch_merge,0.005859375,1,1,280
starcoder2-3b,command_exec_branch_merge_00_safe__flatten_only,command_exec_branch_merge_00,flatten_only,atomic,14,sink,safe,0,command_exec,branch_merge,0.33203125,1,0,284
starcoder2-3b,command_exec_branch_merge_00_safe__flatten_only,command_exec_branch_merge_00,flatten_only,atomic,14,e6,safe,0,command_exec,branch_merge,-0.033203125,0,1,280
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_cumulative,command_exec_branch_merge_00,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,branch_merge,-0.046875,0,0,119
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_cumulative,command_exec_branch_merge_00,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,branch_merge,-0.189453125,0,0,115
starcoder2-3b,command_exec_branch_merge_00_safe__rename_cumulative,command_exec_branch_merge_00,rename_cumulative,cumulative,21,sink,safe,0,command_exec,branch_merge,-0.068359375,0,1,119
starcoder2-3b,command_exec_branch_merge_00_safe__rename_cumulative,command_exec_branch_merge_00,rename_cumulative,cumulative,21,e6,safe,0,command_exec,branch_merge,-0.17773443460464478,0,1,115
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_opaque,command_exec_branch_merge_00,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,branch_merge,0.125,1,1,198
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_opaque,command_exec_branch_merge_00,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,branch_merge,0.17285162210464478,1,1,194
starcoder2-3b,command_exec_branch_merge_00_safe__rename_opaque,command_exec_branch_merge_00,rename_opaque,cumulative,22,sink,safe,0,command_exec,branch_merge,0.099609375,1,0,198
starcoder2-3b,command_exec_branch_merge_00_safe__rename_opaque,command_exec_branch_merge_00,rename_opaque,cumulative,22,e6,safe,0,command_exec,branch_merge,0.1640625,1,0,194
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_opaque_encode,command_exec_branch_merge_00,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,branch_merge,0.13671875,1,1,240
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_opaque_encode,command_exec_branch_merge_00,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,branch_merge,0.421875,1,1,236
starcoder2-3b,command_exec_branch_merge_00_safe__rename_opaque_encode,command_exec_branch_merge_00,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,branch_merge,0.1484375,1,0,240
starcoder2-3b,command_exec_branch_merge_00_safe__rename_opaque_encode,command_exec_branch_merge_00,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,branch_merge,0.4355468153953552,1,0,236
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_00,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,branch_merge,-0.033203125,0,0,544
starcoder2-3b,command_exec_branch_merge_00_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_00,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,branch_merge,-0.0771484375,0,0,540
starcoder2-3b,command_exec_branch_merge_00_safe__rename_opaque_encode_flatten,command_exec_branch_merge_00,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,branch_merge,-0.025390625,0,1,544
starcoder2-3b,command_exec_branch_merge_00_safe__rename_opaque_encode_flatten,command_exec_branch_merge_00,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,branch_merge,-0.107421875,0,1,540
starcoder2-3b,command_exec_branch_merge_01_unsafe__normalize,command_exec_branch_merge_01,normalize,baseline,0,sink,unsafe,1,command_exec,branch_merge,0.48828125,1,1,114
starcoder2-3b,command_exec_branch_merge_01_unsafe__normalize,command_exec_branch_merge_01,normalize,baseline,0,e6,unsafe,1,command_exec,branch_merge,-0.294921875,0,0,110
starcoder2-3b,command_exec_branch_merge_01_safe__normalize,command_exec_branch_merge_01,normalize,baseline,0,sink,safe,0,command_exec,branch_merge,0.4296875,1,0,114
starcoder2-3b,command_exec_branch_merge_01_safe__normalize,command_exec_branch_merge_01,normalize,baseline,0,e6,safe,0,command_exec,branch_merge,-0.380859375,0,1,110
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_only,command_exec_branch_merge_01,rename_only,atomic,11,sink,unsafe,1,command_exec,branch_merge,0.0625,1,1,121
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_only,command_exec_branch_merge_01,rename_only,atomic,11,e6,unsafe,1,command_exec,branch_merge,-0.4902344346046448,0,0,117
starcoder2-3b,command_exec_branch_merge_01_safe__rename_only,command_exec_branch_merge_01,rename_only,atomic,11,sink,safe,0,command_exec,branch_merge,0.021484375,1,0,121
starcoder2-3b,command_exec_branch_merge_01_safe__rename_only,command_exec_branch_merge_01,rename_only,atomic,11,e6,safe,0,command_exec,branch_merge,-0.439453125,0,1,117
starcoder2-3b,command_exec_branch_merge_01_unsafe__opaque_only,command_exec_branch_merge_01,opaque_only,atomic,12,sink,unsafe,1,command_exec,branch_merge,0.296875,1,1,147
starcoder2-3b,command_exec_branch_merge_01_unsafe__opaque_only,command_exec_branch_merge_01,opaque_only,atomic,12,e6,unsafe,1,command_exec,branch_merge,-0.2998046875,0,0,143
starcoder2-3b,command_exec_branch_merge_01_safe__opaque_only,command_exec_branch_merge_01,opaque_only,atomic,12,sink,safe,0,command_exec,branch_merge,0.27734375,1,0,147
starcoder2-3b,command_exec_branch_merge_01_safe__opaque_only,command_exec_branch_merge_01,opaque_only,atomic,12,e6,safe,0,command_exec,branch_merge,-0.3515625,0,1,143
starcoder2-3b,command_exec_branch_merge_01_unsafe__encode_only,command_exec_branch_merge_01,encode_only,atomic,13,sink,unsafe,1,command_exec,branch_merge,0.541015625,1,1,121
starcoder2-3b,command_exec_branch_merge_01_unsafe__encode_only,command_exec_branch_merge_01,encode_only,atomic,13,e6,unsafe,1,command_exec,branch_merge,0.15820306539535522,1,1,117
starcoder2-3b,command_exec_branch_merge_01_safe__encode_only,command_exec_branch_merge_01,encode_only,atomic,13,sink,safe,0,command_exec,branch_merge,0.4921875,1,0,121
starcoder2-3b,command_exec_branch_merge_01_safe__encode_only,command_exec_branch_merge_01,encode_only,atomic,13,e6,safe,0,command_exec,branch_merge,0.0703125,1,0,117
starcoder2-3b,command_exec_branch_merge_01_unsafe__flatten_only,command_exec_branch_merge_01,flatten_only,atomic,14,sink,unsafe,1,command_exec,branch_merge,0.349609375,1,1,285
starcoder2-3b,command_exec_branch_merge_01_unsafe__flatten_only,command_exec_branch_merge_01,flatten_only,atomic,14,e6,unsafe,1,command_exec,branch_merge,-0.154296875,0,0,281
starcoder2-3b,command_exec_branch_merge_01_safe__flatten_only,command_exec_branch_merge_01,flatten_only,atomic,14,sink,safe,0,command_exec,branch_merge,0.341796875,1,0,285
starcoder2-3b,command_exec_branch_merge_01_safe__flatten_only,command_exec_branch_merge_01,flatten_only,atomic,14,e6,safe,0,command_exec,branch_merge,-0.166015625,0,1,281
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_cumulative,command_exec_branch_merge_01,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,branch_merge,0.31640625,1,1,123
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_cumulative,command_exec_branch_merge_01,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,branch_merge,-0.08984375,0,0,119
starcoder2-3b,command_exec_branch_merge_01_safe__rename_cumulative,command_exec_branch_merge_01,rename_cumulative,cumulative,21,sink,safe,0,command_exec,branch_merge,0.271484375,1,0,123
starcoder2-3b,command_exec_branch_merge_01_safe__rename_cumulative,command_exec_branch_merge_01,rename_cumulative,cumulative,21,e6,safe,0,command_exec,branch_merge,-0.09374994039535522,0,1,119
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_opaque,command_exec_branch_merge_01,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,branch_merge,-0.076171875,0,0,197
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_opaque,command_exec_branch_merge_01,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,branch_merge,0.056640625,1,1,193
starcoder2-3b,command_exec_branch_merge_01_safe__rename_opaque,command_exec_branch_merge_01,rename_opaque,cumulative,22,sink,safe,0,command_exec,branch_merge,-0.0859375,0,1,197
starcoder2-3b,command_exec_branch_merge_01_safe__rename_opaque,command_exec_branch_merge_01,rename_opaque,cumulative,22,e6,safe,0,command_exec,branch_merge,0.05078125,1,0,193
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_opaque_encode,command_exec_branch_merge_01,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,branch_merge,0.12109375,1,1,191
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_opaque_encode,command_exec_branch_merge_01,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,branch_merge,0.140625,1,1,187
starcoder2-3b,command_exec_branch_merge_01_safe__rename_opaque_encode,command_exec_branch_merge_01,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,branch_merge,0.115234375,1,0,191
starcoder2-3b,command_exec_branch_merge_01_safe__rename_opaque_encode,command_exec_branch_merge_01,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,branch_merge,0.13671875,1,0,187
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_01,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,branch_merge,0.0859375,1,1,510
starcoder2-3b,command_exec_branch_merge_01_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_01,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,branch_merge,-0.048828125,0,0,506
starcoder2-3b,command_exec_branch_merge_01_safe__rename_opaque_encode_flatten,command_exec_branch_merge_01,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,branch_merge,0.05859375,1,0,510
starcoder2-3b,command_exec_branch_merge_01_safe__rename_opaque_encode_flatten,command_exec_branch_merge_01,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,branch_merge,-0.048828125,0,1,506
starcoder2-3b,command_exec_branch_merge_07_unsafe__normalize,command_exec_branch_merge_07,normalize,baseline,0,sink,unsafe,1,command_exec,branch_merge,0.375,1,1,114
starcoder2-3b,command_exec_branch_merge_07_unsafe__normalize,command_exec_branch_merge_07,normalize,baseline,0,e6,unsafe,1,command_exec,branch_merge,-0.6298828125,0,0,110
starcoder2-3b,command_exec_branch_merge_07_safe__normalize,command_exec_branch_merge_07,normalize,baseline,0,sink,safe,0,command_exec,branch_merge,0.3046875,1,0,114
starcoder2-3b,command_exec_branch_merge_07_safe__normalize,command_exec_branch_merge_07,normalize,baseline,0,e6,safe,0,command_exec,branch_merge,-0.6640625596046448,0,1,110
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_only,command_exec_branch_merge_07,rename_only,atomic,11,sink,unsafe,1,command_exec,branch_merge,0.080078125,1,1,123
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_only,command_exec_branch_merge_07,rename_only,atomic,11,e6,unsafe,1,command_exec,branch_merge,-0.2890625,0,0,119
starcoder2-3b,command_exec_branch_merge_07_safe__rename_only,command_exec_branch_merge_07,rename_only,atomic,11,sink,safe,0,command_exec,branch_merge,0.064453125,1,0,123
starcoder2-3b,command_exec_branch_merge_07_safe__rename_only,command_exec_branch_merge_07,rename_only,atomic,11,e6,safe,0,command_exec,branch_merge,-0.294921875,0,1,119
starcoder2-3b,command_exec_branch_merge_07_unsafe__opaque_only,command_exec_branch_merge_07,opaque_only,atomic,12,sink,unsafe,1,command_exec,branch_merge,0.3046875,1,1,149
starcoder2-3b,command_exec_branch_merge_07_unsafe__opaque_only,command_exec_branch_merge_07,opaque_only,atomic,12,e6,unsafe,1,command_exec,branch_merge,-0.6025390625,0,0,145
starcoder2-3b,command_exec_branch_merge_07_safe__opaque_only,command_exec_branch_merge_07,opaque_only,atomic,12,sink,safe,0,command_exec,branch_merge,0.23828125,1,0,149
starcoder2-3b,command_exec_branch_merge_07_safe__opaque_only,command_exec_branch_merge_07,opaque_only,atomic,12,e6,safe,0,command_exec,branch_merge,-0.7490233778953552,0,1,145
starcoder2-3b,command_exec_branch_merge_07_unsafe__encode_only,command_exec_branch_merge_07,encode_only,atomic,13,sink,unsafe,1,command_exec,branch_merge,0.34765625,1,1,121
starcoder2-3b,command_exec_branch_merge_07_unsafe__encode_only,command_exec_branch_merge_07,encode_only,atomic,13,e6,unsafe,1,command_exec,branch_merge,-0.3916015625,0,0,117
starcoder2-3b,command_exec_branch_merge_07_safe__encode_only,command_exec_branch_merge_07,encode_only,atomic,13,sink,safe,0,command_exec,branch_merge,0.287109375,1,0,121
starcoder2-3b,command_exec_branch_merge_07_safe__encode_only,command_exec_branch_merge_07,encode_only,atomic,13,e6,safe,0,command_exec,branch_merge,-0.4150390625,0,1,117
starcoder2-3b,command_exec_branch_merge_07_unsafe__flatten_only,command_exec_branch_merge_07,flatten_only,atomic,14,sink,unsafe,1,command_exec,branch_merge,0.3046875,1,1,318
starcoder2-3b,command_exec_branch_merge_07_unsafe__flatten_only,command_exec_branch_merge_07,flatten_only,atomic,14,e6,unsafe,1,command_exec,branch_merge,-0.34765625,0,0,314
starcoder2-3b,command_exec_branch_merge_07_safe__flatten_only,command_exec_branch_merge_07,flatten_only,atomic,14,sink,safe,0,command_exec,branch_merge,0.28125,1,0,318
starcoder2-3b,command_exec_branch_merge_07_safe__flatten_only,command_exec_branch_merge_07,flatten_only,atomic,14,e6,safe,0,command_exec,branch_merge,-0.36474609375,0,1,314
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_cumulative,command_exec_branch_merge_07,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,branch_merge,0.078125,1,1,121
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_cumulative,command_exec_branch_merge_07,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,branch_merge,-0.46484375,0,0,117
starcoder2-3b,command_exec_branch_merge_07_safe__rename_cumulative,command_exec_branch_merge_07,rename_cumulative,cumulative,21,sink,safe,0,command_exec,branch_merge,0.05859375,1,0,121
starcoder2-3b,command_exec_branch_merge_07_safe__rename_cumulative,command_exec_branch_merge_07,rename_cumulative,cumulative,21,e6,safe,0,command_exec,branch_merge,-0.5058594346046448,0,1,117
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_opaque,command_exec_branch_merge_07,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,branch_merge,0.189453125,1,1,191
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_opaque,command_exec_branch_merge_07,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,branch_merge,0.14648431539535522,1,1,187
starcoder2-3b,command_exec_branch_merge_07_safe__rename_opaque,command_exec_branch_merge_07,rename_opaque,cumulative,22,sink,safe,0,command_exec,branch_merge,0.1640625,1,0,191
starcoder2-3b,command_exec_branch_merge_07_safe__rename_opaque,command_exec_branch_merge_07,rename_opaque,cumulative,22,e6,safe,0,command_exec,branch_merge,0.13574224710464478,1,0,187
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_opaque_encode,command_exec_branch_merge_07,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,branch_merge,0.107421875,1,1,229
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_opaque_encode,command_exec_branch_merge_07,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,branch_merge,0.103515625,1,1,225
starcoder2-3b,command_exec_branch_merge_07_safe__rename_opaque_encode,command_exec_branch_merge_07,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,branch_merge,0.1015625,1,0,229
starcoder2-3b,command_exec_branch_merge_07_safe__rename_opaque_encode,command_exec_branch_merge_07,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,branch_merge,0.08984375,1,0,225
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_07,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,branch_merge,0.1953125,1,1,452
starcoder2-3b,command_exec_branch_merge_07_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_07,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,branch_merge,0.1728515625,1,1,448
starcoder2-3b,command_exec_branch_merge_07_safe__rename_opaque_encode_flatten,command_exec_branch_merge_07,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,branch_merge,0.193359375,1,0,452
starcoder2-3b,command_exec_branch_merge_07_safe__rename_opaque_encode_flatten,command_exec_branch_merge_07,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,branch_merge,0.1484375,1,0,448
starcoder2-3b,command_exec_branch_merge_11_unsafe__normalize,command_exec_branch_merge_11,normalize,baseline,0,sink,unsafe,1,command_exec,branch_merge,0.369140625,1,1,114
starcoder2-3b,command_exec_branch_merge_11_unsafe__normalize,command_exec_branch_merge_11,normalize,baseline,0,e6,unsafe,1,command_exec,branch_merge,-0.4726563096046448,0,0,110
starcoder2-3b,command_exec_branch_merge_11_safe__normalize,command_exec_branch_merge_11,normalize,baseline,0,sink,safe,0,command_exec,branch_merge,0.3125,1,0,114
starcoder2-3b,command_exec_branch_merge_11_safe__normalize,command_exec_branch_merge_11,normalize,baseline,0,e6,safe,0,command_exec,branch_merge,-0.5351561903953552,0,1,110
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_only,command_exec_branch_merge_11,rename_only,atomic,11,sink,unsafe,1,command_exec,branch_merge,0.015625,1,1,119
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_only,command_exec_branch_merge_11,rename_only,atomic,11,e6,unsafe,1,command_exec,branch_merge,-0.3320313096046448,0,0,115
starcoder2-3b,command_exec_branch_merge_11_safe__rename_only,command_exec_branch_merge_11,rename_only,atomic,11,sink,safe,0,command_exec,branch_merge,0.0078125,1,0,119
starcoder2-3b,command_exec_branch_merge_11_safe__rename_only,command_exec_branch_merge_11,rename_only,atomic,11,e6,safe,0,command_exec,branch_merge,-0.380859375,0,1,115
starcoder2-3b,command_exec_branch_merge_11_unsafe__opaque_only,command_exec_branch_merge_11,opaque_only,atomic,12,sink,unsafe,1,command_exec,branch_merge,0.34375,1,1,180
starcoder2-3b,command_exec_branch_merge_11_unsafe__opaque_only,command_exec_branch_merge_11,opaque_only,atomic,12,e6,unsafe,1,command_exec,branch_merge,-0.005859375,0,0,176
starcoder2-3b,command_exec_branch_merge_11_safe__opaque_only,command_exec_branch_merge_11,opaque_only,atomic,12,sink,safe,0,command_exec,branch_merge,0.36328125,1,0,180
starcoder2-3b,command_exec_branch_merge_11_safe__opaque_only,command_exec_branch_merge_11,opaque_only,atomic,12,e6,safe,0,command_exec,branch_merge,0.0439453125,1,0,176
starcoder2-3b,command_exec_branch_merge_11_unsafe__encode_only,command_exec_branch_merge_11,encode_only,atomic,13,sink,unsafe,1,command_exec,branch_merge,0.181640625,1,1,134
starcoder2-3b,command_exec_branch_merge_11_unsafe__encode_only,command_exec_branch_merge_11,encode_only,atomic,13,e6,unsafe,1,command_exec,branch_merge,-0.109375,0,0,130
starcoder2-3b,command_exec_branch_merge_11_safe__encode_only,command_exec_branch_merge_11,encode_only,atomic,13,sink,safe,0,command_exec,branch_merge,0.19921875,1,0,134
starcoder2-3b,command_exec_branch_merge_11_safe__encode_only,command_exec_branch_merge_11,encode_only,atomic,13,e6,safe,0,command_exec,branch_merge,-0.091796875,0,1,130
starcoder2-3b,command_exec_branch_merge_11_unsafe__flatten_only,command_exec_branch_merge_11,flatten_only,atomic,14,sink,unsafe,1,command_exec,branch_merge,0.375,1,1,289
starcoder2-3b,command_exec_branch_merge_11_unsafe__flatten_only,command_exec_branch_merge_11,flatten_only,atomic,14,e6,unsafe,1,command_exec,branch_merge,-0.1376953125,0,0,285
starcoder2-3b,command_exec_branch_merge_11_safe__flatten_only,command_exec_branch_merge_11,flatten_only,atomic,14,sink,safe,0,command_exec,branch_merge,0.400390625,1,0,289
starcoder2-3b,command_exec_branch_merge_11_safe__flatten_only,command_exec_branch_merge_11,flatten_only,atomic,14,e6,safe,0,command_exec,branch_merge,-0.16796875,0,1,285
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_cumulative,command_exec_branch_merge_11,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,branch_merge,-0.00390625,0,0,119
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_cumulative,command_exec_branch_merge_11,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,branch_merge,-0.23242193460464478,0,0,115
starcoder2-3b,command_exec_branch_merge_11_safe__rename_cumulative,command_exec_branch_merge_11,rename_cumulative,cumulative,21,sink,safe,0,command_exec,branch_merge,-0.01953125,0,1,119
starcoder2-3b,command_exec_branch_merge_11_safe__rename_cumulative,command_exec_branch_merge_11,rename_cumulative,cumulative,21,e6,safe,0,command_exec,branch_merge,-0.34765625,0,1,115
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_opaque,command_exec_branch_merge_11,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,branch_merge,0.041015625,1,1,161
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_opaque,command_exec_branch_merge_11,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,branch_merge,0.08984375,1,1,157
starcoder2-3b,command_exec_branch_merge_11_safe__rename_opaque,command_exec_branch_merge_11,rename_opaque,cumulative,22,sink,safe,0,command_exec,branch_merge,0.052734375,1,0,161
starcoder2-3b,command_exec_branch_merge_11_safe__rename_opaque,command_exec_branch_merge_11,rename_opaque,cumulative,22,e6,safe,0,command_exec,branch_merge,0.080078125,1,0,157
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_opaque_encode,command_exec_branch_merge_11,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,branch_merge,0.1171875,1,1,209
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_opaque_encode,command_exec_branch_merge_11,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,branch_merge,0.228515625,1,1,205
starcoder2-3b,command_exec_branch_merge_11_safe__rename_opaque_encode,command_exec_branch_merge_11,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,branch_merge,0.099609375,1,0,209
starcoder2-3b,command_exec_branch_merge_11_safe__rename_opaque_encode,command_exec_branch_merge_11,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,branch_merge,0.2265625,1,0,205
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_11,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,branch_merge,0.236328125,1,1,422
starcoder2-3b,command_exec_branch_merge_11_unsafe__rename_opaque_encode_flatten,command_exec_branch_merge_11,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,branch_merge,0.1240234375,1,1,418
starcoder2-3b,command_exec_branch_merge_11_safe__rename_opaque_encode_flatten,command_exec_branch_merge_11,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,branch_merge,0.232421875,1,0,422
starcoder2-3b,command_exec_branch_merge_11_safe__rename_opaque_encode_flatten,command_exec_branch_merge_11,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,branch_merge,0.1181640625,1,0,418
starcoder2-3b,command_exec_branch_merge_12_unsafe__normalize,command_exec_branch_merge_12,normalize,baseline,0,sink,unsafe,1,command_exec,branch_merge,0.373046875,1,1,110
starcoder2-3b,command_exec_branch_merge_12_unsafe__normalize,command_exec_branch_merge_12,normalize,baseline,0,e6,unsafe,1,command_exec,branch_merge,-0.365234375,0,0,106
starcoder2-3b,command_exec_branch_merge_12_safe__normalize,command_exec_branch_merge_12,normalize,baseline,0,sink,safe,0,command_exec,branch_merge,0.3359375,1,0,110
starcoder2-3b,command_exec_branch_merge_12_safe__normalize,command_exec_branch_merge_12,normalize,baseline,0,e6,safe,0,command_exec,branch_merge,-0.4296875596046448,0,1,106
starcoder2-3b,command_exec_branch_merge_12_unsafe__rename_only,command_exec_branch_merge_12,rename_only,atomic,11,sink,unsafe,1,command_exec,branch_merge,-0.09375,0,0,123
starcoder2-3b,command_exec_branch_merge_12_unsafe__rename_only,command_exec_branch_merge_12,rename_only,atomic,11,e6,unsafe,1,command_exec,branch_merge,-0.46875,0,0,119
starcoder2-3b,command_exec_branch_merge_12_safe__rename_only,command_exec_branch_merge_12,rename_only,atomic,11,sink,safe,0,command_exec,branch_merge,-0.10546875,0,1,123
starcoder2-3b,command_exec_branch_merge_12_safe__rename_only,command_exec_branch_merge_12,rename_only,atomic,11,e6,safe,0,command_exec,branch_merge,-0.5019530653953552,0,1,119
starcoder2-3b,command_exec_branch_merge_12_unsafe__opaque_only,command_exec_branch_merge_12,opaque_only,atomic,12,sink,unsafe,1,command_exec,branch_merge,0.19140625,1,1,169
starcoder2-3b,command_exec_branch_merge_12_unsafe__opaque_only,command_exec_branch_merge_12,opaque_only,atomic,12,e6,unsafe,1,command_exec,branch_merge,0.037109375,1,1,165
starcoder2-3b,command_exec_branch_merge_12_safe__opaque_only,command_exec_branch_merge_12,opaque_only,atomic,12,sink,safe,0,command_exec,branch_merge,0.150390625,1,0,169
starcoder2-3b,command_exec_branch_merge_12_safe__opaque_only,command_exec_branch_merge_12,opaque_only,atomic,12,e6,safe,0,command_exec,branch_merge,-0.044921875,0,1,165
starcoder2-3b,command_exec_branch_merge_12_unsafe__encode_only,command_exec_branch_merge_12,encode_only,atomic,13,sink,unsafe,1,command_exec,branch_merge,0.455078125,1,1,123
starcoder2-3b,command_exec_branch_merge_12_unsafe__encode_only,command_exec_branch_merge_12,encode_only,atomic,13,e6,unsafe,1,command_exec,branch_merge,-0.18359375,0,0,119
starcoder2-3b,command_exec_branch_merge_12_safe__encode_only,command_exec_branch_merge_12,encode_only,atomic,13,sink,safe,0,command_exec,branch_merge,0.42578125,1,0,123
starcoder2-3b,command_exec_branch_merge_12_safe__encode_only,command_exec_branch_merge_12,encode_only,atomic,13,e6,safe,0,command_exec,branch_merge,-0.279296875,0,1,119
starcoder2-3b,command_exec_branch_merge_12_unsafe__flatten_only,command_exec_branch_merge_12,flatten_only,atomic,14,sink,unsafe,1,command_exec,branch_merge,0.369140625,1,1,285
starcoder2-3b,command_exec_branch_merge_12_unsafe__flatten_only,command_exec_branch_merge_12,flatten_only,atomic,14,e6,unsafe,1,command_exec,branch_merge,-0.1474609375,0,0,281
starcoder2-3b,command_exec_branch_merge_12_safe__flatten_only,command_exec_branch_merge_12,flatten_only,atomic,14,sink,safe,0,command_exec,branch_merge,0.376953125,1,0,285
starcoder2-3b,command_exec_branch_merge_12_safe__flatten_only,command_exec_branch_merge_12,flatten_only,atomic,14,e6,safe,0,command_exec,branch_merge,-0.1708984375,0,1,281
starcoder2-3b,command_exec_branch_merge_12_unsafe__rename_cumulative,command_exec_branch_merge_12,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,branch_merge,0.1953125,1,1,119
starcoder2-3b,command_exec_branch_merge_12_unsafe__rename_cumulative,command_exec_branch_merge_12,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,branch_merge,-0.314453125,0,0,115
starcoder2-3b,command_exec_branch_merge_12_safe__rename_cumulative,command_exec_branch_merge_12,rename_cumulative,cumulative,21,sink,safe,0,command_exec,branch_merge,0.15625,1,0,119
