base_id,split,arm,binding,answer,logp_correct,logp_other,correct,argmax_token,argmax_is_correct,gates_required,gate_override,gate_override_reason
base_0075,calib,ab,target,5,-0.46861135959625244,-0.9998613595962524,1,58,1,H0,False,
base_0075,calib,ba,source,5,-0.106539286673069,-2.419039249420166,1,58,1,H0,False,
base_0075,calib,ba,target,6,-0.15928524732589722,-1.940535306930542,1,59,1,H0,False,
base_0076,test,ab,source,3,-0.12872444093227386,-2.8162243366241455,1,56,1,H0,False,
base_0076,test,ab,target,2,-0.17638257145881653,-1.8638825416564941,1,55,1,H0,False,
base_0076,test,ba,source,2,-0.14061354100704193,-2.609363555908203,1,55,1,H0,False,
base_0076,test,ba,target,3,-0.2843521535396576,-1.44060218334198,1,56,1,H0,False,
base_0077,calib,ab,source,3,-0.15536758303642273,-2.811617612838745,1,56,1,H0,False,
base_0077,calib,ab,target,2,-0.17638257145881653,-1.8638825416564941,1,55,1,H0,False,
base_0077,calib,ba,source,2,-0.14195245504379272,-2.7982025146484375,1,55,1,H0,False,
base_0077,calib,ba,target,3,-0.2843521535396576,-1.44060218334198,1,56,1,H0,False,
base_0078,test,ab,source,7,-0.10582758486270905,-3.168327569961548,1,60,1,H0,False,
base_0078,test,ab,target,3,-0.37777137756347656,-1.2215213775634766,1,56,1,H0,False,
base_0078,test,ba,source,3,-0.17722605168819427,-2.4897260665893555,1,56,1,H0,False,
base_0078,test,ba,target,7,-0.6736923456192017,-0.7674423456192017,1,60,1,H0,False,
base_0079,test,ab,source,6,-0.12220960855484009,-2.7159595489501953,1,59,1,H0,False,
base_0079,test,ab,target,3,-0.30304062366485596,-1.365540623664856,1,56,1,H0,False,
base_0079,test,ba,source,3,-0.15638332068920135,-2.4688832759857178,1,56,1,H0,False,
base_0079,test,ba,target,6,-0.35867342352867126,-1.2336734533309937,1,59,1,H0,False,
base_0080,test,ab,source,2,-0.14984248578548431,-2.5560925006866455,1,55,1,H0,False,
base_0080,test,ab,target,6,-0.38008713722229004,-1.22383713722229,1,59,1,H0,False,
base_0080,test,ba,source,6,-0.3103686571121216,-1.8416186571121216,1,59,1,H0,False,
base_0080,test,ba,target,2,-0.2839529514312744,-1.4714529514312744,1,55,1,H0,False,
base_0081,test,ab,source,7,-0.04907708987593651,-3.767827033996582,1,60,1,H0,False,
base_0081,test,ab,target,6,-0.5195298194885254,-0.9257798194885254,1,59,1,H0,False,
base_0081,test,ba,source,6,-0.05575645714998245,-3.6495065689086914,1,59,1,H0,False,
base_0081,test,ba,target,7,-0.366513729095459,-1.210263729095459,1,60,1,H0,False,
base_0082,test,ab,source,4,-0.18458332121372223,-2.0908334255218506,1,57,1,H0,False,
base_0082,test,ab,target,7,-0.36639291048049927,-1.2413928508758545,1,60,1,H0,False,
base_0082,test,ba,source,7,-0.16795389354228973,-2.3867039680480957,1,60,1,H0,False,
base_0082,test,ba,target,4,-0.4258054196834564,-1.1133054494857788,1,57,1,H0,False,
base_0083,test,ab,source,3,-0.4096938967704773,-1.284693956375122,1,56,1,H0,False,
base_0083,test,ab,target,4,-0.20619343221187592,-1.768693447113037,1,57,1,H0,False,
base_0083,test,ba,source,4,-0.20842935144901276,-1.9584293365478516,1,57,1,H0,False,
base_0083,test,ba,target,3,-0.3371191620826721,-1.3058691024780273,1,56,1,H0,False,
base_0084,test,ab,source,7,-0.12509118020534515,-2.906341075897217,1,60,1,H0,False,
base_0084,test,ab,target,4,-0.31568318605422974,-1.346933126449585,1,57,1,H0,False,
base_0084,test,ba,source,4,-0.18229328095912933,-2.369793176651001,1,57,1,H0,False,
base_0084,test,ba,target,7,-0.41943761706352234,-1.1069376468658447,1,60,1,H0,False,
base_0085,calib,ab,source,2,-0.25398242473602295,-1.910232424736023,1,55,1,H0,False,
base_0085,calib,ab,target,7,-0.49074721336364746,-1.0219972133636475,1,60,1,H0,False,
base_0085,calib,ba,source,7,-0.26289767026901245,-1.8253977298736572,1,60,1,H0,False,
base_0085,calib,ba,target,2,-0.4277655780315399,-1.1465156078338623,1,55,1,H0,False,
base_0086,test,ab,source,6,-0.26331111788749695,-1.8883111476898193,1,59,1,H0,False,
base_0086,test,ab,target,2,-0.45909008383750916,-1.0840901136398315,1,55,1,H0,False,
base_0086,test,ba,source,2,-0.2038114368915558,-2.2038114070892334,1,55,1,H0,False,
base_0086,test,ba,target,6,-0.343660444021225,-1.3124104738235474,1,59,1,H0,False,
base_0087,test,ab,source,3,-0.06972211599349976,-3.2259721755981445,1,56,1,H0,False,
base_0087,test,ab,target,6,-0.5335558652877808,-0.9085558652877808,1,59,1,H0,False,
base_0087,test,ba,source,6,-0.11641835421323776,-2.4601683616638184,1,59,1,H0,False,
base_0087,test,ba,target,3,-0.4469105303287506,-1.0406605005264282,1,56,1,H0,False,
base_0088,calib,ab,source,4,-0.21668323874473572,-1.904183268547058,1,57,1,H0,False,
base_0088,calib,ab,target,2,-0.23697379231452942,-1.643223762512207,1,55,1,H0,False,
base_0088,calib,ba,source,2,-0.12989041209220886,-2.4423904418945312,1,55,1,H0,False,
base_0088,calib,ba,target,4,-0.5448275804519653,-0.9198275804519653,1,57,1,H0,False,
base_0089,calib,ab,source,4,-0.22446046769618988,-1.943210482597351,1,57,1,H0,False,
base_0089,calib,ab,target,3,-0.27373987436294556,-1.4924898147583008,1,56,1,H0,False,
base_0089,calib,ba,source,3,-0.21936970949172974,-1.969369649887085,1,56,1,H0,False,
base_0089,calib,ba,target,4,-0.20600272715091705,-1.7685027122497559,1,57,1,H0,False,
base_0090,test,ab,source,7,-0.18232785165309906,-2.1510777473449707,1,60,1,H0,False,
base_0090,test,ab,target,4,-0.439434289932251,-1.095684289932251,1,57,1,H0,False,
base_0090,test,ba,source,4,-0.14366178214550018,-2.3624117374420166,1,57,1,H0,False,
base_0090,test,ba,target,7,-0.534902036190033,-0.941152036190033,1,60,1,H0,False,
base_0091,test,ab,source,2,-0.17142392694950104,-2.48392391204834,1,55,1,H0,False,
base_0091,test,ab,target,6,-0.40577301383018494,-1.1870230436325073,1,59,1,H0,False,
base_0091,test,ba,source,6,-0.19846923649311066,-2.5109691619873047,1,59,1,H0,False,
base_0091,test,ba,target,2,-0.3947668969631195,-1.207266926765442,1,55,1,H0,False,
base_0092,test,ab,source,3,-0.12678787112236023,-2.5330379009246826,1,56,1,H0,False,
base_0092,test,ab,target,4,-0.4012634754180908,-1.1512634754180908,1,57,1,H0,False,
base_0092,test,ba,source,4,-0.0879732221364975,-3.212973117828369,1,57,1,H0,False,
base_0092,test,ba,target,3,-0.5345955491065979,-0.9095955491065979,1,56,1,H0,False,
base_0093,calib,ab,source,7,-0.09245746582746506,-2.9674575328826904,1,60,1,H0,False,
base_0093,calib,ab,target,6,-0.7046098709106445,-0.7046098709106445,0,59,1,H0,False,
base_0093,calib,ba,source,6,-0.08107250928878784,-3.1435725688934326,1,59,1,H0,False,
base_0093,calib,ba,target,7,-0.35019609332084656,-1.256446123123169,1,60,1,H0,False,
base_0094,calib,ab,source,4,-0.20728494226932526,-1.832284927368164,1,57,1,H0,False,
base_0094,calib,ab,target,6,-0.23491735756397247,-1.609917402267456,1,59,1,H0,False,
base_0094,calib,ba,source,6,-0.36394429206848145,-1.3014442920684814,1,59,1,H0,False,
base_0094,calib,ba,target,4,-0.36057981848716736,-1.2355798482894897,1,57,1,H0,False,
base_0095,test,ab,source,3,-0.4096938967704773,-1.284693956375122,1,56,1,H0,False,
base_0095,test,ab,target,4,-0.20619343221187592,-1.768693447113037,1,57,1,H0,False,
base_0095,test,ba,source,4,-0.20842935144901276,-1.9584293365478516,1,57,1,H0,False,
base_0095,test,ba,target,3,-0.3371191620826721,-1.3058691024780273,1,56,1,H0,False,
base_0096,calib,ab,source,4,-0.30785050988197327,-1.9016004800796509,1,57,1,H0,False,
base_0096,calib,ab,target,2,-0.15062271058559418,-2.025622606277466,1,55,1,H0,False,
base_0096,calib,ba,source,2,-0.2771935760974884,-1.964693546295166,1,55,1,H0,False,
base_0096,calib,ba,target,4,-0.3808912932872772,-1.1933913230895996,1,57,1,H0,False,
base_0097,calib,ab,source,4,-0.09463980048894882,-2.938389778137207,1,57,1,H0,False,
base_0097,calib,ab,target,2,-0.2626308500766754,-1.512630820274353,1,55,1,H0,False,
base_0097,calib,ba,source,2,-0.0744379460811615,-3.1994378566741943,1,55,1,H0,False,
base_0097,calib,ba,target,4,-0.44697389006614685,-1.0719739198684692,1,57,1,H0,False,
base_0098,test,ab,source,3,-0.30906036496162415,-1.4965603351593018,1,56,1,H0,False,
base_0098,test,ab,target,4,-0.30531519651412964,-1.3678152561187744,1,57,1,H0,False,
base_0098,test,ba,source,4,-0.11949468404054642,-2.494494676589966,1,57,1,H0,False,
base_0098,test,ba,target,3,-0.3634375035762787,-1.207187533378601,1,56,1,H0,False,
base_0099,calib,ab,source,6,-0.5680874586105347,-0.9743374586105347,1,59,1,H0,False,
base_0099,calib,ab,target,5,-0.35317644476890564,-1.243801474571228,1,58,1,H0,False,
base_0099,calib,ba,source,5,-0.7176457643508911,-0.7488957643508911,1,58,1,H0,False,
base_0099,calib,ba,target,6,-0.07781074941158295,-2.734060764312744,1,59,1,H0,False,
base_0100,calib,ab,source,2,-0.09848111867904663,-2.9422311782836914,1,55,1,H0,False,
base_0100,calib,ab,target,7,-0.43822067975997925,-1.094470739364624,1,60,1,H0,False,
base_0100,calib,ba,source,7,-0.11087465286254883,-2.767124652862549,1,60,1,H0,False,
base_0100,calib,ba,target,2,-0.4314643442630768,-1.1189643144607544,1,55,1,H0,False,
base_0101,test,ab,source,2,-0.3669167160987854,-1.4294166564941406,1,55,1,H0,False,
base_0101,test,ab,target,4,-0.22505441308021545,-1.693804383277893,1,57,1,H0,False,
base_0101,test,ba,source,4,-0.3681052327156067,-1.430605173110962,1,57,1,H0,False,
base_0101,test,ba,target,2,-0.1746743619441986,-1.924674391746521,1,55,1,H0,False,
base_0102,test,ab,source,3,-0.1438727080821991,-2.3001227378845215,1,56,1,H0,False,
base_0102,test,ab,target,5,-0.34070149064064026,-1.3094514608383179,1,58,1,H0,False,
base_0102,test,ba,source,5,-0.16008079051971436,-2.097580909729004,1,58,1,H0,False,
base_0102,test,ba,target,3,-0.388679176568985,-1.1699291467666626,1,56,1,H0,False,
base_0103,test,ab,source,4,-0.13546624779701233,-2.4479663372039795,1,57,1,H0,False,
base_0103,test,ab,target,7,-0.31176209449768066,-1.3742620944976807,1,60,1,H0,False,
base_0103,test,ba,source,7,-0.12793511152267456,-2.4404351711273193,1,60,1,H0,False,
base_0103,test,ba,target,4,-0.3486810624599457,-1.286181092262268,1,57,1,H0,False,
base_0104,test,ab,source,3,-0.06966763734817505,-3.5071675777435303,1,56,1,H0,False,
base_0104,test,ab,target,7,-0.7861670851707458,-0.6299170851707458,0,56,0,H0,False,
base_0104,test,ba,source,7,-0.099541075527668,-2.880791187286377,1,60,1,H0,False,
base_0104,test,ba,target,3,-0.2985366880893707,-1.3922866582870483,1,56,1,H0,False,
base_0105,test,ab,source,6,-0.1276150345802307,-2.502614974975586,1,59,1,H0,False,
base_0105,test,ab,target,5,-0.7507133483886719,-0.6569633483886719,0,59,0,H0,False,
base_0105,test,ba,source,5,-0.11478219926357269,-2.4897820949554443,1,58,1,H0,False,
base_0105,test,ba,target,6,-0.10746345669031143,-2.3262133598327637,1,59,1,H0,False,
base_0106,calib,ab,source,3,-0.19846563041210175,-2.354715585708618,1,56,1,H0,False,
base_0106,calib,ab,target,7,-0.6736923456192017,-0.7674423456192017,1,60,1,H0,False,
base_0106,calib,ba,source,7,-0.11791346967220306,-3.0866634845733643,1,60,1,H0,False,
base_0106,calib,ba,target,3,-0.37777137756347656,-1.2215213775634766,1,56,1,H0,False,
base_0107,test,ab,source,2,-0.13935662806034088,-2.4518566131591797,1,55,1,H0,False,
base_0107,test,ab,target,3,-0.15035699307918549,-2.1191070079803467,1,56,1,H0,False,
base_0107,test,ba,source,3,-0.09226660430431366,-3.09226655960083,1,56,1,H0,False,
base_0107,test,ba,target,2,-0.20260263979434967,-1.7651026248931885,1,55,1,H0,False,
base_0108,test,ab,source,7,-0.1625441014766693,-2.225044012069702,1,60,1,H0,False,
base_0108,test,ab,target,3,-0.41025567054748535,-1.1290056705474854,1,56,1,H0,False,
base_0108,test,ba,source,3,-0.12294074892997742,-2.6854407787323,1,56,1,H0,False,
base_0108,test,ba,target,7,-0.9125409126281738,-0.5375409126281738,0,56,0,H0,False,
base_0109,test,ab,source,7,-0.18142305314540863,-2.2126729488372803,1,60,1,H0,False,
base_0109,test,ab,target,2,-0.4087056815624237,-1.158705711364746,1,55,1,H0,False,
base_0109,test,ba,source,2,-0.14440877735614777,-2.519408702850342,1,55,1,H0,False,
base_0109,test,ba,target,7,-0.5283122062683105,-0.9345622062683105,1,60,1,H0,False,
base_0110,test,ab,source,5,-0.06571503728628159,-3.4094650745391846,1,58,1,H0,False,
base_0110,test,ab,target,3,-0.2010749876499176,-1.7323249578475952,1,56,1,H0,False,
base_0110,test,ba,source,3,-0.13002492487430573,-2.8175249099731445,1,56,1,H0,False,
base_0110,test,ba,target,5,-0.3865368366241455,-1.1677868366241455,1,58,1,H0,False,
base_0111,test,ab,source,4,-0.33276766538619995,-1.5827677249908447,1,57,1,H0,False,
base_0111,test,ab,target,7,-0.30355343222618103,-1.4285534620285034,1,60,1,H0,False,
base_0111,test,ba,source,7,-0.37284284830093384,-1.341592788696289,1,60,1,H0,False,
base_0111,test,ba,target,4,-0.41758081316947937,-1.1363308429718018,1,57,1,H0,False,
base_0112,test,ab,source,2,-0.17634770274162292,-2.1763477325439453,1,55,1,H0,False,
base_0112,test,ab,target,3,-0.15200810134410858,-2.089508056640625,1,56,1,H0,False,
base_0112,test,ba,source,3,-0.20045745372772217,-2.0754575729370117,1,56,1,H0,False,
base_0112,test,ba,target,2,-0.27191680669784546,-1.4906668663024902,1,55,1,H0,False,
base_0113,test,ab,source,4,-0.29037052392959595,-1.6653704643249512,1,57,1,H0,False,
base_0113,test,ab,target,2,-0.20471535623073578,-1.735965371131897,1,55,1,H0,False,
base_0113,test,ba,source,2,-0.26760584115982056,-1.8301057815551758,1,55,1,H0,False,
base_0113,test,ba,target,4,-0.37189140915870667,-1.2156413793563843,1,57,1,H0,False,
base_0114,test,ab,source,7,-0.1157812848687172,-2.522031307220459,1,60,1,H0,False,
base_0114,test,ab,target,6,-0.5740302205085754,-0.8552802205085754,1,59,1,H0,False,
base_0114,test,ba,source,6,-0.16005843877792358,-2.1600584983825684,1,59,1,H0,False,
base_0114,test,ba,target,7,-0.3071066737174988,-1.3696067333221436,1,60,1,H0,False,
base_0115,test,ab,source,4,-0.19405511021614075,-2.1940550804138184,1,57,1,H0,False,
base_0115,test,ab,target,2,-0.20471535623073578,-1.735965371131897,1,55,1,H0,False,
base_0115,test,ba,source,2,-0.20808494091033936,-2.145585060119629,1,55,1,H0,False,
base_0115,test,ba,target,4,-0.37189140915870667,-1.2156413793563843,1,57,1,H0,False,
base_0116,test,ab,source,3,-0.09399446099996567,-3.062744379043579,1,56,1,H0,False,
base_0116,test,ab,target,6,-0.4872238337993622,-0.9872238636016846,1,59,1,H0,False,
base_0116,test,ba,source,6,-0.08567003160715103,-2.960669994354248,1,59,1,H0,False,
base_0116,test,ba,target,3,-0.5710293650627136,-0.8522793650627136,1,56,1,H0,False,
base_0117,test,ab,source,2,-0.09399814903736115,-2.9064981937408447,1,55,1,H0,False,
base_0117,test,ab,target,6,-0.41387176513671875,-1.1326217651367188,1,59,1,H0,False,
base_0117,test,ba,source,6,-0.11207237094640732,-2.705822467803955,1,59,1,H0,False,
base_0117,test,ba,target,2,-0.35178524255752563,-1.2892851829528809,1,55,1,H0,False,
base_0118,test,ab,source,7,-0.1908421367406845,-2.1283421516418457,1,60,1,H0,False,
base_0118,test,ab,target,4,-0.37437599897384644,-1.2181260585784912,1,57,1,H0,False,
base_0118,test,ba,source,4,-0.22948479652404785,-1.9482347965240479,1,57,1,H0,False,
base_0118,test,ba,target,7,-0.366423100233078,-1.2414231300354004,1,60,1,H0,False,
base_0119,test,ab,source,6,-0.20833207666873932,-2.052082061767578,1,59,1,H0,False,
base_0119,test,ab,target,2,-0.3156052827835083,-1.3781052827835083,1,55,1,H0,False,
base_0119,test,ba,source,2,-0.12097961455583572,-2.7459795475006104,1,55,1,H0,False,
base_0119,test,ba,target,6,-0.3786047399044037,-1.222354769706726,1,59,1,H0,False,
base_0120,calib,ab,source,3,-0.26299765706062317,-1.7317476272583008,1,56,1,H0,False,
base_0120,calib,ab,target,4,-0.2554890513420105,-1.5367391109466553,1,57,1,H0,False,
base_0120,calib,ba,source,4,-0.14075925946235657,-2.453259229660034,1,57,1,H0,False,
base_0120,calib,ba,target,3,-0.35531553626060486,-1.2303155660629272,1,56,1,H0,False,
base_0121,test,ab,source,2,-0.051356520503759384,-3.738856554031372,1,55,1,H0,False,
base_0121,test,ab,target,6,-0.4415980875492096,-1.0665980577468872,1,59,1,H0,False,
base_0121,test,ba,source,6,-0.11983250081539154,-2.7135825157165527,1,59,1,H0,False,
base_0121,test,ba,target,2,-0.3127593696117401,-1.3752593994140625,1,55,1,H0,False,
base_0122,calib,ab,source,4,-0.11482598632574081,-2.489825963973999,1,57,1,H0,False,
base_0122,calib,ab,target,5,-0.3010939061641693,-1.3948439359664917,1,58,1,H0,False,
base_0122,calib,ba,source,5,-0.0983613058924675,-2.5983612537384033,1,58,1,H0,False,
base_0122,calib,ba,target,4,-0.35977262258529663,-1.2191476821899414,1,57,1,H0,False,
base_0123,calib,ab,source,6,-0.11448562890291214,-2.551985740661621,1,59,1,H0,False,
base_0123,calib,ab,target,4,-0.5601387023925781,-0.8726387023925781,1,57,1,H0,False,
base_0123,calib,ba,source,4,-0.07245276868343353,-3.1037027835845947,1,57,1,H0,False,
base_0123,calib,ba,target,6,-0.42660757899284363,-1.082857608795166,1,59,1,H0,False,
base_0124,test,ab,source,6,-0.14980174601078033,-2.399801731109619,1,59,1,H0,False,
base_0124,test,ab,target,4,-0.6604854464530945,-0.7542354464530945,1,57,1,H0,False,
base_0124,test,ba,source,4,-0.1021750420331955,-2.820924997329712,1,57,1,H0,False,
base_0124,test,ba,target,6,-0.38638874888420105,-1.1676387786865234,1,59,1,H0,False,
base_0125,test,ab,source,5,-0.21764397621154785,-1.8738939762115479,1,58,1,H0,False,
base_0125,test,ab,target,4,-0.24442438781261444,-1.5725493431091309,1,57,1,H0,False,
base_0125,test,ba,source,4,-0.2923468351364136,-1.6048468351364136,1,57,1,H0,False,
base_0125,test,ba,target,5,-0.22918395698070526,-1.6666839122772217,1,58,1,H0,False,
base_0126,test,ab,source,3,-0.07618072628974915,-2.9199306964874268,1,56,1,H0,False,
base_0126,test,ab,target,5,-0.3979480266571045,-1.1479480266571045,1,58,1,H0,False,
base_0126,test,ba,source,5,-0.0583101250231266,-3.183310031890869,1,58,1,H0,False,
base_0126,test,ba,target,3,-0.4150080680847168,-1.1025080680847168,1,56,1,H0,False,
base_0127,calib,ab,source,6,-0.2646576464176178,-1.7334076166152954,1,59,1,H0,False,
base_0127,calib,ab,target,7,-0.296159029006958,-1.389909029006958,1,60,1,H0,False,
base_0127,calib,ba,source,7,-0.12656289339065552,-2.7515628337860107,1,60,1,H0,False,
base_0127,calib,ba,target,6,-0.347933828830719,-1.2541837692260742,1,59,1,H0,False,
base_0128,test,ab,source,6,-0.17868806421756744,-2.2724380493164062,1,59,1,H0,False,
base_0128,test,ab,target,2,-0.4856383204460144,-1.0168883800506592,1,55,1,H0,False,
base_0128,test,ba,source,2,-0.2705719470977783,-1.7393219470977783,1,55,1,H0,False,
base_0128,test,ba,target,6,-0.3695620000362396,-1.244562029838562,1,59,1,H0,False,
base_0129,test,ab,source,3,-0.18730492889881134,-2.187304973602295,1,56,1,H0,False,
base_0129,test,ab,target,5,-0.4655080735683441,-1.0280081033706665,1,58,1,H0,False,
base_0129,test,ba,source,5,-0.14286234974861145,-2.330362319946289,1,58,1,H0,False,
base_0129,test,ba,target,3,-0.3578863739967346,-1.2328863143920898,1,56,1,H0,False,
base_0130,calib,ab,source,7,-0.17809006571769714,-2.2718400955200195,1,60,1,H0,False,
base_0130,calib,ab,target,4,-0.4258054196834564,-1.1133054494857788,1,57,1,H0,False,
base_0130,calib,ba,source,4,-0.15332326292991638,-2.465823173522949,1,57,1,H0,False,
base_0130,calib,ba,target,7,-0.36639291048049927,-1.2413928508758545,1,60,1,H0,False,
base_0131,test,ab,source,5,-0.1851666420698166,-1.966416597366333,1,58,1,H0,False,
base_0131,test,ab,target,3,-0.36573168635368347,-1.2094817161560059,1,56,1,H0,False,
base_0131,test,ba,source,3,-0.16721168160438538,-2.1984617710113525,1,56,1,H0,False,
base_0131,test,ba,target,5,-0.43088746070861816,-1.0871374607086182,1,58,1,H0,False,
base_0132,test,ab,source,7,-0.15761689841747284,-2.7513668537139893,1,60,1,H0,False,
base_0132,test,ab,target,3,-0.2690005600452423,-1.48775053024292,1,56,1,H0,False,
base_0132,test,ba,source,3,-0.20001669228076935,-2.418766736984253,1,56,1,H0,False,
base_0132,test,ba,target,7,-0.5171016454696655,-0.9546016454696655,1,60,1,H0,False,
base_0133,calib,ab,source,6,-0.09451009333133698,-2.750760078430176,1,59,1,H0,False,
base_0133,calib,ab,target,7,-0.366513729095459,-1.210263729095459,1,60,1,H0,False,
base_0133,calib,ba,source,7,-0.0689818263053894,-3.193981885910034,1,60,1,H0,False,
base_0133,calib,ba,target,6,-0.5195298194885254,-0.9257798194885254,1,59,1,H0,False,
base_0134,test,ab,source,3,-0.21162208914756775,-1.9303721189498901,1,56,1,H0,False,
base_0134,test,ab,target,4,-0.6794213652610779,-0.7419213652610779,1,57,1,H0,False,
base_0134,test,ba,source,4,-0.23432160913944244,-1.7655715942382812,1,57,1,H0,False,
base_0134,test,ba,target,3,-0.5479684472084045,-0.8917184472084045,1,56,1,H0,False,
base_0135,test,ab,source,3,-0.145303875207901,-2.395303964614868,1,56,1,H0,False,
base_0135,test,ab,target,2,-0.27191680669784546,-1.4906668663024902,1,55,1,H0,False,
base_0135,test,ba,source,2,-0.13599185645580292,-2.3859918117523193,1,55,1,H0,False,
base_0135,test,ba,target,3,-0.15200810134410858,-2.089508056640625,1,56,1,H0,False,
base_0136,test,ab,source,5,-0.07622679322957993,-2.8574767112731934,1,58,1,H0,False,
base_0136,test,ab,target,6,-0.15928524732589722,-1.940535306930542,1,59,1,H0,False,
base_0136,test,ba,source,6,-0.06825868785381317,-3.224508762359619,1,59,1,H0,False,
base_0136,test,ba,target,5,-0.46861135959625244,-0.9998613595962524,1,58,1,H0,False,
base_0137,test,ab,source,5,-0.15886083245277405,-2.033860921859741,1,58,1,H0,False,
base_0137,test,ab,target,6,-0.15095284581184387,-1.9947028160095215,1,59,1,H0,False,
base_0137,test,ba,source,6,-0.153311088681221,-2.184561014175415,1,59,1,H0,False,
base_0137,test,ba,target,5,-0.686703085899353,-0.717953085899353,1,58,1,H0,False,
base_0138,test,ab,source,5,-0.11662524193525314,-2.4603753089904785,1,58,1,H0,False,
base_0138,test,ab,target,7,-0.22246983647346497,-1.7224698066711426,1,60,1,H0,False,
base_0138,test,ba,source,7,-0.20181499421596527,-1.9518150091171265,1,60,1,H0,False,
base_0138,test,ba,target,5,-0.42446228861808777,-1.1119623184204102,1,58,1,H0,False,
base_0139,calib,ab,source,7,-0.12000707536935806,-2.870007038116455,1,60,1,H0,False,
base_0139,calib,ab,target,2,-0.34144458174705505,-1.3414446115493774,1,55,1,H0,False,
base_0139,calib,ba,source,2,-0.1597709357738495,-2.409770965576172,1,55,1,H0,False,
base_0139,calib,ba,target,7,-0.2594345510005951,-1.5719345808029175,1,60,1,H0,False,
base_0140,test,ab,source,3,-0.05291871353983879,-4.146668910980225,1,56,1,H0,False,
base_0140,test,ab,target,7,-0.7968434691429138,-0.6405934691429138,0,56,0,H0,False,
base_0140,test,ba,source,7,-0.0678076446056366,-3.380307674407959,1,60,1,H0,False,
base_0140,test,ba,target,3,-0.4790554642677307,-1.010305404663086,1,56,1,H0,False,
base_0141,test,ab,source,2,-0.4187554121017456,-1.3875054121017456,1,55,1,H0,False,
base_0141,test,ab,target,6,-0.354493647813797,-1.2607436180114746,1,59,1,H0,False,
base_0141,test,ba,source,6,-0.37634167075157166,-1.532591700553894,1,59,1,H0,False,
base_0141,test,ba,target,2,-0.21795788407325745,-1.686707854270935,1,55,1,H0,False,
base_0142,test,ab,source,5,-0.05485318973660469,-3.6798532009124756,1,58,1,H0,False,
base_0142,test,ab,target,3,-0.29178914427757263,-1.416789174079895,1,56,1,H0,False,
base_0142,test,ba,source,3,-0.16816671192646027,-2.4494166374206543,1,56,1,H0,False,
base_0142,test,ba,target,5,-0.26795417070388794,-1.5179541110992432,1,58,1,H0,False,
base_0143,calib,ab,source,6,-0.1197616457939148,-2.4947617053985596,1,59,1,H0,False,
base_0143,calib,ab,target,7,-0.41159123182296753,-1.1303412914276123,1,60,1,H0,False,
base_0143,calib,ba,source,7,-0.09193196147680283,-2.9356820583343506,1,60,1,H0,False,
base_0143,calib,ba,target,6,-0.5902997255325317,-0.8402997255325317,1,59,1,H0,False,
base_0144,calib,ab,source,6,-0.4402013421058655,-1.1277012825012207,1,59,1,H0,False,
base_0144,calib,ab,target,7,-0.5595932006835938,-0.8720932006835938,1,60,1,H0,False,
base_0144,calib,ba,source,7,-0.4093310534954071,-1.1905810832977295,1,60,1,H0,False,
base_0144,calib,ba,target,6,-0.6126965284347534,-0.8001965284347534,1,59,1,H0,False,
base_0145,test,ab,source,5,-0.1258113831281662,-2.3133113384246826,1,58,1,H0,False,
base_0145,test,ab,target,3,-0.25425389409065247,-1.53550386428833,1,56,1,H0,False,
base_0145,test,ba,source,3,-0.13100126385688782,-2.4122512340545654,1,56,1,H0,False,
base_0145,test,ba,target,5,-0.4201400578022003,-1.107640027999878,1,58,1,H0,False,
base_0146,test,ab,source,4,-0.6115766763687134,-0.8615766763687134,1,57,1,H0,False,
base_0146,test,ab,target,3,-0.6566731929779053,-0.7504231929779053,1,56,1,H0,False,
base_0146,test,ba,source,3,-0.6306964755058289,-0.8494464755058289,1,56,1,H0,False,
base_0146,test,ba,target,4,-0.7852141857147217,-0.6289641857147217,0,56,0,H0,False,
base_0147,test,ab,source,6,-0.10557769238948822,-2.9180777072906494,1,59,1,H0,False,
base_0147,test,ab,target,5,-0.8554949164390564,-0.5742449164390564,0,59,0,H0,False,
base_0147,test,ba,source,5,-0.16919752955436707,-2.1066975593566895,1,58,1,H0,False,
base_0147,test,ba,target,6,-0.1542515903711319,-1.9980015754699707,1,59,1,H0,False,
base_0148,test,ab,source,4,-0.0977100357413292,-3.066460132598877,1,57,1,H0,False,
base_0148,test,ab,target,5,-0.3929864764213562,-1.174236536026001,1,58,1,H0,False,
base_0148,test,ba,source,5,-0.08923017978668213,-3.2142300605773926,1,58,1,H0,False,
base_0148,test,ba,target,4,-0.5497739315032959,-0.8935239315032959,1,57,1,H0,False,
base_0149,test,ab,source,3,-0.15302327275276184,-2.1530232429504395,1,56,1,H0,False,
base_0149,test,ab,target,4,-0.42843055725097656,-1.0846805572509766,1,57,1,H0,False,
base_0149,test,ba,source,4,-0.06252925843000412,-3.3125293254852295,1,57,1,H0,False,
base_0149,test,ba,target,3,-0.4468782842159271,-1.0406283140182495,1,56,1,H0,False,
base_0150,test,ab,source,6,-0.26374462246894836,-1.857494592666626,1,59,1,H0,False,
base_0150,test,ab,target,2,-0.5175398588180542,-0.9862898588180542,1,55,1,H0,False,
base_0150,test,ba,source,2,-0.2243085503578186,-2.068058490753174,1,55,1,H0,False,
base_0150,test,ba,target,6,-0.7107701897621155,-0.7107701897621155,0,55,0,H0,False,
