model,base_id,arm,split,layer,question,style,variant,delta_contrast_prob,delta_contrast_z,contrast_prob_inner_member,contrast_prob_outer_member,contrast_z_inner_member,contrast_z_outer_member,n_pairs_in_lexicon,delta_z_mechanism,delta_prob_mechanism,delta_z_control,delta_prob_control,delta_z_family_scope,delta_z_family_shadowing,delta_z_family_ordinal,delta_z_family_action
deepseek-coder-6.7b,base_0319,ba,test,7,scope/direct,scope,direct,-0.00020466035004346878,0.00513845108935751,0.009345791173979002,0.009550451524022471,0.5103316536988611,0.5051932026095036,10,-0.009573691555525517,-0.0023224834694096272,-0.0010141408154188268,-0.000806529753335149,0.005771468923978645,0.004673480040140211,0.018379209408626692,-0.015756236534179957
deepseek-coder-6.7b,base_0320,ab,calib,7,scope/direct,scope,direct,8.593986544951256e-05,0.011474212937023998,0.008274143407600475,0.008188203542150963,0.5121539785129161,0.5006797655758921,10,-0.0066640732634870746,-0.0010788675663389905,0.0006804166465997081,-0.0004273291144429537,0.016957045441241728,0.03713012521238686,0.011727935022001014,-0.01269999133655815
deepseek-coder-6.7b,base_0320,ba,calib,7,scope/direct,scope,direct,6.287986167903027e-05,0.011174640762591004,0.007998543120655335,0.007935663258976305,0.5159967249853747,0.5048220842227837,10,-0.0047347484129296995,-0.0010859810818065663,0.0007305051005776454,-0.0004615611186655454,0.01409717384205482,0.030937929767518642,0.012481773026527063,-0.00651276829470418
deepseek-coder-6.7b,base_0321,ab,test,7,scope/direct,scope,direct,-0.0004161243778997067,-2.1954373578880748e-05,0.010317848254946263,0.01073397263284597,0.5274201116120469,0.5274420659856258,10,-0.014640233587465879,-0.0022592261713778954,0.0026641321929456556,-0.0006760346286681537,0.008546164690627432,-0.002728398203039207,-0.0022032366390774454,-0.012533047189012186
deepseek-coder-6.7b,base_0321,ba,test,7,scope/direct,scope,direct,-0.0005384334246941822,-0.0021450479787213927,0.0104201873849038,0.010958620809597983,0.5158888535288451,0.5180339015075665,10,-0.01547690025618389,-0.002468461955438018,0.00254497798088319,-0.0006967510636378923,0.0033600469932531882,0.013122406841231952,-0.0045197606652870505,-0.017226896302798514
deepseek-coder-6.7b,base_0322,ab,calib,7,scope/direct,scope,direct,-0.0016524949045332547,-0.016405671130450217,0.006963045800324504,0.008615540704857759,0.5070384505759243,0.5234441217063746,10,-0.000413049045225126,-0.004641026719839607,0.009177623344721777,-0.0017515450996354156,0.01572735326764075,-0.025196399646571083,-0.06413675538409315,-0.00467972928810767
deepseek-coder-6.7b,base_0322,ba,calib,7,scope/direct,scope,direct,-0.0013889622600697154,-0.009522054647769895,0.006906796830992054,0.008295759091061769,0.5086738994563802,0.5181959541041501,10,-0.006303999854942904,-0.004503069552410558,0.010630216927885818,-0.0015565535451592502,0.027644457931703528,-0.019883081894380483,-0.06267754086057331,0.0010586631357931975
deepseek-coder-6.7b,base_0323,ab,test,7,scope/direct,scope,direct,-0.00022882521577555388,0.024165240775992136,0.010355294934518809,0.010584120150294363,0.5375159427702235,0.5133507019942314,10,-0.012221253805688637,-0.0011522654479346217,-0.0059414754264780194,-0.0002813897124265411,0.002733955280278819,0.03741435734118592,0.055534592219249106,0.013349226319936056
deepseek-coder-6.7b,base_0323,ba,test,7,scope/direct,scope,direct,-0.0004684304784073959,0.024004422664510305,0.00991800936250669,0.010386439840914086,0.5284736613529427,0.5044692386884324,10,-0.011363348619575412,-0.001515264246521198,-0.0070639870590114865,-0.00044817972470487526,0.0006446210560200113,0.046271266629998274,0.05552268011232699,0.012313217727021514
deepseek-coder-6.7b,base_0324,ab,test,7,scope/direct,scope,direct,-0.0006716799705727573,0.013497420690704254,0.009234074312887114,0.009905754283459871,0.5023419251597654,0.48884450446906114,10,-0.015548991085542046,-0.0030923782989623646,-8.465872918337995e-05,-0.0008636985236252367,0.007146075063008165,0.017716267452402346,0.031872684910009594,-0.003472207763710433
deepseek-coder-6.7b,base_0324,ba,test,7,scope/direct,scope,direct,-0.0008670590640227609,0.009934439583013432,0.00905719603465152,0.00992425509867428,0.50311145090205,0.4931770113190366,10,-0.014953142223249777,-0.0036353770072182733,-0.002578864974304258,-0.001032512560242619,-0.0005172035641243583,0.020633921967676258,0.031064611620217206,-0.006207273370847408
deepseek-coder-6.7b,base_0325,ab,test,7,scope/direct,scope,direct,0.0011288464362159169,0.0023905263738874805,0.00947379170891877,0.008344945272702853,0.5109932575048783,0.5086027311309909,10,0.00047212456078815634,0.0012645770297141643,0.005525503163459218,0.00046636819889026753,0.013922303219944233,-0.0180543128901757,0.0027264740537149106,-0.010954529205935468
deepseek-coder-6.7b,base_0325,ba,test,7,scope/direct,scope,direct,0.0009650697636918379,-0.00047521295436181443,0.009220113093968887,0.008255043330277049,0.5113234247371874,0.5117986376915492,10,0.0003916772455896047,0.0015891316562793203,0.006772681057074259,0.0005653787401350523,0.010797656325036022,-0.019659187551093374,2.3428474231604324e-05,-0.014176926357682682
deepseek-coder-6.7b,base_0326,ab,calib,7,scope/direct,scope,direct,-2.767131793360647e-05,-0.0004908873034398242,0.008825274461819153,0.00885294577975276,0.528192109192086,0.5286829964955259,10,-0.006821235703972315,-0.0009474837521192012,-0.002218319107137792,-0.0001897193774786497,-0.00899478947561896,0.04562021708462752,0.007799379408620726,-0.01897403522120615
deepseek-coder-6.7b,base_0326,ba,calib,7,scope/direct,scope,direct,-0.00012035521521863365,-0.0019512303300501799,0.008836235023817435,0.008956590239036069,0.5264838036491138,0.528435033979164,10,-0.008685585130429595,-0.0010387321518772511,-0.002801033963338679,-0.00026867599981452307,-0.012071954726249244,0.053438169297777977,0.0038894236521576815,-0.018165462324877785
deepseek-coder-6.7b,base_0327,ab,test,7,scope/direct,scope,direct,-0.0004444808583985707,0.014430325257571153,0.00682362934963754,0.00726811020803611,0.498934570450182,0.48450424519261087,10,-0.008352692141080927,-0.002902066647810236,0.0016174209670654026,-0.001068149556797125,0.02775778080902285,-0.07080017544629928,0.018092769611104672,0.024896997976302238
deepseek-coder-6.7b,base_0327,ba,test,7,scope/direct,scope,direct,-0.0006239883318405253,0.011438119784423217,0.007061221585751794,0.007685209917592319,0.5107772707555037,0.4993391509710805,10,-0.01028731020831915,-0.0030097312555793,-0.0002624167686583769,-0.0011931841999031786,0.021495126681957778,-0.04931174568368449,0.01075250846568276,0.022727455701518712
deepseek-coder-6.7b,base_0328,ab,test,7,scope/direct,scope,direct,-0.0004158617413073454,0.00518582403802581,0.007954242091479574,0.00837010383278692,0.5158259895390377,0.5106401655010119,10,0.006239835205269893,-0.0005037009706467158,-0.0030233013498078844,-0.0004377654384918621,-0.0018968521006765913,0.0012539082888120973,0.019467890669442857,-0.00010596575708810008
deepseek-coder-6.7b,base_0328,ba,test,7,scope/direct,scope,direct,-0.0003218626501570801,0.005948063159078254,0.007989411888144097,0.008311274538301177,0.5194428065632238,0.5134947434041456,10,0.006049575352528164,-7.896811839172576e-05,-0.0034431070545318317,-0.0002575185111004965,-0.0038976162312668854,0.003859705336733188,0.020884982586445826,0.004278221709889944
deepseek-coder-6.7b,base_0329,ab,test,7,scope/direct,scope,direct,-0.0003356658720295464,0.004039882146458895,0.009638123949880013,0.00997378982190956,0.5277901638117473,0.5237502816652884,10,-0.002334543070509019,-0.0014926455960828104,0.0003363067306335998,-0.0005206926424067875,-0.004921756344193187,0.01202844928475056,0.0192796522274922,-0.004890779562932643
deepseek-coder-6.7b,base_0329,ba,test,7,scope/direct,scope,direct,-0.0005760355877580132,0.0038159730109244006,0.009654045919154756,0.010230081506912769,0.5308498550133938,0.5270338820024694,10,-0.0010705218202437389,-0.0015743401241364238,0.0004330373918266517,-0.0005818689910058732,-0.0040716416744296996,0.014226645673244415,0.018013613746642662,-0.006910595053104082
deepseek-coder-6.7b,base_0330,ab,calib,7,scope/direct,scope,direct,-0.0008584179390240948,-0.007085364323794141,0.012160754945818968,0.013019172884843062,0.5052663328570766,0.5123516971808707,10,0.001719529054254552,-0.00044573141566941045,0.0007019117987778112,-3.0712705123271526e-05,-0.011377607281581416,-0.011000672248886057,-0.003213416663193842,-0.0023511459365734982
deepseek-coder-6.7b,base_0330,ba,calib,7,scope/direct,scope,direct,-0.0007800662502603535,-0.005609905820330829,0.011964961309337128,0.012745027559597482,0.5078368587485134,0.5134467645688442,10,0.0008979230219296803,-0.0003463279564600776,0.0013195108639660618,1.3087059639984058e-05,-0.010962419633986045,-0.011203325971484403,0.0007545946084377749,-0.0016549187605965493
deepseek-coder-6.7b,base_0331,ab,calib,7,scope/direct,scope,direct,0.000551999260165182,0.005837573154918063,0.009432582588206163,0.00888058332804098,0.5086954411920499,0.5028578680371318,10,-0.008280409185502812,-0.0008564885061541656,0.004045383645618964,-0.0003524346538121549,0.01921358795487569,0.008523713237104547,-0.008348841583950134,-0.0009779043777882468
deepseek-coder-6.7b,base_0331,ba,calib,7,scope/direct,scope,direct,0.0006150800347672156,0.00798539546878807,0.00954195473103307,0.008926874696265854,0.5116992138349945,0.5037138183662064,10,-0.009324699278604286,-0.0006296315507797196,0.004487054999057917,-0.00016053480870068917,0.019412559340330735,0.005846251613986789,-0.0038666721938047655,0.003978741146993009
deepseek-coder-6.7b,base_0332,ab,test,7,scope/direct,scope,direct,-0.0012149700573213292,0.012193706540151061,0.006963045800324504,0.008178015857645833,0.5070384505759243,0.4948447440357733,10,-0.0029580535455724635,-0.0032572189504836676,-0.0021328614388089777,-0.001218823020795766,0.0033604963526115243,0.02203597463852816,0.02290426201511177,0.008873159653600582
deepseek-coder-6.7b,base_0332,ba,test,7,scope/direct,scope,direct,-0.001037638765788585,0.008041803598039299,0.006906796830992054,0.007944435596780638,0.5086738994563802,0.5006320958583409,10,-0.0015042823598612365,-0.0031849956603163462,-0.0013692178116511177,-0.0012176875866841128,0.0031222943422782,0.019804819730867854,0.01066391478354024,0.008066147264895046
deepseek-coder-6.7b,base_0333,ab,calib,7,scope/direct,scope,direct,-0.000147304856360048,0.0045983679508901365,0.007913264109567626,0.008060568965927674,0.4777677541531799,0.47316938620228977,10,0.005699711956478791,-0.000532387989947629,0.0017081718204229987,-0.0007427371987253855,0.0004638901053908226,-0.04072008261196326,0.02396112761644551,0.006482409424982329
deepseek-coder-6.7b,base_0333,ba,calib,7,scope/direct,scope,direct,-0.0001359559489889136,0.004368308779909402,0.007828438917517146,0.00796439486650606,0.47514314193591833,0.47077483315600893,10,0.005737366054295432,-0.0008185427037447822,0.001400912241315739,-0.0007449691814559366,-0.004498512546951182,-0.0429616484993504,0.029395020482435724,0.0082268625194716
deepseek-coder-6.7b,base_0334,ab,test,7,scope/direct,scope,direct,-0.0004715608836840003,-0.012823554631165912,0.011821128371337166,0.012292689255021166,0.5041093373487744,0.5169328919799403,10,-0.0028407302777035226,-0.0020395634894507346,0.0010247335217301603,-0.0008860317956531634,-0.0018807604543199241,-0.03781940828550348,-0.011984958105434623,-0.023469110946285413
deepseek-coder-6.7b,base_0334,ba,test,7,scope/direct,scope,direct,-0.0007798686376442356,-0.013403478192947293,0.011513812308195055,0.01229368094583929,0.5090508966559177,0.522454374848865,10,-0.004052824098888063,-0.0029801259372667,0.0018961341769869358,-0.0011362036009744576,-0.008848301273070333,-0.03906701402002309,-0.007465192115686397,-0.01858949323505428
deepseek-coder-6.7b,base_0335,ab,calib,7,scope/direct,scope,direct,-0.0009274846213821828,-0.001402076893285531,0.006668790564420515,0.0075962751858026974,0.5012128276146569,0.5026149045079424,10,-0.004336853906805074,-0.003680826997575334,-0.0017029046021222122,-0.0014619739385262399,0.0005549578651033379,0.014007864684508625,-0.004219214787878005,-0.008795410357072042
deepseek-coder-6.7b,base_0335,ba,calib,7,scope/direct,scope,direct,-0.0008483379226276759,0.0029191856882149203,0.006643512675142838,0.007491850597770514,0.5027110221559286,0.49979183646771363,10,-0.0030203136722562686,-0.0037034608897109026,0.00035256902016757427,-0.0014285888706380802,0.0037580566368772134,0.009154311616597008,0.004468187480600502,-0.004199621861878847
deepseek-coder-6.7b,base_0336,ab,calib,7,scope/direct,scope,direct,-0.0011821003913914455,-0.0012008949111322886,0.011791693098005861,0.012973793489397306,0.5009126552185793,0.5021135501297116,10,-0.00713047774027481,-0.0018176026406918511,0.00506048965467912,-0.0005699496090740934,0.006249890886721527,-0.030298472773732994,0.0013538594556353617,-0.005385809125690491
deepseek-coder-6.7b,base_0336,ba,calib,7,scope/direct,scope,direct,-0.001245937276329762,-0.00045962704061652815,0.011764241743129575,0.013010179019459337,0.4990936217973252,0.4995532488379417,10,-0.007443532619521959,-0.0019242516555865292,0.0048463070304225996,-0.0006821126663003101,0.009781088066865375,-0.03530333882927332,-0.0013424658147042669,-0.002194943200120189
deepseek-coder-6.7b,base_0337,ab,test,7,scope/direct,scope,direct,0.00040757268911320674,0.006991354777899583,0.007678898521538752,0.0072713258324255455,0.45851359231039646,0.4515222375324969,10,-0.00025533469123936356,-0.0006747011537433805,0.00646975557657258,-0.00027099759836939785,0.02561511743276919,-0.04438454687255794,-0.0017148498065532349,0.008491087170068155
deepseek-coder-6.7b,base_0337,ba,test,7,scope/direct,scope,direct,0.0005460087056579077,0.012829844879028274,0.007630001207329793,0.007083992501671885,0.46691591701172547,0.4540860721326972,10,-0.004257352581257431,-0.00010037816337654429,0.007554300978920646,-4.7385536904142816e-05,0.033364023872873405,-0.04134086010826901,0.009423363864356916,0.003956560906993888
deepseek-coder-6.7b,base_0338,ab,calib,7,scope/direct,scope,direct,-0.0007129645513329575,-0.005588282496108377,0.00750550231191325,0.008218466863246208,0.49182880685715974,0.4974170893532681,10,-0.010801975739520147,-0.0027265120825554308,-0.002263457006627768,-0.00111481849729141,-0.0026586548533831245,-0.013605164672123526,0.0044178123711613,-0.02244823899445547
deepseek-coder-6.7b,base_0338,ba,calib,7,scope/direct,scope,direct,-0.0006776859108428186,-0.007396192641046906,0.007459516906470563,0.008137202817313382,0.49287728348907317,0.5002734761301201,10,-0.010377541013944997,-0.0024399670241294995,-0.0036463296846630066,-0.0011155881342274055,-0.004285552791446719,-0.019377179327501187,0.00017791698944372852,-0.018988143442756324
deepseek-coder-6.7b,base_0339,ab,test,7,scope/direct,scope,direct,-7.697097928302706e-05,0.023548217912499114,0.008921657385673477,0.008998628364956504,0.5019047464424439,0.47835652852994476,10,-0.01459173494296291,-0.0008426967569527562,0.010956894517331435,0.0001312172023352384,0.021994024240740255,0.011891632036151761,0.027091063319746308,0.027170630083319894
deepseek-coder-6.7b,base_0339,ba,test,7,scope/direct,scope,direct,5.487681633928668e-05,0.031404147760954126,0.00877339553733613,0.008718518720996844,0.5086665301226401,0.47726238236168594,10,-0.017744059329106002,-0.0006925475729290539,0.011753818985820882,0.0003619891990002897,0.030210690353305227,0.020981134518814518,0.03254727593585946,0.03728787693496323
deepseek-coder-6.7b,base_0340,ab,test,7,scope/direct,scope,direct,0.0001115345694646698,0.012211332508245687,0.008335209038401136,0.008223674468936466,0.5412723129477108,0.5290609804394651,10,-0.0030258531149456916,-0.0007334573667753101,0.004206940444561687,4.5219426571415765e-05,0.012635377805358606,0.005954322420173047,0.016677737854786066,0.007792138938245985
deepseek-coder-6.7b,base_0340,ba,test,7,scope/direct,scope,direct,0.00020892454211719237,0.012602999831036077,0.008114865480807662,0.00790594093869047,0.5385786425916373,0.5259756427606013,10,-0.005212372732197009,-0.0006821591084503524,0.003199746958730524,0.00010386079124821509,0.012044731833213602,-0.00010148767076240128,0.02352357655784868,0.003690914487361127
deepseek-coder-6.7b,base_0341,ab,test,7,scope/direct,scope,direct,-0.00012989154501211013,0.0075340464407074315,0.00748535448719388,0.0076152460322059905,0.5142787212051552,0.5067446747644477,10,-0.007777574504262248,-0.0018696848854265003,-0.00511910313988634,-0.0007631151225672793,-0.0037657885196163404,0.025649543311268314,0.024039085180447846,-0.0036815901835358378
deepseek-coder-6.7b,base_0341,ba,test,7,scope/direct,scope,direct,-0.00023825608798606294,0.004244032344492554,0.007333001055235876,0.007571257143221939,0.5080192347980619,0.5037752024535693,10,-0.008757391189029603,-0.002059331173227016,-0.006531425610315026,-0.0008646425817008256,-0.010148612163110055,0.027004505961323394,0.0240437823740782,-0.00805054049309574
deepseek-coder-6.7b,base_0342,ab,test,7,scope/direct,scope,direct,-0.00010620773388190369,0.008209841787884142,0.007639777337470309,0.007745985071352213,0.4709120532468577,0.46270221145897356,10,0.0014348782476565265,-4.8957329902548746e-05,0.0018769850919177337,-0.00030596533577385366,0.021196020180350994,-0.013660613094851705,0.012367794821851671,-0.013064217106632858
deepseek-coder-6.7b,base_0342,ba,test,7,scope/direct,scope,direct,3.3302229239494385e-06,0.007393173929201302,0.007654011492840954,0.007650681269917005,0.46960072847326256,0.46220755454406126,10,0.003632808164223499,-8.9185316279238e-05,0.0014140486488982528,-0.00034576306649524834,0.019922614546548582,-0.01439153870162159,0.006287066970240377,-0.005114190551640627
deepseek-coder-6.7b,base_0343,ab,test,7,scope/direct,scope,direct,0.0005716957974346284,0.0006671511686462406,0.007234319720213916,0.006662623922779287,0.5126191342144396,0.5119519830457934,10,-0.003259724813498251,0.0004703649368630941,0.008094316401841588,0.00028910194777202264,0.013420683951962123,0.00345140653405053,-0.017872921790028473,0.0015780673573242698
deepseek-coder-6.7b,base_0343,ba,test,7,scope/direct,scope,direct,0.0005625229823707535,-0.0002871757075811887,0.007148604277327127,0.006586081294956373,0.5095645404697821,0.5098517161773632,10,-0.0016032574039062223,0.0006436129777402994,0.008948209202990052,0.0003470703071760293,0.010770633235947888,0.009849356971865827,-0.01295550516206237,-0.008468565752641363
deepseek-coder-6.7b,base_0344,ab,test,7,scope/direct,scope,direct,0.00032666304080069056,-0.014993823166588038,0.00953887520611137,0.00921221216531068,0.5132129924050073,0.5282068155715953,10,-0.001214052884673574,-0.0005864744222368453,-0.0019907430026576433,-0.0003039187443117932,-0.01231501551635163,-0.028578716585037377,0.0018051958771221621,-0.038757520323401184
deepseek-coder-6.7b,base_0344,ba,test,7,scope/direct,scope,direct,0.00010869716374773894,-0.013832157438449455,0.009249341507722228,0.00914064434397449,0.5061135733730429,0.5199457308114923,10,-0.004289810304770338,-0.0010575166067716,0.000543708162656874,-0.00043387906011298834,-0.017174672890930897,-0.014333568460009993,0.004954680898771255,-0.03507667852853745
deepseek-coder-6.7b,base_0345,ab,calib,7,scope/direct,scope,direct,0.0002747866188835442,-0.00922336987368877,0.008408719673811845,0.008133933054928301,0.5156415357513366,0.5248649056250254,10,0.00012525502515018568,-9.561100141029772e-05,0.003258824770058009,-7.849022360941915e-05,-0.007274486094472878,0.008338311403578241,-0.001798990700494843,-0.03303854683054498
deepseek-coder-6.7b,base_0345,ba,calib,7,scope/direct,scope,direct,0.0003351874956911971,-0.009584092157569835,0.008451059512033387,0.00811587201634219,0.5259274196347004,0.5355115117922702,10,0.0016356532045786567,-3.7760547792735913e-06,0.001799392058169474,-8.38335572884337e-05,-0.0031171530162747638,0.0019718248313592562,-0.0031569532323932,-0.03793663732238918
deepseek-coder-6.7b,base_0346,ab,test,7,scope/direct,scope,direct,5.714991171558263e-05,0.009547198653574784,0.010085793545283904,0.010028643633568321,0.5222599408216497,0.5127127421680749,10,-0.011174358179797604,-0.0022638609193945743,0.0014324253873450815,-0.0006213134015537101,0.006915302528023335,0.019563131760160474,0.01676169868130692,-0.0010187256902134123
deepseek-coder-6.7b,base_0346,ba,test,7,scope/direct,scope,direct,6.4944772420819086e-06,0.0070012922779989495,0.009703071167858507,0.009696576690616425,0.5239712838733455,0.5169699915953465,10,-0.010624519509202556,-0.0023016117576910625,0.0011971197309839912,-0.0007024678022142738,0.00247337284167096,0.020483656794030608,0.014242929109670142,-0.0015465063548675273
deepseek-coder-6.7b,base_0347,ab,calib,7,scope/direct,scope,direct,-0.00040654563731842147,0.0005164010589914225,0.009849872484633121,0.010256418121951542,0.5162668011539251,0.5157504000949337,10,-0.007121598365719876,-0.0010515019401076255,-0.0032158240766751818,-0.0005121199552010051,0.002530211456853587,0.013581977551761881,0.003069768711211174,-0.013874059461447943
deepseek-coder-6.7b,base_0347,ba,calib,7,scope/direct,scope,direct,-0.00036773869287595913,0.00013004609931588362,0.010067445259282111,0.01043518395215807,0.5109173662825863,0.5107873201832704,10,-0.00637507805285903,-0.0010456100551095831,-0.00437409178857314,-0.00046405534416617993,0.0009321827696897739,0.017875189782725856,0.00499676429174776,-0.01764687637178476
deepseek-coder-6.7b,base_0348,ab,test,7,scope/direct,scope,direct,0.0010150179385392446,0.011862558082290087,0.009735753542532734,0.00872073560399349,0.4791420878044217,0.4672795297221316,10,-0.007190971575831332,0.000319407527398766,0.008128705177895828,0.00030573068449014516,0.02537493950029298,-0.011358579710470343,-0.0024793126408283912,0.01796117022734252
deepseek-coder-6.7b,base_0348,ba,test,7,scope/direct,scope,direct,0.0012344071258747584,0.011418975508377838,0.010005825490356947,0.008771418364482189,0.4807728379646181,0.4693538624562403,10,-0.005188291688647,0.0007050959363224657,0.00932522258644289,0.0004031812552807641,0.02673977153552356,-0.007045760728966,-0.009073115067509022,0.020747887436588217
deepseek-coder-6.7b,base_0349,ab,calib,7,scope/direct,scope,direct,0.000290405081086402,0.00831584645768968,0.008896288763802442,0.00860588368271604,0.5135449715609627,0.505229125103273,10,0.001401638165686082,-0.00015879141027739236,0.0002174223692799767,-0.0004236991927494809,0.010648930283066647,0.024424193526915106,0.010645075113359062,-0.007898337711180495
deepseek-coder-6.7b,base_0349,ba,calib,7,scope/direct,scope,direct,0.00028407794724985905,0.009667677661539975,0.00932712775140395,0.009043049804154091,0.5156707306567174,0.5060030529951774,10,-0.0011818621861960496,-0.00014507865108694237,0.0008848076524800381,-0.0003545451250217297,0.014293254437376975,0.0207372934423925,0.009900882394235155,-0.0054680908796031075
deepseek-coder-6.7b,base_0350,ab,test,7,scope/direct,scope,direct,0.00012148861207054301,0.016901451629107056,0.007978477430027633,0.00785698881795709,0.5112788806618009,0.4943774290326939,10,-0.015086506348262098,-0.0013815907722972939,0.013585226800604477,-0.00038438235352665446,0.03338288394390113,0.008750612014273101,-0.007791638153369929,0.02505364148065116
deepseek-coder-6.7b,base_0350,ba,test,7,scope/direct,scope,direct,1.1293483179564828e-05,0.012372757590612848,0.0081549655760959,0.008143672092916335,0.5215374265360039,0.509164668945391,10,-0.01629968454051082,-0.001391033209197159,0.012370344247044137,-0.00043459367973690483,0.029218790533411802,0.005070930709374422,-0.011892074605174741,0.018728853439315366
deepseek-coder-6.7b,base_0351,ab,calib,7,scope/direct,scope,direct,0.00016994736284860375,0.012535508307526477,0.008323663924381393,0.008153716561532789,0.5228417321902691,0.5103062238827426,10,-0.007867579515615584,-0.0012295169566177903,0.0017723790832443233,-0.00039746301547608344,0.015561513377343045,0.035308546495240636,0.015695745842823745,-0.009643377228909733
deepseek-coder-6.7b,base_0351,ba,calib,7,scope/direct,scope,direct,-3.2361437694430895e-05,0.009659345722474844,0.008241325339244716,0.008273686776939147,0.5259335086263377,0.5162741629038629,10,-0.008005016521861237,-0.0014568443489412866,0.002431237986281793,-0.0005230686984942085,0.015639723415995427,0.03214410651394642,0.008954645584340329,-0.012486739853100781
deepseek-coder-6.7b,base_0352,ab,test,7,scope/direct,scope,direct,-0.0004165502442529372,-0.02112172902530407,0.00947379170891877,0.009890341953171707,0.5109932575048783,0.5321149865301824,10,-0.0044875866288276245,-0.0031244431992801303,0.012752663112611473,-0.0010556197260261635,0.01746189389268493,-0.03609301225591248,-0.06528873031010596,-0.02455283131877467
deepseek-coder-6.7b,base_0352,ba,test,7,scope/direct,scope,direct,-0.00042455592626582453,-0.020896232075576116,0.009220113093968887,0.009644669020234711,0.5113234247371874,0.5322196568127635,10,-0.0060509456906667185,-0.002965050782202115,0.012643567819919647,-0.0009501957853640937,0.019162566159415955,-0.041271174492815296,-0.06497624269617093,-0.02470634140604938
deepseek-coder-6.7b,base_0353,ab,test,7,scope/direct,scope,direct,0.00010503436937785333,0.025235295237072686,0.010080577998601434,0.009975543629223581,0.5342017232719932,0.5089664280349205,10,0.001335865786401518,-8.55869836406726e-06,-0.00424330460042011,-0.00044562105208563647,-8.138820575678309e-05,-0.0009319381280855771,0.06508561407604141,0.02917680054685798
deepseek-coder-6.7b,base_0353,ba,test,7,scope/direct,scope,direct,-0.0002731557962136113,0.021219463710923647,0.00949117423440882,0.009764330030622432,0.5212650092328502,0.5000455455219266,10,0.00043486819216257875,-0.0008135235934202518,-0.001593765689055564,-0.0005987343185558558,-0.006682253242067827,0.012546922646933509,0.06271950529206825,0.01910910577718543
deepseek-coder-6.7b,base_0354,ab,calib,7,scope/direct,scope,direct,-0.00045991145729049575,0.02391618158648262,0.009918796080714118,0.010378707538004614,0.5195350686086622,0.49561888702217954,10,-0.012688655414076494,-0.001818713084932762,-0.005468163628768752,-0.0004378146963483169,0.004595845802761808,0.05377600394543681,0.05153505785809166,0.0061986275670335295
deepseek-coder-6.7b,base_0354,ba,calib,7,scope/direct,scope,direct,-0.00025537209349117164,0.027795213870885793,0.010112165313173858,0.01036753740666503,0.5284015137590934,0.5006062998882076,10,-0.01232629966453791,-0.0016019736391617116,-0.007237968731190681,-0.00040911592743840726,0.006476741745073362,0.03682765022193572,0.06152924170385137,0.015314898197537175
deepseek-coder-6.7b,base_0355,ab,calib,7,scope/direct,scope,direct,-0.0004239209280912648,-0.0034307802734434567,0.008412072058600742,0.008835992986692007,0.5346519756616663,0.5380827559351098,10,-0.014655626807722822,-0.0024898071434985743,0.0018515812373178632,-0.000722196885933843,-0.0004338189703499175,-0.006799113834386042,-0.002826823612730501,-0.008646471090228557
deepseek-coder-6.7b,base_0355,ba,calib,7,scope/direct,scope,direct,-0.0004435195028188784,-0.003932779155283228,0.008378985210955257,0.008822504713774135,0.540898960576677,0.5448317397319602,10,-0.015517455268399389,-0.002165207153140497,0.0016342554331151716,-0.0007517054242941782,0.0030159100650955957,-0.0004997014769439895,-0.010030646600488743,-0.01039989526740135
deepseek-coder-6.7b,base_0356,ab,calib,7,scope/direct,scope,direct,-0.0005878539449952463,0.008474468559287796,0.007802894572096262,0.008390748517091508,0.532050526503821,0.5235760579445332,10,-0.007270629038985673,-0.0015897241446671964,-0.0006314414841245867,-0.0005489262405685404,0.004779013394646396,-0.012638478838636807,0.023426363387708354,0.003994010344902321
deepseek-coder-6.7b,base_0356,ba,calib,7,scope/direct,scope,direct,-0.0006932225342411464,0.007277507773392533,0.007868505138516536,0.008561727672757683,0.5280900376512119,0.5208125298778193,10,-0.003971626648247808,-0.0015454967968584507,-0.0044102365256159775,-0.0005300203372351026,-0.0013354234088622813,-0.009122865081950676,0.026358350001123382,0.004082293223977546
deepseek-coder-6.7b,base_0357,ab,test,7,scope/direct,scope,direct,-0.0012746992179631846,-0.02302269980356564,0.00949730449866388,0.010772003716627065,0.5112052562092742,0.5342279560128398,10,-0.007614806797710979,-0.004372310788341301,0.012811726322941808,-0.0013104577664096474,0.008007936518061493,-0.0130003791997308,-0.06718401409836504,-0.023853161306537765
deepseek-coder-6.7b,base_0357,ba,test,7,scope/direct,scope,direct,-0.0010030767134485124,-0.026007976292201862,0.009514493453894254,0.010517570167342767,0.5078778975606009,0.5338858738528027,10,-0.006248518266161149,-0.004023491934039559,0.011568030036562912,-0.0013855277277829232,0.0036812498010078964,-0.02177775177026276,-0.06884318377663479,-0.023248729512941574
deepseek-coder-6.7b,base_0358,ab,test,7,scope/direct,scope,direct,0.0006035711082098601,-0.0013053522872180645,0.009590305440848474,0.008986734332638614,0.5079426392908482,0.5092479915780662,10,-0.009503300225018184,0.0005612007752132455,0.0034858986497249816,4.0006504667186583e-05,0.0043644930058450646,0.0030150376802671602,0.0032535967346055492,-0.02164366138982221
