model,lens,layer,site,condition,condition_kind,condition_order,cosine_to_clean
deepseek-coder-1.3b,logit,19,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8258386721574699
deepseek-coder-1.3b,logit,23,sink_arg,clean_heldout,clean,-1,1.0000000000000004
deepseek-coder-1.3b,logit,23,sink_arg,normalize,baseline,0,0.999219126337875
deepseek-coder-1.3b,logit,23,sink_arg,rename_only,atomic,11,0.9105479979378737
deepseek-coder-1.3b,logit,23,sink_arg,opaque_only,atomic,12,0.9917148815852982
deepseek-coder-1.3b,logit,23,sink_arg,encode_only,atomic,13,0.9888836962206037
deepseek-coder-1.3b,logit,23,sink_arg,flatten_only,atomic,14,0.7561091303723925
deepseek-coder-1.3b,logit,23,sink_arg,rename_cumulative,cumulative,21,0.9130503713667647
deepseek-coder-1.3b,logit,23,sink_arg,rename_opaque,cumulative,22,0.8954187593957532
deepseek-coder-1.3b,logit,23,sink_arg,rename_opaque_encode,cumulative,23,0.891793485652513
deepseek-coder-1.3b,logit,23,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.6000981460612841
deepseek-coder-1.3b,clrp,-1,last_token,clean_heldout,clean,-1,
deepseek-coder-1.3b,clrp,-1,last_token,normalize,baseline,0,
deepseek-coder-1.3b,clrp,-1,last_token,rename_only,atomic,11,
deepseek-coder-1.3b,clrp,-1,last_token,opaque_only,atomic,12,
deepseek-coder-1.3b,clrp,-1,last_token,encode_only,atomic,13,
deepseek-coder-1.3b,clrp,-1,last_token,flatten_only,atomic,14,
deepseek-coder-1.3b,clrp,-1,last_token,rename_cumulative,cumulative,21,
deepseek-coder-1.3b,clrp,-1,last_token,rename_opaque,cumulative,22,
deepseek-coder-1.3b,clrp,-1,last_token,rename_opaque_encode,cumulative,23,
deepseek-coder-1.3b,clrp,-1,last_token,rename_opaque_encode_flatten,cumulative,24,
deepseek-coder-1.3b,clrp,0,last_token,clean_heldout,clean,-1,0.9999999999999999
deepseek-coder-1.3b,clrp,0,last_token,normalize,baseline,0,0.3591208454641032
deepseek-coder-1.3b,clrp,0,last_token,rename_only,atomic,11,0.21857641272906175
deepseek-coder-1.3b,clrp,0,last_token,opaque_only,atomic,12,0.35285006386924456
deepseek-coder-1.3b,clrp,0,last_token,encode_only,atomic,13,0.3416831575938945
deepseek-coder-1.3b,clrp,0,last_token,flatten_only,atomic,14,0.12940359636707152
deepseek-coder-1.3b,clrp,0,last_token,rename_cumulative,cumulative,21,-0.05836087873857602
deepseek-coder-1.3b,clrp,0,last_token,rename_opaque,cumulative,22,0.19650786993539435
deepseek-coder-1.3b,clrp,0,last_token,rename_opaque_encode,cumulative,23,-0.1886893889676126
deepseek-coder-1.3b,clrp,0,last_token,rename_opaque_encode_flatten,cumulative,24,0.07611362786747254
deepseek-coder-1.3b,clrp,3,last_token,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-1.3b,clrp,3,last_token,normalize,baseline,0,0.4460409230153207
deepseek-coder-1.3b,clrp,3,last_token,rename_only,atomic,11,0.2032803903786398
deepseek-coder-1.3b,clrp,3,last_token,opaque_only,atomic,12,0.4075887584100204
deepseek-coder-1.3b,clrp,3,last_token,encode_only,atomic,13,0.43286950669153895
deepseek-coder-1.3b,clrp,3,last_token,flatten_only,atomic,14,-0.23705089021066988
deepseek-coder-1.3b,clrp,3,last_token,rename_cumulative,cumulative,21,0.19908770904979453
deepseek-coder-1.3b,clrp,3,last_token,rename_opaque,cumulative,22,0.09682132789754004
deepseek-coder-1.3b,clrp,3,last_token,rename_opaque_encode,cumulative,23,0.1885619997324273
deepseek-coder-1.3b,clrp,3,last_token,rename_opaque_encode_flatten,cumulative,24,-0.1973408721577787
deepseek-coder-1.3b,clrp,7,last_token,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-1.3b,clrp,7,last_token,normalize,baseline,0,0.7233635277953914
deepseek-coder-1.3b,clrp,7,last_token,rename_only,atomic,11,0.6378256948176272
deepseek-coder-1.3b,clrp,7,last_token,opaque_only,atomic,12,0.6938243131077884
deepseek-coder-1.3b,clrp,7,last_token,encode_only,atomic,13,0.7198715895518176
deepseek-coder-1.3b,clrp,7,last_token,flatten_only,atomic,14,-0.175607205204417
deepseek-coder-1.3b,clrp,7,last_token,rename_cumulative,cumulative,21,0.619418154836302
deepseek-coder-1.3b,clrp,7,last_token,rename_opaque,cumulative,22,0.6046822795701388
deepseek-coder-1.3b,clrp,7,last_token,rename_opaque_encode,cumulative,23,0.6554339361879208
deepseek-coder-1.3b,clrp,7,last_token,rename_opaque_encode_flatten,cumulative,24,-0.16694199628145084
deepseek-coder-1.3b,clrp,11,last_token,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-1.3b,clrp,11,last_token,normalize,baseline,0,0.5430136201141411
deepseek-coder-1.3b,clrp,11,last_token,rename_only,atomic,11,0.48628206178601807
deepseek-coder-1.3b,clrp,11,last_token,opaque_only,atomic,12,0.505816948941921
deepseek-coder-1.3b,clrp,11,last_token,encode_only,atomic,13,0.559172968578747
deepseek-coder-1.3b,clrp,11,last_token,flatten_only,atomic,14,0.2972320272806741
deepseek-coder-1.3b,clrp,11,last_token,rename_cumulative,cumulative,21,0.4397925089183229
deepseek-coder-1.3b,clrp,11,last_token,rename_opaque,cumulative,22,0.36966223406774457
deepseek-coder-1.3b,clrp,11,last_token,rename_opaque_encode,cumulative,23,0.34532159216602526
deepseek-coder-1.3b,clrp,11,last_token,rename_opaque_encode_flatten,cumulative,24,0.25593093779318377
deepseek-coder-1.3b,clrp,15,last_token,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-1.3b,clrp,15,last_token,normalize,baseline,0,0.5628613715997337
deepseek-coder-1.3b,clrp,15,last_token,rename_only,atomic,11,0.5696414177956206
deepseek-coder-1.3b,clrp,15,last_token,opaque_only,atomic,12,0.49321508516037665
deepseek-coder-1.3b,clrp,15,last_token,encode_only,atomic,13,0.5530625138303193
deepseek-coder-1.3b,clrp,15,last_token,flatten_only,atomic,14,0.1971026610937486
deepseek-coder-1.3b,clrp,15,last_token,rename_cumulative,cumulative,21,0.49865420049459913
deepseek-coder-1.3b,clrp,15,last_token,rename_opaque,cumulative,22,0.4934727784860937
deepseek-coder-1.3b,clrp,15,last_token,rename_opaque_encode,cumulative,23,0.47706518466479897
deepseek-coder-1.3b,clrp,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.12684367693940374
deepseek-coder-1.3b,clrp,19,last_token,clean_heldout,clean,-1,0.9999999999999997
deepseek-coder-1.3b,clrp,19,last_token,normalize,baseline,0,0.5184152292608414
deepseek-coder-1.3b,clrp,19,last_token,rename_only,atomic,11,0.4390482238106219
deepseek-coder-1.3b,clrp,19,last_token,opaque_only,atomic,12,0.4529063175428351
deepseek-coder-1.3b,clrp,19,last_token,encode_only,atomic,13,0.5378049623120499
deepseek-coder-1.3b,clrp,19,last_token,flatten_only,atomic,14,0.08150754311931155
deepseek-coder-1.3b,clrp,19,last_token,rename_cumulative,cumulative,21,0.37413655103699317
deepseek-coder-1.3b,clrp,19,last_token,rename_opaque,cumulative,22,0.3869002296340588
deepseek-coder-1.3b,clrp,19,last_token,rename_opaque_encode,cumulative,23,0.41056595689610337
deepseek-coder-1.3b,clrp,19,last_token,rename_opaque_encode_flatten,cumulative,24,0.022207477959375808
deepseek-coder-1.3b,clrp,23,last_token,clean_heldout,clean,-1,0.9999999999999999
deepseek-coder-1.3b,clrp,23,last_token,normalize,baseline,0,0.3491454812652627
deepseek-coder-1.3b,clrp,23,last_token,rename_only,atomic,11,0.22998165459960954
deepseek-coder-1.3b,clrp,23,last_token,opaque_only,atomic,12,0.3595540548798082
deepseek-coder-1.3b,clrp,23,last_token,encode_only,atomic,13,0.41016177237240153
deepseek-coder-1.3b,clrp,23,last_token,flatten_only,atomic,14,-0.2547563878309163
deepseek-coder-1.3b,clrp,23,last_token,rename_cumulative,cumulative,21,0.12271952330241677
deepseek-coder-1.3b,clrp,23,last_token,rename_opaque,cumulative,22,0.27609288098242674
deepseek-coder-1.3b,clrp,23,last_token,rename_opaque_encode,cumulative,23,0.4702162843409667
deepseek-coder-1.3b,clrp,23,last_token,rename_opaque_encode_flatten,cumulative,24,0.12051156472464893
deepseek-coder-1.3b,clrp,-1,sink_arg,clean_heldout,clean,-1,0.9999999999999999
deepseek-coder-1.3b,clrp,-1,sink_arg,normalize,baseline,0,0.9999999999999999
deepseek-coder-1.3b,clrp,-1,sink_arg,rename_only,atomic,11,0.26798655674192456
deepseek-coder-1.3b,clrp,-1,sink_arg,opaque_only,atomic,12,0.9999999999999999
deepseek-coder-1.3b,clrp,-1,sink_arg,encode_only,atomic,13,0.9999999999999999
deepseek-coder-1.3b,clrp,-1,sink_arg,flatten_only,atomic,14,0.9999999999999999
deepseek-coder-1.3b,clrp,-1,sink_arg,rename_cumulative,cumulative,21,0.18182681746822518
deepseek-coder-1.3b,clrp,-1,sink_arg,rename_opaque,cumulative,22,0.21695651476275515
deepseek-coder-1.3b,clrp,-1,sink_arg,rename_opaque_encode,cumulative,23,-0.026102176675549343
deepseek-coder-1.3b,clrp,-1,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.04359930119564994
deepseek-coder-1.3b,clrp,0,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-1.3b,clrp,0,sink_arg,normalize,baseline,0,0.9996742906454962
deepseek-coder-1.3b,clrp,0,sink_arg,rename_only,atomic,11,0.30736239547008354
deepseek-coder-1.3b,clrp,0,sink_arg,opaque_only,atomic,12,0.9949954115614837
deepseek-coder-1.3b,clrp,0,sink_arg,encode_only,atomic,13,0.9953175984709863
deepseek-coder-1.3b,clrp,0,sink_arg,flatten_only,atomic,14,0.99008600430035
deepseek-coder-1.3b,clrp,0,sink_arg,rename_cumulative,cumulative,21,-0.02277794268566244
deepseek-coder-1.3b,clrp,0,sink_arg,rename_opaque,cumulative,22,0.1393678505901654
deepseek-coder-1.3b,clrp,0,sink_arg,rename_opaque_encode,cumulative,23,0.07359538376841918
deepseek-coder-1.3b,clrp,0,sink_arg,rename_opaque_encode_flatten,cumulative,24,-0.13631446875787634
deepseek-coder-1.3b,clrp,3,sink_arg,clean_heldout,clean,-1,0.9999999999999997
deepseek-coder-1.3b,clrp,3,sink_arg,normalize,baseline,0,0.9927772615882225
deepseek-coder-1.3b,clrp,3,sink_arg,rename_only,atomic,11,0.3412391363251811
deepseek-coder-1.3b,clrp,3,sink_arg,opaque_only,atomic,12,0.983851661301385
deepseek-coder-1.3b,clrp,3,sink_arg,encode_only,atomic,13,0.9897237253362108
deepseek-coder-1.3b,clrp,3,sink_arg,flatten_only,atomic,14,0.8511656078853819
deepseek-coder-1.3b,clrp,3,sink_arg,rename_cumulative,cumulative,21,0.22269520853589359
deepseek-coder-1.3b,clrp,3,sink_arg,rename_opaque,cumulative,22,0.22473827479698652
deepseek-coder-1.3b,clrp,3,sink_arg,rename_opaque_encode,cumulative,23,-0.03592191030130576
deepseek-coder-1.3b,clrp,3,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.004104121091391209
deepseek-coder-1.3b,clrp,7,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-1.3b,clrp,7,sink_arg,normalize,baseline,0,0.9993744087209769
deepseek-coder-1.3b,clrp,7,sink_arg,rename_only,atomic,11,0.944526659914914
deepseek-coder-1.3b,clrp,7,sink_arg,opaque_only,atomic,12,0.9932932006689199
deepseek-coder-1.3b,clrp,7,sink_arg,encode_only,atomic,13,0.9957753998628339
deepseek-coder-1.3b,clrp,7,sink_arg,flatten_only,atomic,14,0.8234818635000036
deepseek-coder-1.3b,clrp,7,sink_arg,rename_cumulative,cumulative,21,0.9608172981273323
deepseek-coder-1.3b,clrp,7,sink_arg,rename_opaque,cumulative,22,0.9493638152060461
deepseek-coder-1.3b,clrp,7,sink_arg,rename_opaque_encode,cumulative,23,0.9465512947603754
deepseek-coder-1.3b,clrp,7,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.7095391057363224
deepseek-coder-1.3b,clrp,11,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-1.3b,clrp,11,sink_arg,normalize,baseline,0,0.999696059776979
deepseek-coder-1.3b,clrp,11,sink_arg,rename_only,atomic,11,0.9640312956172004
deepseek-coder-1.3b,clrp,11,sink_arg,opaque_only,atomic,12,0.9954661699292777
deepseek-coder-1.3b,clrp,11,sink_arg,encode_only,atomic,13,0.9967789382328848
deepseek-coder-1.3b,clrp,11,sink_arg,flatten_only,atomic,14,0.8907424364734929
deepseek-coder-1.3b,clrp,11,sink_arg,rename_cumulative,cumulative,21,0.9688327368316475
deepseek-coder-1.3b,clrp,11,sink_arg,rename_opaque,cumulative,22,0.9690750892716417
deepseek-coder-1.3b,clrp,11,sink_arg,rename_opaque_encode,cumulative,23,0.9638803330310517
deepseek-coder-1.3b,clrp,11,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8554808368104795
deepseek-coder-1.3b,clrp,15,sink_arg,clean_heldout,clean,-1,0.9999999999999998
deepseek-coder-1.3b,clrp,15,sink_arg,normalize,baseline,0,0.9996896904158503
deepseek-coder-1.3b,clrp,15,sink_arg,rename_only,atomic,11,0.9679595677821823
deepseek-coder-1.3b,clrp,15,sink_arg,opaque_only,atomic,12,0.9953161008771794
deepseek-coder-1.3b,clrp,15,sink_arg,encode_only,atomic,13,0.9961747101923872
deepseek-coder-1.3b,clrp,15,sink_arg,flatten_only,atomic,14,0.9032069086133624
deepseek-coder-1.3b,clrp,15,sink_arg,rename_cumulative,cumulative,21,0.9708944261737263
deepseek-coder-1.3b,clrp,15,sink_arg,rename_opaque,cumulative,22,0.96826143055387
deepseek-coder-1.3b,clrp,15,sink_arg,rename_opaque_encode,cumulative,23,0.9677422093409079
deepseek-coder-1.3b,clrp,15,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8859002502771324
deepseek-coder-1.3b,clrp,19,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-1.3b,clrp,19,sink_arg,normalize,baseline,0,0.9995411402950012
deepseek-coder-1.3b,clrp,19,sink_arg,rename_only,atomic,11,0.9422529736829107
deepseek-coder-1.3b,clrp,19,sink_arg,opaque_only,atomic,12,0.9940413897522716
deepseek-coder-1.3b,clrp,19,sink_arg,encode_only,atomic,13,0.9923770647502097
deepseek-coder-1.3b,clrp,19,sink_arg,flatten_only,atomic,14,0.8460122851934623
deepseek-coder-1.3b,clrp,19,sink_arg,rename_cumulative,cumulative,21,0.9501874618148854
deepseek-coder-1.3b,clrp,19,sink_arg,rename_opaque,cumulative,22,0.9380714664112765
deepseek-coder-1.3b,clrp,19,sink_arg,rename_opaque_encode,cumulative,23,0.9364165739688304
deepseek-coder-1.3b,clrp,19,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8123025862657663
deepseek-coder-1.3b,clrp,23,sink_arg,clean_heldout,clean,-1,1.0000000000000004
deepseek-coder-1.3b,clrp,23,sink_arg,normalize,baseline,0,0.9992190537556495
deepseek-coder-1.3b,clrp,23,sink_arg,rename_only,atomic,11,0.910543526109865
deepseek-coder-1.3b,clrp,23,sink_arg,opaque_only,atomic,12,0.9917148308808564
deepseek-coder-1.3b,clrp,23,sink_arg,encode_only,atomic,13,0.9888827289921507
deepseek-coder-1.3b,clrp,23,sink_arg,flatten_only,atomic,14,0.7561043195215313
deepseek-coder-1.3b,clrp,23,sink_arg,rename_cumulative,cumulative,21,0.9130519001853497
deepseek-coder-1.3b,clrp,23,sink_arg,rename_opaque,cumulative,22,0.8954105543124385
deepseek-coder-1.3b,clrp,23,sink_arg,rename_opaque_encode,cumulative,23,0.8917950548967022
deepseek-coder-1.3b,clrp,23,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.6001657937574982
