model,layer,site,condition,lens_a,lens_b,cosine,spearman,n_tokens
deepseek-coder-1.3b,0,sink_arg,clean_heldout,logit,clrp,0.4272728034316262,0.3982532333511305,196
deepseek-coder-1.3b,0,sink_arg,encode_only,clens,logit,0.25004875436848906,0.18452135246914073,196
deepseek-coder-1.3b,0,sink_arg,encode_only,clens,clrp,0.4833091491793072,0.4435432587716852,196
deepseek-coder-1.3b,0,sink_arg,encode_only,logit,clrp,0.4529055853137872,0.4230251257082295,196
deepseek-coder-1.3b,0,sink_arg,flatten_only,clens,logit,0.244633331156078,0.19982946712460853,196
deepseek-coder-1.3b,0,sink_arg,flatten_only,clens,clrp,0.4840693805423006,0.44124504936687686,196
deepseek-coder-1.3b,0,sink_arg,flatten_only,logit,clrp,0.4169886509391194,0.3773255026336971,196
deepseek-coder-1.3b,0,sink_arg,normalize,clens,logit,0.254662879052868,0.1836368127883719,196
deepseek-coder-1.3b,0,sink_arg,normalize,clens,clrp,0.47810674886032645,0.4411016104997251,196
deepseek-coder-1.3b,0,sink_arg,normalize,logit,clrp,0.4309523118455924,0.40215477053765675,196
deepseek-coder-1.3b,0,sink_arg,opaque_only,clens,logit,0.25088421782485015,0.18756703774832859,196
deepseek-coder-1.3b,0,sink_arg,opaque_only,clens,clrp,0.4933899382194079,0.4572496394106257,196
deepseek-coder-1.3b,0,sink_arg,opaque_only,logit,clrp,0.4241929627277786,0.39059041031484837,196
deepseek-coder-1.3b,0,sink_arg,rename_cumulative,clens,logit,0.246245192702226,0.25232331120655993,196
deepseek-coder-1.3b,0,sink_arg,rename_cumulative,clens,clrp,0.6839641863839444,0.6876140538214506,196
deepseek-coder-1.3b,0,sink_arg,rename_cumulative,logit,clrp,0.4720601724629689,0.47273625576743783,196
deepseek-coder-1.3b,0,sink_arg,rename_only,clens,logit,0.20435711639330081,0.1872578473013571,196
deepseek-coder-1.3b,0,sink_arg,rename_only,clens,clrp,0.5629192770606167,0.5393476719074979,196
deepseek-coder-1.3b,0,sink_arg,rename_only,logit,clrp,0.4653618275550016,0.45749189171959304,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque,clens,logit,0.2681136973385348,0.26524715313692837,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque,clens,clrp,0.5349961666818253,0.5070245200774571,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque,logit,clrp,0.48991622120461253,0.46551490568894494,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode,clens,logit,0.28005478081350815,0.2755046259034657,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode,clens,clrp,0.5876099420799135,0.5645323494489558,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode,logit,clrp,0.5238656439180776,0.45551881041366177,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode_flatten,clens,logit,0.25105325698326125,0.21532564607256413,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode_flatten,clens,clrp,0.5996408523345469,0.6003315031596396,196
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.499305452281418,0.46877256173847914,196
deepseek-coder-1.3b,3,sink_arg,clean_heldout,clens,logit,0.3368816235478731,0.32483643984731736,196
deepseek-coder-1.3b,3,sink_arg,clean_heldout,clens,clrp,0.5227813101383031,0.4438938871136116,196
deepseek-coder-1.3b,3,sink_arg,clean_heldout,logit,clrp,0.5401959908006299,0.5347353154459754,196
deepseek-coder-1.3b,3,sink_arg,encode_only,clens,logit,0.33232265608787165,0.31591454231048144,196
deepseek-coder-1.3b,3,sink_arg,encode_only,clens,clrp,0.5223523987505181,0.44368351010845575,196
deepseek-coder-1.3b,3,sink_arg,encode_only,logit,clrp,0.5354927259744966,0.5279044378391732,196
deepseek-coder-1.3b,3,sink_arg,flatten_only,clens,logit,0.3405614869405598,0.34492585007450854,196
deepseek-coder-1.3b,3,sink_arg,flatten_only,clens,clrp,0.5719745081348951,0.5213492816103404,196
deepseek-coder-1.3b,3,sink_arg,flatten_only,logit,clrp,0.5505869040489877,0.5707878778219605,196
deepseek-coder-1.3b,3,sink_arg,normalize,clens,logit,0.32603523855254046,0.3170779908996008,196
deepseek-coder-1.3b,3,sink_arg,normalize,clens,clrp,0.5121323294511547,0.4291483715704166,196
deepseek-coder-1.3b,3,sink_arg,normalize,logit,clrp,0.5352487226730329,0.5278518435878843,196
deepseek-coder-1.3b,3,sink_arg,opaque_only,clens,logit,0.3108696219767066,0.30250141446660667,196
deepseek-coder-1.3b,3,sink_arg,opaque_only,clens,clrp,0.4992978372427073,0.4269043501820878,196
deepseek-coder-1.3b,3,sink_arg,opaque_only,logit,clrp,0.5470240868485597,0.5505980603877632,196
deepseek-coder-1.3b,3,sink_arg,rename_cumulative,clens,logit,0.19254051147565554,0.19781176039334125,196
deepseek-coder-1.3b,3,sink_arg,rename_cumulative,clens,clrp,0.6273900657212557,0.6056052721752505,196
deepseek-coder-1.3b,3,sink_arg,rename_cumulative,logit,clrp,0.537961984191043,0.5242037150666593,196
deepseek-coder-1.3b,3,sink_arg,rename_only,clens,logit,0.21236768077141108,0.20380431750990127,196
deepseek-coder-1.3b,3,sink_arg,rename_only,clens,clrp,0.5520415800071116,0.501825658025803,196
deepseek-coder-1.3b,3,sink_arg,rename_only,logit,clrp,0.5986736784445278,0.6225039644909116,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque,clens,logit,0.3956251464397316,0.3372184016128904,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque,clens,clrp,0.6025917884499005,0.5543226896381357,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque,logit,clrp,0.5372389254271362,0.4766298241280113,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque_encode,clens,logit,0.323160002869795,0.2857668799655747,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque_encode,clens,clrp,0.6226065680753841,0.6082748288694627,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque_encode,logit,clrp,0.5912170901716938,0.5610149096733579,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque_encode_flatten,clens,logit,0.1267611855514991,0.1444732207603854,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque_encode_flatten,clens,clrp,0.5645774191275454,0.5702746854305956,196
deepseek-coder-1.3b,3,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.5239626662373817,0.5052442843595853,196
deepseek-coder-1.3b,7,sink_arg,clean_heldout,clens,logit,0.6334620419783065,0.6461251583804158,196
deepseek-coder-1.3b,7,sink_arg,clean_heldout,clens,clrp,0.7280021566711734,0.7252842878658687,196
deepseek-coder-1.3b,7,sink_arg,clean_heldout,logit,clrp,0.9240176384972357,0.9271171178350295,196
deepseek-coder-1.3b,7,sink_arg,encode_only,clens,logit,0.6481146905596321,0.6523615615711338,196
deepseek-coder-1.3b,7,sink_arg,encode_only,clens,clrp,0.7397605764751346,0.731754974539601,196
deepseek-coder-1.3b,7,sink_arg,encode_only,logit,clrp,0.9202081830991958,0.9232155806485032,196
deepseek-coder-1.3b,7,sink_arg,flatten_only,clens,logit,0.5151119598100214,0.496590139374766,196
deepseek-coder-1.3b,7,sink_arg,flatten_only,clens,clrp,0.6535114941716126,0.6310704523902494,196
deepseek-coder-1.3b,7,sink_arg,flatten_only,logit,clrp,0.866611097075497,0.8746328363442215,196
deepseek-coder-1.3b,7,sink_arg,normalize,clens,logit,0.6368628548778372,0.649102311756409,196
deepseek-coder-1.3b,7,sink_arg,normalize,clens,clrp,0.7291550759846418,0.7261321709472545,196
deepseek-coder-1.3b,7,sink_arg,normalize,logit,clrp,0.9244158518129334,0.9286726326610301,196
deepseek-coder-1.3b,7,sink_arg,opaque_only,clens,logit,0.6353215800233091,0.6407844512268009,196
deepseek-coder-1.3b,7,sink_arg,opaque_only,clens,clrp,0.7326019212562299,0.7269067408298735,196
deepseek-coder-1.3b,7,sink_arg,opaque_only,logit,clrp,0.9190108035180777,0.9197634852457188,196
deepseek-coder-1.3b,7,sink_arg,rename_cumulative,clens,logit,0.5752266899555267,0.5737028743555213,196
deepseek-coder-1.3b,7,sink_arg,rename_cumulative,clens,clrp,0.7125806681764038,0.684424929675111,196
deepseek-coder-1.3b,7,sink_arg,rename_cumulative,logit,clrp,0.9001659310942005,0.914193275904661,196
deepseek-coder-1.3b,7,sink_arg,rename_only,clens,logit,0.5780658274296654,0.5783726063639045,196
deepseek-coder-1.3b,7,sink_arg,rename_only,clens,clrp,0.6967659205614437,0.666342069822853,196
deepseek-coder-1.3b,7,sink_arg,rename_only,logit,clrp,0.902514967113596,0.9160611687080145,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque,clens,logit,0.5924910214612659,0.5931340595590051,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque,clens,clrp,0.7201807826992248,0.695563754592036,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque,logit,clrp,0.9092525143830779,0.9186765373857472,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque_encode,clens,logit,0.5927777531707011,0.583262277968587,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque_encode,clens,clrp,0.7298503321341371,0.7063264509239854,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque_encode,logit,clrp,0.8896115171098185,0.8942600546661461,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque_encode_flatten,clens,logit,0.475544084557151,0.4526819083744392,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque_encode_flatten,clens,clrp,0.7029710986887027,0.6716397453163226,196
deepseek-coder-1.3b,7,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.8321719091857608,0.8140586027460576,196
deepseek-coder-1.3b,11,sink_arg,clean_heldout,clens,logit,0.8953456621485084,0.870986301588187,196
deepseek-coder-1.3b,11,sink_arg,clean_heldout,clens,clrp,0.9603566030871461,0.9537553092302913,196
deepseek-coder-1.3b,11,sink_arg,clean_heldout,logit,clrp,0.9664501525137772,0.9463092382599272,196
deepseek-coder-1.3b,11,sink_arg,encode_only,clens,logit,0.8995518743717037,0.8758919108447752,196
deepseek-coder-1.3b,11,sink_arg,encode_only,clens,clrp,0.9619708161745416,0.9546446302066317,196
deepseek-coder-1.3b,11,sink_arg,encode_only,logit,clrp,0.9674187699202048,0.9501884627337854,196
deepseek-coder-1.3b,11,sink_arg,flatten_only,clens,logit,0.7924628811519768,0.785423423567006,196
deepseek-coder-1.3b,11,sink_arg,flatten_only,clens,clrp,0.9241668243707786,0.9125931356533242,196
deepseek-coder-1.3b,11,sink_arg,flatten_only,logit,clrp,0.9338155232743378,0.9327765780267595,196
deepseek-coder-1.3b,11,sink_arg,normalize,clens,logit,0.8968597403742811,0.8736064515614915,196
deepseek-coder-1.3b,11,sink_arg,normalize,clens,clrp,0.9607641997252434,0.9541585318235065,196
deepseek-coder-1.3b,11,sink_arg,normalize,logit,clrp,0.9665303737141402,0.9464447083011261,196
deepseek-coder-1.3b,11,sink_arg,opaque_only,clens,logit,0.8950094337270036,0.8712158037756298,196
deepseek-coder-1.3b,11,sink_arg,opaque_only,clens,clrp,0.9620331348269894,0.9567754942664299,196
deepseek-coder-1.3b,11,sink_arg,opaque_only,logit,clrp,0.9659730559129039,0.947051932838735,196
deepseek-coder-1.3b,11,sink_arg,rename_cumulative,clens,logit,0.888047875024721,0.865409717186367,196
deepseek-coder-1.3b,11,sink_arg,rename_cumulative,clens,clrp,0.9566349316360622,0.9480320984309383,196
deepseek-coder-1.3b,11,sink_arg,rename_cumulative,logit,clrp,0.9559507017732193,0.9442755938767543,196
deepseek-coder-1.3b,11,sink_arg,rename_only,clens,logit,0.8875460172553091,0.8758090350548654,196
deepseek-coder-1.3b,11,sink_arg,rename_only,clens,clrp,0.9509471860438774,0.9452525719385764,196
deepseek-coder-1.3b,11,sink_arg,rename_only,logit,clrp,0.9604954718630243,0.9552008542581423,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque,clens,logit,0.8814710495724614,0.8716142450732733,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque,clens,clrp,0.9510650373473648,0.9472718724350342,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque,logit,clrp,0.9590684917061765,0.9520531680067577,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque_encode,clens,logit,0.8851256017246599,0.8630493509391263,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque_encode,clens,clrp,0.9553321179568045,0.9461434866801075,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque_encode,logit,clrp,0.9591773392790821,0.9489373570591847,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque_encode_flatten,clens,logit,0.7939261973723845,0.7982787335941797,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque_encode_flatten,clens,clrp,0.9225153726936538,0.9190367283188169,196
deepseek-coder-1.3b,11,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.927690970735155,0.9288670720142802,196
deepseek-coder-1.3b,15,sink_arg,clean_heldout,clens,logit,0.934944169718738,0.9381921921443314,196
deepseek-coder-1.3b,15,sink_arg,clean_heldout,clens,clrp,0.9825778977177292,0.9816286686482482,196
deepseek-coder-1.3b,15,sink_arg,clean_heldout,logit,clrp,0.9745782120932077,0.9731195562957712,196
deepseek-coder-1.3b,15,sink_arg,encode_only,clens,logit,0.934578042964484,0.9441449051311271,196
deepseek-coder-1.3b,15,sink_arg,encode_only,clens,clrp,0.9828444186162266,0.9842854752209358,196
deepseek-coder-1.3b,15,sink_arg,encode_only,logit,clrp,0.9739276714436259,0.9733012455274965,196
deepseek-coder-1.3b,15,sink_arg,flatten_only,clens,logit,0.908937373645035,0.9139334921785973,196
deepseek-coder-1.3b,15,sink_arg,flatten_only,clens,clrp,0.9773226106160058,0.9780618221517424,196
deepseek-coder-1.3b,15,sink_arg,flatten_only,logit,clrp,0.9608564754740889,0.9592059861820559,196
deepseek-coder-1.3b,15,sink_arg,normalize,clens,logit,0.93572696657821,0.9398544892381006,196
deepseek-coder-1.3b,15,sink_arg,normalize,clens,clrp,0.9826183283691841,0.9822327056554758,196
deepseek-coder-1.3b,15,sink_arg,normalize,logit,clrp,0.9748370645261876,0.9732406824502546,196
deepseek-coder-1.3b,15,sink_arg,opaque_only,clens,logit,0.932251183998339,0.9361346412832998,196
deepseek-coder-1.3b,15,sink_arg,opaque_only,clens,clrp,0.9815326618614307,0.9819824845205557,196
deepseek-coder-1.3b,15,sink_arg,opaque_only,logit,clrp,0.9742805412992971,0.9724501749157298,196
deepseek-coder-1.3b,15,sink_arg,rename_cumulative,clens,logit,0.9164652789485049,0.9222975718987323,196
deepseek-coder-1.3b,15,sink_arg,rename_cumulative,clens,clrp,0.978198410912046,0.9791248635338556,196
deepseek-coder-1.3b,15,sink_arg,rename_cumulative,logit,clrp,0.9680839615554895,0.9651618866992326,196
deepseek-coder-1.3b,15,sink_arg,rename_only,clens,logit,0.9185198454060933,0.9231024233199724,196
deepseek-coder-1.3b,15,sink_arg,rename_only,clens,clrp,0.9782612220279228,0.979217301914909,196
deepseek-coder-1.3b,15,sink_arg,rename_only,logit,clrp,0.9688704243939514,0.9664544302687885,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque,clens,logit,0.9176080790982297,0.9282120345209542,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque,clens,clrp,0.9795882348630106,0.9816047621703895,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque,logit,clrp,0.9665709100196415,0.9662886786889688,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque_encode,clens,logit,0.9156823982690425,0.9281737841563804,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque_encode,clens,clrp,0.979595112235841,0.9815744806317686,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque_encode,logit,clrp,0.9642171694858113,0.9656687040298354,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque_encode_flatten,clens,logit,0.8290000772159177,0.8314625186271308,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque_encode_flatten,clens,clrp,0.9592909599521082,0.9502856824104106,196
deepseek-coder-1.3b,15,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.9308599358425682,0.9380232530341306,196
deepseek-coder-1.3b,19,sink_arg,clean_heldout,clens,logit,0.9589730427277834,0.9614181322665734,196
deepseek-coder-1.3b,19,sink_arg,clean_heldout,clens,clrp,0.9847316234152569,0.9845070085824257,196
deepseek-coder-1.3b,19,sink_arg,clean_heldout,logit,clrp,0.9865034264823839,0.985872865350748,196
deepseek-coder-1.3b,19,sink_arg,encode_only,clens,logit,0.9551002978833544,0.960141526348923,196
deepseek-coder-1.3b,19,sink_arg,encode_only,clens,clrp,0.981676389708567,0.9820207348851295,196
deepseek-coder-1.3b,19,sink_arg,encode_only,logit,clrp,0.9857866951677264,0.9863908390376847,196
deepseek-coder-1.3b,19,sink_arg,flatten_only,clens,logit,0.9358621468557939,0.9469164627975363,196
deepseek-coder-1.3b,19,sink_arg,flatten_only,clens,clrp,0.9879916427150307,0.9893361171098662,196
deepseek-coder-1.3b,19,sink_arg,flatten_only,logit,clrp,0.9703258439892127,0.9717823873008791,196
deepseek-coder-1.3b,19,sink_arg,normalize,clens,logit,0.9592106179710266,0.9615488210122004,196
deepseek-coder-1.3b,19,sink_arg,normalize,clens,clrp,0.9843187095652524,0.9843476320633682,196
deepseek-coder-1.3b,19,sink_arg,normalize,logit,clrp,0.9867180104640282,0.9859780538533259,196
deepseek-coder-1.3b,19,sink_arg,opaque_only,clens,logit,0.9565616029252021,0.9592442365466297,196
deepseek-coder-1.3b,19,sink_arg,opaque_only,clens,clrp,0.9826429153874533,0.9831825897090584,196
deepseek-coder-1.3b,19,sink_arg,opaque_only,logit,clrp,0.9871127284752984,0.985895178063416,196
deepseek-coder-1.3b,19,sink_arg,rename_cumulative,clens,logit,0.9621921573902931,0.9643618165735643,196
deepseek-coder-1.3b,19,sink_arg,rename_cumulative,clens,clrp,0.9899041643846259,0.9889934575938928,196
deepseek-coder-1.3b,19,sink_arg,rename_cumulative,logit,clrp,0.9833039630882489,0.9812366024113667,196
deepseek-coder-1.3b,19,sink_arg,rename_only,clens,logit,0.9556880323924345,0.9583979472304347,196
deepseek-coder-1.3b,19,sink_arg,rename_only,clens,clrp,0.9873713216140501,0.9860800548255226,196
deepseek-coder-1.3b,19,sink_arg,rename_only,logit,clrp,0.9821232578062336,0.9816477938305351,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque,clens,logit,0.9568903309185837,0.958767700754648,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque,clens,clrp,0.9894737159147986,0.9878395715959168,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque,logit,clrp,0.9814687977092446,0.9826853349695991,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque_encode,clens,logit,0.9536739084037609,0.9588075448844123,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque_encode,clens,clrp,0.9877784165617006,0.9885105467411487,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque_encode,logit,clrp,0.9804901777539862,0.9819043900262175,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque_encode_flatten,clens,logit,0.9318794979347216,0.9381427854234237,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque_encode_flatten,clens,clrp,0.9860133983348566,0.9865326841396458,196
deepseek-coder-1.3b,19,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.9694441824195624,0.9710189737745938,196
deepseek-coder-1.3b,23,sink_arg,clean_heldout,clens,logit,0.9999997739962747,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,clean_heldout,clens,clrp,1.0000000000000004,1.0,196
deepseek-coder-1.3b,23,sink_arg,clean_heldout,logit,clrp,0.9999997739962747,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,encode_only,clens,logit,0.9999996925438414,0.9999920311740473,196
deepseek-coder-1.3b,23,sink_arg,encode_only,clens,clrp,0.9999999999999997,1.0,196
deepseek-coder-1.3b,23,sink_arg,encode_only,logit,clrp,0.9999996925438414,0.9999920311740473,196
deepseek-coder-1.3b,23,sink_arg,flatten_only,clens,logit,0.9999999827176083,1.0,196
deepseek-coder-1.3b,23,sink_arg,flatten_only,clens,clrp,0.9999999999999998,1.0,196
deepseek-coder-1.3b,23,sink_arg,flatten_only,logit,clrp,0.9999999827176083,1.0,196
deepseek-coder-1.3b,23,sink_arg,normalize,clens,logit,0.999999776554985,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,normalize,clens,clrp,1.0000000000000007,1.0,196
deepseek-coder-1.3b,23,sink_arg,normalize,logit,clrp,0.999999776554985,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,opaque_only,clens,logit,0.9999998066697773,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,opaque_only,clens,clrp,1.0000000000000002,1.0,196
deepseek-coder-1.3b,23,sink_arg,opaque_only,logit,clrp,0.9999998066697773,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,rename_cumulative,clens,logit,0.9999999799949416,0.9999936249392378,196
deepseek-coder-1.3b,23,sink_arg,rename_cumulative,clens,clrp,1.0,1.0,196
deepseek-coder-1.3b,23,sink_arg,rename_cumulative,logit,clrp,0.9999999799949416,0.9999936249392378,196
deepseek-coder-1.3b,23,sink_arg,rename_only,clens,logit,0.999999898612949,0.9999936249392378,196
deepseek-coder-1.3b,23,sink_arg,rename_only,clens,clrp,1.0000000000000004,1.0,196
deepseek-coder-1.3b,23,sink_arg,rename_only,logit,clrp,0.999999898612949,0.9999936249392378,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque,clens,logit,0.9999999140352408,0.9999936249392378,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque,clens,clrp,1.0,1.0,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque,logit,clrp,0.9999999140352408,0.9999936249392378,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque_encode,clens,logit,0.9999998456004224,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque_encode,clens,clrp,0.9999999999999998,1.0,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque_encode,logit,clrp,0.9999998456004224,0.9999904374088566,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque_encode_flatten,clens,logit,0.9999999373558015,0.999996812469619,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque_encode_flatten,clens,clrp,1.0000000000000002,1.0,196
deepseek-coder-1.3b,23,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.9999999373558015,0.999996812469619,196
