model,program_id,base_id,condition,condition_kind,condition_order,prompt_style,role,label,family,structure,model_margin,model_says_tainted,correct,n_prompt_tokens
deepseek-coder-6.7b,command_exec_direct_09_unsafe__rename_opaque,command_exec_direct_09,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,direct,0.0,0,0,125
deepseek-coder-6.7b,command_exec_direct_09_safe__rename_opaque,command_exec_direct_09,rename_opaque,cumulative,22,sink,safe,0,command_exec,direct,0.421875,1,0,134
deepseek-coder-6.7b,command_exec_direct_09_safe__rename_opaque,command_exec_direct_09,rename_opaque,cumulative,22,e6,safe,0,command_exec,direct,0.015625,1,0,126
deepseek-coder-6.7b,command_exec_direct_09_unsafe__rename_opaque_encode,command_exec_direct_09,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,direct,0.75,1,1,161
deepseek-coder-6.7b,command_exec_direct_09_unsafe__rename_opaque_encode,command_exec_direct_09,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,direct,0.4375,1,1,153
deepseek-coder-6.7b,command_exec_direct_09_safe__rename_opaque_encode,command_exec_direct_09,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,direct,0.734375,1,0,161
deepseek-coder-6.7b,command_exec_direct_09_safe__rename_opaque_encode,command_exec_direct_09,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,direct,0.453125,1,0,153
deepseek-coder-6.7b,command_exec_direct_09_unsafe__rename_opaque_encode_flatten,command_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,direct,0.609375,1,1,327
deepseek-coder-6.7b,command_exec_direct_09_unsafe__rename_opaque_encode_flatten,command_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,direct,0.34375,1,1,319
deepseek-coder-6.7b,command_exec_direct_09_safe__rename_opaque_encode_flatten,command_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,direct,0.546875,1,0,327
deepseek-coder-6.7b,command_exec_direct_09_safe__rename_opaque_encode_flatten,command_exec_direct_09,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,direct,0.375,1,0,319
deepseek-coder-6.7b,command_exec_direct_11_unsafe__normalize,command_exec_direct_11,normalize,baseline,0,sink,unsafe,1,command_exec,direct,0.6953125,1,1,78
deepseek-coder-6.7b,command_exec_direct_11_unsafe__normalize,command_exec_direct_11,normalize,baseline,0,e6,unsafe,1,command_exec,direct,-0.2265625,0,0,70
deepseek-coder-6.7b,command_exec_direct_11_safe__normalize,command_exec_direct_11,normalize,baseline,0,sink,safe,0,command_exec,direct,0.6640625,1,0,78
deepseek-coder-6.7b,command_exec_direct_11_safe__normalize,command_exec_direct_11,normalize,baseline,0,e6,safe,0,command_exec,direct,-0.0703125,0,1,70
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_only,command_exec_direct_11,rename_only,atomic,11,sink,unsafe,1,command_exec,direct,0.421875,1,1,93
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_only,command_exec_direct_11,rename_only,atomic,11,e6,unsafe,1,command_exec,direct,-0.3125,0,0,85
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_only,command_exec_direct_11,rename_only,atomic,11,sink,safe,0,command_exec,direct,0.4375,1,0,94
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_only,command_exec_direct_11,rename_only,atomic,11,e6,safe,0,command_exec,direct,-0.234375,0,1,86
deepseek-coder-6.7b,command_exec_direct_11_unsafe__opaque_only,command_exec_direct_11,opaque_only,atomic,12,sink,unsafe,1,command_exec,direct,0.671875,1,1,111
deepseek-coder-6.7b,command_exec_direct_11_unsafe__opaque_only,command_exec_direct_11,opaque_only,atomic,12,e6,unsafe,1,command_exec,direct,-0.203125,0,0,103
deepseek-coder-6.7b,command_exec_direct_11_safe__opaque_only,command_exec_direct_11,opaque_only,atomic,12,sink,safe,0,command_exec,direct,0.671875,1,0,111
deepseek-coder-6.7b,command_exec_direct_11_safe__opaque_only,command_exec_direct_11,opaque_only,atomic,12,e6,safe,0,command_exec,direct,-0.1328125,0,1,103
deepseek-coder-6.7b,command_exec_direct_11_unsafe__encode_only,command_exec_direct_11,encode_only,atomic,13,sink,unsafe,1,command_exec,direct,0.7734375,1,1,91
deepseek-coder-6.7b,command_exec_direct_11_unsafe__encode_only,command_exec_direct_11,encode_only,atomic,13,e6,unsafe,1,command_exec,direct,-0.0625,0,0,83
deepseek-coder-6.7b,command_exec_direct_11_safe__encode_only,command_exec_direct_11,encode_only,atomic,13,sink,safe,0,command_exec,direct,0.796875,1,0,91
deepseek-coder-6.7b,command_exec_direct_11_safe__encode_only,command_exec_direct_11,encode_only,atomic,13,e6,safe,0,command_exec,direct,0.078125,1,0,83
deepseek-coder-6.7b,command_exec_direct_11_unsafe__flatten_only,command_exec_direct_11,flatten_only,atomic,14,sink,unsafe,1,command_exec,direct,0.28125,1,1,196
deepseek-coder-6.7b,command_exec_direct_11_unsafe__flatten_only,command_exec_direct_11,flatten_only,atomic,14,e6,unsafe,1,command_exec,direct,0.0234375,1,1,188
deepseek-coder-6.7b,command_exec_direct_11_safe__flatten_only,command_exec_direct_11,flatten_only,atomic,14,sink,safe,0,command_exec,direct,0.15625,1,0,196
deepseek-coder-6.7b,command_exec_direct_11_safe__flatten_only,command_exec_direct_11,flatten_only,atomic,14,e6,safe,0,command_exec,direct,0.0546875,1,0,188
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_cumulative,command_exec_direct_11,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,direct,0.625,1,1,92
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_cumulative,command_exec_direct_11,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,direct,0.03125,1,1,84
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_cumulative,command_exec_direct_11,rename_cumulative,cumulative,21,sink,safe,0,command_exec,direct,0.578125,1,0,91
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_cumulative,command_exec_direct_11,rename_cumulative,cumulative,21,e6,safe,0,command_exec,direct,0.0625,1,0,83
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_opaque,command_exec_direct_11,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,direct,0.6875,1,1,131
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_opaque,command_exec_direct_11,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,direct,0.15625,1,1,123
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_opaque,command_exec_direct_11,rename_opaque,cumulative,22,sink,safe,0,command_exec,direct,0.6875,1,0,131
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_opaque,command_exec_direct_11,rename_opaque,cumulative,22,e6,safe,0,command_exec,direct,0.15625,1,0,123
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_opaque_encode,command_exec_direct_11,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,direct,0.640625,1,1,252
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_opaque_encode,command_exec_direct_11,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,direct,0.3125,1,1,244
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_opaque_encode,command_exec_direct_11,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,direct,0.65625,1,0,251
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_opaque_encode,command_exec_direct_11,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,direct,0.296875,1,0,243
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_opaque_encode_flatten,command_exec_direct_11,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,direct,0.484375,1,1,456
deepseek-coder-6.7b,command_exec_direct_11_unsafe__rename_opaque_encode_flatten,command_exec_direct_11,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,direct,0.125,1,1,448
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_opaque_encode_flatten,command_exec_direct_11,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,direct,0.5,1,0,456
deepseek-coder-6.7b,command_exec_direct_11_safe__rename_opaque_encode_flatten,command_exec_direct_11,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,direct,0.1875,1,0,448
deepseek-coder-6.7b,command_exec_direct_12_unsafe__normalize,command_exec_direct_12,normalize,baseline,0,sink,unsafe,1,command_exec,direct,0.828125,1,1,72
deepseek-coder-6.7b,command_exec_direct_12_unsafe__normalize,command_exec_direct_12,normalize,baseline,0,e6,unsafe,1,command_exec,direct,-0.2890625,0,0,65
deepseek-coder-6.7b,command_exec_direct_12_safe__normalize,command_exec_direct_12,normalize,baseline,0,sink,safe,0,command_exec,direct,0.78125,1,0,72
deepseek-coder-6.7b,command_exec_direct_12_safe__normalize,command_exec_direct_12,normalize,baseline,0,e6,safe,0,command_exec,direct,-0.1015625,0,1,65
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_only,command_exec_direct_12,rename_only,atomic,11,sink,unsafe,1,command_exec,direct,0.484375,1,1,86
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_only,command_exec_direct_12,rename_only,atomic,11,e6,unsafe,1,command_exec,direct,-0.28125,0,0,79
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_only,command_exec_direct_12,rename_only,atomic,11,sink,safe,0,command_exec,direct,0.46875,1,0,86
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_only,command_exec_direct_12,rename_only,atomic,11,e6,safe,0,command_exec,direct,-0.203125,0,1,79
deepseek-coder-6.7b,command_exec_direct_12_unsafe__opaque_only,command_exec_direct_12,opaque_only,atomic,12,sink,unsafe,1,command_exec,direct,0.8671876192092896,1,1,104
deepseek-coder-6.7b,command_exec_direct_12_unsafe__opaque_only,command_exec_direct_12,opaque_only,atomic,12,e6,unsafe,1,command_exec,direct,0.109375,1,1,97
deepseek-coder-6.7b,command_exec_direct_12_safe__opaque_only,command_exec_direct_12,opaque_only,atomic,12,sink,safe,0,command_exec,direct,0.875,1,0,104
deepseek-coder-6.7b,command_exec_direct_12_safe__opaque_only,command_exec_direct_12,opaque_only,atomic,12,e6,safe,0,command_exec,direct,0.234375,1,0,97
deepseek-coder-6.7b,command_exec_direct_12_unsafe__encode_only,command_exec_direct_12,encode_only,atomic,13,sink,unsafe,1,command_exec,direct,0.9375,1,1,89
deepseek-coder-6.7b,command_exec_direct_12_unsafe__encode_only,command_exec_direct_12,encode_only,atomic,13,e6,unsafe,1,command_exec,direct,0.078125,1,1,82
deepseek-coder-6.7b,command_exec_direct_12_safe__encode_only,command_exec_direct_12,encode_only,atomic,13,sink,safe,0,command_exec,direct,0.953125,1,0,89
deepseek-coder-6.7b,command_exec_direct_12_safe__encode_only,command_exec_direct_12,encode_only,atomic,13,e6,safe,0,command_exec,direct,0.21875,1,0,82
deepseek-coder-6.7b,command_exec_direct_12_unsafe__flatten_only,command_exec_direct_12,flatten_only,atomic,14,sink,unsafe,1,command_exec,direct,0.359375,1,1,188
deepseek-coder-6.7b,command_exec_direct_12_unsafe__flatten_only,command_exec_direct_12,flatten_only,atomic,14,e6,unsafe,1,command_exec,direct,-0.25,0,0,181
deepseek-coder-6.7b,command_exec_direct_12_safe__flatten_only,command_exec_direct_12,flatten_only,atomic,14,sink,safe,0,command_exec,direct,0.3125,1,0,188
deepseek-coder-6.7b,command_exec_direct_12_safe__flatten_only,command_exec_direct_12,flatten_only,atomic,14,e6,safe,0,command_exec,direct,-0.109375,0,1,181
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_cumulative,command_exec_direct_12,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,direct,0.734375,1,1,86
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_cumulative,command_exec_direct_12,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,direct,-0.125,0,0,79
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_cumulative,command_exec_direct_12,rename_cumulative,cumulative,21,sink,safe,0,command_exec,direct,0.71875,1,0,86
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_cumulative,command_exec_direct_12,rename_cumulative,cumulative,21,e6,safe,0,command_exec,direct,-0.046875,0,1,79
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_opaque,command_exec_direct_12,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,direct,0.640625,1,1,128
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_opaque,command_exec_direct_12,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,direct,0.203125,1,1,121
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_opaque,command_exec_direct_12,rename_opaque,cumulative,22,sink,safe,0,command_exec,direct,0.671875,1,0,128
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_opaque,command_exec_direct_12,rename_opaque,cumulative,22,e6,safe,0,command_exec,direct,0.1875,1,0,121
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_opaque_encode,command_exec_direct_12,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,direct,1.0,1,1,147
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_opaque_encode,command_exec_direct_12,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,direct,0.453125,1,1,140
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_opaque_encode,command_exec_direct_12,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,direct,0.9375,1,0,147
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_opaque_encode,command_exec_direct_12,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,direct,0.453125,1,0,140
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_opaque_encode_flatten,command_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,direct,0.734375,1,1,310
deepseek-coder-6.7b,command_exec_direct_12_unsafe__rename_opaque_encode_flatten,command_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,direct,0.296875,1,1,303
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_opaque_encode_flatten,command_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,direct,0.6875,1,0,310
deepseek-coder-6.7b,command_exec_direct_12_safe__rename_opaque_encode_flatten,command_exec_direct_12,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,direct,0.328125,1,0,303
deepseek-coder-6.7b,command_exec_direct_13_unsafe__normalize,command_exec_direct_13,normalize,baseline,0,sink,unsafe,1,command_exec,direct,0.546875,1,1,78
deepseek-coder-6.7b,command_exec_direct_13_unsafe__normalize,command_exec_direct_13,normalize,baseline,0,e6,unsafe,1,command_exec,direct,-0.203125,0,0,70
deepseek-coder-6.7b,command_exec_direct_13_safe__normalize,command_exec_direct_13,normalize,baseline,0,sink,safe,0,command_exec,direct,0.46875,1,0,78
deepseek-coder-6.7b,command_exec_direct_13_safe__normalize,command_exec_direct_13,normalize,baseline,0,e6,safe,0,command_exec,direct,-0.203125,0,1,70
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_only,command_exec_direct_13,rename_only,atomic,11,sink,unsafe,1,command_exec,direct,0.546875,1,1,92
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_only,command_exec_direct_13,rename_only,atomic,11,e6,unsafe,1,command_exec,direct,-0.203125,0,0,84
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_only,command_exec_direct_13,rename_only,atomic,11,sink,safe,0,command_exec,direct,0.515625,1,0,93
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_only,command_exec_direct_13,rename_only,atomic,11,e6,safe,0,command_exec,direct,-0.203125,0,1,85
deepseek-coder-6.7b,command_exec_direct_13_unsafe__opaque_only,command_exec_direct_13,opaque_only,atomic,12,sink,unsafe,1,command_exec,direct,0.703125,1,1,114
deepseek-coder-6.7b,command_exec_direct_13_unsafe__opaque_only,command_exec_direct_13,opaque_only,atomic,12,e6,unsafe,1,command_exec,direct,0.0625,1,1,106
deepseek-coder-6.7b,command_exec_direct_13_safe__opaque_only,command_exec_direct_13,opaque_only,atomic,12,sink,safe,0,command_exec,direct,0.703125,1,0,114
deepseek-coder-6.7b,command_exec_direct_13_safe__opaque_only,command_exec_direct_13,opaque_only,atomic,12,e6,safe,0,command_exec,direct,0.125,1,0,106
deepseek-coder-6.7b,command_exec_direct_13_unsafe__encode_only,command_exec_direct_13,encode_only,atomic,13,sink,unsafe,1,command_exec,direct,0.78125,1,1,96
deepseek-coder-6.7b,command_exec_direct_13_unsafe__encode_only,command_exec_direct_13,encode_only,atomic,13,e6,unsafe,1,command_exec,direct,0.15625,1,1,88
deepseek-coder-6.7b,command_exec_direct_13_safe__encode_only,command_exec_direct_13,encode_only,atomic,13,sink,safe,0,command_exec,direct,0.703125,1,0,96
deepseek-coder-6.7b,command_exec_direct_13_safe__encode_only,command_exec_direct_13,encode_only,atomic,13,e6,safe,0,command_exec,direct,0.125,1,0,88
deepseek-coder-6.7b,command_exec_direct_13_unsafe__flatten_only,command_exec_direct_13,flatten_only,atomic,14,sink,unsafe,1,command_exec,direct,0.34375,1,1,194
deepseek-coder-6.7b,command_exec_direct_13_unsafe__flatten_only,command_exec_direct_13,flatten_only,atomic,14,e6,unsafe,1,command_exec,direct,0.109375,1,1,186
deepseek-coder-6.7b,command_exec_direct_13_safe__flatten_only,command_exec_direct_13,flatten_only,atomic,14,sink,safe,0,command_exec,direct,0.34375,1,0,194
deepseek-coder-6.7b,command_exec_direct_13_safe__flatten_only,command_exec_direct_13,flatten_only,atomic,14,e6,safe,0,command_exec,direct,0.1875,1,0,186
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_cumulative,command_exec_direct_13,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,direct,0.46875,1,1,93
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_cumulative,command_exec_direct_13,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,direct,-0.265625,0,0,85
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_cumulative,command_exec_direct_13,rename_cumulative,cumulative,21,sink,safe,0,command_exec,direct,0.484375,1,0,94
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_cumulative,command_exec_direct_13,rename_cumulative,cumulative,21,e6,safe,0,command_exec,direct,-0.234375,0,1,86
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_opaque,command_exec_direct_13,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,direct,0.765625,1,1,181
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_opaque,command_exec_direct_13,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,direct,0.21875,1,1,173
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_opaque,command_exec_direct_13,rename_opaque,cumulative,22,sink,safe,0,command_exec,direct,0.75,1,0,180
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_opaque,command_exec_direct_13,rename_opaque,cumulative,22,e6,safe,0,command_exec,direct,0.234375,1,0,172
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_opaque_encode,command_exec_direct_13,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,direct,0.8906249403953552,1,1,200
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_opaque_encode,command_exec_direct_13,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,direct,0.21875,1,1,192
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_opaque_encode,command_exec_direct_13,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,direct,0.859375,1,0,199
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_opaque_encode,command_exec_direct_13,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,direct,0.3125,1,0,191
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_opaque_encode_flatten,command_exec_direct_13,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,direct,0.578125,1,1,426
deepseek-coder-6.7b,command_exec_direct_13_unsafe__rename_opaque_encode_flatten,command_exec_direct_13,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,direct,0.3125000596046448,1,1,418
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_opaque_encode_flatten,command_exec_direct_13,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,direct,0.578125,1,0,425
deepseek-coder-6.7b,command_exec_direct_13_safe__rename_opaque_encode_flatten,command_exec_direct_13,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,direct,0.34375,1,0,417
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__normalize,command_exec_assign_chain_00,normalize,baseline,0,sink,unsafe,1,command_exec,assign_chain,1.015625,1,1,106
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__normalize,command_exec_assign_chain_00,normalize,baseline,0,e6,unsafe,1,command_exec,assign_chain,-0.1796875,0,0,99
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__normalize,command_exec_assign_chain_00,normalize,baseline,0,sink,safe,0,command_exec,assign_chain,0.96875,1,0,107
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__normalize,command_exec_assign_chain_00,normalize,baseline,0,e6,safe,0,command_exec,assign_chain,-0.125,0,1,100
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_only,command_exec_assign_chain_00,rename_only,atomic,11,sink,unsafe,1,command_exec,assign_chain,0.84375,1,1,120
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_only,command_exec_assign_chain_00,rename_only,atomic,11,e6,unsafe,1,command_exec,assign_chain,0.0,0,0,113
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_only,command_exec_assign_chain_00,rename_only,atomic,11,sink,safe,0,command_exec,assign_chain,0.8125,1,0,120
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_only,command_exec_assign_chain_00,rename_only,atomic,11,e6,safe,0,command_exec,assign_chain,0.046875,1,0,113
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__opaque_only,command_exec_assign_chain_00,opaque_only,atomic,12,sink,unsafe,1,command_exec,assign_chain,0.7734375,1,1,139
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__opaque_only,command_exec_assign_chain_00,opaque_only,atomic,12,e6,unsafe,1,command_exec,assign_chain,-0.15625,0,0,132
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__opaque_only,command_exec_assign_chain_00,opaque_only,atomic,12,sink,safe,0,command_exec,assign_chain,0.75,1,0,140
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__opaque_only,command_exec_assign_chain_00,opaque_only,atomic,12,e6,safe,0,command_exec,assign_chain,-0.09375,0,1,133
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__encode_only,command_exec_assign_chain_00,encode_only,atomic,13,sink,unsafe,1,command_exec,assign_chain,1.1796875,1,1,119
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__encode_only,command_exec_assign_chain_00,encode_only,atomic,13,e6,unsafe,1,command_exec,assign_chain,-0.1484375,0,0,112
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__encode_only,command_exec_assign_chain_00,encode_only,atomic,13,sink,safe,0,command_exec,assign_chain,1.0781248807907104,1,0,120
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__encode_only,command_exec_assign_chain_00,encode_only,atomic,13,e6,safe,0,command_exec,assign_chain,-0.109375,0,1,113
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__flatten_only,command_exec_assign_chain_00,flatten_only,atomic,14,sink,unsafe,1,command_exec,assign_chain,0.5,1,1,292
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__flatten_only,command_exec_assign_chain_00,flatten_only,atomic,14,e6,unsafe,1,command_exec,assign_chain,-0.03125,0,0,285
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__flatten_only,command_exec_assign_chain_00,flatten_only,atomic,14,sink,safe,0,command_exec,assign_chain,0.5,1,0,293
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__flatten_only,command_exec_assign_chain_00,flatten_only,atomic,14,e6,safe,0,command_exec,assign_chain,-0.046875,0,1,286
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_cumulative,command_exec_assign_chain_00,rename_cumulative,cumulative,21,sink,unsafe,1,command_exec,assign_chain,0.9218749403953552,1,1,116
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_cumulative,command_exec_assign_chain_00,rename_cumulative,cumulative,21,e6,unsafe,1,command_exec,assign_chain,0.234375,1,1,109
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_cumulative,command_exec_assign_chain_00,rename_cumulative,cumulative,21,sink,safe,0,command_exec,assign_chain,0.9062499403953552,1,0,116
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_cumulative,command_exec_assign_chain_00,rename_cumulative,cumulative,21,e6,safe,0,command_exec,assign_chain,0.265625,1,0,109
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_opaque,command_exec_assign_chain_00,rename_opaque,cumulative,22,sink,unsafe,1,command_exec,assign_chain,1.125,1,1,203
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_opaque,command_exec_assign_chain_00,rename_opaque,cumulative,22,e6,unsafe,1,command_exec,assign_chain,0.5937500596046448,1,1,196
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_opaque,command_exec_assign_chain_00,rename_opaque,cumulative,22,sink,safe,0,command_exec,assign_chain,1.1093750596046448,1,0,204
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_opaque,command_exec_assign_chain_00,rename_opaque,cumulative,22,e6,safe,0,command_exec,assign_chain,0.609375,1,0,197
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_opaque_encode,command_exec_assign_chain_00,rename_opaque_encode,cumulative,23,sink,unsafe,1,command_exec,assign_chain,0.9843750596046448,1,1,208
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_opaque_encode,command_exec_assign_chain_00,rename_opaque_encode,cumulative,23,e6,unsafe,1,command_exec,assign_chain,0.421875,1,1,201
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_opaque_encode,command_exec_assign_chain_00,rename_opaque_encode,cumulative,23,sink,safe,0,command_exec,assign_chain,1.0156250596046448,1,0,207
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_opaque_encode,command_exec_assign_chain_00,rename_opaque_encode,cumulative,23,e6,safe,0,command_exec,assign_chain,0.4375000596046448,1,0,200
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_opaque_encode_flatten,command_exec_assign_chain_00,rename_opaque_encode_flatten,cumulative,24,sink,unsafe,1,command_exec,assign_chain,0.640625,1,1,557
deepseek-coder-6.7b,command_exec_assign_chain_00_unsafe__rename_opaque_encode_flatten,command_exec_assign_chain_00,rename_opaque_encode_flatten,cumulative,24,e6,unsafe,1,command_exec,assign_chain,0.21875,1,1,550
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_opaque_encode_flatten,command_exec_assign_chain_00,rename_opaque_encode_flatten,cumulative,24,sink,safe,0,command_exec,assign_chain,0.59375,1,0,556
deepseek-coder-6.7b,command_exec_assign_chain_00_safe__rename_opaque_encode_flatten,command_exec_assign_chain_00,rename_opaque_encode_flatten,cumulative,24,e6,safe,0,command_exec,assign_chain,0.21875,1,0,549
deepseek-coder-6.7b,command_exec_assign_chain_02_unsafe__normalize,command_exec_assign_chain_02,normalize,baseline,0,sink,unsafe,1,command_exec,assign_chain,0.921875,1,1,106
