lens,layer,read,family,concept,n,median_rank,mean_rank,pass@1,pass@5,pass@10,pass@50,pass@100
j-lens,30,use,generic_code,path,224,342.5,330.01339285714283,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,print,224,2658.0,2645.7053571428573,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,print,224,1216.0,1228.205357142857,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,print,224,186.0,199.45089285714286,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,print,224,243.5,245.98660714285714,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,print,224,517.5,500.92857142857144,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,print,224,237.0,235.71428571428572,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,print,224,339.0,381.5892857142857,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,print,224,112.5,171.13392857142858,0.0,0.0,0.0,0.0,0.4107142857142857
j-lens,8,use,generic_code,print,224,620.5,691.2544642857143,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,print,224,660.0,669.1875,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,print,224,390.0,515.6339285714286,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,print,224,163.5,277.2455357142857,0.0,0.0,0.0,0.013392857142857142,0.27232142857142855
j-lens,12,use,generic_code,print,224,370.0,670.3839285714286,0.0,0.0,0.0,0.008928571428571428,0.2857142857142857
j-lens,13,use,generic_code,print,224,208.0,409.6607142857143,0.0,0.0,0.008928571428571428,0.27232142857142855,0.4330357142857143
j-lens,14,use,generic_code,print,224,326.0,432.74107142857144,0.0,0.0,0.0,0.1875,0.32589285714285715
j-lens,15,use,generic_code,print,224,429.5,725.9196428571429,0.0,0.0,0.0,0.21428571428571427,0.38392857142857145
j-lens,16,use,generic_code,print,224,244.5,517.0714285714286,0.0,0.017857142857142856,0.049107142857142856,0.4375,0.5
j-lens,17,use,generic_code,print,224,192.0,412.0580357142857,0.0,0.013392857142857142,0.0625,0.42410714285714285,0.48660714285714285
j-lens,18,use,generic_code,print,224,423.0,469.0625,0.0,0.0,0.0,0.08035714285714286,0.27232142857142855
j-lens,19,use,generic_code,print,224,329.0,560.9598214285714,0.0,0.0,0.0,0.17410714285714285,0.3794642857142857
j-lens,20,use,generic_code,print,224,278.0,411.5669642857143,0.0,0.0,0.0,0.06696428571428571,0.375
j-lens,21,use,generic_code,print,224,243.0,510.70982142857144,0.0,0.0,0.0,0.0625,0.36607142857142855
j-lens,22,use,generic_code,print,224,254.0,402.86160714285717,0.0,0.0,0.0,0.07142857142857142,0.36607142857142855
j-lens,23,use,generic_code,print,224,155.5,283.0982142857143,0.0,0.0,0.0,0.25,0.4419642857142857
j-lens,24,use,generic_code,print,224,249.5,365.2232142857143,0.0,0.0,0.0,0.008928571428571428,0.2544642857142857
j-lens,25,use,generic_code,print,224,241.0,315.90625,0.0,0.0,0.0,0.12053571428571429,0.40625
j-lens,26,use,generic_code,print,224,202.5,299.96875,0.0,0.0,0.0,0.03125,0.375
j-lens,27,use,generic_code,print,224,178.5,215.99107142857142,0.0,0.0,0.0,0.23214285714285715,0.4375
j-lens,28,use,generic_code,print,224,107.0,130.81696428571428,0.0,0.0,0.0,0.29910714285714285,0.4955357142857143
j-lens,29,use,generic_code,print,224,113.5,139.77232142857142,0.0,0.0,0.0,0.14285714285714285,0.4955357142857143
j-lens,30,use,generic_code,print,224,214.0,222.20982142857142,0.0,0.0,0.0,0.0,0.013392857142857142
j-lens,0,use,generic_code,range,224,1018.5,1009.4107142857143,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,range,224,822.0,818.9776785714286,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,range,224,973.0,973.9910714285714,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,range,224,1922.0,1916.732142857143,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,range,224,731.5,730.9419642857143,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,range,224,745.0,757.5982142857143,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,range,224,240.5,267.5580357142857,0.0,0.0,0.0,0.0,0.04017857142857143
j-lens,7,use,generic_code,range,224,286.5,306.5892857142857,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,range,224,420.5,455.04910714285717,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,range,224,413.0,452.75892857142856,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,range,224,663.5,861.34375,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,range,224,905.0,1106.1651785714287,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,range,224,1000.5,1423.142857142857,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,range,224,2796.0,2907.5446428571427,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,range,224,4604.5,4801.245535714285,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,range,224,5473.5,6736.049107142857,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,range,224,3259.0,4325.727678571428,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,range,224,2747.0,3734.026785714286,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,range,224,4096.0,5502.272321428572,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,range,224,3630.5,4270.982142857143,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,range,224,7473.5,7858.727678571428,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,range,224,3311.5,3628.0758928571427,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,range,224,5387.5,5987.183035714285,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,range,224,8427.0,8783.120535714286,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,range,224,3059.0,3776.2410714285716,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,range,224,2071.0,2731.808035714286,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,26,use,generic_code,range,224,1953.0,2665.6696428571427,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,27,use,generic_code,range,224,2094.5,2790.4821428571427,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,28,use,generic_code,range,224,1005.5,1265.2455357142858,0.0,0.0,0.0,0.0,0.013392857142857142
j-lens,29,use,generic_code,range,224,668.0,713.7455357142857,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,30,use,generic_code,range,224,611.0,637.84375,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,0,use,generic_code,result,224,8439.5,8446.754464285714,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,result,224,15250.5,15281.38392857143,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,result,224,3840.0,3984.2589285714284,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,result,224,893.0,978.7901785714286,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,result,224,1441.5,1543.325892857143,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,result,224,1060.5,1165.2901785714287,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,result,224,552.0,760.8482142857143,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,result,224,282.5,328.95982142857144,0.0,0.0,0.0,0.0,0.09821428571428571
j-lens,8,use,generic_code,result,224,348.0,408.79017857142856,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,result,224,188.5,202.95535714285714,0.0,0.0,0.0,0.0,0.0625
j-lens,10,use,generic_code,result,224,100.5,127.23214285714286,0.0,0.0,0.0,0.022321428571428572,0.48660714285714285
j-lens,11,use,generic_code,result,224,58.0,71.53571428571429,0.0,0.0,0.004464285714285714,0.4107142857142857,0.71875
j-lens,12,use,generic_code,result,224,111.5,144.20982142857142,0.0,0.0,0.0,0.18303571428571427,0.45089285714285715
j-lens,13,use,generic_code,result,224,46.0,56.049107142857146,0.0,0.0,0.0,0.5669642857142857,0.8839285714285714
j-lens,14,use,generic_code,result,224,43.5,45.495535714285715,0.0,0.0,0.0,0.5758928571428571,0.9642857142857143
j-lens,15,use,generic_code,result,224,69.0,109.09375,0.0,0.0,0.0,0.3125,0.59375
j-lens,16,use,generic_code,result,224,151.0,245.46428571428572,0.0,0.0,0.0,0.03125,0.29017857142857145
j-lens,17,use,generic_code,result,224,404.0,512.9464285714286,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,result,224,209.5,227.83482142857142,0.0,0.0,0.0,0.0,0.10714285714285714
j-lens,19,use,generic_code,result,224,215.5,248.24107142857142,0.0,0.0,0.0,0.0,0.049107142857142856
j-lens,20,use,generic_code,result,224,569.5,631.6607142857143,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,result,224,1400.5,1564.0625,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,result,224,2351.5,2785.0133928571427,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,result,224,1759.5,2154.4464285714284,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,result,224,1179.5,1594.4419642857142,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,result,224,1082.0,1356.544642857143,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,result,224,822.0,1046.299107142857,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,result,224,498.0,643.5758928571429,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,result,224,506.0,574.125,0.0,0.0,0.0,0.0,0.0
j-lens,29,use,generic_code,result,224,364.5,383.33482142857144,0.0,0.0,0.0,0.0,0.0
j-lens,30,use,generic_code,result,224,568.0,607.5089285714286,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,return,224,8958.5,8933.25892857143,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,return,224,4937.5,4951.169642857143,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,return,224,1736.5,1788.6651785714287,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,return,224,1408.0,1443.625,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,return,224,3041.5,3214.9196428571427,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,return,224,444.5,438.2544642857143,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,return,224,893.0,862.8973214285714,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,return,224,292.5,295.94642857142856,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,return,224,548.0,670.09375,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,return,224,459.5,467.98214285714283,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,return,224,140.5,214.47767857142858,0.0,0.0,0.0,0.10714285714285714,0.41517857142857145
j-lens,11,use,generic_code,return,224,41.5,82.625,0.0,0.0,0.05803571428571429,0.5133928571428571,0.625
j-lens,12,use,generic_code,return,224,71.5,178.875,0.0,0.0,0.0,0.49107142857142855,0.5044642857142857
j-lens,13,use,generic_code,return,224,361.5,853.8258928571429,0.0,0.0,0.0,0.0625,0.40625
j-lens,14,use,generic_code,return,224,317.5,963.1205357142857,0.0,0.0,0.0,0.049107142857142856,0.33482142857142855
j-lens,15,use,generic_code,return,224,667.5,2395.6383928571427,0.0,0.0,0.0,0.0,0.09375
j-lens,16,use,generic_code,return,224,510.5,1220.8169642857142,0.0,0.0,0.0,0.0,0.008928571428571428
j-lens,17,use,generic_code,return,224,433.0,2508.90625,0.0,0.0,0.0,0.0,0.10267857142857142
j-lens,18,use,generic_code,return,224,110.5,649.1919642857143,0.0,0.0,0.0,0.20089285714285715,0.5
j-lens,19,use,generic_code,return,224,175.5,696.6428571428571,0.0,0.0,0.0,0.15625,0.3794642857142857
j-lens,20,use,generic_code,return,224,138.0,330.75892857142856,0.0,0.0,0.0,0.28125,0.46875
j-lens,21,use,generic_code,return,224,281.0,738.5267857142857,0.0,0.0,0.0,0.0,0.07142857142857142
j-lens,22,use,generic_code,return,224,594.0,1239.267857142857,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,return,224,504.5,862.90625,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,return,224,742.0,1086.455357142857,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,return,224,548.0,786.0892857142857,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,return,224,689.5,795.3080357142857,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,return,224,551.5,643.2901785714286,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,return,224,287.0,284.33035714285717,0.0,0.0,0.0,0.0,0.0
j-lens,29,use,generic_code,return,224,185.0,187.8125,0.0,0.0,0.0,0.0,0.0
j-lens,30,use,generic_code,return,224,196.0,201.21875,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,string,224,2278.0,2264.691964285714,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,string,224,945.5,945.6607142857143,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,string,224,497.0,506.04017857142856,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,string,224,217.0,220.09375,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,string,224,973.5,997.4910714285714,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,string,224,424.5,443.41517857142856,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,string,224,579.0,621.3125,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,string,224,312.5,351.4107142857143,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,string,224,466.5,512.6339285714286,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,string,224,694.0,687.03125,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,string,224,1131.0,1110.4107142857142,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,string,224,1093.5,1135.1964285714287,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,string,224,2080.5,3572.03125,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,string,224,3760.0,5164.977678571428,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,string,224,4555.0,6133.571428571428,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,string,224,4981.5,6923.651785714285,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,string,224,4554.5,6084.044642857143,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,string,224,5739.0,6660.232142857143,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,string,224,5027.5,6146.705357142857,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,string,224,2787.5,3662.3526785714284,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,string,224,1939.0,2178.316964285714,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,string,224,1412.5,1722.4776785714287,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,string,224,1286.0,1521.0669642857142,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,string,224,1770.5,1899.4375,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,string,224,1317.5,1434.080357142857,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,string,224,984.5,1100.763392857143,0.0,0.0,0.0,0.0,0.022321428571428572
j-lens,26,use,generic_code,string,224,964.5,976.9464285714286,0.0,0.0,0.0,0.0,0.044642857142857144
j-lens,27,use,generic_code,string,224,412.0,442.86607142857144,0.0,0.0,0.0,0.044642857142857144,0.044642857142857144
j-lens,28,use,generic_code,string,224,246.5,253.78571428571428,0.0,0.0,0.0,0.04017857142857143,0.049107142857142856
j-lens,29,use,generic_code,string,224,210.0,215.51785714285714,0.0,0.0,0.0,0.0,0.044642857142857144
j-lens,30,use,generic_code,string,224,212.0,217.33928571428572,0.0,0.0,0.0,0.0,0.026785714285714284
j-lens,0,use,generic_code,total,224,3646.5,3627.0491071428573,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,total,224,4603.5,4644.09375,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,total,224,3149.5,3359.495535714286,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,total,224,619.0,653.0580357142857,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,total,224,1306.0,1362.8125,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,total,224,1263.0,1264.7142857142858,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,total,224,1702.0,2400.6160714285716,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,total,224,914.5,1099.330357142857,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,total,224,1897.5,2121.5,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,total,224,1851.5,1876.3705357142858,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,total,224,738.0,1290.1205357142858,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,total,224,822.5,1499.544642857143,0.0,0.0,0.0,0.0,0.026785714285714284
j-lens,12,use,generic_code,total,224,1904.5,3397.09375,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,total,224,2217.5,2688.5446428571427,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,total,224,2771.5,2855.151785714286,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,total,224,2809.5,4356.022321428572,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,total,224,5843.5,7636.133928571428,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,total,224,6179.0,7223.022321428572,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,total,224,1748.0,1931.017857142857,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,total,224,1709.5,1958.6026785714287,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,total,224,927.5,1098.7901785714287,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,total,224,996.0,1478.1830357142858,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,22,use,generic_code,total,224,1151.5,1564.5,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,total,224,493.0,1053.9598214285713,0.0,0.0,0.0,0.0,0.008928571428571428
j-lens,24,use,generic_code,total,224,470.5,711.8482142857143,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,total,224,414.5,626.5267857142857,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,total,224,777.0,1108.424107142857,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,total,224,731.5,1011.9375,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,total,224,440.5,525.3035714285714,0.0,0.0,0.0,0.0,0.0
j-lens,29,use,generic_code,total,224,552.0,613.3705357142857,0.0,0.0,0.0,0.0,0.0
j-lens,30,use,generic_code,total,224,721.5,777.9821428571429,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,positional,earlier,224,5040.0,5030.013392857143,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,positional,earlier,224,2836.0,2830.151785714286,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,positional,earlier,224,1520.0,1543.0535714285713,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,positional,earlier,224,505.5,523.5714285714286,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,positional,earlier,224,1469.0,1647.6160714285713,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,positional,earlier,224,190.0,210.19642857142858,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,positional,earlier,224,122.0,131.6875,0.0,0.0,0.0,0.10714285714285714,0.3169642857142857
j-lens,7,use,positional,earlier,224,46.5,48.47767857142857,0.0,0.0,0.0,0.5758928571428571,0.9508928571428571
j-lens,8,use,positional,earlier,224,72.0,73.07589285714286,0.0,0.0,0.0,0.21428571428571427,0.8303571428571429
j-lens,9,use,positional,earlier,224,161.0,194.03125,0.0,0.0,0.0,0.0,0.19642857142857142
j-lens,10,use,positional,earlier,224,167.5,175.91964285714286,0.0,0.0,0.0,0.0,0.08482142857142858
j-lens,11,use,positional,earlier,224,175.0,198.5625,0.0,0.0,0.0,0.0,0.04017857142857143
j-lens,12,use,positional,earlier,224,224.5,423.53125,0.0,0.0,0.0,0.0,0.04017857142857143
j-lens,13,use,positional,earlier,224,360.0,614.7901785714286,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,14,use,positional,earlier,224,363.0,1313.013392857143,0.0,0.0,0.0,0.022321428571428572,0.21875
j-lens,15,use,positional,earlier,224,598.0,1373.075892857143,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,positional,earlier,224,1039.5,2096.4464285714284,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,positional,earlier,224,1493.0,2930.8973214285716,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,positional,earlier,224,1097.5,1992.5625,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,positional,earlier,224,1772.5,2918.870535714286,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,positional,earlier,224,925.5,1445.78125,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,positional,earlier,224,1255.0,2378.8526785714284,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,22,use,positional,earlier,224,2061.5,2993.433035714286,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,positional,earlier,224,1983.0,2337.28125,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,positional,earlier,224,1865.0,3109.964285714286,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,positional,earlier,224,1770.5,2137.0133928571427,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,positional,earlier,224,2506.0,2410.5446428571427,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,positional,earlier,224,892.0,875.7276785714286,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,positional,earlier,224,357.0,359.70535714285717,0.0,0.0,0.0,0.0,0.0
j-lens,29,use,positional,earlier,224,311.0,302.6875,0.0,0.0,0.0,0.0,0.0
j-lens,30,use,positional,earlier,224,388.0,382.51785714285717,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,positional,kept,224,5724.0,5708.741071428572,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,positional,kept,224,5883.0,5875.5625,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,positional,kept,224,1620.5,1674.9419642857142,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,positional,kept,224,308.5,326.8705357142857,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,positional,kept,224,654.5,737.7366071428571,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,positional,kept,224,966.5,1030.3839285714287,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,positional,kept,224,1707.5,1840.924107142857,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,positional,kept,224,1876.5,2091.816964285714,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,positional,kept,224,5507.5,4951.901785714285,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,positional,kept,224,2823.0,2829.5089285714284,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,positional,kept,224,10135.0,10479.34375,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,positional,kept,224,5867.0,6381.357142857143,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,positional,kept,224,5336.0,7259.973214285715,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,positional,kept,224,14378.0,14179.22767857143,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,positional,kept,224,13526.5,13774.05357142857,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,positional,kept,224,10962.5,11177.57142857143,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,positional,kept,224,4130.5,4747.160714285715,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,positional,kept,224,4002.0,4287.370535714285,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,positional,kept,224,6087.5,5865.8125,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,positional,kept,224,10261.5,9640.848214285714,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,positional,kept,224,7962.5,7537.776785714285,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,positional,kept,224,6606.0,6502.870535714285,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,positional,kept,224,8594.5,8627.60267857143,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,positional,kept,224,7308.0,7312.946428571428,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,positional,kept,224,6697.5,6997.946428571428,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,positional,kept,224,5813.0,6442.267857142857,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,positional,kept,224,6930.5,7229.026785714285,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,positional,kept,224,4721.0,5138.950892857143,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,positional,kept,224,3689.0,4018.2008928571427,0.0,0.0,0.0,0.0,0.0
j-lens,29,use,positional,kept,224,2654.5,2792.5223214285716,0.0,0.0,0.0,0.0,0.0
j-lens,30,use,positional,kept,224,3311.5,3460.901785714286,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,positional,later,224,1923.5,1916.78125,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,positional,later,224,2412.0,2406.4196428571427,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,positional,later,224,706.5,734.875,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,positional,later,224,461.0,470.5044642857143,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,positional,later,224,786.5,907.8928571428571,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,positional,later,224,274.5,313.48660714285717,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,positional,later,224,758.5,1025.3794642857142,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,positional,later,224,694.0,765.7098214285714,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,positional,later,224,901.5,964.9285714285714,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,positional,later,224,1945.0,1910.3035714285713,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,positional,later,224,1634.0,1672.450892857143,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,positional,later,224,1235.5,1621.544642857143,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,positional,later,224,1157.5,1631.2857142857142,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,positional,later,224,1528.0,2012.080357142857,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,positional,later,224,2192.5,2196.7901785714284,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,positional,later,224,1558.0,1844.3482142857142,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,positional,later,224,2714.0,3787.495535714286,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,positional,later,224,3182.5,3960.6741071428573,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,positional,later,224,1608.0,2041.950892857143,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,positional,later,224,3387.5,4142.825892857143,0.0,0.0,0.0,0.0,0.0
