lens,layer,family,read,n,median_rank,mean_margin,pass@1,pass@10,pass@25
j-lens,27,scopeword,use,20,54.5,2.1421875,0.0,0.25,0.4
j-lens,28,scopeword,use,20,47.0,1.88515625,0.0,0.15,0.3
j-lens,29,scopeword,use,20,92.0,1.090625,0.0,0.0,0.0
j-lens,30,scopeword,use,20,167.0,1.321875,0.0,0.0,0.0
j-lens,0,typeof,use,10,12739.0,3.01171875,0.0,0.0,0.0
j-lens,1,typeof,use,10,7292.0,0.915234375,0.0,0.0,0.0
j-lens,2,typeof,use,10,322.0,2.192236328125,0.0,0.0,0.0
j-lens,3,typeof,use,10,3484.0,1.6265625,0.0,0.0,0.0
j-lens,4,typeof,use,10,2352.0,1.086328125,0.0,0.0,0.0
j-lens,5,typeof,use,10,310.0,0.41796875,0.0,0.0,0.0
j-lens,6,typeof,use,10,1670.0,2.4421875,0.0,0.0,0.0
j-lens,7,typeof,use,10,362.0,1.84296875,0.0,0.0,0.0
j-lens,8,typeof,use,10,252.0,2.259375,0.0,0.0,0.0
j-lens,9,typeof,use,10,238.0,1.396875,0.0,0.0,0.0
j-lens,10,typeof,use,10,355.0,3.38203125,0.0,0.0,0.0
j-lens,11,typeof,use,10,187.0,3.598828125,0.0,0.3,0.3
j-lens,12,typeof,use,10,48.0,4.194140625,0.0,0.0,0.0
j-lens,13,typeof,use,10,38.0,6.2441162109375,0.0,0.3,0.3
j-lens,14,typeof,use,10,15.0,4.99609375,0.0,0.3,0.7
j-lens,15,typeof,use,10,11.0,5.034375,0.3,0.3,1.0
j-lens,16,typeof,use,10,0.0,7.2765625,0.7,0.7,1.0
j-lens,17,typeof,use,10,0.0,8.98125,0.7,0.7,0.7
j-lens,18,typeof,use,10,0.0,9.5703125,0.7,0.7,1.0
j-lens,19,typeof,use,10,0.0,9.05625,0.7,0.7,1.0
j-lens,20,typeof,use,10,0.0,10.2546875,0.7,1.0,1.0
j-lens,21,typeof,use,10,0.0,12.88125,0.7,1.0,1.0
j-lens,22,typeof,use,10,0.0,13.51875,1.0,1.0,1.0
j-lens,23,typeof,use,10,0.0,12.9125,1.0,1.0,1.0
j-lens,24,typeof,use,10,0.0,17.66875,1.0,1.0,1.0
j-lens,25,typeof,use,10,0.0,18.175,0.7,1.0,1.0
j-lens,26,typeof,use,10,0.0,20.75625,0.7,1.0,1.0
j-lens,27,typeof,use,10,0.0,19.36875,1.0,1.0,1.0
j-lens,28,typeof,use,10,0.0,18.5875,0.7,1.0,1.0
j-lens,29,typeof,use,10,1.0,16.04375,0.4,1.0,1.0
j-lens,30,typeof,use,10,1.0,14.5375,0.4,1.0,1.0
logit-lens,0,alias,answer,10,10041.0,1.630517578125,0.0,0.0,0.0
logit-lens,1,alias,answer,10,3619.5,2.9763671875,0.0,0.0,0.0
logit-lens,2,alias,answer,10,3772.0,2.166015625,0.0,0.0,0.0
logit-lens,3,alias,answer,10,4445.5,1.778125,0.0,0.0,0.0
logit-lens,4,alias,answer,10,2238.0,2.39404296875,0.0,0.0,0.0
logit-lens,5,alias,answer,10,301.5,4.203515625,0.0,0.0,0.0
logit-lens,6,alias,answer,10,45.0,5.69736328125,0.0,0.1,0.2
logit-lens,7,alias,answer,10,2801.5,1.5958984375,0.0,0.0,0.0
logit-lens,8,alias,answer,10,1004.0,3.1697265625,0.0,0.0,0.0
logit-lens,9,alias,answer,10,250.5,4.469921875,0.0,0.0,0.0
logit-lens,10,alias,answer,10,885.5,2.9869140625,0.0,0.0,0.0
logit-lens,11,alias,answer,10,68.0,4.683984375,0.0,0.0,0.1
logit-lens,12,alias,answer,10,105.0,4.8166015625,0.0,0.0,0.0
logit-lens,13,alias,answer,10,101.0,4.2848388671875,0.0,0.0,0.1
logit-lens,14,alias,answer,10,257.0,2.56171875,0.0,0.0,0.0
logit-lens,15,alias,answer,10,40.5,4.9421875,0.0,0.1,0.4
logit-lens,16,alias,answer,10,68.0,3.98818359375,0.0,0.0,0.0
logit-lens,17,alias,answer,10,5.0,8.061962890625,0.0,0.9,1.0
logit-lens,18,alias,answer,10,2.0,9.62998046875,0.1,1.0,1.0
logit-lens,19,alias,answer,10,2.0,10.304052734375,0.4,1.0,1.0
logit-lens,20,alias,answer,10,0.0,11.4443359375,0.7,1.0,1.0
logit-lens,21,alias,answer,10,0.0,16.36171875,1.0,1.0,1.0
logit-lens,22,alias,answer,10,0.0,17.46796875,1.0,1.0,1.0
logit-lens,23,alias,answer,10,0.0,16.480078125,1.0,1.0,1.0
logit-lens,24,alias,answer,10,0.0,19.20703125,1.0,1.0,1.0
logit-lens,25,alias,answer,10,0.0,25.05625,1.0,1.0,1.0
logit-lens,26,alias,answer,10,0.0,22.52578125,1.0,1.0,1.0
logit-lens,27,alias,answer,10,0.0,22.7265625,1.0,1.0,1.0
logit-lens,28,alias,answer,10,0.0,25.515625,1.0,1.0,1.0
logit-lens,29,alias,answer,10,0.0,26.43125,1.0,1.0,1.0
logit-lens,30,alias,answer,10,0.0,25.05,1.0,1.0,1.0
logit-lens,0,alias,use,10,10040.0,-0.152490234375,0.0,0.0,0.0
logit-lens,1,alias,use,10,10812.5,0.14814453125,0.0,0.0,0.0
logit-lens,2,alias,use,10,6716.5,0.3335205078125,0.0,0.0,0.0
logit-lens,3,alias,use,10,12235.5,-1.3122314453125,0.0,0.0,0.0
logit-lens,4,alias,use,10,13320.5,-1.688458251953125,0.0,0.0,0.0
logit-lens,5,alias,use,10,7475.0,-0.12357177734375,0.0,0.0,0.0
logit-lens,6,alias,use,10,18247.5,-1.73857421875,0.0,0.0,0.0
logit-lens,7,alias,use,10,14160.5,-1.39097900390625,0.0,0.0,0.0
logit-lens,8,alias,use,10,14367.0,-0.8838714599609375,0.0,0.0,0.0
logit-lens,9,alias,use,10,9010.5,0.577392578125,0.0,0.0,0.0
logit-lens,10,alias,use,10,6575.5,1.09765625,0.0,0.0,0.0
logit-lens,11,alias,use,10,5357.0,1.1350830078125,0.0,0.0,0.0
logit-lens,12,alias,use,10,6731.5,0.80537109375,0.0,0.0,0.0
logit-lens,13,alias,use,10,3663.0,0.7295166015625,0.0,0.0,0.0
logit-lens,14,alias,use,10,5472.5,-0.765283203125,0.0,0.0,0.0
logit-lens,15,alias,use,10,1843.0,0.4766845703125,0.0,0.0,0.0
logit-lens,16,alias,use,10,2333.0,0.4708984375,0.0,0.0,0.0
logit-lens,17,alias,use,10,938.0,1.1990478515625,0.0,0.0,0.0
logit-lens,18,alias,use,10,483.5,1.5453125,0.0,0.0,0.0
logit-lens,19,alias,use,10,833.0,0.36796875,0.0,0.0,0.0
logit-lens,20,alias,use,10,591.5,0.682421875,0.0,0.0,0.0
logit-lens,21,alias,use,10,190.0,1.72265625,0.0,0.0,0.0
logit-lens,22,alias,use,10,122.0,2.17119140625,0.0,0.0,0.0
logit-lens,23,alias,use,10,274.5,0.8119140625,0.0,0.0,0.0
logit-lens,24,alias,use,10,177.5,-0.1865234375,0.0,0.0,0.0
logit-lens,25,alias,use,10,162.5,0.1564453125,0.0,0.0,0.0
logit-lens,26,alias,use,10,320.0,-1.927734375,0.0,0.0,0.0
logit-lens,27,alias,use,10,197.5,-3.016015625,0.0,0.0,0.0
logit-lens,28,alias,use,10,220.5,-3.237109375,0.0,0.0,0.0
logit-lens,29,alias,use,10,136.0,-1.48984375,0.0,0.0,0.0
logit-lens,30,alias,use,10,112.0,1.67734375,0.0,0.0,0.0
logit-lens,0,arith,answer,10,8406.5,-0.880126953125,0.0,0.0,0.0
logit-lens,1,arith,answer,10,1986.0,-0.60546875,0.0,0.0,0.0
logit-lens,2,arith,answer,10,1343.5,-0.615625,0.0,0.0,0.0
logit-lens,3,arith,answer,10,1175.0,-0.8265625,0.0,0.0,0.0
logit-lens,4,arith,answer,10,1023.0,-1.1109375,0.0,0.0,0.0
logit-lens,5,arith,answer,10,75.5,-0.85625,0.0,0.0,0.0
logit-lens,6,arith,answer,10,11.0,-1.3375,0.0,0.2,1.0
logit-lens,7,arith,answer,10,139.0,-0.859375,0.0,0.0,0.0
logit-lens,8,arith,answer,10,100.5,-1.425,0.0,0.0,0.0
logit-lens,9,arith,answer,10,47.0,-1.74375,0.0,0.0,0.0
logit-lens,10,arith,answer,10,426.0,-1.440625,0.0,0.0,0.0
logit-lens,11,arith,answer,10,53.0,-1.853125,0.0,0.0,0.1
logit-lens,12,arith,answer,10,363.0,-1.7109375,0.0,0.0,0.0
logit-lens,13,arith,answer,10,1137.5,-2.003125,0.0,0.0,0.0
logit-lens,14,arith,answer,10,445.5,-1.878125,0.0,0.0,0.0
logit-lens,15,arith,answer,10,1372.0,-3.025,0.0,0.0,0.0
logit-lens,16,arith,answer,10,5706.0,-2.911474609375,0.0,0.0,0.0
logit-lens,17,arith,answer,10,1721.5,-3.68828125,0.0,0.0,0.0
logit-lens,18,arith,answer,10,5900.0,-4.290625,0.0,0.0,0.0
logit-lens,19,arith,answer,10,479.0,-5.0390625,0.0,0.0,0.0
logit-lens,20,arith,answer,10,643.5,-5.134375,0.0,0.0,0.0
logit-lens,21,arith,answer,10,624.5,-5.84375,0.0,0.0,0.0
logit-lens,22,arith,answer,10,126.5,-1.178125,0.0,0.0,0.1
logit-lens,23,arith,answer,10,7.5,2.434375,0.0,0.7,0.8
logit-lens,24,arith,answer,10,0.0,8.55,1.0,1.0,1.0
logit-lens,25,arith,answer,10,0.0,11.26875,1.0,1.0,1.0
logit-lens,26,arith,answer,10,0.0,12.45625,1.0,1.0,1.0
logit-lens,27,arith,answer,10,0.0,13.325,1.0,1.0,1.0
logit-lens,28,arith,answer,10,0.0,15.49375,1.0,1.0,1.0
logit-lens,29,arith,answer,10,0.0,15.125,1.0,1.0,1.0
logit-lens,30,arith,answer,10,0.0,12.425,1.0,1.0,1.0
logit-lens,0,arith,use,10,17469.5,-0.78095703125,0.0,0.0,0.0
logit-lens,1,arith,use,10,20852.5,-0.979296875,0.0,0.0,0.0
logit-lens,2,arith,use,10,14086.0,-1.35029296875,0.0,0.0,0.0
logit-lens,3,arith,use,10,26085.5,-1.30859375,0.0,0.0,0.0
logit-lens,4,arith,use,10,22443.0,-1.384375,0.0,0.0,0.0
logit-lens,5,arith,use,10,22352.5,-1.2388671875,0.0,0.0,0.0
logit-lens,6,arith,use,10,19435.5,-1.17265625,0.0,0.0,0.0
logit-lens,7,arith,use,10,9790.5,-1.131005859375,0.0,0.0,0.0
logit-lens,8,arith,use,10,8344.0,-0.69080810546875,0.0,0.0,0.0
logit-lens,9,arith,use,10,14061.0,-1.2389404296875,0.0,0.0,0.0
logit-lens,10,arith,use,10,11056.0,-1.6138671875,0.0,0.0,0.0
logit-lens,11,arith,use,10,10202.0,-1.579345703125,0.0,0.0,0.0
logit-lens,12,arith,use,10,4375.0,-1.60078125,0.0,0.0,0.0
logit-lens,13,arith,use,10,2121.5,-1.79248046875,0.0,0.0,0.0
logit-lens,14,arith,use,10,1910.0,-1.9460693359375,0.0,0.0,0.0
logit-lens,15,arith,use,10,600.0,-2.35703125,0.0,0.0,0.0
logit-lens,16,arith,use,10,425.5,-2.2875,0.0,0.0,0.0
logit-lens,17,arith,use,10,165.0,-1.878125,0.0,0.0,0.0
logit-lens,18,arith,use,10,105.5,-1.509375,0.0,0.0,0.0
logit-lens,19,arith,use,10,196.0,-1.65625,0.0,0.0,0.0
logit-lens,20,arith,use,10,357.5,-1.83828125,0.0,0.0,0.0
logit-lens,21,arith,use,10,252.5,-2.109375,0.0,0.0,0.0
logit-lens,22,arith,use,10,103.5,-1.765625,0.0,0.0,0.0
logit-lens,23,arith,use,10,225.5,-1.74609375,0.0,0.0,0.0
logit-lens,24,arith,use,10,173.5,-2.15,0.0,0.0,0.0
logit-lens,25,arith,use,10,153.5,-2.4734375,0.0,0.0,0.0
logit-lens,26,arith,use,10,309.5,-2.28170166015625,0.0,0.0,0.0
logit-lens,27,arith,use,10,212.0,-2.519921875,0.0,0.0,0.0
logit-lens,28,arith,use,10,277.5,-2.918505859375,0.0,0.0,0.0
logit-lens,29,arith,use,10,195.5,-3.738134765625,0.0,0.0,0.0
logit-lens,30,arith,use,10,159.5,-4.296875,0.0,0.0,0.0
logit-lens,0,binding,answer,20,8031.5,-0.00071258544921875,0.0,0.0,0.0
logit-lens,1,binding,answer,20,2256.5,-0.0052734375,0.0,0.0,0.0
logit-lens,2,binding,answer,20,2521.5,-0.0015625,0.0,0.0,0.0
logit-lens,3,binding,answer,20,3298.5,-0.0041015625,0.0,0.0,0.0
logit-lens,4,binding,answer,20,2560.0,0.00126953125,0.0,0.0,0.0
logit-lens,5,binding,answer,20,519.0,0.0015625,0.0,0.0,0.05
logit-lens,6,binding,answer,20,52.0,-0.0140625,0.0,0.0,0.1
logit-lens,7,binding,answer,20,838.5,-0.01328125,0.0,0.0,0.0
logit-lens,8,binding,answer,20,247.5,-0.0171875,0.0,0.0,0.0
logit-lens,9,binding,answer,20,56.0,0.0359375,0.0,0.15,0.25
logit-lens,10,binding,answer,20,617.5,0.109375,0.0,0.0,0.0
logit-lens,11,binding,answer,20,54.5,0.20625,0.0,0.05,0.25
logit-lens,12,binding,answer,20,103.5,0.175,0.0,0.0,0.05
logit-lens,13,binding,answer,20,63.5,0.1109375,0.0,0.0,0.1
logit-lens,14,binding,answer,20,420.0,0.134375,0.0,0.0,0.0
logit-lens,15,binding,answer,20,99.0,0.4484375,0.0,0.0,0.1
logit-lens,16,binding,answer,20,162.0,0.49609375,0.0,0.0,0.1
logit-lens,17,binding,answer,20,5.0,3.19140625,0.0,0.75,1.0
logit-lens,18,binding,answer,20,2.5,4.68125,0.15,0.95,1.0
logit-lens,19,binding,answer,20,2.0,5.0109375,0.35,1.0,1.0
logit-lens,20,binding,answer,20,0.0,5.1953125,0.8,1.0,1.0
logit-lens,21,binding,answer,20,0.0,7.284375,0.9,1.0,1.0
logit-lens,22,binding,answer,20,0.0,7.25,1.0,1.0,1.0
logit-lens,23,binding,answer,20,0.0,6.7,1.0,1.0,1.0
logit-lens,24,binding,answer,20,0.0,8.7578125,1.0,1.0,1.0
logit-lens,25,binding,answer,20,0.0,9.440625,1.0,1.0,1.0
logit-lens,26,binding,answer,20,0.0,8.828125,1.0,1.0,1.0
logit-lens,27,binding,answer,20,0.0,8.44375,1.0,1.0,1.0
logit-lens,28,binding,answer,20,0.0,9.2125,1.0,1.0,1.0
logit-lens,29,binding,answer,20,0.0,9.475,1.0,1.0,1.0
logit-lens,30,binding,answer,20,0.0,8.3375,1.0,1.0,1.0
logit-lens,0,binding,use,20,25754.0,-0.0029296875,0.0,0.0,0.0
logit-lens,1,binding,use,20,22401.0,-0.03233642578125,0.0,0.0,0.0
logit-lens,2,binding,use,20,17678.5,-0.0311370849609375,0.0,0.0,0.0
logit-lens,3,binding,use,20,23525.0,0.0338623046875,0.0,0.0,0.0
logit-lens,4,binding,use,20,22031.5,0.073687744140625,0.0,0.0,0.0
logit-lens,5,binding,use,20,7645.0,0.0354248046875,0.0,0.0,0.0
logit-lens,6,binding,use,20,17929.5,-0.04813232421875,0.0,0.0,0.0
logit-lens,7,binding,use,20,3264.0,-0.1576416015625,0.0,0.0,0.0
logit-lens,8,binding,use,20,5290.0,-0.3038475036621094,0.0,0.0,0.0
logit-lens,9,binding,use,20,3982.0,-0.0462890625,0.0,0.0,0.0
logit-lens,10,binding,use,20,5296.0,0.03271484375,0.0,0.0,0.0
logit-lens,11,binding,use,20,1823.5,0.168115234375,0.0,0.0,0.0
logit-lens,12,binding,use,20,2618.0,0.0306640625,0.0,0.0,0.0
logit-lens,13,binding,use,20,814.5,0.1015625,0.0,0.0,0.0
logit-lens,14,binding,use,20,1673.5,0.008203125,0.0,0.0,0.0
logit-lens,15,binding,use,20,249.0,0.02109375,0.0,0.0,0.0
logit-lens,16,binding,use,20,399.0,-0.053125,0.0,0.0,0.0
logit-lens,17,binding,use,20,126.0,0.0421875,0.0,0.0,0.0
logit-lens,18,binding,use,20,71.5,0.14765625,0.0,0.0,0.1
logit-lens,19,binding,use,20,65.0,0.15546875,0.0,0.05,0.1
logit-lens,20,binding,use,20,60.0,0.248828125,0.0,0.05,0.1
logit-lens,21,binding,use,20,68.5,0.170703125,0.0,0.05,0.1
logit-lens,22,binding,use,20,71.0,0.1037109375,0.0,0.0,0.15
logit-lens,23,binding,use,20,79.5,0.0859375,0.0,0.0,0.1
logit-lens,24,binding,use,20,49.0,0.1203125,0.0,0.05,0.1
logit-lens,25,binding,use,20,53.0,0.08984375,0.0,0.0,0.1
logit-lens,26,binding,use,20,77.0,0.122265625,0.0,0.0,0.0
logit-lens,27,binding,use,20,64.0,0.13359375,0.0,0.0,0.0
logit-lens,28,binding,use,20,97.0,0.12265625,0.0,0.0,0.0
logit-lens,29,binding,use,20,89.0,-0.16015625,0.0,0.0,0.0
logit-lens,30,binding,use,20,73.0,-0.1890625,0.0,0.0,0.0
logit-lens,0,call,answer,10,7409.0,-0.85333251953125,0.0,0.0,0.0
logit-lens,1,call,answer,10,2064.5,0.7828369140625,0.0,0.0,0.0
logit-lens,2,call,answer,10,2635.0,0.68505859375,0.0,0.0,0.0
logit-lens,3,call,answer,10,3481.5,0.0390625,0.0,0.0,0.0
logit-lens,4,call,answer,10,2470.0,0.629425048828125,0.0,0.0,0.0
logit-lens,5,call,answer,10,107.0,4.35693359375,0.0,0.0,0.0
logit-lens,6,call,answer,10,26.0,5.556640625,0.0,0.2,0.5
logit-lens,7,call,answer,10,701.0,3.0035552978515625,0.0,0.0,0.0
logit-lens,8,call,answer,10,369.0,4.27117919921875,0.0,0.0,0.0
logit-lens,9,call,answer,10,54.0,6.4609375,0.0,0.0,0.2
logit-lens,10,call,answer,10,234.5,5.21209716796875,0.0,0.0,0.0
logit-lens,11,call,answer,10,21.0,6.4532470703125,0.0,0.0,0.6
logit-lens,12,call,answer,10,45.5,5.309326171875,0.0,0.0,0.0
logit-lens,13,call,answer,10,17.0,5.33203125,0.0,0.1,0.6
logit-lens,14,call,answer,10,29.0,6.314453125,0.0,0.0,0.3
logit-lens,15,call,answer,10,17.5,5.82763671875,0.0,0.2,0.6
logit-lens,16,call,answer,10,22.5,4.19775390625,0.0,0.2,0.5
logit-lens,17,call,answer,10,2.5,9.2529296875,0.0,0.9,1.0
logit-lens,18,call,answer,10,1.0,9.214714050292969,0.5,0.9,1.0
logit-lens,19,call,answer,10,0.5,9.22802734375,0.5,1.0,1.0
logit-lens,20,call,answer,10,0.0,11.61328125,0.8,1.0,1.0
logit-lens,21,call,answer,10,0.0,14.728515625,0.9,1.0,1.0
logit-lens,22,call,answer,10,0.0,16.248291015625,1.0,1.0,1.0
logit-lens,23,call,answer,10,0.0,16.318603515625,1.0,1.0,1.0
logit-lens,24,call,answer,10,0.0,19.29913330078125,1.0,1.0,1.0
logit-lens,25,call,answer,10,0.0,24.7412109375,1.0,1.0,1.0
logit-lens,26,call,answer,10,0.0,20.275634765625,1.0,1.0,1.0
logit-lens,27,call,answer,10,0.0,21.283203125,1.0,1.0,1.0
logit-lens,28,call,answer,10,0.0,24.197265625,1.0,1.0,1.0
logit-lens,29,call,answer,10,0.0,25.84375,1.0,1.0,1.0
logit-lens,30,call,answer,10,0.0,25.984375,1.0,1.0,1.0
logit-lens,0,call,use,10,18451.5,0.60205078125,0.0,0.0,0.0
logit-lens,1,call,use,10,21700.0,-0.95947265625,0.0,0.0,0.0
logit-lens,2,call,use,10,13833.5,0.77294921875,0.0,0.0,0.0
logit-lens,3,call,use,10,18552.0,-0.36962890625,0.0,0.0,0.0
logit-lens,4,call,use,10,13553.0,-0.42724609375,0.0,0.0,0.0
logit-lens,5,call,use,10,7739.5,0.821807861328125,0.0,0.0,0.0
logit-lens,6,call,use,10,9865.0,0.3087158203125,0.0,0.0,0.0
logit-lens,7,call,use,10,9498.0,-0.1998748779296875,0.0,0.0,0.0
logit-lens,8,call,use,10,8411.0,-0.28509521484375,0.0,0.0,0.0
logit-lens,9,call,use,10,2313.0,1.992919921875,0.0,0.0,0.0
logit-lens,10,call,use,10,2876.0,1.57470703125,0.0,0.0,0.0
logit-lens,11,call,use,10,1527.0,1.7958984375,0.0,0.0,0.0
logit-lens,12,call,use,10,3956.0,0.88140869140625,0.0,0.0,0.0
logit-lens,13,call,use,10,5973.0,0.5884628295898438,0.0,0.0,0.0
logit-lens,14,call,use,10,4061.0,2.222412109375,0.0,0.0,0.0
logit-lens,15,call,use,10,1034.5,4.45703125,0.0,0.0,0.0
logit-lens,16,call,use,10,1486.5,4.24365234375,0.0,0.0,0.0
logit-lens,17,call,use,10,500.5,5.0810546875,0.0,0.0,0.0
logit-lens,18,call,use,10,212.0,5.50341796875,0.0,0.0,0.0
logit-lens,19,call,use,10,162.0,5.403106689453125,0.0,0.0,0.0
logit-lens,20,call,use,10,198.5,5.3388671875,0.0,0.0,0.0
logit-lens,21,call,use,10,40.5,7.7982177734375,0.0,0.0,0.0
logit-lens,22,call,use,10,27.5,8.748046875,0.0,0.0,0.3
logit-lens,23,call,use,10,51.5,7.1328125,0.0,0.0,0.0
logit-lens,24,call,use,10,28.0,8.074172973632812,0.0,0.0,0.4
logit-lens,25,call,use,10,37.5,8.3856201171875,0.0,0.0,0.1
logit-lens,26,call,use,10,71.5,4.613037109375,0.0,0.0,0.0
logit-lens,27,call,use,10,71.5,4.9892578125,0.0,0.0,0.0
logit-lens,28,call,use,10,96.5,4.7412109375,0.0,0.0,0.0
logit-lens,29,call,use,10,81.5,7.084716796875,0.0,0.0,0.0
logit-lens,30,call,use,10,70.5,11.16650390625,0.0,0.0,0.0
logit-lens,0,defuse,answer,10,6639.0,0.06689453125,0.0,0.0,0.0
logit-lens,1,defuse,answer,10,1462.0,0.0,0.0,0.0,0.0
logit-lens,2,defuse,answer,10,1738.5,-0.25,0.0,0.0,0.0
logit-lens,3,defuse,answer,10,1560.5,-0.63671875,0.0,0.0,0.0
logit-lens,4,defuse,answer,10,874.5,0.1640625,0.0,0.0,0.0
logit-lens,5,defuse,answer,10,330.5,0.078125,0.0,0.0,0.0
logit-lens,6,defuse,answer,10,62.5,1.03125,0.0,0.0,0.2
logit-lens,7,defuse,answer,10,492.5,0.15625,0.0,0.0,0.0
logit-lens,8,defuse,answer,10,160.5,0.6953125,0.0,0.0,0.0
logit-lens,9,defuse,answer,10,29.5,0.90625,0.0,0.0,0.3
logit-lens,10,defuse,answer,10,236.5,0.5859375,0.0,0.0,0.0
logit-lens,11,defuse,answer,10,28.5,1.71875,0.0,0.0,0.2
logit-lens,12,defuse,answer,10,47.0,1.109375,0.0,0.0,0.2
logit-lens,13,defuse,answer,10,11.0,1.890625,0.0,0.4,0.7
logit-lens,14,defuse,answer,10,29.0,2.125,0.0,0.1,0.4
logit-lens,15,defuse,answer,10,22.0,3.453125,0.0,0.2,0.5
logit-lens,16,defuse,answer,10,36.0,3.8125,0.0,0.2,0.4
logit-lens,17,defuse,answer,10,0.5,5.875,0.5,1.0,1.0
logit-lens,18,defuse,answer,10,0.0,8.9375,0.8,1.0,1.0
logit-lens,19,defuse,answer,10,0.0,9.09375,0.8,1.0,1.0
logit-lens,20,defuse,answer,10,0.0,7.53125,0.9,1.0,1.0
logit-lens,21,defuse,answer,10,0.0,9.90625,0.8,1.0,1.0
logit-lens,22,defuse,answer,10,0.0,5.40625,0.7,1.0,1.0
logit-lens,23,defuse,answer,10,0.0,0.84375,0.7,1.0,1.0
logit-lens,24,defuse,answer,10,0.0,0.125,0.7,1.0,1.0
logit-lens,25,defuse,answer,10,0.0,-3.09375,0.6,1.0,1.0
logit-lens,26,defuse,answer,10,0.0,-2.8125,0.6,1.0,1.0
logit-lens,27,defuse,answer,10,0.5,-3.25,0.5,1.0,1.0
logit-lens,28,defuse,answer,10,1.0,-2.0625,0.3,1.0,1.0
logit-lens,29,defuse,answer,10,1.0,-1.125,0.3,1.0,1.0
logit-lens,30,defuse,answer,10,1.0,0.4375,0.2,1.0,1.0
logit-lens,0,defuse,use,10,12797.5,-0.31494140625,0.0,0.0,0.0
logit-lens,1,defuse,use,10,11161.0,0.16204833984375,0.0,0.0,0.0
logit-lens,2,defuse,use,10,8161.0,-0.060546875,0.0,0.0,0.0
logit-lens,3,defuse,use,10,16827.5,-0.20703125,0.0,0.0,0.0
logit-lens,4,defuse,use,10,14268.5,-0.081787109375,0.0,0.0,0.0
logit-lens,5,defuse,use,10,6147.5,0.51171875,0.0,0.0,0.0
logit-lens,6,defuse,use,10,16099.5,1.078125,0.0,0.0,0.0
logit-lens,7,defuse,use,10,7214.5,0.40625,0.0,0.0,0.0
logit-lens,8,defuse,use,10,6454.0,0.64990234375,0.0,0.0,0.0
logit-lens,9,defuse,use,10,8515.0,0.4105224609375,0.0,0.0,0.0
logit-lens,10,defuse,use,10,10326.0,0.59423828125,0.0,0.0,0.0
logit-lens,11,defuse,use,10,9755.0,1.003173828125,0.0,0.0,0.0
logit-lens,12,defuse,use,10,15947.5,0.513671875,0.0,0.0,0.0
logit-lens,13,defuse,use,10,3544.0,0.90625,0.0,0.0,0.0
logit-lens,14,defuse,use,10,8788.0,0.57421875,0.0,0.0,0.0
logit-lens,15,defuse,use,10,1099.0,0.984375,0.0,0.0,0.0
logit-lens,16,defuse,use,10,1610.0,1.5390625,0.0,0.0,0.0
logit-lens,17,defuse,use,10,2196.5,2.1328125,0.0,0.0,0.0
logit-lens,18,defuse,use,10,656.5,2.47265625,0.0,0.0,0.0
logit-lens,19,defuse,use,10,384.5,2.63671875,0.0,0.0,0.0
logit-lens,20,defuse,use,10,397.5,2.3515625,0.0,0.0,0.0
logit-lens,21,defuse,use,10,246.5,2.8046875,0.0,0.0,0.0
logit-lens,22,defuse,use,10,273.5,2.50390625,0.0,0.0,0.0
logit-lens,23,defuse,use,10,445.5,2.01953125,0.0,0.0,0.0
logit-lens,24,defuse,use,10,219.5,2.5537109375,0.0,0.0,0.0
logit-lens,25,defuse,use,10,126.5,2.60546875,0.0,0.0,0.0
logit-lens,26,defuse,use,10,219.0,2.635498046875,0.0,0.0,0.0
logit-lens,27,defuse,use,10,125.5,2.6015625,0.0,0.0,0.0
logit-lens,28,defuse,use,10,120.0,3.021484375,0.0,0.0,0.0
logit-lens,29,defuse,use,10,103.5,3.4921875,0.0,0.0,0.0
logit-lens,30,defuse,use,10,83.0,4.3125,0.0,0.0,0.0
logit-lens,0,loopvar,use,10,2781.0,-0.546875,0.0,0.0,0.0
logit-lens,1,loopvar,use,10,825.0,1.490625,0.0,0.0,0.0
logit-lens,2,loopvar,use,10,1260.0,1.5421875,0.0,0.0,0.0
logit-lens,3,loopvar,use,10,497.0,0.8375,0.0,0.0,0.0
logit-lens,4,loopvar,use,10,453.0,0.49375,0.0,0.0,0.0
logit-lens,5,loopvar,use,10,51.0,3.4171875,0.0,0.0,0.0
logit-lens,6,loopvar,use,10,1.0,6.775,0.3,1.0,1.0
logit-lens,7,loopvar,use,10,1.0,9.40625,0.3,1.0,1.0
logit-lens,8,loopvar,use,10,0.0,7.640625,1.0,1.0,1.0
logit-lens,9,loopvar,use,10,2.0,6.34375,0.2,1.0,1.0
logit-lens,10,loopvar,use,10,0.0,10.1125,1.0,1.0,1.0
logit-lens,11,loopvar,use,10,0.0,12.41640625,1.0,1.0,1.0
logit-lens,12,loopvar,use,10,0.0,12.2015625,1.0,1.0,1.0
logit-lens,13,loopvar,use,10,0.0,14.415625,0.7,1.0,1.0
logit-lens,14,loopvar,use,10,0.0,13.559375,0.8,1.0,1.0
logit-lens,15,loopvar,use,10,0.0,11.1796875,0.8,1.0,1.0
logit-lens,16,loopvar,use,10,0.0,16.63125,1.0,1.0,1.0
logit-lens,17,loopvar,use,10,0.0,18.709375,1.0,1.0,1.0
logit-lens,18,loopvar,use,10,0.0,19.415625,1.0,1.0,1.0
