example_id,layer,t,step_index,truth,model_says,model_correct,probe_says,probe_correct,random_says,random_correct
synthetic_taint_0_896664,0,3,2,1,1,True,1,True,1,True
synthetic_taint_0_896664,0,4,3,1,1,True,1,True,1,True
synthetic_taint_0_896664,0,5,4,1,1,True,1,True,1,True
synthetic_taint_0_896664,3,2,1,1,1,True,1,True,1,True
synthetic_taint_0_896664,3,3,2,1,1,True,1,True,0,False
synthetic_taint_0_896664,3,4,3,1,1,True,0,False,0,False
synthetic_taint_0_896664,3,5,4,1,1,True,0,False,0,False
synthetic_taint_0_896664,7,2,1,1,1,True,1,True,1,True
synthetic_taint_0_896664,7,3,2,1,1,True,1,True,1,True
synthetic_taint_0_896664,7,4,3,1,1,True,1,True,1,True
synthetic_taint_0_896664,7,5,4,1,1,True,1,True,1,True
synthetic_taint_0_896664,11,2,1,1,1,True,1,True,1,True
synthetic_taint_0_896664,11,3,2,1,1,True,1,True,1,True
synthetic_taint_0_896664,11,4,3,1,1,True,1,True,1,True
synthetic_taint_0_896664,11,5,4,1,1,True,1,True,1,True
synthetic_taint_0_896664,15,2,1,1,1,True,1,True,1,True
synthetic_taint_0_896664,15,3,2,1,1,True,1,True,1,True
synthetic_taint_0_896664,15,4,3,1,1,True,1,True,1,True
synthetic_taint_0_896664,15,5,4,1,1,True,1,True,1,True
synthetic_taint_0_896664,19,2,1,1,1,True,1,True,0,False
synthetic_taint_0_896664,19,3,2,1,1,True,1,True,0,False
synthetic_taint_0_896664,19,4,3,1,1,True,1,True,0,False
synthetic_taint_0_896664,19,5,4,1,1,True,1,True,0,False
synthetic_taint_0_896664,23,2,1,1,1,True,1,True,0,False
synthetic_taint_0_896664,23,3,2,1,1,True,1,True,1,True
synthetic_taint_0_896664,23,4,3,1,1,True,1,True,1,True
synthetic_taint_0_896664,23,5,4,1,1,True,1,True,0,False
synthetic_taint_0_896664,27,2,1,1,1,True,1,True,0,False
synthetic_taint_0_896664,27,3,2,1,1,True,1,True,0,False
synthetic_taint_0_896664,27,4,3,1,1,True,1,True,1,True
synthetic_taint_0_896664,27,5,4,1,1,True,1,True,1,True
synthetic_taint_0_896664,31,2,1,1,1,True,0,False,1,True
synthetic_taint_0_896664,31,3,2,1,1,True,1,True,1,True
synthetic_taint_0_896664,31,4,3,1,1,True,1,True,1,True
synthetic_taint_0_896664,31,5,4,1,1,True,1,True,1,True
synthetic_taint_0_175457,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_0_175457,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_0_175457,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_0_175457,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_0_175457,0,2,1,1,1,True,1,True,1,True
synthetic_taint_0_175457,0,3,2,1,1,True,1,True,1,True
synthetic_taint_0_175457,0,4,3,1,1,True,1,True,1,True
synthetic_taint_0_175457,0,5,4,1,1,True,1,True,1,True
synthetic_taint_0_175457,3,2,1,1,1,True,1,True,1,True
synthetic_taint_0_175457,3,3,2,1,1,True,0,False,0,False
synthetic_taint_0_175457,3,4,3,1,1,True,0,False,1,True
synthetic_taint_0_175457,3,5,4,1,1,True,0,False,0,False
synthetic_taint_0_175457,7,2,1,1,1,True,1,True,1,True
synthetic_taint_0_175457,7,3,2,1,1,True,1,True,1,True
synthetic_taint_0_175457,7,4,3,1,1,True,1,True,1,True
synthetic_taint_0_175457,7,5,4,1,1,True,1,True,1,True
synthetic_taint_0_175457,11,2,1,1,1,True,1,True,1,True
synthetic_taint_0_175457,11,3,2,1,1,True,1,True,1,True
synthetic_taint_0_175457,11,4,3,1,1,True,1,True,1,True
synthetic_taint_0_175457,11,5,4,1,1,True,1,True,1,True
synthetic_taint_0_175457,15,2,1,1,1,True,1,True,1,True
synthetic_taint_0_175457,15,3,2,1,1,True,1,True,1,True
synthetic_taint_0_175457,15,4,3,1,1,True,1,True,1,True
synthetic_taint_0_175457,15,5,4,1,1,True,1,True,1,True
synthetic_taint_0_175457,19,2,1,1,1,True,1,True,0,False
synthetic_taint_0_175457,19,3,2,1,1,True,1,True,0,False
synthetic_taint_0_175457,19,4,3,1,1,True,1,True,0,False
synthetic_taint_0_175457,19,5,4,1,1,True,1,True,0,False
synthetic_taint_0_175457,23,2,1,1,1,True,1,True,0,False
synthetic_taint_0_175457,23,3,2,1,1,True,1,True,1,True
synthetic_taint_0_175457,23,4,3,1,1,True,1,True,1,True
synthetic_taint_0_175457,23,5,4,1,1,True,1,True,0,False
synthetic_taint_0_175457,27,2,1,1,1,True,1,True,0,False
synthetic_taint_0_175457,27,3,2,1,1,True,1,True,0,False
synthetic_taint_0_175457,27,4,3,1,1,True,1,True,0,False
synthetic_taint_0_175457,27,5,4,1,1,True,1,True,0,False
synthetic_taint_0_175457,31,2,1,1,1,True,0,False,1,True
synthetic_taint_0_175457,31,3,2,1,1,True,1,True,1,True
synthetic_taint_0_175457,31,4,3,1,1,True,1,True,1,True
synthetic_taint_0_175457,31,5,4,1,1,True,1,True,1,True
synthetic_taint_1_969160,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_969160,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_969160,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_969160,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_1_969160,-1,6,5,1,1,True,1,True,1,True
synthetic_taint_1_969160,-1,7,6,0,0,True,1,False,1,False
synthetic_taint_1_969160,-1,8,7,0,1,False,1,False,0,True
synthetic_taint_1_969160,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_969160,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_969160,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_969160,0,5,4,1,1,True,1,True,1,True
synthetic_taint_1_969160,0,6,5,1,1,True,1,True,1,True
synthetic_taint_1_969160,0,7,6,0,0,True,0,True,1,False
synthetic_taint_1_969160,0,8,7,0,1,False,0,True,0,True
synthetic_taint_1_969160,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_969160,3,3,2,1,1,True,1,True,0,False
synthetic_taint_1_969160,3,4,3,1,1,True,0,False,0,False
synthetic_taint_1_969160,3,5,4,1,1,True,0,False,0,False
synthetic_taint_1_969160,3,6,5,1,1,True,0,False,0,False
synthetic_taint_1_969160,3,7,6,0,0,True,0,True,0,True
synthetic_taint_1_969160,3,8,7,0,1,False,0,True,0,True
synthetic_taint_1_969160,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_969160,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_969160,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_969160,7,5,4,1,1,True,1,True,0,False
synthetic_taint_1_969160,7,6,5,1,1,True,1,True,0,False
synthetic_taint_1_969160,7,7,6,0,0,True,0,True,0,True
synthetic_taint_1_969160,7,8,7,0,1,False,0,True,0,True
synthetic_taint_1_969160,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_969160,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_969160,11,4,3,1,1,True,1,True,1,True
synthetic_taint_1_969160,11,5,4,1,1,True,1,True,1,True
synthetic_taint_1_969160,11,6,5,1,1,True,1,True,0,False
synthetic_taint_1_969160,11,7,6,0,0,True,0,True,0,True
synthetic_taint_1_969160,11,8,7,0,1,False,0,True,0,True
synthetic_taint_1_969160,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_969160,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_969160,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_969160,15,5,4,1,1,True,1,True,1,True
synthetic_taint_1_969160,15,6,5,1,1,True,1,True,1,True
synthetic_taint_1_969160,15,7,6,0,0,True,0,True,1,False
synthetic_taint_1_969160,15,8,7,0,1,False,0,True,1,False
synthetic_taint_1_969160,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_969160,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_969160,19,4,3,1,1,True,1,True,0,False
synthetic_taint_1_969160,19,5,4,1,1,True,1,True,0,False
synthetic_taint_1_969160,19,6,5,1,1,True,1,True,0,False
synthetic_taint_1_969160,19,7,6,0,0,True,0,True,0,True
synthetic_taint_1_969160,19,8,7,0,1,False,0,True,0,True
synthetic_taint_1_969160,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_969160,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_969160,23,4,3,1,1,True,1,True,1,True
synthetic_taint_1_969160,23,5,4,1,1,True,1,True,0,False
synthetic_taint_1_969160,23,6,5,1,1,True,1,True,0,False
synthetic_taint_1_969160,23,7,6,0,0,True,0,True,1,False
synthetic_taint_1_969160,23,8,7,0,1,False,0,True,1,False
synthetic_taint_1_969160,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_969160,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_969160,27,4,3,1,1,True,1,True,1,True
synthetic_taint_1_969160,27,5,4,1,1,True,1,True,1,True
synthetic_taint_1_969160,27,6,5,1,1,True,1,True,1,True
synthetic_taint_1_969160,27,7,6,0,0,True,0,True,0,True
synthetic_taint_1_969160,27,8,7,0,1,False,0,True,0,True
synthetic_taint_1_969160,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_969160,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_969160,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_969160,31,5,4,1,1,True,1,True,1,True
synthetic_taint_1_969160,31,6,5,1,1,True,1,True,1,True
synthetic_taint_1_969160,31,7,6,0,0,True,0,True,1,False
synthetic_taint_1_969160,31,8,7,0,1,False,0,True,1,False
synthetic_taint_1_606172,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_606172,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_606172,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_606172,-1,5,4,0,0,True,1,False,0,True
synthetic_taint_1_606172,-1,6,5,0,0,True,1,False,0,True
synthetic_taint_1_606172,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_606172,0,3,2,1,1,True,1,True,0,False
synthetic_taint_1_606172,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_606172,0,5,4,0,0,True,0,True,0,True
synthetic_taint_1_606172,0,6,5,0,0,True,0,True,0,True
synthetic_taint_1_606172,3,2,1,1,1,True,0,False,1,True
synthetic_taint_1_606172,3,3,2,1,1,True,0,False,1,True
synthetic_taint_1_606172,3,4,3,1,1,True,0,False,1,True
synthetic_taint_1_606172,3,5,4,0,0,True,0,True,0,True
synthetic_taint_1_606172,3,6,5,0,0,True,0,True,1,False
synthetic_taint_1_606172,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_606172,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_606172,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_606172,7,5,4,0,0,True,0,True,0,True
synthetic_taint_1_606172,7,6,5,0,0,True,0,True,0,True
synthetic_taint_1_606172,11,2,1,1,1,True,1,True,0,False
synthetic_taint_1_606172,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_606172,11,4,3,1,1,True,1,True,0,False
synthetic_taint_1_606172,11,5,4,0,0,True,0,True,0,True
synthetic_taint_1_606172,11,6,5,0,0,True,0,True,0,True
synthetic_taint_1_606172,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_606172,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_606172,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_606172,15,5,4,0,0,True,0,True,1,False
synthetic_taint_1_606172,15,6,5,0,0,True,0,True,1,False
synthetic_taint_1_606172,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_606172,19,3,2,1,1,True,1,True,1,True
synthetic_taint_1_606172,19,4,3,1,1,True,1,True,1,True
synthetic_taint_1_606172,19,5,4,0,0,True,0,True,1,False
synthetic_taint_1_606172,19,6,5,0,0,True,0,True,0,True
synthetic_taint_1_606172,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_606172,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_606172,23,4,3,1,1,True,1,True,0,False
synthetic_taint_1_606172,23,5,4,0,0,True,0,True,1,False
synthetic_taint_1_606172,23,6,5,0,0,True,0,True,1,False
synthetic_taint_1_606172,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_606172,27,3,2,1,1,True,1,True,1,True
synthetic_taint_1_606172,27,4,3,1,1,True,1,True,1,True
synthetic_taint_1_606172,27,5,4,0,0,True,0,True,0,True
synthetic_taint_1_606172,27,6,5,0,0,True,0,True,0,True
synthetic_taint_1_606172,31,2,1,1,1,True,1,True,1,True
synthetic_taint_1_606172,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_606172,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_606172,31,5,4,0,0,True,0,True,1,False
synthetic_taint_1_606172,31,6,5,0,0,True,0,True,1,False
synthetic_taint_1_756250,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_756250,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_756250,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_756250,-1,5,4,0,0,True,1,False,0,True
synthetic_taint_1_756250,-1,6,5,0,1,False,1,False,0,True
synthetic_taint_1_756250,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_756250,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_756250,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_756250,0,5,4,0,0,True,0,True,1,False
synthetic_taint_1_756250,0,6,5,0,1,False,0,True,0,True
synthetic_taint_1_756250,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_756250,3,3,2,1,1,True,1,True,1,True
synthetic_taint_1_756250,3,4,3,1,1,True,1,True,1,True
synthetic_taint_1_756250,3,5,4,0,0,True,0,True,0,True
synthetic_taint_1_756250,3,6,5,0,1,False,0,True,0,True
synthetic_taint_1_756250,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_756250,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_756250,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_756250,7,5,4,0,0,True,0,True,0,True
synthetic_taint_1_756250,7,6,5,0,1,False,0,True,0,True
synthetic_taint_1_756250,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_756250,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_756250,11,4,3,1,1,True,1,True,1,True
synthetic_taint_1_756250,11,5,4,0,0,True,0,True,0,True
synthetic_taint_1_756250,11,6,5,0,1,False,0,True,0,True
synthetic_taint_1_756250,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_756250,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_756250,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_756250,15,5,4,0,0,True,0,True,1,False
synthetic_taint_1_756250,15,6,5,0,1,False,0,True,1,False
synthetic_taint_1_756250,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_756250,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_756250,19,4,3,1,1,True,1,True,0,False
synthetic_taint_1_756250,19,5,4,0,0,True,0,True,1,False
synthetic_taint_1_756250,19,6,5,0,1,False,0,True,0,True
synthetic_taint_1_756250,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_756250,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_756250,23,4,3,1,1,True,1,True,1,True
synthetic_taint_1_756250,23,5,4,0,0,True,0,True,0,True
synthetic_taint_1_756250,23,6,5,0,1,False,0,True,0,True
synthetic_taint_1_756250,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_756250,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_756250,27,4,3,1,1,True,1,True,0,False
synthetic_taint_1_756250,27,5,4,0,0,True,0,True,0,True
synthetic_taint_1_756250,27,6,5,0,1,False,0,True,0,True
synthetic_taint_1_756250,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_756250,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_756250,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_756250,31,5,4,0,0,True,0,True,1,False
synthetic_taint_1_756250,31,6,5,0,1,False,0,True,1,False
synthetic_taint_1_175457,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_175457,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_175457,-1,4,3,0,0,True,1,False,0,True
synthetic_taint_1_175457,-1,5,4,0,0,True,1,False,0,True
synthetic_taint_1_175457,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_175457,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_175457,0,4,3,0,0,True,0,True,1,False
synthetic_taint_1_175457,0,5,4,0,0,True,0,True,0,True
synthetic_taint_1_175457,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_175457,3,3,2,1,1,True,0,False,0,False
synthetic_taint_1_175457,3,4,3,0,0,True,0,True,0,True
synthetic_taint_1_175457,3,5,4,0,0,True,1,False,0,True
synthetic_taint_1_175457,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_175457,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_175457,7,4,3,0,0,True,0,True,1,False
synthetic_taint_1_175457,7,5,4,0,0,True,0,True,0,True
synthetic_taint_1_175457,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_175457,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_175457,11,4,3,0,0,True,0,True,1,False
synthetic_taint_1_175457,11,5,4,0,0,True,0,True,0,True
synthetic_taint_1_175457,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_175457,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_175457,15,4,3,0,0,True,0,True,1,False
synthetic_taint_1_175457,15,5,4,0,0,True,0,True,1,False
synthetic_taint_1_175457,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_175457,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_175457,19,4,3,0,0,True,0,True,0,True
synthetic_taint_1_175457,19,5,4,0,0,True,0,True,0,True
synthetic_taint_1_175457,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_175457,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_175457,23,4,3,0,0,True,0,True,0,True
synthetic_taint_1_175457,23,5,4,0,0,True,0,True,0,True
synthetic_taint_1_175457,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_175457,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_175457,27,4,3,0,0,True,0,True,0,True
synthetic_taint_1_175457,27,5,4,0,0,True,0,True,0,True
synthetic_taint_1_175457,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_175457,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_175457,31,4,3,0,0,True,0,True,1,False
synthetic_taint_1_175457,31,5,4,0,0,True,0,True,1,False
synthetic_taint_1_69448,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_69448,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_69448,-1,4,3,0,0,True,1,False,0,True
synthetic_taint_1_69448,-1,5,4,0,0,True,1,False,0,True
synthetic_taint_1_69448,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_69448,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_69448,0,4,3,0,0,True,0,True,1,False
synthetic_taint_1_69448,0,5,4,0,0,True,0,True,0,True
synthetic_taint_1_69448,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_69448,3,3,2,1,1,True,0,False,0,False
synthetic_taint_1_69448,3,4,3,0,0,True,0,True,0,True
synthetic_taint_1_69448,3,5,4,0,0,True,1,False,0,True
synthetic_taint_1_69448,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_69448,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_69448,7,4,3,0,0,True,0,True,1,False
synthetic_taint_1_69448,7,5,4,0,0,True,0,True,1,False
synthetic_taint_1_69448,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_69448,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_69448,11,4,3,0,0,True,0,True,1,False
synthetic_taint_1_69448,11,5,4,0,0,True,0,True,0,True
synthetic_taint_1_69448,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_69448,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_69448,15,4,3,0,0,True,0,True,1,False
synthetic_taint_1_69448,15,5,4,0,0,True,0,True,1,False
synthetic_taint_1_69448,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_69448,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_69448,19,4,3,0,0,True,0,True,0,True
synthetic_taint_1_69448,19,5,4,0,0,True,0,True,0,True
synthetic_taint_1_69448,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_69448,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_69448,23,4,3,0,0,True,0,True,0,True
synthetic_taint_1_69448,23,5,4,0,0,True,0,True,0,True
synthetic_taint_1_69448,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_69448,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_69448,27,4,3,0,0,True,0,True,0,True
synthetic_taint_1_69448,27,5,4,0,0,True,0,True,0,True
synthetic_taint_1_69448,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_69448,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_69448,31,4,3,0,0,True,0,True,1,False
synthetic_taint_1_69448,31,5,4,0,0,True,0,True,1,False
synthetic_taint_1_452845,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_452845,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_452845,-1,4,3,1,1,True,1,True,0,False
synthetic_taint_1_452845,-1,5,4,1,1,True,1,True,0,False
synthetic_taint_1_452845,-1,6,5,0,0,True,1,False,1,False
synthetic_taint_1_452845,-1,7,6,0,1,False,1,False,1,False
synthetic_taint_1_452845,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_452845,0,3,2,1,1,True,1,True,1,True
synthetic_taint_1_452845,0,4,3,1,1,True,1,True,1,True
synthetic_taint_1_452845,0,5,4,1,1,True,1,True,1,True
synthetic_taint_1_452845,0,6,5,0,0,True,0,True,1,False
synthetic_taint_1_452845,0,7,6,0,1,False,0,True,0,True
synthetic_taint_1_452845,3,2,1,1,1,True,1,True,1,True
synthetic_taint_1_452845,3,3,2,1,1,True,0,False,0,False
synthetic_taint_1_452845,3,4,3,1,1,True,0,False,1,True
synthetic_taint_1_452845,3,5,4,1,1,True,0,False,0,False
synthetic_taint_1_452845,3,6,5,0,0,True,0,True,0,True
synthetic_taint_1_452845,3,7,6,0,1,False,0,True,0,True
synthetic_taint_1_452845,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_452845,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_452845,7,4,3,1,1,True,1,True,1,True
synthetic_taint_1_452845,7,5,4,1,1,True,1,True,1,True
synthetic_taint_1_452845,7,6,5,0,0,True,0,True,0,True
synthetic_taint_1_452845,7,7,6,0,1,False,0,True,1,False
synthetic_taint_1_452845,11,2,1,1,1,True,1,True,1,True
synthetic_taint_1_452845,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_452845,11,4,3,1,1,True,1,True,1,True
synthetic_taint_1_452845,11,5,4,1,1,True,1,True,1,True
synthetic_taint_1_452845,11,6,5,0,0,True,0,True,0,True
synthetic_taint_1_452845,11,7,6,0,1,False,0,True,0,True
synthetic_taint_1_452845,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_452845,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_452845,15,4,3,1,1,True,1,True,1,True
synthetic_taint_1_452845,15,5,4,1,1,True,1,True,1,True
synthetic_taint_1_452845,15,6,5,0,0,True,0,True,1,False
synthetic_taint_1_452845,15,7,6,0,1,False,0,True,1,False
synthetic_taint_1_452845,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_452845,19,3,2,1,1,True,1,True,0,False
synthetic_taint_1_452845,19,4,3,1,1,True,1,True,0,False
synthetic_taint_1_452845,19,5,4,1,1,True,1,True,1,True
synthetic_taint_1_452845,19,6,5,0,0,True,0,True,1,False
synthetic_taint_1_452845,19,7,6,0,1,False,0,True,0,True
synthetic_taint_1_452845,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_452845,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_452845,23,4,3,1,1,True,1,True,1,True
synthetic_taint_1_452845,23,5,4,1,1,True,1,True,0,False
synthetic_taint_1_452845,23,6,5,0,0,True,0,True,0,True
synthetic_taint_1_452845,23,7,6,0,1,False,0,True,0,True
synthetic_taint_1_452845,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_452845,27,3,2,1,1,True,1,True,0,False
synthetic_taint_1_452845,27,4,3,1,1,True,1,True,0,False
synthetic_taint_1_452845,27,5,4,1,1,True,1,True,0,False
synthetic_taint_1_452845,27,6,5,0,0,True,0,True,0,True
synthetic_taint_1_452845,27,7,6,0,1,False,0,True,0,True
synthetic_taint_1_452845,31,2,1,1,1,True,0,False,1,True
synthetic_taint_1_452845,31,3,2,1,1,True,1,True,1,True
synthetic_taint_1_452845,31,4,3,1,1,True,1,True,1,True
synthetic_taint_1_452845,31,5,4,1,1,True,1,True,1,True
synthetic_taint_1_452845,31,6,5,0,0,True,0,True,1,False
synthetic_taint_1_452845,31,7,6,0,1,False,0,True,1,False
synthetic_taint_1_805999,-1,2,1,1,1,True,1,True,0,False
synthetic_taint_1_805999,-1,3,2,1,1,True,1,True,0,False
synthetic_taint_1_805999,-1,4,3,0,0,True,1,False,0,True
synthetic_taint_1_805999,-1,5,4,0,0,True,1,False,0,True
synthetic_taint_1_805999,0,2,1,1,1,True,1,True,1,True
synthetic_taint_1_805999,0,3,2,1,1,True,1,True,0,False
synthetic_taint_1_805999,0,4,3,0,0,True,0,True,1,False
synthetic_taint_1_805999,0,5,4,0,0,True,0,True,1,False
synthetic_taint_1_805999,3,2,1,1,1,True,0,False,1,True
synthetic_taint_1_805999,3,3,2,1,1,True,0,False,1,True
synthetic_taint_1_805999,3,4,3,0,0,True,0,True,0,True
synthetic_taint_1_805999,3,5,4,0,0,True,0,True,0,True
synthetic_taint_1_805999,7,2,1,1,1,True,1,True,1,True
synthetic_taint_1_805999,7,3,2,1,1,True,1,True,1,True
synthetic_taint_1_805999,7,4,3,0,0,True,0,True,1,False
synthetic_taint_1_805999,7,5,4,0,0,True,1,False,0,True
synthetic_taint_1_805999,11,2,1,1,1,True,1,True,0,False
synthetic_taint_1_805999,11,3,2,1,1,True,1,True,1,True
synthetic_taint_1_805999,11,4,3,0,0,True,0,True,1,False
synthetic_taint_1_805999,11,5,4,0,0,True,0,True,0,True
synthetic_taint_1_805999,15,2,1,1,1,True,1,True,1,True
synthetic_taint_1_805999,15,3,2,1,1,True,1,True,1,True
synthetic_taint_1_805999,15,4,3,0,0,True,0,True,1,False
synthetic_taint_1_805999,15,5,4,0,0,True,0,True,1,False
synthetic_taint_1_805999,19,2,1,1,1,True,1,True,0,False
synthetic_taint_1_805999,19,3,2,1,1,True,1,True,1,True
synthetic_taint_1_805999,19,4,3,0,0,True,0,True,1,False
synthetic_taint_1_805999,19,5,4,0,0,True,0,True,0,True
synthetic_taint_1_805999,23,2,1,1,1,True,1,True,0,False
synthetic_taint_1_805999,23,3,2,1,1,True,1,True,1,True
synthetic_taint_1_805999,23,4,3,0,0,True,0,True,0,True
synthetic_taint_1_805999,23,5,4,0,0,True,0,True,0,True
synthetic_taint_1_805999,27,2,1,1,1,True,1,True,0,False
synthetic_taint_1_805999,27,3,2,1,1,True,1,True,1,True
synthetic_taint_1_805999,27,4,3,0,0,True,0,True,0,True
synthetic_taint_1_805999,27,5,4,0,0,True,0,True,0,True
