model,item_id,family,pair_id,arm,read,lens,layer,position,target_in_prompt,rank,distractor_rank,margin,n_target_ids
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,17,27,False,2026,8516,1.65625,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,18,27,False,3398,3398,0.0,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,19,27,False,1984,1335,-0.375,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,20,27,False,5089,4914,-0.04296875,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,21,27,False,16,659,3.296875,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,22,27,False,47,529,2.03125,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,23,27,False,53,244,1.40625,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,24,27,False,56,262,1.546875,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,25,27,False,68,178,1.015625,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,26,27,False,59,198,1.328125,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,27,27,False,44,106,1.09375,6
starcoder2-3b,scopeword-1-outer,scopeword,scopeword-1,outer,use,logit-lens,28,27,False,80,115,0.625,6
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,0,27,False,2220,2310,0.046875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,1,27,False,6125,2185,-1.125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,2,27,False,5491,2359,-0.984375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,3,27,False,3623,1363,-1.0703125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,4,27,False,6351,1315,-1.794921875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,5,27,False,14469,1413,-3.05859375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,6,27,False,4114,4184,0.015625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,7,27,False,866,2049,0.84375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,8,27,False,489,2130,1.390625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,9,27,False,580,1394,0.8125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,10,27,False,83,1081,2.25,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,11,27,False,1497,657,-0.765625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,12,27,False,2162,1795,-0.171875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,13,27,False,669,1640,0.859375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,14,27,False,1322,980,-0.28125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,15,27,False,683,1236,0.5625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,16,27,False,1788,151,-1.9375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,17,27,False,1187,137,-1.5859375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,18,27,False,947,111,-1.4453125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,19,27,False,594,120,-1.3359375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,20,27,False,1645,185,-1.8828125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,21,27,False,1762,11,-5.341796875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,22,27,False,3664,16,-6.01171875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,23,27,False,2078,34,-4.9169921875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,24,27,False,1620,52,-4.2080078125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,25,27,False,1082,62,-3.47265625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,26,27,False,1259,108,-2.8046875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,27,27,False,1052,245,-1.3125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,j-lens,28,27,False,299,269,-0.125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,0,27,False,24373,25554,0.140625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,1,27,False,20966,27545,0.76953125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,2,27,False,14626,18115,0.46484375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,3,27,False,19697,20619,0.109375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,4,27,False,2168,795,-1.03125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,5,27,False,12790,14337,0.2265625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,6,27,False,3510,9567,1.453125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,7,27,False,516,4298,2.39306640625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,8,27,False,3814,539,-2.03125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,9,27,False,7622,10954,0.61328125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,10,27,False,4174,550,-2.125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,11,27,False,2312,6204,1.2890625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,12,27,False,13025,16244,0.421875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,13,27,False,2126,5169,1.0078125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,14,27,False,203,341,0.5234375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,15,27,False,230,287,0.1875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,16,27,False,445,80,-1.5390625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,17,27,False,491,141,-0.984375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,18,27,False,455,21,-2.09375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,19,27,False,462,74,-1.34375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,20,27,False,814,87,-1.6171875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,21,27,False,448,9,-3.6796875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,22,27,False,1740,14,-4.4951171875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,23,27,False,2092,31,-4.57293701171875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,24,27,False,2442,62,-3.978515625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,25,27,False,1135,104,-3.115234375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,26,27,False,2056,83,-3.80859375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,27,27,False,481,193,-0.875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,r-lens,28,27,False,299,269,-0.125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,0,27,False,9862,977,-2.7421875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,1,27,False,21160,3379,-2.72265625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,2,27,False,15179,9835,-0.75,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,3,27,False,11855,12305,0.0625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,4,27,False,16400,19412,0.359375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,5,27,False,3238,15625,2.265625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,6,27,False,5973,17707,1.8203125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,7,27,False,6408,23129,2.3984375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,8,27,False,4357,18186,2.28515625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,9,27,False,4915,12355,1.34375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,10,27,False,1127,4727,1.65625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,11,27,False,2773,7540,1.296875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,12,27,False,5906,8526,0.515625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,13,27,False,2511,1714,-0.375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,14,27,False,1832,950,-0.625,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,15,27,False,1808,1245,-0.359375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,16,27,False,12066,4428,-1.375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,17,27,False,1633,2336,0.34375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,18,27,False,1632,3469,0.703125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,19,27,False,872,2454,0.953125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,20,27,False,2053,497,-1.234375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,21,27,False,4288,32,-4.20703125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,22,27,False,2588,19,-4.5,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,23,27,False,2634,39,-3.76171875,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,24,27,False,2914,68,-3.61328125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,25,27,False,1256,59,-2.78125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,26,27,False,902,132,-1.8125,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,27,27,False,336,144,-0.84375,4
starcoder2-3b,scopeword-1-inner,scopeword,scopeword-1,inner,use,logit-lens,28,27,False,299,269,-0.125,4
starcoder2-3b,defuse-1,defuse,,,use,j-lens,0,61,True,29937,13887,-1.86328125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,1,61,True,10679,5014,-1.0234375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,2,61,True,6134,3005,-0.84375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,3,61,True,3241,2284,-0.3828125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,4,61,True,1958,1378,-0.34375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,5,61,True,1256,950,-0.2890625,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,6,61,True,4660,2909,-0.5546875,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,7,61,True,3306,2624,-0.2734375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,8,61,True,4832,3040,-0.5625,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,9,61,True,10719,6198,-0.8125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,10,61,True,4771,3168,-0.49609375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,11,61,True,6319,4352,-0.4765625,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,12,61,True,4739,4449,-0.080078125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,13,61,True,1268,1258,-0.0078125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,14,61,True,1687,1572,-0.0703125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,15,61,True,2143,2862,0.3046875,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,16,61,True,2450,2316,-0.046875,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,17,61,True,1414,1301,-0.06640625,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,18,61,True,2568,1400,-0.46484375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,19,61,True,2495,1952,-0.1826171875,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,20,61,True,9241,7514,-0.21875,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,21,61,True,5714,4319,-0.2734375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,22,61,True,2919,3178,0.078125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,23,61,True,2168,3013,0.28515625,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,24,61,True,1358,1483,0.078125,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,25,61,True,1545,1713,0.0859375,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,26,61,True,1216,1503,0.1875,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,27,61,True,1321,1763,0.23046875,1
starcoder2-3b,defuse-1,defuse,,,use,j-lens,28,61,True,118,141,0.242431640625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,0,61,True,39633,32764,-0.978515625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,1,61,True,2522,7264,1.390625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,2,61,True,34646,24899,-1.216552734375,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,3,61,True,6786,4384,-0.642578125,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,4,61,True,46616,44231,-0.84765625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,5,61,True,2601,6176,1.15625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,6,61,True,16236,23922,0.9453125,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,7,61,True,3128,2739,-0.1640625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,8,61,True,8265,12859,0.765625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,9,61,True,9584,8881,-0.123046875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,10,61,True,17328,18009,0.09375,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,11,61,True,3140,6237,0.9296875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,12,61,True,26002,19834,-0.7421875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,13,61,True,220,354,0.359375,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,14,61,True,818,728,-0.109375,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,15,61,True,680,728,0.0546875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,16,61,True,869,1043,0.12109375,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,17,61,True,508,407,-0.13671875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,18,61,True,401,153,-0.57421875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,19,61,True,1398,758,-0.3603515625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,20,61,True,5652,2220,-0.6278076171875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,21,61,True,4176,1839,-0.5244140625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,22,61,True,3520,2283,-0.28125,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,23,61,True,2240,1814,-0.140625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,24,61,True,2237,1259,-0.390625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,25,61,True,721,384,-0.5234375,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,26,61,True,451,411,-0.09765625,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,27,61,True,380,484,0.232421875,1
starcoder2-3b,defuse-1,defuse,,,use,r-lens,28,61,True,118,141,0.242431640625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,0,61,True,7238,3393,-0.96875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,1,61,True,37220,28583,-0.9921875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,2,61,True,25047,19036,-0.6484375,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,3,61,True,21042,9211,-1.48828125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,4,61,True,21682,7260,-1.87890625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,5,61,True,21507,3416,-2.806640625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,6,61,True,37913,14416,-2.703125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,7,61,True,33321,16251,-1.9453125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,8,61,True,25714,8763,-2.16015625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,9,61,True,13187,4777,-1.4453125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,10,61,True,21545,4081,-2.5595703125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,11,61,True,27694,10922,-1.921875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,12,61,True,11303,6807,-0.73046875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,13,61,True,2348,2169,-0.078125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,14,61,True,5029,3258,-0.46875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,15,61,True,3640,4722,0.28125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,16,61,True,4233,3776,-0.125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,17,61,True,3562,4441,0.25,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,18,61,True,9395,4588,-0.796875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,19,61,True,3501,3520,0.005859375,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,20,61,True,4583,5078,0.103515625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,21,61,True,5105,6502,0.251953125,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,22,61,True,3095,4899,0.4139404296875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,23,61,True,2142,4754,0.62890625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,24,61,True,1667,2224,0.234619140625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,25,61,True,3700,4015,0.07421875,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,26,61,True,1165,1551,0.236968994140625,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,27,61,True,1006,859,-0.12109375,1
starcoder2-3b,defuse-1,defuse,,,use,logit-lens,28,61,True,118,141,0.242431640625,1
starcoder2-3b,alias-1,alias,,,use,j-lens,0,25,True,33033,1155,-5.40966796875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,1,25,True,18274,3043,-2.5234375,1
starcoder2-3b,alias-1,alias,,,use,j-lens,2,25,True,19530,1777,-3.2265625,1
starcoder2-3b,alias-1,alias,,,use,j-lens,3,25,True,6834,1483,-1.671875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,4,25,True,6461,1191,-1.875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,5,25,True,7575,725,-2.619140625,1
starcoder2-3b,alias-1,alias,,,use,j-lens,6,25,True,11933,467,-3.548828125,1
starcoder2-3b,alias-1,alias,,,use,j-lens,7,25,True,10188,1406,-2.3203125,1
starcoder2-3b,alias-1,alias,,,use,j-lens,8,25,True,9716,956,-2.796875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,9,25,True,23962,1989,-3.8173828125,1
starcoder2-3b,alias-1,alias,,,use,j-lens,10,25,True,12848,2398,-2.1875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,11,25,True,10762,2394,-1.9375,1
starcoder2-3b,alias-1,alias,,,use,j-lens,12,25,True,11575,1230,-2.6591796875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,13,25,True,6447,1655,-1.4609375,1
starcoder2-3b,alias-1,alias,,,use,j-lens,14,25,True,5003,1748,-1.109375,1
starcoder2-3b,alias-1,alias,,,use,j-lens,15,25,True,10549,7559,-0.435546875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,16,25,True,9264,5108,-0.7255859375,1
starcoder2-3b,alias-1,alias,,,use,j-lens,17,25,True,3327,2119,-0.44921875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,18,25,True,2575,2039,-0.19921875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,19,25,True,2816,545,-1.279296875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,20,25,True,7042,419,-2.259765625,1
starcoder2-3b,alias-1,alias,,,use,j-lens,21,25,True,3847,1082,-1.099609375,1
starcoder2-3b,alias-1,alias,,,use,j-lens,22,25,True,1994,505,-1.1337890625,1
starcoder2-3b,alias-1,alias,,,use,j-lens,23,25,True,1026,335,-0.921875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,24,25,True,603,353,-0.51171875,1
starcoder2-3b,alias-1,alias,,,use,j-lens,25,25,True,572,1012,0.5439453125,1
starcoder2-3b,alias-1,alias,,,use,j-lens,26,25,True,672,3108,1.45703125,1
starcoder2-3b,alias-1,alias,,,use,j-lens,27,25,True,3755,5324,0.359375,1
starcoder2-3b,alias-1,alias,,,use,j-lens,28,25,True,446,2521,1.625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,0,25,True,32656,16063,-2.01953125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,1,25,True,10551,4002,-1.4453125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,2,25,True,17461,22484,0.6298828125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,3,25,True,2621,303,-2.1953125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,4,25,True,37518,16257,-2.642578125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,5,25,True,8114,3036,-1.359375,1
starcoder2-3b,alias-1,alias,,,use,r-lens,6,25,True,38588,16409,-2.78515625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,7,25,True,4582,1756,-1.15625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,8,25,True,18806,8242,-1.578125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,9,25,True,8849,23356,2.10546875,1
starcoder2-3b,alias-1,alias,,,use,r-lens,10,25,True,21551,12603,-1.1875,1
starcoder2-3b,alias-1,alias,,,use,r-lens,11,25,True,8927,19630,1.6171875,1
starcoder2-3b,alias-1,alias,,,use,r-lens,12,25,True,19445,15629,-0.478271484375,1
starcoder2-3b,alias-1,alias,,,use,r-lens,13,25,True,4135,4707,0.1376953125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,14,25,True,1275,1531,0.1328125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,15,25,True,1674,1217,-0.2265625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,16,25,True,2468,644,-0.9296875,1
starcoder2-3b,alias-1,alias,,,use,r-lens,17,25,True,679,490,-0.21875,1
starcoder2-3b,alias-1,alias,,,use,r-lens,18,25,True,269,1339,0.8369140625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,19,25,True,721,305,-0.4765625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,20,25,True,1027,224,-0.78515625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,21,25,True,1452,694,-0.419677734375,1
starcoder2-3b,alias-1,alias,,,use,r-lens,22,25,True,849,161,-1.037109375,1
starcoder2-3b,alias-1,alias,,,use,r-lens,23,25,True,606,182,-0.875,1
starcoder2-3b,alias-1,alias,,,use,r-lens,24,25,True,538,357,-0.34765625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,25,25,True,258,675,1.09375,1
starcoder2-3b,alias-1,alias,,,use,r-lens,26,25,True,375,2417,1.861328125,1
starcoder2-3b,alias-1,alias,,,use,r-lens,27,25,True,1289,2438,0.5390625,1
starcoder2-3b,alias-1,alias,,,use,r-lens,28,25,True,446,2521,1.625,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,0,25,True,10507,7211,-0.59765625,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,1,25,True,30090,35582,0.65234375,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,2,25,True,33928,34524,0.07421875,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,3,25,True,18818,32157,1.49609375,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,4,25,True,16439,29067,1.3876953125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,5,25,True,13643,29109,1.78125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,6,25,True,24988,11262,-1.6689453125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,7,25,True,41262,38387,-0.4765625,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,8,25,True,43758,18100,-3.4453125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,9,25,True,37475,28058,-1.158203125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,10,25,True,40877,24368,-2.048828125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,11,25,True,39845,21144,-2.2109375,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,12,25,True,36262,23983,-1.3828125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,13,25,True,15192,20970,0.64453125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,14,25,True,14185,11979,-0.28125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,15,25,True,15199,16098,0.10546875,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,16,25,True,14358,11785,-0.328125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,17,25,True,6094,18003,1.62890625,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,18,25,True,4098,10754,1.16015625,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,19,25,True,2268,882,-0.8203125,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,20,25,True,3082,1102,-0.8515625,1
starcoder2-3b,alias-1,alias,,,use,logit-lens,21,25,True,2121,747,-0.7578125,1
