model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,base_id,family,structure,orientation,taint_delta_contrast_z,taint_delta_contrast_prob,taint_contrast_z_unsafe,taint_contrast_z_safe,model_delta_margin,model_margin_unsafe,model_margin_safe,model_correct_unsafe,model_correct_safe,security_delta_contrast_z,security_delta_contrast_prob
deepseek-coder-1.3b,clens,-1,,e6,clean_heldout,clean,-1,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.031249940395355225,-0.4531250596046448,-0.484375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,clean_heldout,clean,-1,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015625,-0.703125,-0.71875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,encode_only,atomic,13,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.01562488079071045,-0.4062500596046448,-0.4218749403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,encode_only,atomic,13,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015625059604644775,-0.5,-0.5156250596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,flatten_only,atomic,14,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015625,-0.47265625,-0.48828125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,flatten_only,atomic,14,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.023437440395355225,-0.765625,-0.7890624403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,normalize,baseline,0,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015625,-0.53125,-0.546875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,normalize,baseline,0,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015625,-0.703125,-0.71875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,opaque_only,atomic,12,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.5468749403953552,-0.5781249403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,opaque_only,atomic,12,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.65625,-0.6875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_cumulative,cumulative,21,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.037109375,-0.96484375,-1.001953125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_cumulative,cumulative,21,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.02343761920928955,-0.9374999403953552,-0.9609375596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_only,atomic,11,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03320324420928955,-0.7695311903953552,-0.8027344346046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_only,atomic,11,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0234375,-0.828125,-0.8515625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque,cumulative,22,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03955078125,-0.8891602158546448,-0.9287109971046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque,cumulative,22,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.023437559604644775,-0.8203125,-0.8437500596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.01171875,-0.6699218153953552,-0.6816405653953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.0234375,-0.453125,-0.4296875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.015625059604644775,-0.484375,-0.4687499403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_05,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.009277284145355225,-0.7001952528953552,-0.69091796875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,clean_heldout,clean,-1,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875059604644775,-0.4062499403953552,-0.453125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,clean_heldout,clean,-1,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.71875,-0.75,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,encode_only,atomic,13,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015624940395355225,-0.375,-0.3906249403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,encode_only,atomic,13,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875,-0.484375,-0.53125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,flatten_only,atomic,14,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.015624940395355225,-0.5859374403953552,-0.5703125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,flatten_only,atomic,14,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015624940395355225,-0.875,-0.8906249403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,normalize,baseline,0,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875,-0.5,-0.546875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,normalize,baseline,0,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875,-0.734375,-0.78125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,opaque_only,atomic,12,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015624940395355225,-0.546875,-0.5624999403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,opaque_only,atomic,12,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875059604644775,-0.7499999403953552,-0.796875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_cumulative,cumulative,21,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0390625,-0.9765625,-1.015625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_cumulative,cumulative,21,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.9375,-0.96875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_only,atomic,11,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.058593809604644775,-0.9023436903953552,-0.9609375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_only,atomic,11,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0234375,-0.9609375596046448,-0.9843750596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque,cumulative,22,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.02441394329071045,-0.8876953721046448,-0.9121093153953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque,cumulative,22,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.023437440395355225,-0.7109375,-0.6875000596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.037109375,-0.701171875,-0.73828125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0390625,-0.609375,-0.6484375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.054687440395355225,-0.5546875596046448,-0.609375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_12,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0234375,-0.69921875,-0.72265625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,clean_heldout,clean,-1,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.031250059604644775,-0.4375,-0.4687500596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,clean_heldout,clean,-1,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.6875,-0.71875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,encode_only,atomic,13,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.062499940395355225,-0.484375,-0.5468749403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,encode_only,atomic,13,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.625,-0.65625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,flatten_only,atomic,14,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0078125,-0.30859375,-0.31640625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,flatten_only,atomic,14,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,5.960464477539063e-08,-0.6874999403953552,-0.6875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,normalize,baseline,0,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875,-0.515625,-0.5625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,normalize,baseline,0,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.703125,-0.734375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,opaque_only,atomic,12,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046874940395355225,-0.59375,-0.6406249403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,opaque_only,atomic,12,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.734375,-0.765625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_cumulative,cumulative,21,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0234375,-0.890625,-0.9140625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_cumulative,cumulative,21,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015624940395355225,-1.0,-1.0156249403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_only,atomic,11,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.031249940395355225,-0.90625,-0.9374999403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_only,atomic,11,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.007812380790710449,-0.9375000596046448,-0.9453124403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque,cumulative,22,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.061035096645355225,-0.8862305283546448,-0.947265625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque,cumulative,22,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.07031255960464478,-0.8671875,-0.9375000596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.00390625,-0.58984375,-0.59375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015624940395355225,-0.4531250596046448,-0.46875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.009765684604644775,-0.73046875,-0.7207030653953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_13,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-5.960464477539063e-08,-0.646484375,-0.6464843153953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,clean_heldout,clean,-1,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.078125,-0.359375,-0.4375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,clean_heldout,clean,-1,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0625,-0.65625,-0.71875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,encode_only,atomic,13,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.07812494039535522,-0.328125,-0.4062499403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,encode_only,atomic,13,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.078125,-0.453125,-0.53125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,flatten_only,atomic,14,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.00390625,-0.3984375,-0.40234375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,flatten_only,atomic,14,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0078125,-0.7265625,-0.734375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,normalize,baseline,0,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.07812494039535522,-0.4375,-0.5156249403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,normalize,baseline,0,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0625,-0.65625,-0.71875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,opaque_only,atomic,12,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875,-0.4375,-0.484375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,opaque_only,atomic,12,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.59375,-0.625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_cumulative,cumulative,21,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0546875,-0.8671875,-0.921875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_cumulative,cumulative,21,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046874940395355225,-1.03125,-1.0781249403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_only,atomic,11,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.044921934604644775,-0.8867186903953552,-0.931640625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_only,atomic,11,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-5.960464477539063e-08,-0.8359375,-0.8359374403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque,cumulative,22,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.029296875,-0.796875,-0.826171875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque,cumulative,22,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.7890625596046448,-0.8203125596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.019531309604644775,-0.6874999403953552,-0.70703125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.015624940395355225,-0.6640625,-0.6796874403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.011718809604644775,-0.52734375,-0.5390625596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_14,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.0234375,-0.716796875,-0.693359375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,clean_heldout,clean,-1,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.06249988079071045,-0.3750000596046448,-0.4374999403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,clean_heldout,clean,-1,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0625,-0.6875,-0.75,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,encode_only,atomic,13,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.359375,-0.390625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,encode_only,atomic,13,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046875,-0.484375,-0.53125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,flatten_only,atomic,14,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.0234375,-0.3437500596046448,-0.3203125596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,flatten_only,atomic,14,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.0546875,-0.5625,-0.5078125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,normalize,baseline,0,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0625,-0.453125,-0.515625,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,normalize,baseline,0,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.046874940395355225,-0.703125,-0.7499999403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,opaque_only,atomic,12,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.023437559604644775,-0.5468749403953552,-0.5703125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,opaque_only,atomic,12,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.031250059604644775,-0.7031249403953552,-0.734375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_cumulative,cumulative,21,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0390625,-0.8828125,-0.921875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_cumulative,cumulative,21,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0625,-0.90625,-0.96875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_only,atomic,11,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.039062440395355225,-0.8046875596046448,-0.84375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_only,atomic,11,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,5.960464477539063e-08,-0.90625,-0.9062500596046448,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque,cumulative,22,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.024169981479644775,-0.9309081435203552,-0.955078125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque,cumulative,22,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.03125,-0.9999999403953552,-1.0312499403953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.023437440395355225,-0.66015625,-0.6835936903953552,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode,cumulative,23,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.0,-0.546875,-0.546875,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.015625,-0.5,-0.484375,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,sql_exec_branch_merge_15,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,-0.014648377895355225,-0.5742186903953552,-0.5595703125,0,1,0.0,0.0
deepseek-coder-1.3b,clens,-1,,e6,clean_heldout,clean,-1,sql_exec_branch_merge_18,sql_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.8252614772621331,-0.8252614772621331,0.09375,-0.46875,-0.5625,0,1,0.0,0.0
