model,item_id,family,pair_id,arm,read,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
deepseek-coder-6.7b,binding-1-outer-post_use,binding,binding-1,outer,post_use,30,random,erase,3.5,3.5,0.0,0.004174274874305554
deepseek-coder-6.7b,binding-1-outer-post_use,binding,binding-1,outer,post_use,30,random_matched,erase,3.5,3.5,0.0,0.04850814372553155
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,5,jlens,erase,3.5,3.5,0.0,0.0462538398264535
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,5,rlens,erase,3.5,3.5,0.0,0.09297636579863446
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,5,logit,erase,3.5,3.5,0.0,0.002688993903722312
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,5,offtarget_j,erase,3.5,3.5,0.0,0.04568723677147403
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,5,offtarget_r,erase,3.5,3.5,0.0,0.07099435334349681
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,5,random,erase,3.5,3.5,0.0,0.03119693562432816
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,5,random_matched,erase,3.5,3.5,0.0,0.0462538398264535
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,29,jlens,erase,3.5,3.5,0.0,0.06480382951516642
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,29,rlens,erase,3.5,3.5,0.0,0.05952082422881356
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,29,logit,erase,3.5,3.5,0.0,0.05098669629113538
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,29,offtarget_j,erase,3.5,3.5,0.0,0.03759006073879117
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,29,offtarget_r,erase,3.5,3.5,0.0,0.03365958855249961
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,29,random,erase,3.5,3.5,0.0,0.01074788367655494
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,29,random_matched,erase,3.5,3.375,-0.125,0.06480382951516642
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,30,jlens,erase,3.5,3.5,0.0,0.08173751988839738
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,30,rlens,erase,3.5,3.5,0.0,0.08173751988839738
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,30,logit,erase,3.5,3.5,0.0,0.08173751988839738
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,30,offtarget_j,erase,3.5,3.5,0.0,0.05365353868062529
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,30,offtarget_r,erase,3.5,3.5,0.0,0.05365353868062529
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,30,random,erase,3.5,3.5,0.0,0.0072092611297894385
deepseek-coder-6.7b,binding-1-outer-call,binding,binding-1,outer,call,30,random_matched,erase,3.5,3.5,0.0,0.08173751356619083
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,5,jlens,erase,3.5,3.5,0.0,0.02702696121367816
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,5,rlens,erase,3.5,3.5,0.0,0.07193078838321504
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,5,logit,erase,3.5,3.5,0.0,0.017667273588786225
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,5,offtarget_j,erase,3.5,3.5,0.0,0.04232199851951602
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,5,offtarget_r,erase,3.5,3.5,0.0,0.06345943695927968
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,5,random,erase,3.5,3.5,0.0,0.011256865636889633
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,5,random_matched,erase,3.5,3.5,0.0,0.02702695955376411
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,29,jlens,erase,3.5,3.6875,0.1875,0.23111750789452
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,29,rlens,erase,3.5,3.75,0.25,0.22449730850370575
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,29,logit,erase,3.5,3.75,0.25,0.21560989066828562
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,29,offtarget_j,erase,3.5,6.25,2.75,0.15542320082081998
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,29,offtarget_r,erase,3.5,6.0,2.5,0.15361582369228008
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,29,random,erase,3.5,3.375,-0.125,0.004043944972986953
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,29,random_matched,erase,3.5,3.375,-0.125,0.23111750789452
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,30,jlens,erase,3.5,3.03125,-0.46875,0.2273968316787885
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,30,rlens,erase,3.5,3.03125,-0.46875,0.2273968316787885
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,30,logit,erase,3.5,3.03125,-0.46875,0.2273968316787885
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,30,offtarget_j,erase,3.5,7.3125,3.8125,0.16221202582578087
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,30,offtarget_r,erase,3.5,7.3125,3.8125,0.16221202582578087
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,30,random,erase,3.5,3.5,0.0,0.026319186974071037
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,answer,30,random_matched,erase,3.5,3.5,0.0,0.22739685852114302
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,5,jlens,erase,3.75,3.625,-0.125,0.08145712366106743
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,5,rlens,erase,3.75,3.75,0.0,0.11221868609395
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,5,logit,erase,3.75,3.75,0.0,0.006077773097849946
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,5,offtarget_j,erase,3.75,3.625,-0.125,0.07477632590263229
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,5,offtarget_r,erase,3.75,3.75,0.0,0.11336183190528752
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,5,random,erase,3.75,3.75,0.0,0.02256105178974087
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,5,random_matched,erase,3.75,3.75,0.0,0.08145712366106743
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,29,jlens,erase,3.75,3.75,0.0,0.041279179414899864
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,29,rlens,erase,3.75,3.75,0.0,0.0404855224504012
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,29,logit,erase,3.75,3.625,-0.125,0.032042418914676005
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,29,offtarget_j,erase,3.75,3.75,0.0,0.04093939388108779
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,29,offtarget_r,erase,3.75,3.75,0.0,0.0409188438311652
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,29,random,erase,3.75,3.625,-0.125,0.007693163234172219
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,29,random_matched,erase,3.75,3.75,0.0,0.041279183357733694
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,30,jlens,erase,3.75,3.75,0.0,0.05326022947980622
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,30,rlens,erase,3.75,3.75,0.0,0.05326022947980622
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,30,logit,erase,3.75,3.75,0.0,0.05326022947980622
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,30,offtarget_j,erase,3.75,3.75,0.0,0.05543263964606914
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,30,offtarget_r,erase,3.75,3.75,0.0,0.05543263964606914
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,30,random,erase,3.75,3.75,0.0,0.00466493584132185
deepseek-coder-6.7b,binding-1-inner-use,binding,binding-1,inner,use,30,random_matched,erase,3.75,3.75,0.0,0.053260232749464745
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,5,jlens,erase,3.75,3.875,0.125,0.08120677048960945
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,5,rlens,erase,3.75,3.875,0.125,0.07718205178977851
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,5,logit,erase,3.75,3.625,-0.125,0.006922921528053792
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,5,offtarget_j,erase,3.75,3.875,0.125,0.06145753902219864
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,5,offtarget_r,erase,3.75,3.875,0.125,0.07695156126525066
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,5,random,erase,3.75,3.625,-0.125,0.022937490692739128
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,5,random_matched,erase,3.75,3.625,-0.125,0.08120676451958964
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,29,jlens,erase,3.75,3.75,0.0,0.04795830945845012
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,29,rlens,erase,3.75,3.75,0.0,0.04351047371292101
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,29,logit,erase,3.75,3.75,0.0,0.03723007963970533
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,29,offtarget_j,erase,3.75,3.75,0.0,0.05434414690115575
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,29,offtarget_r,erase,3.75,3.75,0.0,0.049772008741675054
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,29,random,erase,3.75,3.75,0.0,0.00493480335141948
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,29,random_matched,erase,3.75,3.75,0.0,0.04795830945845012
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,30,jlens,erase,3.75,3.75,0.0,0.04396595703206881
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,30,rlens,erase,3.75,3.75,0.0,0.04396595703206881
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,30,logit,erase,3.75,3.75,0.0,0.04396595703206881
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,30,offtarget_j,erase,3.75,3.75,0.0,0.05265093303119904
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,30,offtarget_r,erase,3.75,3.75,0.0,0.05265093303119904
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,30,random,erase,3.75,3.75,0.0,0.014318533033750898
deepseek-coder-6.7b,binding-1-inner-post_use,binding,binding-1,inner,post_use,30,random_matched,erase,3.75,3.75,0.0,0.0439659503307605
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,5,jlens,erase,3.75,3.625,-0.125,0.04634176361718281
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,5,rlens,erase,3.75,3.625,-0.125,0.07158767479098566
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,5,logit,erase,3.75,3.75,0.0,0.0050250169958113424
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,5,offtarget_j,erase,3.75,3.75,0.0,0.046645085689451006
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,5,offtarget_r,erase,3.75,3.75,0.0,0.09341652690054492
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,5,random,erase,3.75,3.625,-0.125,0.008418599024358125
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,5,random_matched,erase,3.75,3.625,-0.125,0.04634177063966498
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,29,jlens,erase,3.75,3.75,0.0,0.04246836894120909
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,29,rlens,erase,3.75,3.75,0.0,0.03826621048869805
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,29,logit,erase,3.75,3.625,-0.125,0.03231163847881495
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,29,offtarget_j,erase,3.75,3.75,0.0,0.035747302687418804
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,29,offtarget_r,erase,3.75,3.75,0.0,0.03317830102876674
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,29,random,erase,3.75,3.75,0.0,0.0008952606644057963
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,29,random_matched,erase,3.75,3.75,0.0,0.04246836894120909
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,30,jlens,erase,3.75,3.75,0.0,0.056069141579621395
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,30,rlens,erase,3.75,3.75,0.0,0.056069141579621395
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,30,logit,erase,3.75,3.75,0.0,0.056069141579621395
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,30,offtarget_j,erase,3.75,3.75,0.0,0.056012355502507535
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,30,offtarget_r,erase,3.75,3.75,0.0,0.056012355502507535
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,30,random,erase,3.75,3.75,0.0,0.020738383944511638
deepseek-coder-6.7b,binding-1-inner-call,binding,binding-1,inner,call,30,random_matched,erase,3.75,3.75,0.0,0.05606914804286714
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,5,jlens,erase,3.75,3.625,-0.125,0.042276876522936754
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,5,rlens,erase,3.75,3.625,-0.125,0.06246875331073207
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,5,logit,erase,3.75,3.75,0.0,0.019228389196419112
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,5,offtarget_j,erase,3.75,3.625,-0.125,0.026941795674859624
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,5,offtarget_r,erase,3.75,3.625,-0.125,0.0707577404915775
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,5,random,erase,3.75,3.75,0.0,0.00022159314289450685
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,5,random_matched,erase,3.75,3.75,0.0,0.042276873212204684
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,29,jlens,erase,3.75,2.75,-1.0,0.23083988312653422
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,29,rlens,erase,3.75,3.0,-0.75,0.22329553478161152
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,29,logit,erase,3.75,3.0,-0.75,0.214998724927965
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,29,offtarget_j,erase,3.75,6.25,2.5,0.14546493745950065
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,29,offtarget_r,erase,3.75,6.0,2.25,0.14660015531216167
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,29,random,erase,3.75,3.75,0.0,0.020814944576618498
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,29,random_matched,erase,3.75,3.875,0.125,0.23083989877543007
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,30,jlens,erase,3.75,2.875,-0.875,0.22184051214450215
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,30,rlens,erase,3.75,2.875,-0.875,0.22184051214450215
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,30,logit,erase,3.75,2.875,-0.875,0.22184051214450215
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,30,offtarget_j,erase,3.75,7.6875,3.9375,0.16395942534349447
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,30,offtarget_r,erase,3.75,7.6875,3.9375,0.16395942534349447
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,30,random,erase,3.75,3.75,0.0,0.0008184850705645848
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,answer,30,random_matched,erase,3.75,3.75,0.0,0.22184051214450215
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,5,jlens,erase,-1.0,-0.875,0.125,0.07671315641266521
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,5,rlens,erase,-1.0,-0.875,0.125,0.1226546145749324
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,5,logit,erase,-1.0,-1.0,0.0,0.020087757537684388
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,5,offtarget_j,erase,-1.0,-0.875,0.125,0.06894347728955072
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,5,offtarget_r,erase,-1.0,-0.875,0.125,0.10804170925169457
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,5,random,erase,-1.0,-1.0,0.0,0.0279643703683068
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,5,random_matched,erase,-1.0,-0.875,0.125,0.07671315641266521
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,29,jlens,erase,-1.0,-0.875,0.125,0.047276367168727185
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,29,rlens,erase,-1.0,-0.875,0.125,0.0482052819602374
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,29,logit,erase,-1.0,-0.875,0.125,0.037604023201979885
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,29,offtarget_j,erase,-1.0,-1.0,0.0,0.021073813995973016
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,29,offtarget_r,erase,-1.0,-1.0,0.0,0.022840156258042033
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,29,random,erase,-1.0,-1.0,0.0,0.013924692511445652
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,29,random_matched,erase,-1.0,-1.0,0.0,0.04727636329304902
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,30,jlens,erase,-1.0,-1.0,0.0,0.0649600832906884
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,30,rlens,erase,-1.0,-1.0,0.0,0.0649600832906884
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,30,logit,erase,-1.0,-1.0,0.0,0.0649600832906884
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,30,offtarget_j,erase,-1.0,-1.0,0.0,0.04104456452366886
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,30,offtarget_r,erase,-1.0,-1.0,0.0,0.04104456452366886
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,30,random,erase,-1.0,-1.0,0.0,0.005608029782455515
deepseek-coder-6.7b,defuse-1-use,defuse,,,use,30,random_matched,erase,-1.0,-1.0,0.0,0.0649600832906884
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,5,jlens,erase,-1.0,-0.875,0.125,0.06229200416068359
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,5,rlens,erase,-1.0,-0.875,0.125,0.07125228759479267
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,5,logit,erase,-1.0,-0.875,0.125,0.015474731692556079
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,5,offtarget_j,erase,-1.0,-1.0,0.0,0.08472421764569606
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,5,offtarget_r,erase,-1.0,-0.875,0.125,0.07432427591328625
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,5,random,erase,-1.0,-0.875,0.125,0.02369174900394435
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,5,random_matched,erase,-1.0,-1.0,0.0,0.06229200416068359
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,29,jlens,erase,-1.0,-1.0,0.0,0.06495074920558327
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,29,rlens,erase,-1.0,-1.0,0.0,0.060340355707540094
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,29,logit,erase,-1.0,-0.875,0.125,0.05083475803923716
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,29,offtarget_j,erase,-1.0,-1.0,0.0,0.0434982161942287
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,29,offtarget_r,erase,-1.0,-0.875,0.125,0.03997462332100378
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,29,random,erase,-1.0,-1.0,0.0,0.028550037261309558
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,29,random_matched,erase,-1.0,-1.0,0.0,0.06495075666321468
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,30,jlens,erase,-1.0,-0.875,0.125,0.0609507286002806
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,30,rlens,erase,-1.0,-0.875,0.125,0.0609507286002806
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,30,logit,erase,-1.0,-0.875,0.125,0.0609507286002806
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,30,offtarget_j,erase,-1.0,-0.875,0.125,0.04281598605425989
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,30,offtarget_r,erase,-1.0,-0.875,0.125,0.04281598605425989
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,30,random,erase,-1.0,-1.0,0.0,0.0010409682503202834
deepseek-coder-6.7b,defuse-1-post_use,defuse,,,post_use,30,random_matched,erase,-1.0,-1.0,0.0,0.0609507286002806
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,5,jlens,erase,-1.0,-0.875,0.125,0.045036654319768776
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,5,rlens,erase,-1.0,-1.0,0.0,0.08485815138466278
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,5,logit,erase,-1.0,-0.875,0.125,0.008160375647541516
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,5,offtarget_j,erase,-1.0,-1.0,0.0,0.04522144108311361
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,5,offtarget_r,erase,-1.0,-1.0,0.0,0.06294346736199315
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,5,random,erase,-1.0,-0.875,0.125,0.003374522827532373
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,5,random_matched,erase,-1.0,-1.0,0.0,0.04503665779810785
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,29,jlens,erase,-1.0,-1.0,0.0,0.06549388253406876
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,29,rlens,erase,-1.0,-1.0,0.0,0.06195437134609505
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,29,logit,erase,-1.0,-1.0,0.0,0.05355516101132417
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,29,offtarget_j,erase,-1.0,-1.0,0.0,0.03973595191193592
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,29,offtarget_r,erase,-1.0,-1.0,0.0,0.037186353080498474
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,29,random,erase,-1.0,-1.0,0.0,0.012098865629937634
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,29,random_matched,erase,-1.0,-1.0,0.0,0.06549388650993974
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,30,jlens,erase,-1.0,-1.0,0.0,0.08009271268668244
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,30,rlens,erase,-1.0,-1.0,0.0,0.08009271268668244
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,30,logit,erase,-1.0,-1.0,0.0,0.08009271268668244
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,30,offtarget_j,erase,-1.0,-1.0,0.0,0.05454276251660554
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,30,offtarget_r,erase,-1.0,-1.0,0.0,0.05454276251660554
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,30,random,erase,-1.0,-1.0,0.0,0.022217414266432155
deepseek-coder-6.7b,defuse-1-call,defuse,,,call,30,random_matched,erase,-1.0,-0.875,0.125,0.08009271268668244
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,5,jlens,erase,-1.0,-1.0,0.0,0.02569393462280307
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,5,rlens,erase,-1.0,-0.875,0.125,0.0668598775712202
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,5,logit,erase,-1.0,-0.875,0.125,0.018674356779718754
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,5,offtarget_j,erase,-1.0,-1.0,0.0,0.041884718179794674
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,5,offtarget_r,erase,-1.0,-1.0,0.0,0.05834663490651589
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,5,random,erase,-1.0,-0.875,0.125,0.012648975217286064
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,5,random_matched,erase,-1.0,-1.0,0.0,0.02569393462280307
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,29,jlens,erase,-1.0,-2.875,-1.875,0.14106186510241073
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,29,rlens,erase,-1.0,-2.625,-1.625,0.14063245811046376
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,29,logit,erase,-1.0,-2.375,-1.375,0.13195461658559984
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,29,offtarget_j,erase,-1.0,0.875,1.875,0.18571535434618264
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,29,offtarget_r,erase,-1.0,0.5,1.5,0.1801833444405274
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,29,random,erase,-1.0,-0.875,0.125,0.015737632795029797
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,29,random_matched,erase,-1.0,-1.0,0.0,0.14106186510241073
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,30,jlens,erase,-1.0,-3.3125,-2.3125,0.16592851156230223
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,30,rlens,erase,-1.0,-3.3125,-2.3125,0.16592851156230223
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,30,logit,erase,-1.0,-3.3125,-2.3125,0.16592851156230223
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,30,offtarget_j,erase,-1.0,1.4375,2.4375,0.1867834735744772
deepseek-coder-6.7b,defuse-1-answer,defuse,,,answer,30,offtarget_r,erase,-1.0,1.4375,2.4375,0.1867834735744772
