model,base_id,split,arm,binding,cell,layer,target_mode,target_token,score,rho,n_tokens,frac_inner_def_name,frac_inner_def_value,frac_outer_def_name,frac_outer_def_value,frac_use_site,frac_return_kw,frac_signature,frac_question_var,frac_question,frac_other,frac_outer_def,frac_inner_def,frac_inner_def_identical,frac_both_defs,frac_question_all,ntok_inner_def_name,ntok_inner_def_value,ntok_outer_def_name,ntok_outer_def_value,ntok_use_site,ntok_return_kw,ntok_signature,ntok_question_var,ntok_question,ntok_other
deepseek-coder-1.3b,base_0065,test,ab,target,ab_target,19,outer,4871,-123.54997253417969,0.999999967676956,35,0.006853635934505632,0.006383857637164565,0.011943980347712744,-0.003408071325375872,-0.0050982109737394395,-0.001289470431288441,0.0648563701707095,0.021052849577947112,0.7418850971786239,0.1568199295606962,0.008535909022336871,0.013237493571670197,0.006383857637164565,0.021773402594007066,0.762937946756571,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ab,target,ab_target,19,margin,-1,-0.6429290771484375,1.000039771715925,35,0.310406376082829,0.34871590201139196,0.7787187017918595,0.013798004182983268,0.07154894609588228,-0.05967694983386733,0.22691089652308885,-0.3829899430402278,-1.4264820294885707,1.1190898673905305,0.7925167059748428,0.659122278094221,0.34871590201139196,1.4516389840690638,-1.8094719725287987,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,0,inner,4640,-118.88789367675781,1.0000001815833102,35,0.013889563151187643,0.002629019003490627,0.31053815875043334,-0.00983180116517659,0.01225581947367347,-0.0069797979820667225,0.005025733198349671,0.014249696092646324,0.3460720758400777,0.3121517152206948,0.30070635758525677,0.01651858215467827,0.002629019003490627,0.31722493973993504,0.360321771932724,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,0,outer,4871,-117.31326293945312,1.0000003771231527,35,0.012138972651355147,0.005040186283808444,0.3096662084778289,-0.007205236458802936,0.01048926806024056,-0.007638030051278302,0.005103178171290655,0.015482853150954405,0.3473452617240066,0.3095777151137494,0.30246097201902594,0.017179158935163592,0.005040186283808444,0.3196401309541895,0.36282811487496097,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,0,margin,-1,-1.5746307373046875,0.9999856134585917,35,0.14431219414700325,-0.17700795520616308,0.37550026648577933,-0.20551633133872765,0.14386757170890063,0.042059859368186445,-0.0007440782620286221,-0.07762306797809972,0.2512170810571006,0.5039200734766401,0.16998393514705168,-0.032695761059159834,-0.17700795520616308,0.13728817408789185,0.1735940130790009,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,3,inner,4640,-118.88789367675781,1.0000001024637488,35,0.009987007611689603,0.003920758616157712,0.239721761210416,0.0003359034923130996,0.010977721640115937,-0.0108365189486227,0.0374775734992186,0.01010454750676929,0.4051825297819741,0.29312881805371716,0.2400576647027291,0.013907766227847316,0.003920758616157712,0.2539654309305764,0.4152870772887434,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,3,outer,4871,-117.31326293945312,1.0000001437869346,35,0.008890093144830769,0.005550008010608927,0.23365035856051358,0.0015386693225024654,0.008548671830634364,-0.010776969965955806,0.039698772301221465,0.011053499169576087,0.4157894973086419,0.2860575441043609,0.23518902788301604,0.014440101155439696,0.005550008010608927,0.24962912903845574,0.426842996478218,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,3,margin,-1,-1.5746307373046875,0.9999970238005106,35,0.09170941542710402,-0.11746170781045594,0.6920538785793885,-0.08927265091271379,0.19194698144289937,-0.015273041935171278,-0.12800635420956685,-0.060594323852899847,-0.3850585984816367,0.8199534255535637,0.6027812276666747,-0.025752292383351916,-0.11746170781045594,0.5770289352833228,-0.44565292233453657,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,7,inner,4640,-118.88789367675781,1.0000000950061425,35,-0.0011019115741261849,0.004708884453856202,0.1851320879575873,0.0024083087043988162,0.011981679374420918,-0.01160349476450878,0.07187320425856616,0.01362009264144727,0.44827838496568406,0.27470285898881674,0.1875403966619861,0.003606972879730017,0.004708884453856202,0.19114736954171613,0.4618984776071313,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,7,outer,4871,-117.31326293945312,1.0000000838968819,35,-0.0009779604214746036,0.005345892041216964,0.17835636222168866,0.0015270324883764064,0.01032693210294369,-0.010881305423918759,0.07381405532142457,0.014585635888867703,0.457439568820642,0.27046387085711526,0.17988339471006506,0.004367931619742361,0.005345892041216964,0.18425132632980742,0.4720252047095097,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,7,margin,-1,-1.5746307373046875,1.0000009226691589,35,-0.01033653009018121,-0.04274950488153496,0.6899377392315519,0.06806521860918649,0.13526379063908134,-0.06540810177334173,-0.07272423415620799,-0.05831488625902418,-0.23424885456539493,0.5905162859150153,0.7580029578407383,-0.05308603497171617,-0.04274950488153496,0.7049169228690222,-0.2925637408244191,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,11,inner,4640,-118.88789367675781,1.000000063671663,35,0.008449553537107468,0.0077867410522282346,0.15228334965680915,0.005686421456176826,0.01283681487445769,-0.01124049709957226,0.0835314651761286,0.009775832269451707,0.47903414822179147,0.25185623452708406,0.15796977111298596,0.016236294589335704,0.0077867410522282346,0.17420606570232167,0.4888099804912432,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,11,outer,4871,-117.31326293945312,1.0000000322631462,35,0.0085827102119054,0.00871796138506046,0.1456333417964731,0.004091292607107061,0.011075701294912412,-0.01053790056133769,0.08558025297753376,0.011533356308893503,0.48681588102122375,0.24850743522137442,0.14972463440358016,0.017300671596965862,0.00871796138506046,0.16702530600054602,0.49834923733011727,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,11,margin,-1,-1.5746307373046875,1.000002403671447,35,-0.001470895513348515,-0.061591109368186445,0.6477227578855564,0.12452683632927948,0.14404343718203402,-0.06358539960753913,-0.069107484616505,-0.1211633618392364,-0.10072112036072484,0.5013487435801176,0.772249594214836,-0.06306200488153496,-0.061591109368186445,0.709187589333301,-0.22188448219996124,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,15,inner,4640,-118.88789367675781,1.000000073072007,35,0.011882393693871875,0.009263295437350003,0.0600178559808672,0.005707099204710248,0.015480877436344541,-0.012628950458689456,0.07656962059758679,0.01910272216152168,0.6327650755155547,0.18184008350288913,0.06572495518557744,0.021145689131221876,0.009263295437350003,0.08687064431679932,0.6518677976770764,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,15,outer,4871,-117.31326293945312,0.9999999822171636,35,0.012264289823993574,0.010023994879128414,0.05381315553022394,0.0037643493162188442,0.0133966591858711,-0.012419335834511974,0.07750744273690915,0.019410100108061115,0.645247472282594,0.17699185418867536,0.057577504846442785,0.02228828470312199,0.010023994879128414,0.07986578954956478,0.6646575723906551,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,15,margin,-1,-1.5746307373046875,1.0000068419466777,35,-0.016569661805320025,-0.04741039415669364,0.5222809365763845,0.15044600407602113,0.1707594693299094,-0.02824567566258055,0.006699921871214691,-0.00379757376810892,-0.2971994294024662,0.5430432448883205,0.6727269406524057,-0.06398005596201367,-0.04741039415669364,0.608746884690392,-0.3009970031705751,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,19,inner,4640,-118.88789367675781,1.0000001013983764,35,0.012691252428788168,-0.002617396919608668,0.015366661502878095,-0.0014242179076289136,0.011253989475882305,-0.0066537008032022844,0.0489383459126346,0.02149001846514321,0.7401678363575616,0.16078731288592846,0.013942443595249182,0.0100738555091795,-0.002617396919608668,0.024016299104428682,0.7616578548227048,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,19,outer,4871,-117.31326293945312,1.0000000191800593,35,0.01257958256256762,-0.001737759989336639,0.011003588336579415,-0.003131166528788376,0.009681642760464616,-0.007046151204007366,0.048157181121509976,0.023386464275578216,0.7495426061396739,0.1575640317058178,0.00787242180779104,0.010841822573230981,-0.001737759989336639,0.01871424438102202,0.7729290704152522,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,source,ba_source,19,margin,-1,-1.5746307373046875,1.0000062268339072,35,0.02101088957798343,-0.06815217662859151,0.3404246814283638,0.12574700241351325,0.12839708803721112,0.022584669799893407,0.10713674657202271,-0.1197991363438151,0.04172800129609895,0.4009284606812323,0.466171683841877,-0.04714128705060808,-0.06815217662859151,0.4190303967912689,-0.07807113504771615,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,0,inner,4640,-113.68180847167969,1.0000007678537441,35,0.01059592027503503,-0.0017582398398389531,0.3244781283207774,-0.011825461484452,0.0009418789867994045,-0.008414861207360664,0.006044137808242974,0.01722280376023573,0.3625577490505857,0.3001587121837196,0.31265266683632537,0.008837680435196076,-0.0017582398398389531,0.3214903472715214,0.3797805528108214,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,0,outer,4871,-113.14810180664062,1.0000004085541567,35,0.009424822417216141,0.0009425249244203585,0.32391176644315506,-0.010114899328062591,9.212206474939429e-05,-0.00887922242488949,0.006361417831626987,0.018570508149799995,0.3643316278880929,0.29535974058804804,0.31379686711509247,0.0103673473416365,0.0009425249244203585,0.324164214456729,0.3829021360378929,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,0,margin,-1,-0.5337066650390625,1.0000769409071506,35,0.25887368842382136,-0.5743319521801827,0.4445492752380136,-0.3744719744403465,0.18109399067154844,0.09003170833690732,-0.0612205878148483,-0.2684963065014148,-0.013512171837935377,1.3175612710115754,0.07007730079766705,-0.3154582637563614,-0.5743319521801827,-0.24538096295869433,-0.28200847833935017,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,3,inner,4640,-113.68180847167969,1.000000359513632,35,0.008621318177736563,-0.0010717729562483868,0.24389317554536083,-0.0013049177596499769,0.0010393647570145622,-0.008561988171606567,0.03800007354617986,0.014703514686954843,0.41688678718676725,0.2877948045011231,0.24258825778571086,0.007549545221488176,-0.0010717729562483868,0.250137803007199,0.4315903018737221,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,3,outer,4871,-113.14810180664062,1.0000003250259195,35,0.006216113861739971,0.0008627778791451267,0.23701652831709252,-1.043322665824621e-05,-0.0002729316922409071,-0.008167537875201915,0.04115327874474025,0.015490701607924401,0.42883576668070533,0.278876060728673,0.23700609509043427,0.0070788917408850975,0.0008627778791451267,0.24408498683131938,0.44432646828862976,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,3,margin,-1,-0.5337066650390625,1.0000076710566046,35,0.5185349479658063,-0.41120484644373445,1.7017718786631215,-0.275741190192841,0.2792518398250993,-0.09218714262229444,-0.6304929511714824,-0.15218348843525745,-2.116348109114574,2.1786067325827507,1.4260306884702805,0.1073301015220719,-0.41120484644373445,1.5333607899923525,-2.2685315975498317,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,7,inner,4640,-113.68180847167969,1.0000003270391076,35,0.0016307234250396397,0.003418783726212714,0.18663393018570784,0.0031733064681310737,0.0005289662912866962,-0.009871575971064599,0.0674533922581937,0.01903636786867986,0.45842275552507394,0.2695736772618466,0.18980723665383892,0.0050495071512523535,0.003418783726212714,0.19485674380509127,0.4774591233937538,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,7,outer,4871,-113.14810180664062,1.0000003653907674,35,0.0003815802977661378,0.004086594345249414,0.17803146923498714,0.0027212234082651565,-3.635266092746539e-05,-0.008473975683501379,0.06954151112622406,0.020939568871629018,0.46954423849931237,0.26326450795176276,0.1807526926432523,0.0044681746430155515,0.004086594345249414,0.18522086728626785,0.4904838073709414,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,7,margin,-1,-0.5337066650390625,0.9999921963227569,35,0.26645442339787573,-0.13815993143708732,2.0103925436715557,0.09901685393258428,0.12037900854936816,-0.30616883058867256,-0.37523676272979717,-0.3844504066958287,-1.8993793298542614,1.6071446280770287,2.10940939760414,0.1282944919607884,-0.13815993143708732,2.2377038895649286,-2.28382973655009,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,11,inner,4640,-113.68180847167969,1.000000232400937,35,0.003012658042494139,0.005515411389327689,0.15563161898840724,0.005318398836495576,0.000998588157885553,-0.011462183035846712,0.083441430572272,0.013899170980950844,0.4884205184569872,0.25522462001196333,0.1609500178249028,0.008528069431821828,0.005515411389327689,0.16947808725672464,0.502319689437938,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,11,outer,4871,-113.14810180664062,1.0000003468874683,35,0.00236702733439115,0.006648479986208196,0.14754618305405842,0.004000391097314812,0.0008715006371477305,-0.010305302356325605,0.0857822018781774,0.016431920831583565,0.49658909792982703,0.25006884649508565,0.15154657415137324,0.009015507320599346,0.006648479986208196,0.16056208147197257,0.5130210187614106,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,11,margin,-1,-0.5337066650390625,0.9999759607652887,35,0.13988913696857935,-0.23469999035080197,1.8697787117248477,0.284741691861795,0.02794168757326243,-0.2567258484146725,-0.41281212475340606,-0.5230546591331442,-1.243353361003302,1.3482707162921348,2.1545204035866425,-0.09481085338222262,-0.23469999035080197,2.05970955020442,-1.7664080201364463,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,15,inner,4640,-113.68180847167969,1.0000003355591645,35,0.005751128594526547,0.008399654085479805,0.058367555334712884,0.00637694905765591,-0.0010998821969219561,-0.011556238172378353,0.07929493646422116,0.022159159050480312,0.6497016609532686,0.18260541238811956,0.0647445043923688,0.014150782680006352,0.008399654085479805,0.07889528707237516,0.6718608200037489,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,15,outer,4871,-113.14810180664062,1.0000003841574583,35,0.004535698251001918,0.009358371737173838,0.051790913255531756,0.004679708438622767,-0.001681227780448504,-0.010910288851093028,0.08029106860211775,0.02356355527118755,0.6617783869357019,0.17659419829766237,0.056470621694154524,0.013894069988175757,0.009358371737173838,0.07036469168233028,0.6853419422068895,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,15,margin,-1,-0.5337066650390625,0.9999900325124376,35,0.26342757383423393,-0.19485259956542872,1.4526438802641737,0.36619923896417644,0.12214787463011408,-0.14850026445950196,-0.13188934871486976,-0.27557886253823943,-1.9106160387540116,1.4570085788518237,1.81884311922835,0.06857497426880521,-0.19485259956542872,1.8874180934971554,-2.186194901292251,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,19,inner,4640,-113.68180847167969,1.0000003705569367,35,0.008817882444497507,-0.006126257524746482,0.011828070456955074,-0.001361383584803049,-0.007192149675561266,-0.003787449472339925,0.05114465690484789,0.022052142941224397,0.7646620385256149,0.15996281954124766,0.010466686872152025,0.0026916249197510254,-0.006126257524746482,0.013158311791903052,0.7867141814668392,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,19,outer,4871,-113.14810180664062,1.000000498864742,35,0.007222001654119591,-0.004788381407922351,0.007481689988798795,-0.002970561484814991,-0.007528961505670593,-0.0034984857563928186,0.05019557436448065,0.024321804393202463,0.7743626886503115,0.15520312996862962,0.004511128503983804,0.0024336202461972406,-0.004788381407922351,0.0069447487501810455,0.798684493043514,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0065,test,ba,target,ba_target,19,margin,-1,-0.5337066650390625,0.9999731687519626,35,0.34715145399119424,-0.28976173181662235,0.9332793692998256,0.3397912322293936,0.06421340273608371,-0.06504899648340338,0.25235422563398807,-0.45912581839494526,-1.2919173894630491,1.1690374210195271,1.2730706015292192,0.05738972217457189,-0.28976173181662235,1.330460323703791,-1.7510432078579945,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,0,inner,4640,-152.98788452148438,1.0000002850925025,35,0.015644090580951096,0.004681155381782196,0.2863925006986685,-0.0033625070085029104,0.015161876531859384,-0.0031932822548970128,0.04426202932881744,0.01993094676614722,0.324085768519528,0.2963977065481484,0.28302999369016557,0.02032524596273329,0.004681155381782196,0.3033552396528989,0.3440167152856752,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,0,outer,4871,-151.28939819335938,1.0000000984944177,35,0.015044894669659872,0.006833799580167308,0.2880485606413457,-0.0007161622687685163,0.012765760632328994,-0.004378293952754147,0.042679990960513274,0.01822506982418989,0.3254921504456121,0.2960043279621233,0.2873323983725772,0.02187869424982718,0.006833799580167308,0.30921109262240437,0.34371722026980195,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,0,margin,-1,-1.698486328125,1.000016905957461,35,0.06901631225743855,-0.1870614803435389,0.13888215107086388,-0.23908056752921966,0.2285912850815725,0.1023593522598642,0.18517904979359817,0.17187864965142996,0.19881500731053675,0.3314371464049249,-0.10019841645835578,-0.11804516808610034,-0.1870614803435389,-0.21824358454445614,0.3706936569619667,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,3,inner,4640,-152.98788452148438,1.000000301942862,35,0.014220368039720677,0.005247337597970679,0.24241251483361517,0.00046876941005597925,0.015797831314990882,-0.002972521504004403,0.05080268696919146,0.018099248380295894,0.3704027660328715,0.28552130086815425,0.24288128424367114,0.019467705637691356,0.005247337597970679,0.2623489898813625,0.3885020144131674,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,3,outer,4871,-151.28939819335938,1.0000003860981177,35,0.014234019282288417,0.006300026811914026,0.2388776762493467,0.0014957511998101444,0.013538281505455121,-0.003454660579978501,0.05185452436582329,0.01635723114055994,0.37715315337332633,0.2836443827495723,0.24037342744915685,0.020534046094202445,0.006300026811914026,0.2609074735433593,0.39351038451388626,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,3,margin,-1,-1.698486328125,0.9999928059755452,35,0.013004409901897369,-0.08851892653083225,0.5572714532125916,-0.09100765542461729,0.21706287844077907,0.03997308803183844,-0.042887703173288216,0.17326607867974703,-0.23087498427842043,0.4527041671158587,0.46626379778797433,-0.07551451662893488,-0.08851892653083225,0.39074928115903945,-0.057608905598673404,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,7,inner,4640,-152.98788452148438,1.000000394035435,35,0.011408305206232382,0.0063592275770794435,0.1804361421968452,0.00035012851101185854,0.01500757632691662,0.002821685460296878,0.06862160399915163,0.019496822280075012,0.43739830963752246,0.25810059284030346,0.18078627070785705,0.017767532783311828,0.0063592275770794435,0.19855380349116886,0.45689513191759745,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,7,outer,4871,-151.28939819335938,1.0000002971576585,35,0.011788293362607115,0.006758969037212874,0.17520634596287488,-0.00014587732435479442,0.015204507631542904,0.003206006103552511,0.0702098617250579,0.017479161354797053,0.4447290505871868,0.2555639787171812,0.1750604686385201,0.018547262399819988,0.006758969037212874,0.1936077310383401,0.46220821194198386,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,7,margin,-1,-1.698486328125,1.0000090232367673,35,-0.02243840792097887,-0.029246973035252328,0.6462701685352882,0.044530892930737476,-0.0025337003198217622,-0.03141093559095156,-0.0728493937648232,0.19921608294703178,-0.21557332058482015,0.4840446100403679,0.6908010614660256,-0.051685380956231194,-0.029246973035252328,0.6391156805097944,-0.016357237637788374,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,11,inner,4640,-152.98788452148438,1.0000002235351189,35,0.014119571330713667,0.009343658097164094,0.14549007481787243,0.0006377883555111132,0.015166110744793598,0.004160391995298524,0.08783775461006518,0.01772213070656581,0.47667015451320915,0.2288525883639253,0.14612786317338355,0.023463229427877763,0.009343658097164094,0.16959109260126132,0.49439228521977496,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,11,outer,4871,-151.28939819335938,1.0000002274236106,35,0.014366203518703463,0.009594279777046712,0.13970678933589056,-5.904976733506796e-05,0.014186606433427179,0.004454112591707916,0.08918815460808388,0.017931455600872302,0.4850065635419291,0.22562511178328465,0.1396477395685555,0.023960483295750176,0.009594279777046712,0.16360822286430568,0.5029380191428015,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,11,margin,-1,-1.698486328125,0.9999998771752006,35,-0.007848715771884432,-0.012979985311556705,0.6606250898375736,0.06270730195587627,0.10241357063928418,-0.02200220438946385,-0.03244652418427483,-0.0009230810694264769,-0.2658794228160402,0.516333848285113,0.7233323917934499,-0.020828701083441137,-0.012979985311556705,0.7025036907100087,-0.26680250388546667,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,15,inner,4640,-152.98788452148438,1.0000002160352477,35,0.017413894965736816,0.009509682256432986,0.06399983084342704,-0.001646226184243125,0.018752467282266268,0.004426111453934655,0.09185444478967834,0.021616640388884577,0.613160460582691,0.16091290965643912,0.062353604659183916,0.0269235772221698,0.009509682256432986,0.08927718188135372,0.6347771009715756,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,15,outer,4871,-151.28939819335938,1.0000003157731034,35,0.01768193220669251,0.009686829071785077,0.05889303041018459,-0.002296759022429067,0.017518611126968276,0.00450861112898544,0.09279399978562572,0.02085259831615078,0.623384364940647,0.1569770978084932,0.05659627138775552,0.027368761278477587,0.009686829071785077,0.0839650326662331,0.6442369632567978,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,15,margin,-1,-1.698486328125,0.9999913320778533,35,-0.006461006001149921,-0.0062693291154592495,0.5188782431364094,0.05629873337443406,0.12865582776340376,-0.0029223881971395717,0.008165393219060986,0.08967221638277993,-0.29751412766032354,0.5114877691758322,0.5751769765108434,-0.01273033511660917,-0.0062693291154592495,0.5624466413942342,-0.2078419112775436,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,19,inner,4640,-152.98788452148438,1.000000298679931,35,0.018731893090452686,0.004112591128615448,0.022429825891906955,-0.009779833457075622,0.013103084387087688,0.005415308217289198,0.08003895463432159,0.021359904022595168,0.7122937455192458,0.1322948252454921,0.012649992434831333,0.022844484219068133,0.004112591128615448,0.03549447665389947,0.733653649541841,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,19,outer,4871,-151.28939819335938,1.0000002547065643,35,0.01865894640209253,0.004577673838833707,0.01873899478532415,-0.010476069569321008,0.012183731902998134,0.005006446042028454,0.08016628971723574,0.022058321277406475,0.7201634409907682,0.128922479319198,0.008262925216003143,0.023236620240926237,0.004577673838833707,0.03149954545692938,0.7422217622681747,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,source,ab_source,19,margin,-1,-1.698486328125,1.0000042155228646,35,0.025229478852234897,-0.03731375548009199,0.35118349773609314,0.05223605720856691,0.09499263612638337,0.04183391896201661,0.06869682738608492,-0.04085026771596953,0.011315779352181256,0.4326800430953669,0.40341955494466003,-0.012084276627857094,-0.03731375548009199,0.391335278316803,-0.029534488363788275,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,target,ab_target,0,inner,4640,-130.9896240234375,1.0000002414805,35,0.010401104526790965,0.006633973686813125,0.3000252139428386,-0.008774738960847739,0.007014053926444015,-0.00028565092674344894,0.03293321515498916,0.02377037326187461,0.3314121132227619,0.296870583645579,0.29125047498199086,0.017035078213604088,0.006633973686813125,0.3082855531955949,0.35518248648463646,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,target,ab_target,0,outer,4871,-128.762939453125,0.9999998547065796,35,0.007500048900985802,0.01046991306948966,0.30167309584708757,-0.0063380292734595564,0.005704683276850874,-0.0017107052138368082,0.03018756174004054,0.022230340003943777,0.3362003937179272,0.2940825526375507,0.295335066573628,0.017969961970475463,0.01046991306948966,0.31330502854410347,0.35843073372187095,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,target,ab_target,0,margin,-1,-2.2266845703125,1.0000226075343024,35,0.1781610355363604,-0.21518766960418836,0.2047328134422455,-0.1496828433799545,0.08273129557041829,0.0821212518438031,0.19170667105524664,0.11282618825722274,0.05451924761269256,0.45809461720045586,0.05504997006229101,-0.03702663406782797,-0.21518766960418836,0.01802333599446304,0.1673454358699153,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,target,ab_target,3,inner,4640,-130.9896240234375,1.0000002891879007,35,0.009870582987828346,0.007694999473471834,0.2416497088485621,-0.0037588342172774395,0.006089576361494669,-0.0017926975392146996,0.0438364810409526,0.02169115124568177,0.3875756901530555,0.2871436308333462,0.23789087463128467,0.017565582461300182,0.007694999473471834,0.25545645709258485,0.40926684139873726,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,target,ab_target,3,outer,4871,-128.762939453125,1.0000001916415007,35,0.006981037427174008,0.010187915841688582,0.2352612095502007,-0.0019072953701309505,0.004455822275427417,-0.0021262615232275277,0.04683285541862324,0.02017325828501573,0.4000921646563331,0.28004948508039623,0.23335391418006973,0.01716895326886259,0.010187915841688582,0.2505228674489323,0.42026542294134883,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,target,ab_target,3,margin,-1,-2.2266845703125,1.0000059300233353,35,0.17696491912963927,-0.13646338005728853,0.611078751164958,-0.11082814598637684,0.1005650046598322,0.017496374496326957,-0.1294354667305958,0.1094666547886629,-0.3362170149834133,0.6973782335415946,0.5002506051785812,0.04050153907235074,-0.13646338005728853,0.540752144250932,-0.22675036019475037,1,1,1,1,1,1,3,1,18,7
deepseek-coder-1.3b,base_0066,calib,ab,target,ab_target,7,inner,4640,-130.9896240234375,1.0000002521453437,35,0.0071498795552258155,0.006850486735683792,0.17889379810393946,0.0011137068153712676,0.0045216061328183605,-0.002586462002358077,0.06488977634827904,0.02176199811498257,0.439097201171622,0.2783082611697796,0.18000750491931072,0.014000366290909607,0.006850486735683792,0.1940078712102203,0.46085919928660457,1,1,1,1,1,1,3,1,18,7
