lens,layer,read,family,concept,n,median_rank,mean_rank,pass@1,pass@5,pass@10,pass@50,pass@100
j-lens,6,use,binding_concept,variable,224,715.0,721.3169642857143,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,binding_concept,variable,224,909.0,937.4553571428571,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,binding_concept,variable,224,112.5,130.60714285714286,0.0,0.0,0.0,0.0,0.39285714285714285
j-lens,9,use,binding_concept,variable,224,74.0,84.84375,0.0,0.0,0.0,0.22321428571428573,0.6741071428571429
j-lens,10,use,binding_concept,variable,224,7.0,9.866071428571429,0.0,0.08482142857142858,0.6875,0.9821428571428571,1.0
j-lens,11,use,binding_concept,variable,224,8.0,15.053571428571429,0.0,0.13392857142857142,0.5446428571428571,0.9553571428571429,0.9866071428571429
j-lens,12,use,binding_concept,variable,224,16.0,17.129464285714285,0.0,0.05357142857142857,0.24553571428571427,0.96875,1.0
j-lens,13,use,binding_concept,variable,224,15.5,18.419642857142858,0.0,0.13392857142857142,0.4330357142857143,0.9598214285714286,1.0
j-lens,14,use,binding_concept,variable,224,16.0,17.223214285714285,0.0,0.14285714285714285,0.34375,0.9642857142857143,1.0
j-lens,15,use,binding_concept,variable,224,7.0,9.758928571428571,0.0,0.21875,0.7366071428571429,0.9732142857142857,1.0
j-lens,16,use,binding_concept,variable,224,6.5,9.25,0.013392857142857142,0.22767857142857142,0.71875,0.9776785714285714,1.0
j-lens,17,use,binding_concept,variable,224,7.0,9.174107142857142,0.0,0.3080357142857143,0.6517857142857143,1.0,1.0
j-lens,18,use,binding_concept,variable,224,9.0,10.803571428571429,0.0,0.09375,0.5848214285714286,0.9955357142857143,1.0
j-lens,19,use,binding_concept,variable,224,16.0,26.09375,0.0,0.044642857142857144,0.24107142857142858,0.8526785714285714,0.9732142857142857
j-lens,20,use,binding_concept,variable,224,25.0,36.098214285714285,0.0,0.0,0.07142857142857142,0.8392857142857143,0.9196428571428571
j-lens,21,use,binding_concept,variable,224,23.0,49.950892857142854,0.0,0.0,0.08928571428571429,0.8482142857142857,0.8705357142857143
j-lens,22,use,binding_concept,variable,224,31.0,82.83482142857143,0.0,0.0,0.05357142857142857,0.6294642857142857,0.8258928571428571
j-lens,23,use,binding_concept,variable,224,59.0,156.19642857142858,0.0,0.0,0.0,0.39285714285714285,0.7008928571428571
j-lens,24,use,binding_concept,variable,224,90.5,182.83928571428572,0.0,0.0,0.0,0.23214285714285715,0.5267857142857143
j-lens,25,use,binding_concept,variable,224,454.5,656.0089285714286,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,binding_concept,variable,224,640.5,902.4598214285714,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,binding_concept,variable,224,634.0,789.5848214285714,0.0,0.0,0.0,0.0,0.008928571428571428
j-lens,28,use,binding_concept,variable,224,670.5,755.4375,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,buffer,224,6433.5,6520.053571428572,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,buffer,224,3762.5,3732.9196428571427,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,buffer,224,2562.0,2585.1383928571427,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,buffer,224,3027.5,3116.3258928571427,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,buffer,224,1418.0,1533.767857142857,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,buffer,224,1453.5,1513.330357142857,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,buffer,224,4796.0,4841.84375,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,buffer,224,11584.0,10941.25,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,buffer,224,3637.5,3950.9821428571427,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,buffer,224,4760.0,5657.098214285715,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,buffer,224,5857.5,5707.78125,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,buffer,224,5356.5,5393.0,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,buffer,224,6313.5,7018.267857142857,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,buffer,224,3767.5,3823.785714285714,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,buffer,224,4151.0,4155.174107142857,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,buffer,224,6381.5,5878.120535714285,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,buffer,224,5581.0,5398.75,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,buffer,224,10385.5,10264.482142857143,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,buffer,224,5506.0,6216.566964285715,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,buffer,224,2919.0,3789.4151785714284,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,buffer,224,5796.0,7289.517857142857,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,buffer,224,3269.5,5054.410714285715,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,buffer,224,3200.0,4483.428571428572,0.0,0.0,0.004464285714285714,0.05357142857142857,0.05357142857142857
j-lens,23,use,generic_code,buffer,224,2508.5,3509.0714285714284,0.0,0.0,0.013392857142857142,0.05357142857142857,0.05357142857142857
j-lens,24,use,generic_code,buffer,224,2663.5,3058.5089285714284,0.0,0.03125,0.05357142857142857,0.05357142857142857,0.05357142857142857
j-lens,25,use,generic_code,buffer,224,3062.5,3088.8303571428573,0.0,0.0,0.04017857142857143,0.05357142857142857,0.05357142857142857
j-lens,26,use,generic_code,buffer,224,1603.5,1614.0089285714287,0.0,0.0,0.0,0.05357142857142857,0.05357142857142857
j-lens,27,use,generic_code,buffer,224,2149.5,2238.7276785714284,0.0,0.0,0.05357142857142857,0.05357142857142857,0.05357142857142857
j-lens,28,use,generic_code,buffer,224,1578.5,1579.544642857143,0.0,0.0,0.0,0.05357142857142857,0.05357142857142857
j-lens,0,use,generic_code,class,224,13507.5,13701.64732142857,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,class,224,17122.5,17311.303571428572,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,class,224,13088.5,13451.580357142857,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,class,224,14708.5,15085.276785714286,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,class,224,20832.5,21544.89285714286,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,class,224,19084.0,21228.38839285714,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,class,224,30499.5,29510.8125,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,class,224,13795.0,15426.50892857143,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,class,224,7844.0,8566.964285714286,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,class,224,8073.0,10602.683035714286,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,class,224,11746.0,14401.513392857143,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,class,224,5459.0,8167.571428571428,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,class,224,1575.0,3999.5535714285716,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,class,224,5677.0,9704.64732142857,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,class,224,1832.0,3521.7723214285716,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,class,224,3623.5,6633.772321428572,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,class,224,937.0,2503.285714285714,0.0,0.0,0.0,0.0,0.013392857142857142
j-lens,17,use,generic_code,class,224,550.5,1135.5892857142858,0.0,0.0,0.0,0.0,0.08482142857142858
j-lens,18,use,generic_code,class,224,3634.5,4275.589285714285,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,class,224,4115.0,4751.129464285715,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,class,224,2850.0,4329.459821428572,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,class,224,4501.5,5556.642857142857,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,class,224,4992.0,5788.714285714285,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,class,224,3382.5,3738.1116071428573,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,class,224,4775.5,5011.901785714285,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,class,224,3404.0,3491.0133928571427,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,class,224,5539.0,5776.486607142857,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,class,224,10653.5,12364.013392857143,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,class,224,5376.5,5663.071428571428,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,count,224,1616.0,1620.3526785714287,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,count,224,4462.0,4491.477678571428,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,count,224,767.5,770.3571428571429,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,count,224,1082.0,1068.96875,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,count,224,2152.5,2149.5133928571427,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,count,224,1245.5,1274.7410714285713,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,count,224,899.0,929.0446428571429,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,count,224,1462.0,1429.4285714285713,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,count,224,2374.5,2423.6741071428573,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,count,224,2499.5,2570.566964285714,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,count,224,916.0,1091.6830357142858,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,count,224,1949.0,1990.9419642857142,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,count,224,1816.0,1816.7589285714287,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,count,224,3190.5,3391.875,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,count,224,1502.0,1653.575892857143,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,count,224,2114.5,2145.0803571428573,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,count,224,5456.5,5509.799107142857,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,count,224,5367.0,5476.142857142857,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,count,224,13397.5,13279.441964285714,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,count,224,6918.5,6949.71875,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,count,224,8564.5,9055.464285714286,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,count,224,6447.0,7520.879464285715,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,count,224,9625.5,9907.660714285714,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,count,224,12272.0,12937.339285714286,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,count,224,9530.5,10260.11607142857,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,count,224,8655.5,8827.388392857143,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,count,224,10103.0,10510.79017857143,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,count,224,9988.0,9740.10267857143,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,count,224,5067.0,6484.174107142857,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,error,224,20381.0,20403.870535714286,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,error,224,9931.0,10002.785714285714,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,error,224,13131.5,13025.14732142857,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,error,224,12873.5,12777.339285714286,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,error,224,5068.0,5557.776785714285,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,error,224,6792.0,6741.517857142857,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,error,224,6590.5,6608.28125,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,error,224,6442.5,6766.375,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,error,224,1195.0,1526.794642857143,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,error,224,2332.5,3305.4375,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,error,224,719.0,1055.4598214285713,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,error,224,1439.5,1625.3794642857142,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,error,224,1606.0,1802.8973214285713,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,error,224,2920.0,3282.8348214285716,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,error,224,2955.5,3168.8035714285716,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,error,224,4142.5,4007.5133928571427,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,error,224,4348.0,4663.267857142857,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,error,224,3327.0,3715.21875,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,error,224,6429.0,6580.236607142857,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,error,224,6472.5,7322.754464285715,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,error,224,9939.0,10117.017857142857,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,error,224,8142.0,9195.22767857143,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,error,224,3016.5,3398.1339285714284,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,error,224,2998.0,3292.433035714286,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,error,224,2045.0,2344.9285714285716,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,error,224,3298.5,3419.129464285714,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,error,224,1671.5,1997.1294642857142,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,error,224,928.5,1139.7142857142858,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,error,224,2699.5,2842.2946428571427,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,file,224,5524.0,5510.098214285715,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,file,224,5519.0,5793.361607142857,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,file,224,6506.0,7015.330357142857,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,file,224,9365.0,10650.5625,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,file,224,4604.5,5139.263392857143,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,file,224,2313.5,2562.6026785714284,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,file,224,4284.5,4362.232142857143,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,file,224,5871.0,6146.241071428572,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,file,224,7052.0,7745.075892857143,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,file,224,8225.5,9096.39732142857,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,file,224,6442.5,6846.174107142857,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,file,224,4312.5,4902.8125,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,file,224,3101.5,3652.870535714286,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,file,224,7929.0,8764.8125,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,file,224,5718.5,6310.34375,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,file,224,5650.0,5976.013392857143,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,file,224,10358.5,11074.080357142857,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,file,224,9414.0,10409.54017857143,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,file,224,7949.0,9418.80357142857,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,file,224,10768.0,12803.34375,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,file,224,11094.0,11261.986607142857,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,file,224,6673.0,7414.044642857143,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,file,224,4140.0,4632.767857142857,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,file,224,2592.0,2833.8303571428573,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,file,224,2018.5,2189.0089285714284,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,file,224,1131.0,1340.4375,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,file,224,1094.0,1275.375,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,file,224,1762.5,2033.0625,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,file,224,1403.0,1948.1964285714287,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,import,224,40303.5,40271.25,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,import,224,30738.5,30802.758928571428,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,import,224,32512.0,32610.116071428572,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,import,224,28416.0,28495.165178571428,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,import,224,24191.0,25071.178571428572,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,import,224,25511.5,25474.816964285714,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,import,224,28248.0,28757.254464285714,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,import,224,28566.0,27619.07589285714,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,import,224,24951.0,25665.933035714286,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,import,224,22312.0,22633.785714285714,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,import,224,14516.5,16630.321428571428,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,import,224,10470.5,12729.316964285714,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,import,224,10894.0,12367.375,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,import,224,17263.5,20007.366071428572,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,import,224,11387.0,14300.950892857143,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,import,224,18857.0,21264.022321428572,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,import,224,15763.5,17603.415178571428,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,import,224,23512.5,24368.196428571428,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,import,224,21437.5,21116.98214285714,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,import,224,3771.5,7011.919642857143,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,import,224,1680.5,3829.2276785714284,0.0,0.0,0.0,0.0,0.03125
j-lens,21,use,generic_code,import,224,1841.0,3911.526785714286,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,22,use,generic_code,import,224,2891.0,5485.78125,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,import,224,1967.0,3166.7589285714284,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,import,224,2665.0,4604.361607142857,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,import,224,1267.0,3799.4151785714284,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,import,224,2404.5,4252.267857142857,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,import,224,11347.0,12893.482142857143,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,import,224,6793.5,7612.147321428572,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,index,224,3061.0,3008.375,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,index,224,3595.5,3710.0223214285716,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,index,224,4480.5,4507.147321428572,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,index,224,3008.0,3050.2366071428573,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,index,224,3117.0,3464.0491071428573,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,index,224,6938.5,6147.419642857143,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,index,224,16393.5,13316.767857142857,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,index,224,23903.5,19235.665178571428,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,index,224,16587.0,14456.642857142857,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,index,224,12214.0,11669.754464285714,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,index,224,9511.5,9987.504464285714,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,index,224,6417.0,6209.955357142857,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,index,224,5634.5,6022.638392857143,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,index,224,3954.0,4342.191964285715,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,index,224,4692.5,4707.866071428572,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,index,224,5979.0,6464.352678571428,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,index,224,12792.0,12151.763392857143,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,index,224,20556.5,18564.38839285714,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,index,224,18993.5,15988.22767857143,0.0,0.0,0.0,0.0,0.0
j-lens,19,use,generic_code,index,224,14262.5,13093.450892857143,0.0,0.0,0.0,0.0,0.0
j-lens,20,use,generic_code,index,224,25226.0,21541.20535714286,0.0,0.0,0.0,0.0,0.0
j-lens,21,use,generic_code,index,224,20772.0,18141.946428571428,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,index,224,23468.5,19919.339285714286,0.0,0.0,0.0,0.017857142857142856,0.05357142857142857
j-lens,23,use,generic_code,index,224,26426.0,22144.96875,0.0,0.0,0.0,0.017857142857142856,0.05357142857142857
j-lens,24,use,generic_code,index,224,20404.0,20065.36160714286,0.0,0.0,0.0,0.0,0.05357142857142857
j-lens,25,use,generic_code,index,224,15022.0,14586.85267857143,0.0,0.0,0.0,0.0,0.05357142857142857
j-lens,26,use,generic_code,index,224,10877.0,10858.674107142857,0.0,0.0,0.0,0.0,0.05357142857142857
j-lens,27,use,generic_code,index,224,9018.0,9310.955357142857,0.0,0.0,0.0,0.05357142857142857,0.05357142857142857
j-lens,28,use,generic_code,index,224,7409.0,7708.763392857143,0.0,0.0,0.0,0.0,0.05357142857142857
j-lens,0,use,generic_code,number,224,1132.0,1104.4375,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,number,224,4968.5,5388.066964285715,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,number,224,2130.5,2719.6785714285716,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,number,224,288.5,456.54017857142856,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,number,224,358.5,610.8526785714286,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,number,224,67.5,130.11160714285714,0.0,0.0,0.0,0.3794642857142857,0.6026785714285714
j-lens,6,use,generic_code,number,224,313.5,316.4375,0.0,0.0,0.0,0.0,0.14285714285714285
j-lens,7,use,generic_code,number,224,324.0,394.48214285714283,0.0,0.0,0.0,0.0,0.03571428571428571
j-lens,8,use,generic_code,number,224,1117.5,1526.6964285714287,0.0,0.0,0.0,0.0,0.0
j-lens,9,use,generic_code,number,224,1677.5,1909.3125,0.0,0.0,0.0,0.0,0.0
j-lens,10,use,generic_code,number,224,1470.0,1579.0535714285713,0.0,0.0,0.0,0.0,0.0
j-lens,11,use,generic_code,number,224,1798.5,2056.9910714285716,0.0,0.0,0.0,0.0,0.0
j-lens,12,use,generic_code,number,224,2306.0,2436.4241071428573,0.0,0.0,0.0,0.0,0.0
j-lens,13,use,generic_code,number,224,1603.0,1818.8705357142858,0.0,0.0,0.0,0.0,0.0
j-lens,14,use,generic_code,number,224,899.5,892.2455357142857,0.0,0.0,0.0,0.0,0.0
j-lens,15,use,generic_code,number,224,734.0,955.5535714285714,0.0,0.0,0.0,0.0,0.0
j-lens,16,use,generic_code,number,224,993.0,1435.7455357142858,0.0,0.0,0.0,0.0,0.0
j-lens,17,use,generic_code,number,224,985.0,1179.794642857143,0.0,0.0,0.0,0.0,0.0
j-lens,18,use,generic_code,number,224,1193.0,1834.6830357142858,0.0,0.0,0.0,0.0,0.004464285714285714
j-lens,19,use,generic_code,number,224,190.5,497.76339285714283,0.0,0.0,0.0,0.07142857142857142,0.29017857142857145
j-lens,20,use,generic_code,number,224,516.0,1576.5892857142858,0.0,0.0,0.0,0.0,0.03571428571428571
j-lens,21,use,generic_code,number,224,2886.5,3172.6116071428573,0.0,0.0,0.0,0.0,0.0
j-lens,22,use,generic_code,number,224,4225.5,4398.419642857143,0.0,0.0,0.0,0.0,0.0
j-lens,23,use,generic_code,number,224,3414.5,3755.1651785714284,0.0,0.0,0.0,0.0,0.0
j-lens,24,use,generic_code,number,224,3550.5,3781.6428571428573,0.0,0.0,0.0,0.0,0.0
j-lens,25,use,generic_code,number,224,2700.5,3034.9821428571427,0.0,0.0,0.0,0.0,0.0
j-lens,26,use,generic_code,number,224,2255.0,2635.6160714285716,0.0,0.0,0.0,0.0,0.0
j-lens,27,use,generic_code,number,224,2865.0,3880.3348214285716,0.0,0.0,0.0,0.0,0.0
j-lens,28,use,generic_code,number,224,1628.0,2248.2589285714284,0.0,0.0,0.0,0.0,0.0
j-lens,0,use,generic_code,path,224,8421.5,8467.79017857143,0.0,0.0,0.0,0.0,0.0
j-lens,1,use,generic_code,path,224,6582.5,6614.553571428572,0.0,0.0,0.0,0.0,0.0
j-lens,2,use,generic_code,path,224,10313.0,10310.267857142857,0.0,0.0,0.0,0.0,0.0
j-lens,3,use,generic_code,path,224,9813.0,10114.316964285714,0.0,0.0,0.0,0.0,0.0
j-lens,4,use,generic_code,path,224,16306.0,17210.258928571428,0.0,0.0,0.0,0.0,0.0
j-lens,5,use,generic_code,path,224,9543.0,9654.9375,0.0,0.0,0.0,0.0,0.0
j-lens,6,use,generic_code,path,224,15761.0,15868.598214285714,0.0,0.0,0.0,0.0,0.0
j-lens,7,use,generic_code,path,224,6876.0,7319.5,0.0,0.0,0.0,0.0,0.0
j-lens,8,use,generic_code,path,224,11229.5,11323.035714285714,0.0,0.0,0.0,0.0,0.0
