model,item_id,family,pair_id,arm,read,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
deepseek-coder-1.3b,defuse-1-call,defuse,,,call,20,offtarget_r,erase,2.0,2.0,0.0,0.056182850894325155
deepseek-coder-1.3b,defuse-1-call,defuse,,,call,20,random,erase,2.0,2.0,0.0,0.02158926780880361
deepseek-coder-1.3b,defuse-1-call,defuse,,,call,20,random_matched,erase,2.0,2.0,0.0,0.023474248233212647
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,12,jlens,erase,2.0,2.25,0.25,0.03852994167936275
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,12,rlens,erase,2.0,2.125,0.125,0.049520973390003296
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,12,logit,erase,2.0,2.125,0.125,0.11504762374666312
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,12,offtarget_j,erase,2.0,2.0,0.0,0.0017053311126705758
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,12,offtarget_r,erase,2.0,2.0,0.0,0.0009405980710377957
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,12,random,erase,2.0,2.0,0.0,0.00383151554197145
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,12,random_matched,erase,2.0,2.25,0.25,0.03852994167936275
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,16,jlens,erase,2.0,2.0,0.0,0.09386977536398884
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,16,rlens,erase,2.0,2.0625,0.0625,0.11150477280159929
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,16,logit,erase,2.0,1.9375,-0.0625,0.179911016799601
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,16,offtarget_j,erase,2.0,2.25,0.25,0.0434098493886691
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,16,offtarget_r,erase,2.0,2.375,0.375,0.055528465494593164
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,16,random,erase,2.0,2.0,0.0,0.02664175951783315
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,16,random_matched,erase,2.0,2.0,0.0,0.09386978584325252
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,20,jlens,erase,2.0,1.375,-0.625,0.16287760192772183
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,20,rlens,erase,2.0,1.25,-0.75,0.17479425624801775
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,20,logit,erase,2.0,1.125,-0.875,0.19680034439002098
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,20,offtarget_j,erase,2.0,3.125,1.125,0.10800736033509185
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,20,offtarget_r,erase,2.0,3.28125,1.28125,0.11489715634186373
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,20,random,erase,2.0,2.0,0.0,0.00197047755077714
deepseek-coder-1.3b,defuse-1-answer,defuse,,,answer,20,random_matched,erase,2.0,2.0,0.0,0.16287757650623097
deepseek-coder-1.3b,alias-1-use,alias,,,use,12,jlens,erase,10.375,10.4375,0.0625,0.06385551944389387
deepseek-coder-1.3b,alias-1-use,alias,,,use,12,rlens,erase,10.375,10.453125,0.078125,0.04407986321859789
deepseek-coder-1.3b,alias-1-use,alias,,,use,12,logit,erase,10.375,10.40625,0.03125,0.022254177033438058
deepseek-coder-1.3b,alias-1-use,alias,,,use,12,offtarget_j,erase,10.375,10.46875,0.09375,0.04376083978084424
deepseek-coder-1.3b,alias-1-use,alias,,,use,12,offtarget_r,erase,10.375,10.40625,0.03125,0.03389702096766756
deepseek-coder-1.3b,alias-1-use,alias,,,use,12,random,erase,10.375,10.375,0.0,0.013465578292781359
deepseek-coder-1.3b,alias-1-use,alias,,,use,12,random_matched,erase,10.375,10.375,0.0,0.06385551256542388
deepseek-coder-1.3b,alias-1-use,alias,,,use,16,jlens,erase,10.375,10.40625,0.03125,0.0895363133861098
deepseek-coder-1.3b,alias-1-use,alias,,,use,16,rlens,erase,10.375,10.46875,0.09375,0.06736097843700813
deepseek-coder-1.3b,alias-1-use,alias,,,use,16,logit,erase,10.375,10.421875,0.046875,0.006070728408034307
deepseek-coder-1.3b,alias-1-use,alias,,,use,16,offtarget_j,erase,10.375,10.4375,0.0625,0.054990357748701986
deepseek-coder-1.3b,alias-1-use,alias,,,use,16,offtarget_r,erase,10.375,10.4375,0.0625,0.04443410291176575
deepseek-coder-1.3b,alias-1-use,alias,,,use,16,random,erase,10.375,10.4375,0.0625,0.03968298047047009
deepseek-coder-1.3b,alias-1-use,alias,,,use,16,random_matched,erase,10.375,10.359375,-0.015625,0.0895363133861098
deepseek-coder-1.3b,alias-1-use,alias,,,use,20,jlens,erase,10.375,10.4375,0.0625,0.05900142374378142
deepseek-coder-1.3b,alias-1-use,alias,,,use,20,rlens,erase,10.375,10.375,0.0,0.05567379711420678
deepseek-coder-1.3b,alias-1-use,alias,,,use,20,logit,erase,10.375,10.40625,0.03125,0.04183905282927864
deepseek-coder-1.3b,alias-1-use,alias,,,use,20,offtarget_j,erase,10.375,10.40625,0.03125,0.023187832864586845
deepseek-coder-1.3b,alias-1-use,alias,,,use,20,offtarget_r,erase,10.375,10.40625,0.03125,0.027081157849171967
deepseek-coder-1.3b,alias-1-use,alias,,,use,20,random,erase,10.375,10.421875,0.046875,0.011552423992697286
deepseek-coder-1.3b,alias-1-use,alias,,,use,20,random_matched,erase,10.375,10.40625,0.03125,0.059001418204439646
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,12,jlens,erase,10.375,10.453125,0.078125,0.0805543730943844
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,12,rlens,erase,10.375,10.46875,0.09375,0.06629383989499274
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,12,logit,erase,10.375,10.359375,-0.015625,0.0009038520879653749
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,12,offtarget_j,erase,10.375,10.40625,0.03125,0.05150960067286159
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,12,offtarget_r,erase,10.375,10.421875,0.046875,0.037900891840453164
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,12,random,erase,10.375,10.40625,0.03125,0.028891684880098436
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,12,random_matched,erase,10.375,10.375,0.0,0.08055436574077016
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,16,jlens,erase,10.375,10.4375,0.0625,0.06486862561815813
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,16,rlens,erase,10.375,10.4375,0.0625,0.052174886720415814
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,16,logit,erase,10.375,10.421875,0.046875,0.0016373389035949017
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,16,offtarget_j,erase,10.375,10.390625,0.015625,0.03470761805658312
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,16,offtarget_r,erase,10.375,10.40625,0.03125,0.02108461864540562
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,16,random,erase,10.375,10.375,0.0,0.016228399384173434
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,16,random_matched,erase,10.375,10.40625,0.03125,0.06486862561815813
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,20,jlens,erase,10.375,10.4375,0.0625,0.00841053430527566
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,20,rlens,erase,10.375,10.40625,0.03125,0.00686058525317559
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,20,logit,erase,10.375,10.421875,0.046875,0.013092781178438375
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,20,offtarget_j,erase,10.375,10.421875,0.046875,0.02065744686510582
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,20,offtarget_r,erase,10.375,10.421875,0.046875,0.018591692289224474
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,20,random,erase,10.375,10.359375,-0.015625,0.03428599940505545
deepseek-coder-1.3b,alias-1-post_use,alias,,,post_use,20,random_matched,erase,10.375,10.375,0.0,0.00841053430527566
deepseek-coder-1.3b,alias-1-call,alias,,,call,12,jlens,erase,10.375,10.53125,0.15625,0.10265602272693963
deepseek-coder-1.3b,alias-1-call,alias,,,call,12,rlens,erase,10.375,10.4375,0.0625,0.07516570167686143
deepseek-coder-1.3b,alias-1-call,alias,,,call,12,logit,erase,10.375,10.390625,0.015625,0.01602652386046147
deepseek-coder-1.3b,alias-1-call,alias,,,call,12,offtarget_j,erase,10.375,10.375,0.0,0.0722599040733257
deepseek-coder-1.3b,alias-1-call,alias,,,call,12,offtarget_r,erase,10.375,10.40625,0.03125,0.06043880884258662
deepseek-coder-1.3b,alias-1-call,alias,,,call,12,random,erase,10.375,10.375,0.0,0.03770717231097196
deepseek-coder-1.3b,alias-1-call,alias,,,call,12,random_matched,erase,10.375,10.34375,-0.03125,0.10265602272693963
deepseek-coder-1.3b,alias-1-call,alias,,,call,16,jlens,erase,10.375,10.625,0.25,0.0937961993539697
deepseek-coder-1.3b,alias-1-call,alias,,,call,16,rlens,erase,10.375,10.59375,0.21875,0.07918218342721782
deepseek-coder-1.3b,alias-1-call,alias,,,call,16,logit,erase,10.375,10.453125,0.078125,0.017172375200561602
deepseek-coder-1.3b,alias-1-call,alias,,,call,16,offtarget_j,erase,10.375,10.40625,0.03125,0.04164496028894981
deepseek-coder-1.3b,alias-1-call,alias,,,call,16,offtarget_r,erase,10.375,10.4375,0.0625,0.03759169042195986
deepseek-coder-1.3b,alias-1-call,alias,,,call,16,random,erase,10.375,10.359375,-0.015625,0.013421746011109745
deepseek-coder-1.3b,alias-1-call,alias,,,call,16,random_matched,erase,10.375,10.40625,0.03125,0.09379619016738111
deepseek-coder-1.3b,alias-1-call,alias,,,call,20,jlens,erase,10.375,10.40625,0.03125,0.007099079142915967
deepseek-coder-1.3b,alias-1-call,alias,,,call,20,rlens,erase,10.375,10.375,0.0,0.004132690266565475
deepseek-coder-1.3b,alias-1-call,alias,,,call,20,logit,erase,10.375,10.390625,0.015625,0.010812243802291493
deepseek-coder-1.3b,alias-1-call,alias,,,call,20,offtarget_j,erase,10.375,10.390625,0.015625,0.0015501267669151904
deepseek-coder-1.3b,alias-1-call,alias,,,call,20,offtarget_r,erase,10.375,10.375,0.0,0.005450614616294442
deepseek-coder-1.3b,alias-1-call,alias,,,call,20,random,erase,10.375,10.40625,0.03125,0.01778104780240574
deepseek-coder-1.3b,alias-1-call,alias,,,call,20,random_matched,erase,10.375,10.40625,0.03125,0.007099079142915967
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,12,jlens,erase,10.375,10.328125,-0.046875,0.017307671194552288
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,12,rlens,erase,10.375,10.328125,-0.046875,0.03477098461857846
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,12,logit,erase,10.375,10.25,-0.125,0.09561188336579382
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,12,offtarget_j,erase,10.375,10.40625,0.03125,0.0269467236398992
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,12,offtarget_r,erase,10.375,10.375,0.0,0.022606810223734793
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,12,random,erase,10.375,10.40625,0.03125,0.002497567862238527
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,12,random_matched,erase,10.375,10.40625,0.03125,0.017307673113928654
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,16,jlens,erase,10.375,10.109375,-0.265625,0.06650880809231066
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,16,rlens,erase,10.375,10.0,-0.375,0.08555552745463246
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,16,logit,erase,10.375,9.9375,-0.4375,0.14089023291714511
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,16,offtarget_j,erase,10.375,10.34375,-0.03125,0.01832713524427127
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,16,offtarget_r,erase,10.375,10.34375,-0.03125,0.018743186372891314
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,16,random,erase,10.375,10.453125,0.078125,0.017376952979193002
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,16,random_matched,erase,10.375,10.3515625,-0.0234375,0.06650880809231066
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,jlens,erase,10.375,9.25,-1.125,0.22098032776255205
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,rlens,erase,10.375,8.75,-1.625,0.24290497256003005
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,logit,erase,10.375,7.75,-2.625,0.2714020973035081
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,offtarget_j,erase,10.375,10.28125,-0.09375,0.008602133347443879
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,offtarget_r,erase,10.375,10.15625,-0.21875,0.015314817987955759
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,random,erase,10.375,10.375,0.0,0.014799852927284057
deepseek-coder-1.3b,alias-1-answer,alias,,,answer,20,random_matched,erase,10.375,10.6875,0.3125,0.22098030591509432
deepseek-coder-1.3b,call-1-use,call,,,use,12,jlens,erase,10.5625,10.625,0.0625,0.050512436237337074
deepseek-coder-1.3b,call-1-use,call,,,use,12,rlens,erase,10.5625,10.625,0.0625,0.040597574337231955
deepseek-coder-1.3b,call-1-use,call,,,use,12,logit,erase,10.5625,10.625,0.0625,0.0466202060602065
deepseek-coder-1.3b,call-1-use,call,,,use,12,offtarget_j,erase,10.5625,10.5,-0.0625,0.0327285200469446
deepseek-coder-1.3b,call-1-use,call,,,use,12,offtarget_r,erase,10.5625,10.625,0.0625,0.04204040325158841
deepseek-coder-1.3b,call-1-use,call,,,use,12,random,erase,10.5625,10.625,0.0625,0.058222446864229546
deepseek-coder-1.3b,call-1-use,call,,,use,12,random_matched,erase,10.5625,10.5625,0.0,0.05051243296712152
deepseek-coder-1.3b,call-1-use,call,,,use,16,jlens,erase,10.5625,10.6875,0.125,0.06423519807341549
deepseek-coder-1.3b,call-1-use,call,,,use,16,rlens,erase,10.5625,10.625,0.0625,0.04471562576039704
deepseek-coder-1.3b,call-1-use,call,,,use,16,logit,erase,10.5625,10.5625,0.0,0.03392586693560608
deepseek-coder-1.3b,call-1-use,call,,,use,16,offtarget_j,erase,10.5625,10.625,0.0625,0.05059423900835711
deepseek-coder-1.3b,call-1-use,call,,,use,16,offtarget_r,erase,10.5625,10.5625,0.0,0.05326487877809987
deepseek-coder-1.3b,call-1-use,call,,,use,16,random,erase,10.5625,10.625,0.0625,0.017040635130509026
deepseek-coder-1.3b,call-1-use,call,,,use,16,random_matched,erase,10.5625,10.625,0.0625,0.06423519807341549
deepseek-coder-1.3b,call-1-use,call,,,use,20,jlens,erase,10.5625,10.625,0.0625,0.05825865446087361
deepseek-coder-1.3b,call-1-use,call,,,use,20,rlens,erase,10.5625,10.625,0.0625,0.05273437763317063
deepseek-coder-1.3b,call-1-use,call,,,use,20,logit,erase,10.5625,10.625,0.0625,0.03954848990880259
deepseek-coder-1.3b,call-1-use,call,,,use,20,offtarget_j,erase,10.5625,10.6875,0.125,0.05196322798418815
deepseek-coder-1.3b,call-1-use,call,,,use,20,offtarget_r,erase,10.5625,10.625,0.0625,0.06047198394079929
deepseek-coder-1.3b,call-1-use,call,,,use,20,random,erase,10.5625,10.625,0.0625,0.04143585673862041
deepseek-coder-1.3b,call-1-use,call,,,use,20,random_matched,erase,10.5625,10.625,0.0625,0.05825865446087361
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,12,jlens,erase,10.5625,10.625,0.0625,0.06531412587623199
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,12,rlens,erase,10.5625,10.625,0.0625,0.05110651818722565
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,12,logit,erase,10.5625,10.625,0.0625,0.027781886938778585
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,12,offtarget_j,erase,10.5625,10.5625,0.0,0.03721144014516651
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,12,offtarget_r,erase,10.5625,10.625,0.0625,0.039213149315202575
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,12,random,erase,10.5625,10.5625,0.0,0.0030147135916664784
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,12,random_matched,erase,10.5625,10.625,0.0625,0.06531411834684858
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,16,jlens,erase,10.5625,10.625,0.0625,0.03393313442638405
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,16,rlens,erase,10.5625,10.5625,0.0,0.020035306650498574
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,16,logit,erase,10.5625,10.625,0.0625,0.042191123572656065
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,16,offtarget_j,erase,10.5625,10.625,0.0625,0.022544726827736904
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,16,offtarget_r,erase,10.5625,10.5625,0.0,0.020555319202706184
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,16,random,erase,10.5625,10.5625,0.0,0.028891912500804105
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,16,random_matched,erase,10.5625,10.5625,0.0,0.03393313442638405
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,jlens,erase,10.5625,10.625,0.0625,0.011974872120800424
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,rlens,erase,10.5625,10.5625,0.0,0.006735475890229005
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,logit,erase,10.5625,10.625,0.0625,0.021435779915743483
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,offtarget_j,erase,10.5625,10.625,0.0625,0.0104033831731554
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,offtarget_r,erase,10.5625,10.5625,0.0,0.007997241241981264
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,random,erase,10.5625,10.625,0.0625,0.02046103955886761
deepseek-coder-1.3b,call-1-post_use,call,,,post_use,20,random_matched,erase,10.5625,10.5625,0.0,0.011974872120800424
deepseek-coder-1.3b,call-1-call,call,,,call,12,jlens,erase,10.5625,10.625,0.0625,0.07336108252623673
deepseek-coder-1.3b,call-1-call,call,,,call,12,rlens,erase,10.5625,10.625,0.0625,0.03994744315008523
deepseek-coder-1.3b,call-1-call,call,,,call,12,logit,erase,10.5625,10.625,0.0625,0.04253409434778924
deepseek-coder-1.3b,call-1-call,call,,,call,12,offtarget_j,erase,10.5625,10.625,0.0625,0.09625692840017722
deepseek-coder-1.3b,call-1-call,call,,,call,12,offtarget_r,erase,10.5625,10.625,0.0625,0.09870261219834153
deepseek-coder-1.3b,call-1-call,call,,,call,12,random,erase,10.5625,10.5,-0.0625,0.008364431756869904
deepseek-coder-1.3b,call-1-call,call,,,call,12,random_matched,erase,10.5625,10.5625,0.0,0.07336107483339929
deepseek-coder-1.3b,call-1-call,call,,,call,16,jlens,erase,10.5625,10.625,0.0625,0.04775444035655985
deepseek-coder-1.3b,call-1-call,call,,,call,16,rlens,erase,10.5625,10.625,0.0625,0.030775264207066486
deepseek-coder-1.3b,call-1-call,call,,,call,16,logit,erase,10.5625,10.5625,0.0,0.038297856859634306
deepseek-coder-1.3b,call-1-call,call,,,call,16,offtarget_j,erase,10.5625,10.625,0.0625,0.07340032724015966
deepseek-coder-1.3b,call-1-call,call,,,call,16,offtarget_r,erase,10.5625,10.5625,0.0,0.07868948386117249
deepseek-coder-1.3b,call-1-call,call,,,call,16,random,erase,10.5625,10.6875,0.125,0.02547913319656279
deepseek-coder-1.3b,call-1-call,call,,,call,16,random_matched,erase,10.5625,10.5625,0.0,0.04775444035655985
deepseek-coder-1.3b,call-1-call,call,,,call,20,jlens,erase,10.5625,10.625,0.0625,0.007458024325069403
deepseek-coder-1.3b,call-1-call,call,,,call,20,rlens,erase,10.5625,10.5625,0.0,0.013177406659439693
deepseek-coder-1.3b,call-1-call,call,,,call,20,logit,erase,10.5625,10.5625,0.0,0.03788215317962053
deepseek-coder-1.3b,call-1-call,call,,,call,20,offtarget_j,erase,10.5625,10.625,0.0625,0.05067865643721108
deepseek-coder-1.3b,call-1-call,call,,,call,20,offtarget_r,erase,10.5625,10.5625,0.0,0.05720224856526235
deepseek-coder-1.3b,call-1-call,call,,,call,20,random,erase,10.5625,10.5625,0.0,0.045473421086372416
deepseek-coder-1.3b,call-1-call,call,,,call,20,random_matched,erase,10.5625,10.5625,0.0,0.0074580249704824225
deepseek-coder-1.3b,call-1-answer,call,,,answer,12,jlens,erase,10.5625,10.5625,0.0,0.04608489941889058
deepseek-coder-1.3b,call-1-answer,call,,,answer,12,rlens,erase,10.5625,10.625,0.0625,0.055808641846060485
deepseek-coder-1.3b,call-1-answer,call,,,answer,12,logit,erase,10.5625,10.375,-0.1875,0.14919188455146687
deepseek-coder-1.3b,call-1-answer,call,,,answer,12,offtarget_j,erase,10.5625,10.5625,0.0,0.027626303193949132
deepseek-coder-1.3b,call-1-answer,call,,,answer,12,offtarget_r,erase,10.5625,10.4375,-0.125,0.03962079895591474
deepseek-coder-1.3b,call-1-answer,call,,,answer,12,random,erase,10.5625,10.5,-0.0625,0.015827793331034262
deepseek-coder-1.3b,call-1-answer,call,,,answer,12,random_matched,erase,10.5625,10.6875,0.125,0.046084903290599374
deepseek-coder-1.3b,call-1-answer,call,,,answer,16,jlens,erase,10.5625,10.5,-0.0625,0.06433077704259652
deepseek-coder-1.3b,call-1-answer,call,,,answer,16,rlens,erase,10.5625,10.5,-0.0625,0.08270043356015347
deepseek-coder-1.3b,call-1-answer,call,,,answer,16,logit,erase,10.5625,10.375,-0.1875,0.16167535580274298
deepseek-coder-1.3b,call-1-answer,call,,,answer,16,offtarget_j,erase,10.5625,10.4375,-0.125,0.02317903783529592
deepseek-coder-1.3b,call-1-answer,call,,,answer,16,offtarget_r,erase,10.5625,10.25,-0.3125,0.03482311029722987
deepseek-coder-1.3b,call-1-answer,call,,,answer,16,random,erase,10.5625,10.625,0.0625,0.025793670767977787
deepseek-coder-1.3b,call-1-answer,call,,,answer,16,random_matched,erase,10.5625,10.4375,-0.125,0.06433077197868263
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,jlens,erase,10.5625,10.0,-0.5625,0.1732139989888307
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,rlens,erase,10.5625,9.25,-1.3125,0.19345546542318498
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,logit,erase,10.5625,8.5,-2.0625,0.2248312395582172
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,offtarget_j,erase,10.5625,10.5,-0.0625,0.005498946366889911
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,offtarget_r,erase,10.5625,10.4375,-0.125,0.012137190207758579
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,random,erase,10.5625,10.5,-0.0625,0.01861887642104453
deepseek-coder-1.3b,call-1-answer,call,,,answer,20,random_matched,erase,10.5625,10.1875,-0.375,0.1732140100471127
deepseek-coder-1.3b,arith-1-use,arith,,,use,12,jlens,erase,4.625,4.75,0.125,0.06290600680561141
deepseek-coder-1.3b,arith-1-use,arith,,,use,12,rlens,erase,4.625,4.625,0.0,0.0468693263372294
deepseek-coder-1.3b,arith-1-use,arith,,,use,12,logit,erase,4.625,4.75,0.125,0.0085488581971616
deepseek-coder-1.3b,arith-1-use,arith,,,use,12,offtarget_j,erase,4.625,4.625,0.0,0.04625542275162664
deepseek-coder-1.3b,arith-1-use,arith,,,use,12,offtarget_r,erase,4.625,4.75,0.125,0.02654532636271514
deepseek-coder-1.3b,arith-1-use,arith,,,use,12,random,erase,4.625,4.625,0.0,0.010634002809516008
deepseek-coder-1.3b,arith-1-use,arith,,,use,12,random_matched,erase,4.625,4.75,0.125,0.06290600680561141
deepseek-coder-1.3b,arith-1-use,arith,,,use,16,jlens,erase,4.625,4.75,0.125,0.07411976570138697
deepseek-coder-1.3b,arith-1-use,arith,,,use,16,rlens,erase,4.625,4.625,0.0,0.05879441634577856
deepseek-coder-1.3b,arith-1-use,arith,,,use,16,logit,erase,4.625,4.75,0.125,0.003664005885631053
deepseek-coder-1.3b,arith-1-use,arith,,,use,16,offtarget_j,erase,4.625,4.75,0.125,0.08007290396694149
deepseek-coder-1.3b,arith-1-use,arith,,,use,16,offtarget_r,erase,4.625,4.625,0.0,0.06433761754161486
deepseek-coder-1.3b,arith-1-use,arith,,,use,16,random,erase,4.625,4.625,0.0,0.004995890821594261
deepseek-coder-1.3b,arith-1-use,arith,,,use,16,random_matched,erase,4.625,4.625,0.0,0.07411976067179282
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,jlens,erase,4.625,4.625,0.0,0.09081382913492031
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,rlens,erase,4.625,4.75,0.125,0.08790449618905578
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,logit,erase,4.625,4.625,0.0,0.07023289106116297
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,offtarget_j,erase,4.625,4.75,0.125,0.0860320092963028
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,offtarget_r,erase,4.625,4.75,0.125,0.08155919551821203
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,random,erase,4.625,4.625,0.0,0.008384969574362636
deepseek-coder-1.3b,arith-1-use,arith,,,use,20,random_matched,erase,4.625,4.75,0.125,0.09081383489351258
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,12,jlens,erase,4.625,4.75,0.125,0.05895722809555718
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,12,rlens,erase,4.625,4.75,0.125,0.047104162246908075
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,12,logit,erase,4.625,4.625,0.0,0.02362387238766181
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,12,offtarget_j,erase,4.625,4.75,0.125,0.0403384956709918
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,12,offtarget_r,erase,4.625,4.625,0.0,0.021421446311366374
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,12,random,erase,4.625,4.625,0.0,0.011623184366152657
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,12,random_matched,erase,4.625,4.625,0.0,0.05895723554877571
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,16,jlens,erase,4.625,4.75,0.125,0.02130463122561045
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,16,rlens,erase,4.625,4.625,0.0,0.003681645180962069
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,16,logit,erase,4.625,4.625,0.0,0.052080821556028827
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,16,offtarget_j,erase,4.625,4.625,0.0,0.0206350044743947
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,16,offtarget_r,erase,4.625,4.75,0.125,0.0024907430928447424
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,16,random,erase,4.625,4.75,0.125,0.0035182707035009875
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,16,random_matched,erase,4.625,4.625,0.0,0.021304633533522216
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,jlens,erase,4.625,4.625,0.0,0.005464341937458894
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,rlens,erase,4.625,4.75,0.125,0.0027435414159151248
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,logit,erase,4.625,4.75,0.125,0.023725912193505377
deepseek-coder-1.3b,arith-1-post_use,arith,,,post_use,20,offtarget_j,erase,4.625,4.75,0.125,0.012879791665424788
