model,split,lens,layer,site,token_id,token,mean_delta_z,rank,sign_consistency,is_concept_unsafe,is_concept_safe,is_random_control,n_pairs
deepseek-coder-1.3b,train,clens,23,sink_arg,28194,inas,0.2209272904455399,13,0.7738095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,20560,looked,0.22622297862025742,10,0.8095238095238095,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23355,lord,-0.022261910016613894,102,0.43452380952380953,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,30667,edic,0.1274430408611431,52,0.6190476190476191,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,21967,?!,0.17028264235517804,30,0.7976190476190477,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,27260,emor,0.24106159916220135,5,0.7797619047619048,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25981, alleged,0.08238795364547015,68,0.7261904761904762,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14120,edly,0.10688319995943599,61,0.6190476190476191,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2178,ably,0.14335319005201383,41,0.6785714285714286,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,30309,mx,-0.07166146479986725,127,0.36904761904761907,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,5668,??,0.32368792589299833,2,0.9642857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,9303,pled,0.1535884766116984,34,0.6904761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14139,Di,-0.1433901362051423,155,0.2976190476190476,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,26765,ROP,0.22390543990829043,11,0.7619047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,8212, Di,-0.17867731849480933,170,0.10119047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2030,ified,0.14559345588973172,39,0.6904761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,15390,God,0.23091804991090661,8,0.8273809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2518,ponse,-0.10745268080734179,139,0.30952380952380953,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,5737,arily,0.1042770417407785,62,0.5238095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19041,Having,-0.11948072293061494,143,0.30952380952380953,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,18958,lemn,0.13565633606622027,46,0.6845238095238095,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,11615,чина,-0.10916688206924041,140,0.3392857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,3630,itten,-0.28812164004963914,192,0.1130952380952381,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,401,ra,-0.058320070065974075,118,0.39285714285714285,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,20078,此时,-0.18157043951499852,172,0.16666666666666666,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,8896, containing,-0.06992261924005519,125,0.34523809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29488,asso,-0.05487418558304718,116,0.375,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,27724, invested,0.14802924054742841,38,0.7321428571428571,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,18412,ika,0.1494214277130696,36,0.75,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,1110,ield,0.19081380008827672,21,0.8095238095238095,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,1238,uc,-0.1619303285812564,163,0.18452380952380953,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29079,eterm,0.17356143284545644,27,0.7321428571428571,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25198,adic,0.23248258515954565,7,0.7976190476190477,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,15278, involving,-0.16723036082242107,166,0.2261904761904762,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,17444,ugar,-0.2298383385873724,187,0.1130952380952381,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,21106,esqu,0.1567810677385006,31,0.7142857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,13338,trl,0.22336414030150417,12,0.8273809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23436,?.,0.18926372736996036,22,0.8214285714285714,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28419,anas,0.11460961133760823,56,0.6904761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24882,?--,0.1724988459619911,28,0.6904761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28811,ViewById,0.08759211794163528,67,0.5773809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,16613,UC,-0.19821297561189574,179,0.24404761904761904,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,18382, consisting,-0.0722698049106788,128,0.3273809523809524,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,1056,amb,-0.021180592973678712,101,0.48214285714285715,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,13063,SU,-0.18997305229102637,176,0.20833333333333334,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14159,残,-0.25760914044681876,189,0.17857142857142858,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,8836,pad,-0.09315763503072962,135,0.3869047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,17310,think,0.10959765855736643,59,0.75,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,27284,лер,-0.10160315366715073,137,0.35714285714285715,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28888,logic,0.334869330643388,0,0.9761904761904762,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23392, Brasil,-0.17683554849979202,169,0.21428571428571427,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,27375, verm,-0.1400166701558843,154,0.2916666666666667,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,425,nd,0.04150152919155902,76,0.5,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,26970,rwx,-0.1767741978232374,168,0.20833333333333334,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,1685,ser,-0.004247379107283588,91,0.43452380952380953,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,7897,нд,-0.05331402860219928,115,0.3869047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2798,mb,-0.10990213251907477,141,0.31547619047619047,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,21392,anti,-0.06962006490453643,123,0.35119047619047616,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,6127,rd,0.11619388711401783,54,0.6488095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23486,arith,-0.037309860293404364,108,0.39285714285714285,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,7698,exec,0.022986754205220766,85,0.5059523809523809,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19065, suite,-0.12480909228965135,146,0.32142857142857145,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,26705, rises,-0.144482805513969,156,0.30357142857142855,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,4259,ца,-0.06563193553194166,122,0.4226190476190476,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,11729, heaven,-0.04934624411278157,112,0.4583333333333333,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19821,apore,-0.07034558568425618,126,0.375,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29504, governed,0.14069452559418408,42,0.6845238095238095,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,12540,etic,0.18632439931340042,23,0.75,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,4815,rangle,-0.13725056492169724,152,0.25595238095238093,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,7055,ря,-0.12637981640177218,147,0.38095238095238093,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23137,iars,0.09987894401708523,65,0.5059523809523809,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24452,UX,-0.2687122200404591,190,0.17261904761904762,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,4624,su,-0.00785748428046549,93,0.4583333333333333,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,15516,mor,0.29301977247609645,3,0.8928571428571429,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14388, knock,-0.040444014108012405,110,0.4642857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,31600, interchange,-0.17889721967467503,171,0.19642857142857142,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28921,年前,0.1751093857281226,25,0.7083333333333334,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2868,sel,0.01491384415629647,88,0.44047619047619047,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,27460,нга,-0.1976638155560757,178,0.17857142857142858,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,5571,pa,-0.00978354985094626,96,0.5,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,30475, musul,0.20926599429726297,18,0.7440476190476191,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29600, били,0.20185480215535803,20,0.8214285714285714,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24801, мини,-0.17185646891399137,167,0.21428571428571427,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,3568, exec,-0.04468337223803994,111,0.47023809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,5085,pat,-0.06343462681804672,121,0.3392857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25954,总体,0.0725719924682539,70,0.6547619047619048,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,26240,iquel,0.13663646603504084,45,0.7321428571428571,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14365,Footnote,-0.1371338475197612,151,0.25,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,30141, Suite,-0.2215617148093486,185,0.1488095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,936,hat,0.21778062449909527,15,0.875,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19165,}{(,-0.3089064656099633,195,0.14285714285714285,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,18374,suff,-0.16691026677251783,165,0.19642857142857142,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25226, lighter,-0.28932485749236897,194,0.13690476190476192,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,21960,可能是,0.13094128385980972,50,0.7202380952380952,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2475, techn,-0.032524084884358914,107,0.4523809523809524,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24242,ánd,-0.14990605670567272,160,0.23809523809523808,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,30136,rita,-0.18172250106665921,173,0.30357142857142855,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,5973,云,-0.21264964737038725,184,0.09523809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,1718,ци,-0.015967094430722056,98,0.4642857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19082, Lemmon,0.09273588086997206,66,0.6428571428571429,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23270, parl,0.030550094351701956,82,0.5892857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19886,associ,-0.12179201978560249,145,0.3333333333333333,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,3056,增,-0.1936149102020383,177,0.16071428571428573,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,30525, кора,0.22678483779709352,9,0.7738095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23502,antes,-0.04938620692896918,113,0.3333333333333333,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19960, wrapped,0.23848893702758134,6,0.9047619047619048,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24853, wherein,-0.2122249263039,183,0.17261904761904762,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,20842,所在,0.21094341869648225,17,0.8452380952380952,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14289,iro,0.037122084019171546,77,0.5952380952380952,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,6272,另,-0.06052340627446424,120,0.42857142857142855,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23170,тва,-0.16606644925351258,164,0.22023809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28716,ientes,-0.18439795480767293,174,0.14285714285714285,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29053,raising,-0.11693075793439693,142,0.27380952380952384,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28430,NL,-0.07280022321038186,129,0.39285714285714285,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,3609,ux,-0.19975682585267898,181,0.16666666666666666,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,18341, река,0.15411641812962498,33,0.6547619047619048,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,19996,ambi,-0.15642346148635497,162,0.2619047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,12414, hurt,-0.07754497571142764,130,0.44642857142857145,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2122,ria,-0.2725758762076711,191,0.125,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14628,来了,0.11328374152740092,57,0.7202380952380952,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2206,�,-0.14696684957848416,159,0.20833333333333334,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,11505,途,-0.24880669213564688,188,0.08333333333333333,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,15183,цо,-0.008180220954593689,94,0.5238095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,17149,hbar,0.15660388288693736,32,0.6785714285714286,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,3129,联,-0.2888321332360308,193,0.20833333333333334,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29704,eses,0.2149425534180435,16,0.7380952380952381,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28224, Bour,0.10090273364461472,64,0.6130952380952381,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,7667,iente,-0.13013525524179625,149,0.31547619047619047,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25094,ateral,0.15353303617058656,35,0.7380952380952381,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25411,lux,-0.13730756721379223,153,0.3333333333333333,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,21123,DOCTYPE,0.14453371845550433,40,0.8154761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,21442, deserve,0.12804462052426202,51,0.7142857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,10960,бу,0.1829999035893198,24,0.7797619047619048,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,18879,amic,0.174746662584572,26,0.7083333333333334,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29720,rag,-0.09269104663138084,134,0.3333333333333333,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,9445,iously,0.01418513075629436,89,0.5357142857142857,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14886, cancel,0.028581972444226604,84,0.5119047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24175,或是,0.2586436993157079,4,0.8571428571428571,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,932,�,0.10096222689607741,63,0.7083333333333334,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,22565,ugs,-0.14470737360333621,157,0.22023809523809523,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,4467,egraphics,0.0538799290196712,75,0.5416666666666666,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,3214,rt,-0.05124229794926257,114,0.3392857142857143,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,10342, disput,-0.02967641514201403,106,0.5238095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,17542, behalf,0.07007731865227125,72,0.5714285714285714,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,20665, associate,-0.2234595160867187,186,0.11904761904761904,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,6731,Pol,0.17083262632773927,29,0.75,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23274,ян,0.11543606947341492,55,0.7321428571428571,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,17770,agra,-0.09010308439423914,133,0.35714285714285715,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,28180, Poly,0.11290245946588423,58,0.7261904761904762,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,13010, MB,-0.12873767330272387,148,0.38095238095238093,0,0,0,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2878,La,0.032349178702734384,80,0.5238095238095238,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24964, threats,-0.0933446442887996,136,0.3392857142857143,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,21113,旋,-0.07868250708178619,131,0.32142857142857145,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14156, fits,0.00504848371212157,90,0.5238095238095238,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,13967, mile,-0.028405558164306476,105,0.47619047619047616,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,27694,blob,0.121692948360493,53,0.7023809523809523,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,2772,rip,0.14849094466296553,37,0.6369047619047619,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,22494,一线,-0.06965738863490063,124,0.47619047619047616,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,6498,Line,0.01633405539807496,87,0.5238095238095238,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,3037,报,-0.01492766596418765,97,0.5416666666666666,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,16982, clicking,-0.059358130671708385,119,0.39880952380952384,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,31469,原料,-0.15157217757772426,161,0.25,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23732,annah,-0.10184461107206638,138,0.3273809523809524,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,24551,Ге,-0.025653269636033222,104,0.43452380952380953,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,23142,江苏,-0.19917317865795378,180,0.23809523809523808,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25355, diabetes,-0.18897879052856423,175,0.17857142857142858,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,16554,爱的,-0.01896063971056954,99,0.5357142857142857,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,4132,ken,-0.009654456980914649,95,0.44642857142857145,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,27086,atisf,-0.08133750388699323,132,0.3392857142857143,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14527,泽,-0.022460634419728332,103,0.42857142857142855,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,16139,肿,0.08082511970920117,69,0.7142857142857143,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,11960, apro,-0.146697695363703,158,0.17261904761904762,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,5888,pected,0.13892835104718382,43,0.7738095238095238,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,29893, accessing,-0.006617924477938358,92,0.5,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,25210, assumes,-0.13250307912571158,150,0.23809523809523808,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,20768,alias,0.06594774230670826,74,0.5952380952380952,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,12980,liament,0.021521489589050768,86,0.47619047619047616,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,26538,Hen,0.10793798179332678,60,0.6964285714285714,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,17593,cccc,-0.121761739647376,144,0.2916666666666667,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14302,UST,0.07071650793544951,71,0.6369047619047619,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,14530,辛,-0.05755504084057744,117,0.4166666666666667,0,0,1,168
deepseek-coder-1.3b,train,clens,23,sink_arg,7329,ercial,0.034094314308903036,78,0.6904761904761905,0,0,1,168
deepseek-coder-1.3b,train,clens,23,last_token,24281, vulnerable,0.013667317714746573,57,0.5535714285714286,1,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,5723, safe,0.012009128408748519,62,0.5833333333333334,0,1,0,168
deepseek-coder-1.3b,train,clens,23,last_token,18532, trusted,-0.013543275608643032,129,0.39880952380952384,0,1,0,168
deepseek-coder-1.3b,train,clens,23,last_token,3910, clean,-0.016443280423194942,133,0.42857142857142855,0,1,0,168
deepseek-coder-1.3b,train,clens,23,last_token,5402,ibly,0.017302271513326677,55,0.6488095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,29948, sensation,-0.04974466537059812,181,0.30952380952380953,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,27671,bey,-0.026886579587917254,157,0.4166666666666667,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,19371,ected,0.03178060276244347,35,0.6607142857142857,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,3015, ?,-0.03362445124668763,164,0.3630952380952381,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,7596,di,-0.038983418958069324,169,0.375,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,18949,metic,0.03608464277779539,28,0.6071428571428571,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,9371,uled,0.03895790803152478,25,0.6428571428571429,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,10597,icker,0.0022732225216397293,92,0.5297619047619048,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,26716, sovi,-0.016484591900393628,134,0.5059523809523809,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,28194,inas,0.029875571962010565,41,0.6488095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,20560,looked,0.030970838424897843,38,0.5952380952380952,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,23355,lord,0.0002750514512706069,97,0.5535714285714286,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,30667,edic,0.02254839505434424,49,0.5654761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,21967,?!,0.008848246444672045,75,0.5238095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,27260,emor,-0.06296148926070941,188,0.25,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,25981, alleged,-0.05742270836650555,186,0.30952380952380953,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,14120,edly,0.023146354257612828,48,0.5952380952380952,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,2178,ably,0.0037919867214840767,89,0.5654761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,30309,mx,-0.0019816992832180254,103,0.5,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,5668,??,-0.008762097929900684,115,0.48214285714285715,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,9303,pled,-0.001143512690846291,102,0.5476190476190477,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,14139,Di,-0.0272422653228946,158,0.3869047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,26765,ROP,0.008171551017112639,77,0.5297619047619048,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,8212, Di,-0.040542373819739706,171,0.27976190476190477,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,2030,ified,0.04907757852528937,15,0.7738095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,15390,God,0.04602421137440056,20,0.6488095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,2518,ponse,-0.03727418040115655,166,0.35714285714285715,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,5737,arily,0.009673292964929385,72,0.5238095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,19041,Having,0.06377499058495736,5,0.6369047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,18958,lemn,-0.07122152357173313,194,0.42857142857142855,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,11615,чина,0.007112267268870994,80,0.6190476190476191,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,3630,itten,0.012825601599977657,58,0.5535714285714286,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,401,ra,-0.01779604728322159,138,0.3630952380952381,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,20078,此时,-0.024538464076586025,153,0.42857142857142855,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,8896, containing,-0.04824889759254858,177,0.25,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,29488,asso,0.022500337200096497,50,0.6071428571428571,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,27724, invested,0.022282952313025493,51,0.6488095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,18412,ika,0.06878147983817337,4,0.7738095238095238,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,1110,ield,0.0006166937992622042,96,0.5654761904761905,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,1238,uc,0.024462887860670593,46,0.6369047619047619,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,29079,eterm,0.0106393606606225,67,0.5476190476190477,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,25198,adic,0.029221330351612805,42,0.5714285714285714,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,15278, involving,-0.008985001245963884,118,0.44642857142857145,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,17444,ugar,-0.01328789255857957,127,0.48214285714285715,0,0,0,168
deepseek-coder-1.3b,train,clens,23,last_token,21106,esqu,0.04836509476174499,17,0.7202380952380952,0,0,0,168
