model,lens,layer,site,condition,condition_kind,condition_order,cosine_to_clean
deepseek-coder-6.7b,logit,-1,sink_arg,rename_opaque,cumulative,22,-0.009117699337466064
deepseek-coder-6.7b,logit,-1,sink_arg,rename_opaque_encode,cumulative,23,0.037336319852573026
deepseek-coder-6.7b,logit,-1,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.06786616616870003
deepseek-coder-6.7b,logit,0,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,logit,0,sink_arg,normalize,baseline,0,0.9999035268296587
deepseek-coder-6.7b,logit,0,sink_arg,rename_only,atomic,11,-0.0035695179966783778
deepseek-coder-6.7b,logit,0,sink_arg,opaque_only,atomic,12,0.9991304718691361
deepseek-coder-6.7b,logit,0,sink_arg,encode_only,atomic,13,0.9992941236885678
deepseek-coder-6.7b,logit,0,sink_arg,flatten_only,atomic,14,0.9976913522877884
deepseek-coder-6.7b,logit,0,sink_arg,rename_cumulative,cumulative,21,-0.038732917448040874
deepseek-coder-6.7b,logit,0,sink_arg,rename_opaque,cumulative,22,0.028506556588229457
deepseek-coder-6.7b,logit,0,sink_arg,rename_opaque_encode,cumulative,23,0.06390076507320108
deepseek-coder-6.7b,logit,0,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.07284253209420509
deepseek-coder-6.7b,logit,3,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,logit,3,sink_arg,normalize,baseline,0,0.9953874769658043
deepseek-coder-6.7b,logit,3,sink_arg,rename_only,atomic,11,0.24465941637251434
deepseek-coder-6.7b,logit,3,sink_arg,opaque_only,atomic,12,0.9889805854188511
deepseek-coder-6.7b,logit,3,sink_arg,encode_only,atomic,13,0.9900474840856571
deepseek-coder-6.7b,logit,3,sink_arg,flatten_only,atomic,14,0.8849714758165456
deepseek-coder-6.7b,logit,3,sink_arg,rename_cumulative,cumulative,21,0.08630203199393759
deepseek-coder-6.7b,logit,3,sink_arg,rename_opaque,cumulative,22,0.18106939002461928
deepseek-coder-6.7b,logit,3,sink_arg,rename_opaque_encode,cumulative,23,0.17109922071881012
deepseek-coder-6.7b,logit,3,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.027759356255673284
deepseek-coder-6.7b,logit,7,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,logit,7,sink_arg,normalize,baseline,0,0.9986424458445673
deepseek-coder-6.7b,logit,7,sink_arg,rename_only,atomic,11,0.8389346906225135
deepseek-coder-6.7b,logit,7,sink_arg,opaque_only,atomic,12,0.98679296180089
deepseek-coder-6.7b,logit,7,sink_arg,encode_only,atomic,13,0.9875278710695258
deepseek-coder-6.7b,logit,7,sink_arg,flatten_only,atomic,14,0.729580396357057
deepseek-coder-6.7b,logit,7,sink_arg,rename_cumulative,cumulative,21,0.8318938114432561
deepseek-coder-6.7b,logit,7,sink_arg,rename_opaque,cumulative,22,0.7746590123315519
deepseek-coder-6.7b,logit,7,sink_arg,rename_opaque_encode,cumulative,23,0.8209455185453286
deepseek-coder-6.7b,logit,7,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.6291494325860287
deepseek-coder-6.7b,logit,11,sink_arg,clean_heldout,clean,-1,0.9999999999999999
deepseek-coder-6.7b,logit,11,sink_arg,normalize,baseline,0,0.9996861003735081
deepseek-coder-6.7b,logit,11,sink_arg,rename_only,atomic,11,0.9374549951986179
deepseek-coder-6.7b,logit,11,sink_arg,opaque_only,atomic,12,0.9929492364928598
deepseek-coder-6.7b,logit,11,sink_arg,encode_only,atomic,13,0.9945252810286324
deepseek-coder-6.7b,logit,11,sink_arg,flatten_only,atomic,14,0.7248123350682318
deepseek-coder-6.7b,logit,11,sink_arg,rename_cumulative,cumulative,21,0.9369636784146014
deepseek-coder-6.7b,logit,11,sink_arg,rename_opaque,cumulative,22,0.9290476085764403
deepseek-coder-6.7b,logit,11,sink_arg,rename_opaque_encode,cumulative,23,0.93544436028899
deepseek-coder-6.7b,logit,11,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.772227605505811
deepseek-coder-6.7b,logit,15,sink_arg,clean_heldout,clean,-1,0.9999999999999999
deepseek-coder-6.7b,logit,15,sink_arg,normalize,baseline,0,0.9998197011493355
deepseek-coder-6.7b,logit,15,sink_arg,rename_only,atomic,11,0.9628751251449387
deepseek-coder-6.7b,logit,15,sink_arg,opaque_only,atomic,12,0.9935333435745181
deepseek-coder-6.7b,logit,15,sink_arg,encode_only,atomic,13,0.9969035181535117
deepseek-coder-6.7b,logit,15,sink_arg,flatten_only,atomic,14,0.8611668605508509
deepseek-coder-6.7b,logit,15,sink_arg,rename_cumulative,cumulative,21,0.9576103527314405
deepseek-coder-6.7b,logit,15,sink_arg,rename_opaque,cumulative,22,0.951460676737681
deepseek-coder-6.7b,logit,15,sink_arg,rename_opaque_encode,cumulative,23,0.955704612981186
deepseek-coder-6.7b,logit,15,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8465672361831079
deepseek-coder-6.7b,logit,19,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,logit,19,sink_arg,normalize,baseline,0,0.9998297772622807
deepseek-coder-6.7b,logit,19,sink_arg,rename_only,atomic,11,0.9626147010882838
deepseek-coder-6.7b,logit,19,sink_arg,opaque_only,atomic,12,0.9935865741890594
deepseek-coder-6.7b,logit,19,sink_arg,encode_only,atomic,13,0.9967532115501258
deepseek-coder-6.7b,logit,19,sink_arg,flatten_only,atomic,14,0.898575768889853
deepseek-coder-6.7b,logit,19,sink_arg,rename_cumulative,cumulative,21,0.9619681525266135
deepseek-coder-6.7b,logit,19,sink_arg,rename_opaque,cumulative,22,0.9557389955914501
deepseek-coder-6.7b,logit,19,sink_arg,rename_opaque_encode,cumulative,23,0.9598855672643575
deepseek-coder-6.7b,logit,19,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8750510462869704
deepseek-coder-6.7b,logit,23,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,logit,23,sink_arg,normalize,baseline,0,0.9996964816063133
deepseek-coder-6.7b,logit,23,sink_arg,rename_only,atomic,11,0.959414335469673
deepseek-coder-6.7b,logit,23,sink_arg,opaque_only,atomic,12,0.9909032170829478
deepseek-coder-6.7b,logit,23,sink_arg,encode_only,atomic,13,0.9954406916000546
deepseek-coder-6.7b,logit,23,sink_arg,flatten_only,atomic,14,0.8856980637674823
deepseek-coder-6.7b,logit,23,sink_arg,rename_cumulative,cumulative,21,0.9574024146311462
deepseek-coder-6.7b,logit,23,sink_arg,rename_opaque,cumulative,22,0.9503768016947702
deepseek-coder-6.7b,logit,23,sink_arg,rename_opaque_encode,cumulative,23,0.9552588117621806
deepseek-coder-6.7b,logit,23,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8557863114934597
deepseek-coder-6.7b,logit,27,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,logit,27,sink_arg,normalize,baseline,0,0.9993939057866779
deepseek-coder-6.7b,logit,27,sink_arg,rename_only,atomic,11,0.9416427121858213
deepseek-coder-6.7b,logit,27,sink_arg,opaque_only,atomic,12,0.986531296061563
deepseek-coder-6.7b,logit,27,sink_arg,encode_only,atomic,13,0.9926892039524596
deepseek-coder-6.7b,logit,27,sink_arg,flatten_only,atomic,14,0.8228963669723259
deepseek-coder-6.7b,logit,27,sink_arg,rename_cumulative,cumulative,21,0.9392968190952738
deepseek-coder-6.7b,logit,27,sink_arg,rename_opaque,cumulative,22,0.9270678651574374
deepseek-coder-6.7b,logit,27,sink_arg,rename_opaque_encode,cumulative,23,0.9394518481498844
deepseek-coder-6.7b,logit,27,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.816855752881078
deepseek-coder-6.7b,logit,31,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,logit,31,sink_arg,normalize,baseline,0,0.9991035773088307
deepseek-coder-6.7b,logit,31,sink_arg,rename_only,atomic,11,0.928892621330418
deepseek-coder-6.7b,logit,31,sink_arg,opaque_only,atomic,12,0.9836442509002251
deepseek-coder-6.7b,logit,31,sink_arg,encode_only,atomic,13,0.9894048778081178
deepseek-coder-6.7b,logit,31,sink_arg,flatten_only,atomic,14,0.7949789549626727
deepseek-coder-6.7b,logit,31,sink_arg,rename_cumulative,cumulative,21,0.9320625707943937
deepseek-coder-6.7b,logit,31,sink_arg,rename_opaque,cumulative,22,0.9050141227714438
deepseek-coder-6.7b,logit,31,sink_arg,rename_opaque_encode,cumulative,23,0.9384099031131861
deepseek-coder-6.7b,logit,31,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.5623615315369866
deepseek-coder-6.7b,rlens,-1,last_token,clean_heldout,clean,-1,
deepseek-coder-6.7b,rlens,-1,last_token,normalize,baseline,0,
deepseek-coder-6.7b,rlens,-1,last_token,rename_only,atomic,11,
deepseek-coder-6.7b,rlens,-1,last_token,opaque_only,atomic,12,
deepseek-coder-6.7b,rlens,-1,last_token,encode_only,atomic,13,
deepseek-coder-6.7b,rlens,-1,last_token,flatten_only,atomic,14,
deepseek-coder-6.7b,rlens,-1,last_token,rename_cumulative,cumulative,21,
deepseek-coder-6.7b,rlens,-1,last_token,rename_opaque,cumulative,22,
deepseek-coder-6.7b,rlens,-1,last_token,rename_opaque_encode,cumulative,23,
deepseek-coder-6.7b,rlens,-1,last_token,rename_opaque_encode_flatten,cumulative,24,
deepseek-coder-6.7b,rlens,0,last_token,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,0,last_token,normalize,baseline,0,0.35666752668461765
deepseek-coder-6.7b,rlens,0,last_token,rename_only,atomic,11,-0.22556848709821695
deepseek-coder-6.7b,rlens,0,last_token,opaque_only,atomic,12,0.35711591910517504
deepseek-coder-6.7b,rlens,0,last_token,encode_only,atomic,13,0.3552552829419269
deepseek-coder-6.7b,rlens,0,last_token,flatten_only,atomic,14,0.2829529968516858
deepseek-coder-6.7b,rlens,0,last_token,rename_cumulative,cumulative,21,0.0889956119169419
deepseek-coder-6.7b,rlens,0,last_token,rename_opaque,cumulative,22,-0.33175696059885773
deepseek-coder-6.7b,rlens,0,last_token,rename_opaque_encode,cumulative,23,0.10689976924742527
deepseek-coder-6.7b,rlens,0,last_token,rename_opaque_encode_flatten,cumulative,24,0.057790355586137196
deepseek-coder-6.7b,rlens,3,last_token,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,3,last_token,normalize,baseline,0,0.23068007085149994
deepseek-coder-6.7b,rlens,3,last_token,rename_only,atomic,11,0.12073551467373783
deepseek-coder-6.7b,rlens,3,last_token,opaque_only,atomic,12,0.21183194536514321
deepseek-coder-6.7b,rlens,3,last_token,encode_only,atomic,13,0.23099881612936318
deepseek-coder-6.7b,rlens,3,last_token,flatten_only,atomic,14,-0.02200634282259581
deepseek-coder-6.7b,rlens,3,last_token,rename_cumulative,cumulative,21,-0.1533579163597875
deepseek-coder-6.7b,rlens,3,last_token,rename_opaque,cumulative,22,0.04357739068443851
deepseek-coder-6.7b,rlens,3,last_token,rename_opaque_encode,cumulative,23,-0.1041166406666386
deepseek-coder-6.7b,rlens,3,last_token,rename_opaque_encode_flatten,cumulative,24,-0.16881115046318657
deepseek-coder-6.7b,rlens,7,last_token,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,rlens,7,last_token,normalize,baseline,0,0.23314000825929246
deepseek-coder-6.7b,rlens,7,last_token,rename_only,atomic,11,0.3070874511478387
deepseek-coder-6.7b,rlens,7,last_token,opaque_only,atomic,12,0.18851289369044852
deepseek-coder-6.7b,rlens,7,last_token,encode_only,atomic,13,0.21642258089633937
deepseek-coder-6.7b,rlens,7,last_token,flatten_only,atomic,14,0.13296252352050925
deepseek-coder-6.7b,rlens,7,last_token,rename_cumulative,cumulative,21,0.27288750558822367
deepseek-coder-6.7b,rlens,7,last_token,rename_opaque,cumulative,22,0.2641149232377348
deepseek-coder-6.7b,rlens,7,last_token,rename_opaque_encode,cumulative,23,0.12420551975423708
deepseek-coder-6.7b,rlens,7,last_token,rename_opaque_encode_flatten,cumulative,24,-0.009701941255611569
deepseek-coder-6.7b,rlens,11,last_token,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,rlens,11,last_token,normalize,baseline,0,0.6408227604695627
deepseek-coder-6.7b,rlens,11,last_token,rename_only,atomic,11,0.5858721767122222
deepseek-coder-6.7b,rlens,11,last_token,opaque_only,atomic,12,0.6046603422603007
deepseek-coder-6.7b,rlens,11,last_token,encode_only,atomic,13,0.6388443652484105
deepseek-coder-6.7b,rlens,11,last_token,flatten_only,atomic,14,0.151476206502129
deepseek-coder-6.7b,rlens,11,last_token,rename_cumulative,cumulative,21,0.560494078670896
deepseek-coder-6.7b,rlens,11,last_token,rename_opaque,cumulative,22,0.4932901171922405
deepseek-coder-6.7b,rlens,11,last_token,rename_opaque_encode,cumulative,23,0.4770795711504011
deepseek-coder-6.7b,rlens,11,last_token,rename_opaque_encode_flatten,cumulative,24,0.06994841003878817
deepseek-coder-6.7b,rlens,15,last_token,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,15,last_token,normalize,baseline,0,0.7278271302169936
deepseek-coder-6.7b,rlens,15,last_token,rename_only,atomic,11,0.6850393532255764
deepseek-coder-6.7b,rlens,15,last_token,opaque_only,atomic,12,0.677543317642846
deepseek-coder-6.7b,rlens,15,last_token,encode_only,atomic,13,0.6984014843521604
deepseek-coder-6.7b,rlens,15,last_token,flatten_only,atomic,14,-0.06462007910671826
deepseek-coder-6.7b,rlens,15,last_token,rename_cumulative,cumulative,21,0.6836209622384747
deepseek-coder-6.7b,rlens,15,last_token,rename_opaque,cumulative,22,0.628075302360117
deepseek-coder-6.7b,rlens,15,last_token,rename_opaque_encode,cumulative,23,0.5913557882655466
deepseek-coder-6.7b,rlens,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.04810982767204998
deepseek-coder-6.7b,rlens,19,last_token,clean_heldout,clean,-1,0.9999999999999999
deepseek-coder-6.7b,rlens,19,last_token,normalize,baseline,0,0.5942525790633586
deepseek-coder-6.7b,rlens,19,last_token,rename_only,atomic,11,0.5313678935905416
deepseek-coder-6.7b,rlens,19,last_token,opaque_only,atomic,12,0.5069337922551345
deepseek-coder-6.7b,rlens,19,last_token,encode_only,atomic,13,0.5612807301180683
deepseek-coder-6.7b,rlens,19,last_token,flatten_only,atomic,14,0.19693508014899658
deepseek-coder-6.7b,rlens,19,last_token,rename_cumulative,cumulative,21,0.5401968232036578
deepseek-coder-6.7b,rlens,19,last_token,rename_opaque,cumulative,22,0.46393169529668493
deepseek-coder-6.7b,rlens,19,last_token,rename_opaque_encode,cumulative,23,0.41266723848909553
deepseek-coder-6.7b,rlens,19,last_token,rename_opaque_encode_flatten,cumulative,24,0.2852040158979219
deepseek-coder-6.7b,rlens,23,last_token,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,23,last_token,normalize,baseline,0,0.5472727485699999
deepseek-coder-6.7b,rlens,23,last_token,rename_only,atomic,11,0.4280171744235619
deepseek-coder-6.7b,rlens,23,last_token,opaque_only,atomic,12,0.45574598086986257
deepseek-coder-6.7b,rlens,23,last_token,encode_only,atomic,13,0.5133159918070369
deepseek-coder-6.7b,rlens,23,last_token,flatten_only,atomic,14,0.10411305718357347
deepseek-coder-6.7b,rlens,23,last_token,rename_cumulative,cumulative,21,0.43124268484366934
deepseek-coder-6.7b,rlens,23,last_token,rename_opaque,cumulative,22,0.4064647667284972
deepseek-coder-6.7b,rlens,23,last_token,rename_opaque_encode,cumulative,23,0.32862010036051414
deepseek-coder-6.7b,rlens,23,last_token,rename_opaque_encode_flatten,cumulative,24,0.24470903899699536
deepseek-coder-6.7b,rlens,27,last_token,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,rlens,27,last_token,normalize,baseline,0,0.5191427511385497
deepseek-coder-6.7b,rlens,27,last_token,rename_only,atomic,11,0.42134082094057534
deepseek-coder-6.7b,rlens,27,last_token,opaque_only,atomic,12,0.42683103498704666
deepseek-coder-6.7b,rlens,27,last_token,encode_only,atomic,13,0.48255428628842134
deepseek-coder-6.7b,rlens,27,last_token,flatten_only,atomic,14,0.17878157414802065
deepseek-coder-6.7b,rlens,27,last_token,rename_cumulative,cumulative,21,0.41100528294899064
deepseek-coder-6.7b,rlens,27,last_token,rename_opaque,cumulative,22,0.37466453540762434
deepseek-coder-6.7b,rlens,27,last_token,rename_opaque_encode,cumulative,23,0.3032523823664834
deepseek-coder-6.7b,rlens,27,last_token,rename_opaque_encode_flatten,cumulative,24,0.2908620735150114
deepseek-coder-6.7b,rlens,31,last_token,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,31,last_token,normalize,baseline,0,0.46811059051570286
deepseek-coder-6.7b,rlens,31,last_token,rename_only,atomic,11,0.3734577416711026
deepseek-coder-6.7b,rlens,31,last_token,opaque_only,atomic,12,0.4075945964099622
deepseek-coder-6.7b,rlens,31,last_token,encode_only,atomic,13,0.44915613052924497
deepseek-coder-6.7b,rlens,31,last_token,flatten_only,atomic,14,0.1384569900836841
deepseek-coder-6.7b,rlens,31,last_token,rename_cumulative,cumulative,21,0.34173490077167723
deepseek-coder-6.7b,rlens,31,last_token,rename_opaque,cumulative,22,0.31159247130926415
deepseek-coder-6.7b,rlens,31,last_token,rename_opaque_encode,cumulative,23,0.3007035435472046
deepseek-coder-6.7b,rlens,31,last_token,rename_opaque_encode_flatten,cumulative,24,0.21305680905764993
deepseek-coder-6.7b,rlens,-1,sink_arg,clean_heldout,clean,-1,0.9999999999999999
deepseek-coder-6.7b,rlens,-1,sink_arg,normalize,baseline,0,0.9999999999999999
deepseek-coder-6.7b,rlens,-1,sink_arg,rename_only,atomic,11,0.03990861826676935
deepseek-coder-6.7b,rlens,-1,sink_arg,opaque_only,atomic,12,0.9999999999999999
deepseek-coder-6.7b,rlens,-1,sink_arg,encode_only,atomic,13,0.9999999999999999
deepseek-coder-6.7b,rlens,-1,sink_arg,flatten_only,atomic,14,0.9999999999999999
deepseek-coder-6.7b,rlens,-1,sink_arg,rename_cumulative,cumulative,21,-0.02484552168453619
deepseek-coder-6.7b,rlens,-1,sink_arg,rename_opaque,cumulative,22,-0.001459747858687005
deepseek-coder-6.7b,rlens,-1,sink_arg,rename_opaque_encode,cumulative,23,0.019133256038113375
deepseek-coder-6.7b,rlens,-1,sink_arg,rename_opaque_encode_flatten,cumulative,24,-0.001805773260740348
deepseek-coder-6.7b,rlens,0,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,0,sink_arg,normalize,baseline,0,0.9999261618717971
deepseek-coder-6.7b,rlens,0,sink_arg,rename_only,atomic,11,0.14223104442351361
deepseek-coder-6.7b,rlens,0,sink_arg,opaque_only,atomic,12,0.999478490050844
deepseek-coder-6.7b,rlens,0,sink_arg,encode_only,atomic,13,0.9994838042252637
deepseek-coder-6.7b,rlens,0,sink_arg,flatten_only,atomic,14,0.9988453820025847
deepseek-coder-6.7b,rlens,0,sink_arg,rename_cumulative,cumulative,21,0.01133980028431283
deepseek-coder-6.7b,rlens,0,sink_arg,rename_opaque,cumulative,22,0.07795757086014282
deepseek-coder-6.7b,rlens,0,sink_arg,rename_opaque_encode,cumulative,23,0.014404265302883796
deepseek-coder-6.7b,rlens,0,sink_arg,rename_opaque_encode_flatten,cumulative,24,-0.0003452787042375556
deepseek-coder-6.7b,rlens,3,sink_arg,clean_heldout,clean,-1,0.9999999999999997
deepseek-coder-6.7b,rlens,3,sink_arg,normalize,baseline,0,0.9931023699840733
deepseek-coder-6.7b,rlens,3,sink_arg,rename_only,atomic,11,0.3945003550644641
deepseek-coder-6.7b,rlens,3,sink_arg,opaque_only,atomic,12,0.9847049084430699
deepseek-coder-6.7b,rlens,3,sink_arg,encode_only,atomic,13,0.9861545618114894
deepseek-coder-6.7b,rlens,3,sink_arg,flatten_only,atomic,14,0.8565150407692483
deepseek-coder-6.7b,rlens,3,sink_arg,rename_cumulative,cumulative,21,0.045904628965046115
deepseek-coder-6.7b,rlens,3,sink_arg,rename_opaque,cumulative,22,0.24459905033469984
deepseek-coder-6.7b,rlens,3,sink_arg,rename_opaque_encode,cumulative,23,0.28367569293247247
deepseek-coder-6.7b,rlens,3,sink_arg,rename_opaque_encode_flatten,cumulative,24,-0.018777669326768175
deepseek-coder-6.7b,rlens,7,sink_arg,clean_heldout,clean,-1,0.9999999999999997
deepseek-coder-6.7b,rlens,7,sink_arg,normalize,baseline,0,0.9979705135810087
deepseek-coder-6.7b,rlens,7,sink_arg,rename_only,atomic,11,0.7860318572318591
deepseek-coder-6.7b,rlens,7,sink_arg,opaque_only,atomic,12,0.9765183109185097
deepseek-coder-6.7b,rlens,7,sink_arg,encode_only,atomic,13,0.9779280144448013
deepseek-coder-6.7b,rlens,7,sink_arg,flatten_only,atomic,14,0.7411528160555994
deepseek-coder-6.7b,rlens,7,sink_arg,rename_cumulative,cumulative,21,0.6599946790251489
deepseek-coder-6.7b,rlens,7,sink_arg,rename_opaque,cumulative,22,0.5926631970418267
deepseek-coder-6.7b,rlens,7,sink_arg,rename_opaque_encode,cumulative,23,0.6674672966959779
deepseek-coder-6.7b,rlens,7,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.4042061002172246
deepseek-coder-6.7b,rlens,11,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,rlens,11,sink_arg,normalize,baseline,0,0.9995891677296023
deepseek-coder-6.7b,rlens,11,sink_arg,rename_only,atomic,11,0.9219987223384619
deepseek-coder-6.7b,rlens,11,sink_arg,opaque_only,atomic,12,0.9904637008974404
deepseek-coder-6.7b,rlens,11,sink_arg,encode_only,atomic,13,0.9930476029753516
deepseek-coder-6.7b,rlens,11,sink_arg,flatten_only,atomic,14,0.6349944957883061
deepseek-coder-6.7b,rlens,11,sink_arg,rename_cumulative,cumulative,21,0.9221885423517822
deepseek-coder-6.7b,rlens,11,sink_arg,rename_opaque,cumulative,22,0.9086680654157933
deepseek-coder-6.7b,rlens,11,sink_arg,rename_opaque_encode,cumulative,23,0.9226241460149569
deepseek-coder-6.7b,rlens,11,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.6482704899018049
deepseek-coder-6.7b,rlens,15,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,rlens,15,sink_arg,normalize,baseline,0,0.9997306666332336
deepseek-coder-6.7b,rlens,15,sink_arg,rename_only,atomic,11,0.9496016588909594
deepseek-coder-6.7b,rlens,15,sink_arg,opaque_only,atomic,12,0.9927596259790603
deepseek-coder-6.7b,rlens,15,sink_arg,encode_only,atomic,13,0.9959714242016838
deepseek-coder-6.7b,rlens,15,sink_arg,flatten_only,atomic,14,0.8458087576852921
deepseek-coder-6.7b,rlens,15,sink_arg,rename_cumulative,cumulative,21,0.9444870005146777
deepseek-coder-6.7b,rlens,15,sink_arg,rename_opaque,cumulative,22,0.9377081002586571
deepseek-coder-6.7b,rlens,15,sink_arg,rename_opaque_encode,cumulative,23,0.9452595249553447
deepseek-coder-6.7b,rlens,15,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8119462717652723
deepseek-coder-6.7b,rlens,19,sink_arg,clean_heldout,clean,-1,1.0000000000000002
deepseek-coder-6.7b,rlens,19,sink_arg,normalize,baseline,0,0.9997963770321098
deepseek-coder-6.7b,rlens,19,sink_arg,rename_only,atomic,11,0.9606173206678137
deepseek-coder-6.7b,rlens,19,sink_arg,opaque_only,atomic,12,0.9918029608108228
deepseek-coder-6.7b,rlens,19,sink_arg,encode_only,atomic,13,0.9957325777782037
deepseek-coder-6.7b,rlens,19,sink_arg,flatten_only,atomic,14,0.8904272739170215
deepseek-coder-6.7b,rlens,19,sink_arg,rename_cumulative,cumulative,21,0.960641075336793
deepseek-coder-6.7b,rlens,19,sink_arg,rename_opaque,cumulative,22,0.9507279456723002
deepseek-coder-6.7b,rlens,19,sink_arg,rename_opaque_encode,cumulative,23,0.9546240220225244
deepseek-coder-6.7b,rlens,19,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.841078048081045
deepseek-coder-6.7b,rlens,23,sink_arg,clean_heldout,clean,-1,0.9999999999999998
deepseek-coder-6.7b,rlens,23,sink_arg,normalize,baseline,0,0.9996635899111816
deepseek-coder-6.7b,rlens,23,sink_arg,rename_only,atomic,11,0.9586067906844461
deepseek-coder-6.7b,rlens,23,sink_arg,opaque_only,atomic,12,0.9886817456732081
deepseek-coder-6.7b,rlens,23,sink_arg,encode_only,atomic,13,0.9941899492877236
deepseek-coder-6.7b,rlens,23,sink_arg,flatten_only,atomic,14,0.8738214646436989
deepseek-coder-6.7b,rlens,23,sink_arg,rename_cumulative,cumulative,21,0.9569419420159139
deepseek-coder-6.7b,rlens,23,sink_arg,rename_opaque,cumulative,22,0.9451221857631155
deepseek-coder-6.7b,rlens,23,sink_arg,rename_opaque_encode,cumulative,23,0.9483559746762779
deepseek-coder-6.7b,rlens,23,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8302576373636337
deepseek-coder-6.7b,rlens,27,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,27,sink_arg,normalize,baseline,0,0.9993340606318132
deepseek-coder-6.7b,rlens,27,sink_arg,rename_only,atomic,11,0.9353609067906778
deepseek-coder-6.7b,rlens,27,sink_arg,opaque_only,atomic,12,0.9855524077435577
deepseek-coder-6.7b,rlens,27,sink_arg,encode_only,atomic,13,0.9913653369588666
deepseek-coder-6.7b,rlens,27,sink_arg,flatten_only,atomic,14,0.8148561567562105
deepseek-coder-6.7b,rlens,27,sink_arg,rename_cumulative,cumulative,21,0.9322808175893211
deepseek-coder-6.7b,rlens,27,sink_arg,rename_opaque,cumulative,22,0.9154724478639823
deepseek-coder-6.7b,rlens,27,sink_arg,rename_opaque_encode,cumulative,23,0.9367553617473648
deepseek-coder-6.7b,rlens,27,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.8018506286790295
deepseek-coder-6.7b,rlens,31,sink_arg,clean_heldout,clean,-1,1.0
deepseek-coder-6.7b,rlens,31,sink_arg,normalize,baseline,0,0.999103591498198
deepseek-coder-6.7b,rlens,31,sink_arg,rename_only,atomic,11,0.9288895417353863
deepseek-coder-6.7b,rlens,31,sink_arg,opaque_only,atomic,12,0.983644842980923
deepseek-coder-6.7b,rlens,31,sink_arg,encode_only,atomic,13,0.9894046222183837
deepseek-coder-6.7b,rlens,31,sink_arg,flatten_only,atomic,14,0.7949742817177774
deepseek-coder-6.7b,rlens,31,sink_arg,rename_cumulative,cumulative,21,0.9320598861169559
deepseek-coder-6.7b,rlens,31,sink_arg,rename_opaque,cumulative,22,0.9050119546386525
deepseek-coder-6.7b,rlens,31,sink_arg,rename_opaque_encode,cumulative,23,0.9384120514131236
deepseek-coder-6.7b,rlens,31,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.5623423539543183
