model,item_id,family,pair_id,arm,read,lens,layer,position,target_in_prompt,rank,distractor_rank,margin,n_target_ids
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,12,31,False,79,2196,3.0,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,13,31,False,86,4608,3.7265625,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,14,31,False,271,4090,2.46875,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,15,31,False,145,4771,3.0546875,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,16,31,False,56,19938,5.8671875,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,17,31,False,8,8291,5.390625,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,18,31,False,730,4246,1.6953125,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,19,31,False,123,9289,4.203125,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,20,31,False,5,3982,6.46875,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,21,31,False,2,483,6.34375,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,22,31,False,0,170,7.09375,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,23,31,False,0,235,7.25,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,24,31,False,0,423,8.03125,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,25,31,False,0,221,12.90625,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,26,31,False,0,137,10.40625,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,27,31,False,0,86,10.34375,5
starcoder2-3b,loopvar-2,loopvar,,,use,logit-lens,28,31,False,0,81,8.03125,5
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,0,29,False,2241,1955,-0.140625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,1,29,False,2465,6575,1.109375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,2,29,False,2018,7105,1.4765625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,3,29,False,2796,6980,1.07421875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,4,29,False,3491,11043,1.46337890625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,5,29,False,2457,15237,2.40234375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,6,29,False,5339,13651,1.345703125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,7,29,False,3494,7565,0.9453125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,8,29,False,2508,3606,0.40625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,9,29,False,2417,3324,0.359375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,10,29,False,535,794,0.3125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,11,29,False,170,701,1.203125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,12,29,False,282,313,0.09375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,13,29,False,489,449,-0.09375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,14,29,False,347,700,0.65625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,15,29,False,150,737,1.375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,16,29,False,171,324,0.53125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,17,29,False,87,118,0.359375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,18,29,False,63,98,0.359375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,19,29,False,59,73,0.15625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,20,29,False,252,186,-0.2421875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,21,29,False,6,94,4.046875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,22,29,False,19,292,4.03125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,23,29,False,22,199,3.234375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,24,29,False,28,201,3.546875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,25,29,False,53,362,3.2890625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,26,29,False,96,952,3.36328125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,27,29,False,74,379,1.875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,j-lens,28,29,False,80,254,1.84375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,0,29,False,25519,24354,-0.13671875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,1,29,False,26804,17947,-1.046875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,2,29,False,7275,3914,-0.8955078125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,3,29,False,20093,18640,-0.18359375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,4,29,False,1284,4063,1.328125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,5,29,False,6397,3450,-0.8671875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,6,29,False,8392,392,-3.65625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,7,29,False,5255,1299,-1.68359375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,8,29,False,777,5037,2.078125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,9,29,False,1338,217,-1.75,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,10,29,False,272,3055,2.3125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,11,29,False,4634,934,-1.9609375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,12,29,False,17407,15039,-0.314453125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,13,29,False,711,411,-0.4765625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,14,29,False,258,121,-0.671875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,15,29,False,189,236,0.234375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,16,29,False,194,194,0.0,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,17,29,False,215,186,-0.125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,18,29,False,144,171,0.1640625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,19,29,False,90,219,0.546875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,20,29,False,276,297,0.0390625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,21,29,False,15,179,2.6484375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,22,29,False,36,581,2.76318359375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,23,29,False,39,556,2.98828125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,24,29,False,41,785,3.669921875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,25,29,False,84,894,3.4140625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,26,29,False,94,2153,4.1015625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,27,29,False,88,389,1.75,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,r-lens,28,29,False,80,254,1.84375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,0,29,False,640,15940,4.017578125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,1,29,False,2474,19733,2.94140625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,2,29,False,4569,15446,1.796875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,3,29,False,7673,17341,1.328125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,4,29,False,13175,19330,0.740234375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,5,29,False,8607,15972,1.0078125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,6,29,False,10390,16355,0.80078125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,7,29,False,11845,794,-3.25390625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,8,29,False,6508,1870,-1.46875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,9,29,False,11537,1146,-2.7890625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,10,29,False,2081,174,-2.34375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,11,29,False,3126,545,-1.71875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,12,29,False,1911,736,-0.953125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,13,29,False,1077,1852,0.5,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,14,29,False,1981,3286,0.515625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,15,29,False,1236,8449,2.046875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,16,29,False,3560,11547,1.4296875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,17,29,False,2210,3950,0.578125,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,18,29,False,1687,2231,0.234375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,19,29,False,352,550,0.34375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,20,29,False,1920,1314,-0.3359375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,21,29,False,7,644,4.4921875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,22,29,False,15,1029,4.3515625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,23,29,False,34,641,2.84375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,24,29,False,38,456,3.1171875,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,25,29,False,65,501,2.25,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,26,29,False,70,467,2.5234375,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,27,29,False,60,203,1.90625,6
starcoder2-3b,scopeword-3-outer,scopeword,scopeword-3,outer,use,logit-lens,28,29,False,80,254,1.84375,6
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,0,29,False,1929,1929,0.0,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,1,29,False,6147,2141,-1.15625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,2,29,False,5755,2153,-1.15625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,3,29,False,4300,1936,-0.8984375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,4,29,False,5825,1768,-1.384765625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,5,29,False,12175,1690,-2.5390625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,6,29,False,3409,3429,0.0078125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,7,29,False,546,1196,0.765625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,8,29,False,187,634,1.03125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,9,29,False,700,640,-0.078125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,10,29,False,106,620,1.53125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,11,29,False,1041,305,-1.125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,12,29,False,609,227,-0.921875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,13,29,False,447,793,0.53125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,14,29,False,1731,304,-1.6796875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,15,29,False,818,117,-1.625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,16,29,False,918,14,-3.3671875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,17,29,False,575,27,-2.484375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,18,29,False,253,25,-1.578125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,19,29,False,150,42,-0.96875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,20,29,False,764,231,-0.8828125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,21,29,False,1487,39,-3.832275390625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,22,29,False,3019,63,-4.07421875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,23,29,False,3627,92,-3.953125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,24,29,False,2369,134,-3.53515625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,25,29,False,2333,144,-3.4375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,26,29,False,3976,189,-3.504150390625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,27,29,False,2530,289,-1.96875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,j-lens,28,29,False,716,233,-1.125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,0,29,False,24043,25292,0.150390625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,1,29,False,24203,26810,0.3046875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,2,29,False,8287,12119,0.671875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,3,29,False,20612,21299,0.078125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,4,29,False,2958,1235,-0.984375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,5,29,False,4774,4231,-0.15625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,6,29,False,650,4385,2.09375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,7,29,False,1048,7471,2.5078125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,8,29,False,3938,451,-2.1875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,9,29,False,4732,7822,0.7578125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,10,29,False,3295,341,-2.21875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,11,29,False,836,3278,1.5390625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,12,29,False,12204,14589,0.3359375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,13,29,False,1093,2308,0.7421875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,14,29,False,165,152,-0.0625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,15,29,False,187,81,-0.8125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,16,29,False,305,25,-2.125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,17,29,False,419,69,-1.5234375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,18,29,False,305,33,-1.62109375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,19,29,False,360,59,-1.05078125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,20,29,False,269,282,0.0234375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,21,29,False,725,50,-2.3828125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,22,29,False,2208,62,-2.98828125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,23,29,False,2418,89,-3.2109375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,24,29,False,2372,153,-2.91015625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,25,29,False,3132,215,-3.1640625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,26,29,False,7464,154,-4.546875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,27,29,False,1738,355,-1.46875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,r-lens,28,29,False,716,233,-1.125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,0,29,False,12383,695,-3.4326171875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,1,29,False,21131,3233,-2.7734375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,2,29,False,12581,7529,-0.796875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,3,29,False,9894,10114,0.03125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,4,29,False,17717,20586,0.328125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,5,29,False,6016,14864,1.421875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,6,29,False,12356,17991,0.71875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,7,29,False,9428,21074,1.5703125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,8,29,False,5616,17955,1.9453125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,9,29,False,10247,13521,0.46875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,10,29,False,2127,5528,1.125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,11,29,False,3088,6364,0.90625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,12,29,False,2437,4629,0.75,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,13,29,False,773,805,0.03125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,14,29,False,2299,1615,-0.375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,15,29,False,2611,865,-1.03125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,16,29,False,7794,2605,-1.2578125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,17,29,False,1731,1177,-0.328125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,18,29,False,1997,1433,-0.265625,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,19,29,False,372,1012,0.734375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,20,29,False,1186,933,-0.2109375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,21,29,False,3489,137,-3.01953125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,22,29,False,2603,92,-3.109375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,23,29,False,2469,172,-2.328125,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,24,29,False,2691,181,-2.6484375,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,25,29,False,2605,174,-2.4921875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,26,29,False,2447,227,-2.41796875,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,27,29,False,846,205,-1.5,4
starcoder2-3b,scopeword-3-inner,scopeword,scopeword-3,inner,use,logit-lens,28,29,False,716,233,-1.125,4
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,0,29,True,13806,23588,1.14453125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,1,29,True,3507,8470,1.078125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,2,29,True,3093,7649,1.1015625,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,3,29,True,1793,4614,1.0390625,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,4,29,True,1497,3637,0.9296875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,5,29,True,2053,3658,0.6328125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,6,29,True,2070,5206,1.03125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,7,29,True,3876,7212,0.7578125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,8,29,True,2757,5369,0.7734375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,9,29,True,8551,8847,0.046875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,10,29,True,4569,4470,-0.0234375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,11,29,True,5655,7808,0.40234375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,12,29,True,7588,6992,-0.109375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,13,29,True,2783,2372,-0.171875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,14,29,True,1978,2025,0.0234375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,15,29,True,2488,1609,-0.3828125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,16,29,True,2705,1637,-0.453125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,17,29,True,1332,1422,0.0703125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,18,29,True,2440,2637,0.06368827819824219,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,19,29,True,3081,8387,0.96484375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,20,29,True,6813,10012,0.421875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,21,29,True,6739,6169,-0.09375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,22,29,True,6756,3888,-0.59375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,23,29,True,8885,4027,-0.94921875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,24,29,True,5122,4390,-0.1796875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,25,29,True,7737,5300,-0.453125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,26,29,True,7115,6533,-0.09375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,27,29,True,15150,13295,-0.1875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,j-lens,28,29,True,1151,1036,-0.09375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,0,29,True,27837,19848,-0.93994140625,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,1,29,True,26578,16014,-1.2734375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,2,29,True,7045,6428,-0.134765625,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,3,29,True,24294,17773,-0.8017578125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,4,29,True,7984,15443,1.1640625,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,5,29,True,15873,20534,0.62109375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,6,29,True,10128,26164,2.19482421875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,7,29,True,13028,10760,-0.3515625,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,8,29,True,11817,16816,0.703125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,9,29,True,8053,9151,0.203125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,10,29,True,12260,16650,0.609375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,11,29,True,5257,11070,1.21484375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,12,29,True,20407,15360,-0.6435546875,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,13,29,True,2903,3372,0.132568359375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,14,29,True,886,1261,0.3359375,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,15,29,True,1079,1155,0.05078125,1
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,r-lens,16,29,True,1649,1319,-0.181640625,1
