example_id,layer,lens,comparison,stratum,positive_name,negative_name,distance_gap,margin,correct,negative_after
synthetic_control_644262,0,logit,guard_var,present_in_program,k,r,0,-0.2177368402481079,False,True
synthetic_control_644262,0,random,guard_var,present_in_program,k,r,0,-2.0859625339508057,False,True
synthetic_control_644262,0,clens,next_ident,present_in_program,t,k,0,-0.0468724966049194,False,False
synthetic_control_644262,0,logit,next_ident,present_in_program,t,k,0,0.2773584425449371,True,False
synthetic_control_644262,0,random,next_ident,present_in_program,t,k,0,-1.056701898574829,False,False
synthetic_binding_490353,0,clens,control_dep,non_dependent,b,c,-5,0.1176972389221191,True,False
synthetic_binding_490353,0,logit,control_dep,non_dependent,b,c,-5,0.8801544904708862,True,False
synthetic_binding_490353,0,random,control_dep,non_dependent,b,c,-5,0.4999722838401794,True,False
synthetic_binding_490353,0,clens,control_dep,non_dependent,b,e,-14,-0.029657244682312,False,True
synthetic_binding_490353,0,logit,control_dep,non_dependent,b,e,-14,-0.1945740580558776,False,True
synthetic_binding_490353,0,random,control_dep,non_dependent,b,e,-14,0.7863917946815491,True,True
synthetic_binding_490353,0,clens,control_dep,non_dependent,b,a,-17,0.0110856294631958,True,False
synthetic_binding_490353,0,logit,control_dep,non_dependent,b,a,-17,-0.1706355214118957,False,False
synthetic_binding_490353,0,random,control_dep,non_dependent,b,a,-17,-0.5992915630340576,False,False
synthetic_binding_490353,0,clens,control_dep,non_dependent,b,d,1,0.015238881111145,True,False
synthetic_binding_490353,0,logit,control_dep,non_dependent,b,d,1,0.7935231924057007,True,False
synthetic_binding_490353,0,random,control_dep,non_dependent,b,d,1,-1.5334417819976809,False,False
synthetic_binding_490353,0,clens,control_dep,non_dependent,c,b,-4,-0.1176972389221191,False,False
synthetic_binding_490353,0,logit,control_dep,non_dependent,c,b,-4,-0.8801544904708862,False,False
synthetic_binding_490353,0,random,control_dep,non_dependent,c,b,-4,-0.4999722838401794,False,False
synthetic_binding_490353,0,clens,control_dep,non_dependent,c,e,-7,-0.1473544836044311,False,True
synthetic_binding_490353,0,logit,control_dep,non_dependent,c,e,-7,-1.0747286081314087,False,True
synthetic_binding_490353,0,random,control_dep,non_dependent,c,e,-7,0.2864195108413696,True,True
synthetic_binding_490353,0,clens,control_dep,non_dependent,c,a,-10,-0.1066116094589233,False,False
synthetic_binding_490353,0,logit,control_dep,non_dependent,c,a,-10,-1.0507900714874268,False,False
synthetic_binding_490353,0,random,control_dep,non_dependent,c,a,-10,-1.0992639064788818,False,False
synthetic_binding_490353,0,clens,control_dep,non_dependent,c,d,8,-0.1024583578109741,False,False
synthetic_binding_490353,0,logit,control_dep,non_dependent,c,d,8,-0.0866312980651855,False,False
synthetic_binding_490353,0,random,control_dep,non_dependent,c,d,8,-2.033414125442505,False,False
synthetic_binding_490353,0,clens,guard_var,present_in_program,a,e,0,-0.0407428741455078,False,True
synthetic_binding_490353,0,logit,guard_var,present_in_program,a,e,0,-0.0239385366439819,False,True
synthetic_binding_490353,0,random,guard_var,present_in_program,a,e,0,1.385683298110962,True,True
synthetic_binding_490353,0,clens,next_ident,present_in_program,b,a,0,0.0110856294631958,True,False
synthetic_binding_490353,0,logit,next_ident,present_in_program,b,a,0,-0.1706355214118957,False,False
synthetic_binding_490353,0,random,next_ident,present_in_program,b,a,0,-0.5992915630340576,False,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,b,f,-21,0.0438212156295776,True,True
synthetic_binding_519206,0,logit,control_dep,non_dependent,b,f,-21,0.4242024421691894,True,True
synthetic_binding_519206,0,random,control_dep,non_dependent,b,f,-21,0.5345143675804138,True,True
synthetic_binding_519206,0,clens,control_dep,non_dependent,b,d,-5,0.014951467514038,True,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,b,d,-5,0.7808464169502258,True,False
synthetic_binding_519206,0,random,control_dep,non_dependent,b,d,-5,-1.5519542694091797,False,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,b,c,-10,0.117828369140625,True,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,b,c,-10,0.8734694123268127,True,False
synthetic_binding_519206,0,random,control_dep,non_dependent,b,c,-10,0.4786595106124878,True,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,b,e,1,-0.029656171798706,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,b,e,1,-0.2006683498620987,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,b,e,1,0.7174290418624878,True,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,c,d,2,-0.1028769016265869,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,c,d,2,-0.0926229953765869,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,c,d,2,-2.030613899230957,False,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,c,e,8,-0.147484540939331,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,c,e,8,-1.0741376876831057,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,c,e,8,0.23876953125,True,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,c,b,-9,-0.117828369140625,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,c,b,-9,-0.8734694123268127,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,c,b,-9,-0.4786595106124878,False,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,c,a,-15,-0.1074625253677368,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,c,a,-15,-1.045639157295227,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,c,a,-15,-1.082477569580078,False,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,d,e,15,-0.0446076393127441,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,d,e,15,-0.9815147519111632,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,d,e,15,2.269383430480957,True,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,d,b,-2,-0.014951467514038,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,d,b,-2,-0.7808464169502258,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,d,b,-2,1.5519542694091797,True,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,d,c,4,0.1028769016265869,True,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,d,c,4,0.0926229953765869,True,False
synthetic_binding_519206,0,random,control_dep,non_dependent,d,c,4,2.030613899230957,True,False
synthetic_binding_519206,0,clens,control_dep,non_dependent,d,a,-8,-0.0045856237411499,False,False
synthetic_binding_519206,0,logit,control_dep,non_dependent,d,a,-8,-0.95301616191864,False,False
synthetic_binding_519206,0,random,control_dep,non_dependent,d,a,-8,0.9481363296508788,True,False
synthetic_binding_519206,0,clens,guard_var,present_in_program,a,e,0,-0.0400220155715942,False,True
synthetic_binding_519206,0,logit,guard_var,present_in_program,a,e,0,-0.0284985899925231,False,True
synthetic_binding_519206,0,random,guard_var,present_in_program,a,e,0,1.321247100830078,True,True
synthetic_binding_519206,0,clens,next_ident,present_in_program,b,a,0,0.0103658437728881,True,False
synthetic_binding_519206,0,logit,next_ident,present_in_program,b,a,0,-0.1721697598695755,False,False
synthetic_binding_519206,0,random,next_ident,present_in_program,b,a,0,-0.6038179993629456,False,False
synthetic_binding_898485,0,clens,control_dep,non_dependent,b,a,-5,0.0105726718902587,True,False
synthetic_binding_898485,0,logit,control_dep,non_dependent,b,a,-5,-0.1862355917692184,False,False
synthetic_binding_898485,0,random,control_dep,non_dependent,b,a,-5,-0.5977339148521423,False,False
synthetic_binding_898485,0,clens,control_dep,non_dependent,a,b,8,-0.0105726718902587,False,False
synthetic_binding_898485,0,logit,control_dep,non_dependent,a,b,8,0.1862355917692184,True,False
synthetic_binding_898485,0,random,control_dep,non_dependent,a,b,8,0.5977339148521423,True,False
synthetic_binding_898485,0,clens,guard_var,present_in_program,a,b,0,-0.0105726718902587,False,False
synthetic_binding_898485,0,logit,guard_var,present_in_program,a,b,0,0.1862355917692184,True,False
synthetic_binding_898485,0,random,guard_var,present_in_program,a,b,0,0.5977339148521423,True,False
synthetic_binding_898485,0,clens,next_ident,present_in_program,b,a,0,0.0105726718902587,True,False
synthetic_binding_898485,0,logit,next_ident,present_in_program,b,a,0,-0.1862355917692184,False,False
synthetic_binding_898485,0,random,next_ident,present_in_program,b,a,0,-0.5977339148521423,False,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,b,a,-17,0.0110917091369628,True,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,b,a,-17,-0.1744271516799926,False,False
synthetic_binding_762433,0,random,control_dep,non_dependent,b,a,-17,-0.581120491027832,False,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,b,d,1,0.0153123140335083,True,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,b,d,1,0.7955130934715271,True,False
synthetic_binding_762433,0,random,control_dep,non_dependent,b,d,1,-1.514940619468689,False,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,b,c,-5,0.1182256937026977,True,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,b,c,-5,0.8743099570274353,True,False
synthetic_binding_762433,0,random,control_dep,non_dependent,b,c,-5,0.5090007781982422,True,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,c,b,-4,-0.1182256937026977,False,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,c,b,-4,-0.8743099570274353,False,False
synthetic_binding_762433,0,random,control_dep,non_dependent,c,b,-4,-0.5090007781982422,False,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,c,a,-10,-0.1071339845657348,False,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,c,a,-10,-1.0487370491027832,False,False
synthetic_binding_762433,0,random,control_dep,non_dependent,c,a,-10,-1.0901212692260742,False,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,c,d,8,-0.1029133796691894,False,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,c,d,8,-0.0787968635559082,False,False
synthetic_binding_762433,0,random,control_dep,non_dependent,c,d,8,-2.0239415168762207,False,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,d,a,-3,-0.0042206048965454,False,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,d,a,-3,-0.969940185546875,False,False
synthetic_binding_762433,0,random,control_dep,non_dependent,d,a,-3,0.9338201284408568,True,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,d,c,9,0.1029133796691894,True,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,d,c,9,0.0787968635559082,True,False
synthetic_binding_762433,0,random,control_dep,non_dependent,d,c,9,2.0239415168762207,True,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,d,b,3,-0.0153123140335083,False,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,d,b,3,-0.7955130934715271,False,False
synthetic_binding_762433,0,random,control_dep,non_dependent,d,b,3,1.514940619468689,True,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,a,c,16,0.1071339845657348,True,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,a,c,16,1.0487370491027832,True,False
synthetic_binding_762433,0,random,control_dep,non_dependent,a,c,16,1.0901212692260742,True,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,a,d,22,0.0042206048965454,True,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,a,d,22,0.969940185546875,True,False
synthetic_binding_762433,0,random,control_dep,non_dependent,a,d,22,-0.9338201284408568,False,False
synthetic_binding_762433,0,clens,control_dep,non_dependent,a,b,10,-0.0110917091369628,False,False
synthetic_binding_762433,0,logit,control_dep,non_dependent,a,b,10,0.1744271516799926,True,False
synthetic_binding_762433,0,random,control_dep,non_dependent,a,b,10,0.581120491027832,True,False
synthetic_binding_762433,0,clens,guard_var,present_in_program,a,c,0,0.1071339845657348,True,False
synthetic_binding_762433,0,logit,guard_var,present_in_program,a,c,0,1.0487370491027832,True,False
synthetic_binding_762433,0,random,guard_var,present_in_program,a,c,0,1.0901212692260742,True,False
synthetic_binding_762433,0,clens,next_ident,present_in_program,b,d,0,0.0153123140335083,True,False
synthetic_binding_762433,0,logit,next_ident,present_in_program,b,d,0,0.7955130934715271,True,False
synthetic_binding_762433,0,random,next_ident,present_in_program,b,d,0,-1.514940619468689,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,v,y,-65,0.1206258535385131,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,v,y,-65,0.3811240792274475,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,v,y,-65,1.202804446220398,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,v,l,-43,0.075502872467041,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,v,l,-43,0.2692360281944275,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,v,l,-43,0.2559254765510559,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,v,n,-58,0.0328961610794067,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,v,n,-58,-0.0923826247453689,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,v,n,-58,0.3437820076942444,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,v,i,-72,-0.0220552682876586,False,True
synthetic_control_914004,0,logit,control_dep,indent_matched,v,i,-72,-0.0374410897493362,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,v,i,-72,0.3782185316085815,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,x,o,-22,-0.0403285026550293,False,True
synthetic_control_914004,0,logit,control_dep,indent_matched,x,o,-22,0.2793924212455749,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,x,o,-22,0.741146445274353,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,x,i,-65,-0.0444386005401611,False,True
synthetic_control_914004,0,logit,control_dep,indent_matched,x,i,-65,-0.0115975141525268,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,x,i,-65,-0.1721054315567016,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,x,c,-29,0.0804851055145263,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,x,c,-29,0.9962827563285828,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,x,c,-29,0.6573290824890137,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,x,l,-36,0.0531195402145385,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,x,l,-36,0.295079618692398,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,x,l,-36,-0.2943984866142273,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,f,y,-51,0.0894383192062377,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,f,y,-51,-0.1198664307594299,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,f,y,-51,-0.0359268188476562,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,f,l,-29,0.0443153381347656,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,f,l,-29,-0.2317544519901275,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,f,l,-29,-0.9828057885169984,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,f,n,-44,0.0017086267471313,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,f,n,-44,-0.5933731198310852,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,f,n,-44,-0.8949492573738098,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,f,c,-22,0.0716809034347534,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,f,c,-22,0.4694486856460571,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,f,c,-22,-0.0310782194137573,False,True
synthetic_control_914004,0,clens,guard_var,present_in_program,a,h,0,0.0331060886383056,True,True
synthetic_control_914004,0,logit,guard_var,present_in_program,a,h,0,0.6030314564704895,True,True
synthetic_control_914004,0,random,guard_var,present_in_program,a,h,0,0.5667486786842346,True,True
synthetic_control_914004,0,clens,next_ident,present_in_program,v,l,0,0.075502872467041,True,True
synthetic_control_914004,0,logit,next_ident,present_in_program,v,l,0,0.2692360281944275,True,True
synthetic_control_914004,0,random,next_ident,present_in_program,v,l,0,0.2559254765510559,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,o,i,-43,-0.0124968290328979,False,True
synthetic_control_914004,0,logit,control_dep,indent_matched,o,i,-43,-0.2919995784759521,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,o,i,-43,-0.8718945980072021,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,o,v,-13,0.0068264007568359,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,o,v,-13,-0.2994167804718017,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,o,v,-13,-1.1668355464935305,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,o,x,-6,0.034421682357788,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,o,x,-6,-0.3133905231952667,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,o,x,-6,-0.6754106283187866,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,o,y,-36,0.1333508491516113,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,o,y,-36,0.0579220503568649,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,o,y,-36,-0.2014800310134887,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,c,v,-6,-0.1028671264648437,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,c,v,-6,-0.992568016052246,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,c,v,-6,-1.100741267204285,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,c,x,1,-0.0752718448638916,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,c,x,1,-1.006541728973389,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,c,x,1,-0.6093164682388306,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,c,y,-29,0.0236573219299316,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,c,y,-29,-0.6352291703224182,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,c,y,-29,-0.1353858113288879,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,c,i,-36,-0.1221903562545776,False,True
synthetic_control_914004,0,logit,control_dep,indent_matched,c,i,-36,-0.9851508140563964,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,c,i,-36,-0.8058003783226013,False,True
synthetic_control_914004,0,clens,control_dep,indent_matched,l,y,-22,0.0507551431655883,True,True
synthetic_control_914004,0,logit,control_dep,indent_matched,l,y,-22,0.0822036191821098,True,True
synthetic_control_914004,0,random,control_dep,indent_matched,l,y,-22,0.8249071836471558,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,l,i,-29,-0.0950925350189209,False,True
synthetic_control_914004,0,logit,control_dep,indent_matched,l,i,-29,-0.2677180171012878,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,l,i,-29,0.1544926464557647,True,True
synthetic_control_914004,0,clens,control_dep,indent_matched,l,v,1,-0.075769305229187,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,l,v,1,-0.275135189294815,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,l,v,1,-0.1404482722282409,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,l,n,-15,-0.0426124334335327,False,True
synthetic_control_914004,0,logit,control_dep,indent_matched,l,n,-15,-0.3550883829593658,False,True
synthetic_control_914004,0,random,control_dep,indent_matched,l,n,-15,0.1574059128761291,True,True
synthetic_control_914004,0,clens,guard_var,present_in_program,b,y,0,0.1341502666473388,True,True
synthetic_control_914004,0,logit,guard_var,present_in_program,b,y,0,0.3007548749446869,True,True
synthetic_control_914004,0,random,guard_var,present_in_program,b,y,0,0.3758344948291778,True,True
synthetic_control_914004,0,clens,next_ident,present_in_program,o,b,0,-0.0007994174957275,False,False
synthetic_control_914004,0,logit,next_ident,present_in_program,o,b,0,-0.2428328096866607,False,False
synthetic_control_914004,0,random,next_ident,present_in_program,o,b,0,-0.5773144960403442,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,n,c,-6,0.0662084817886352,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,n,c,-6,1.078595757484436,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,n,c,-6,0.7667149305343628,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,n,x,-35,-0.0108489990234375,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,n,x,-35,0.0813795626163482,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,n,x,-35,0.151015043258667,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,n,f,-28,-0.0026866197586059,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,n,f,-28,0.5814510583877563,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,n,f,-28,0.8795715570449829,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,n,l,1,0.0417017936706543,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,n,l,1,0.3535568714141845,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,n,l,1,-0.2243518233299255,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,y,o,-6,-0.1313186883926391,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,y,o,-6,-0.056823581457138,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,y,o,-6,0.206233412027359,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,y,l,8,-0.0496711730957031,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,y,l,8,-0.0900736078619957,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,y,l,8,-0.8305838108062744,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,y,f,-21,-0.0940595865249633,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,y,f,-21,0.1378205418586731,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,y,f,-21,0.2733395993709564,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,y,v,-35,-0.12735116481781,False,False
synthetic_control_914004,0,logit,control_dep,indent_matched,y,v,-35,-0.3597797155380249,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,y,v,-35,-0.9615281224250792,False,False
synthetic_control_914004,0,clens,control_dep,indent_matched,i,c,8,0.120461106300354,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,i,c,8,0.984579861164093,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,i,c,8,0.840174674987793,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,i,f,-14,0.0515660047531127,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,i,f,-14,0.4874351620674133,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,i,f,-14,0.9530313014984132,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,i,x,-21,0.0434036254882812,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,i,x,-21,-0.0126363039016723,False,False
synthetic_control_914004,0,random,control_dep,indent_matched,i,x,-21,0.2244747281074524,True,False
synthetic_control_914004,0,clens,control_dep,indent_matched,i,o,1,0.014306902885437,True,False
synthetic_control_914004,0,logit,control_dep,indent_matched,i,o,1,0.2927910387516022,True,False
synthetic_control_914004,0,random,control_dep,indent_matched,i,o,1,0.8859250545501709,True,False
synthetic_control_914004,0,clens,guard_var,present_in_program,p,y,0,0.1059119701385498,True,True
synthetic_control_914004,0,logit,guard_var,present_in_program,p,y,0,-0.1848462224006652,False,True
synthetic_control_914004,0,random,guard_var,present_in_program,p,y,0,0.8619177341461182,True,True
synthetic_control_914004,0,clens,next_ident,present_in_program,n,v,0,-0.0359781980514526,False,False
synthetic_control_914004,0,logit,next_ident,present_in_program,n,v,0,0.0838507860898971,True,False
synthetic_control_914004,0,random,next_ident,present_in_program,n,v,0,-0.3552961349487304,False,False
synthetic_control_120058,0,clens,control_dep,indent_matched,l,e,-43,-0.1152054071426391,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,l,e,-43,-0.3312343060970306,False,True
synthetic_control_120058,0,random,control_dep,indent_matched,l,e,-43,1.1294034719467163,True,True
synthetic_control_120058,0,clens,control_dep,indent_matched,l,t,-36,-0.0261671543121337,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,l,t,-36,-0.0165581405162811,False,True
synthetic_control_120058,0,random,control_dep,indent_matched,l,t,-36,2.0800724029541016,True,True
synthetic_control_120058,0,clens,control_dep,indent_matched,l,q,-29,-0.0955516099929809,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,l,q,-29,0.3915040194988251,True,True
synthetic_control_120058,0,random,control_dep,indent_matched,l,q,-29,-0.7962404489517212,False,True
synthetic_control_120058,0,clens,control_dep,indent_matched,z,q,-22,-0.1062362194061279,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,z,q,-22,0.4181649684906006,True,True
synthetic_control_120058,0,random,control_dep,indent_matched,z,q,-22,-0.7284237146377563,False,True
synthetic_control_120058,0,clens,control_dep,indent_matched,z,t,-29,-0.0368517637252807,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,z,t,-29,0.0101028084754943,True,True
synthetic_control_120058,0,random,control_dep,indent_matched,z,t,-29,2.1478891372680664,True,True
synthetic_control_120058,0,clens,control_dep,indent_matched,z,e,-36,-0.1258900165557861,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,z,e,-36,-0.3045733571052551,False,True
synthetic_control_120058,0,random,control_dep,indent_matched,z,e,-36,1.1972202062606812,True,True
synthetic_control_120058,0,clens,control_dep,indent_matched,u,e,-29,-0.1290938854217529,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,u,e,-29,0.2636747360229492,True,True
synthetic_control_120058,0,random,control_dep,indent_matched,u,e,-29,1.9464225769042969,True,True
synthetic_control_120058,0,clens,control_dep,indent_matched,u,q,-15,-0.1094400882720947,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,u,q,-15,0.9864130616188048,True,True
synthetic_control_120058,0,random,control_dep,indent_matched,u,q,-15,0.0207786560058593,True,True
synthetic_control_120058,0,clens,control_dep,indent_matched,u,t,-22,-0.0400556325912475,False,True
synthetic_control_120058,0,logit,control_dep,indent_matched,u,t,-22,0.5783509016036987,True,True
synthetic_control_120058,0,random,control_dep,indent_matched,u,t,-22,2.8970913887023926,True,True
synthetic_control_120058,0,clens,guard_var,present_in_program,p,z,0,0.0614068508148193,True,True
synthetic_control_120058,0,logit,guard_var,present_in_program,p,z,0,-0.3147881031036377,False,True
synthetic_control_120058,0,random,guard_var,present_in_program,p,z,0,0.1095695495605468,True,True
synthetic_control_120058,0,clens,next_ident,present_in_program,l,u,0,0.0138884782791137,True,True
synthetic_control_120058,0,logit,next_ident,present_in_program,l,u,0,-0.5949090719223022,False,True
synthetic_control_120058,0,random,next_ident,present_in_program,l,u,0,-0.8170191049575806,False,True
synthetic_control_120058,0,clens,control_dep,indent_matched,q,z,-6,0.1042757034301757,True,False
synthetic_control_120058,0,logit,control_dep,indent_matched,q,z,-6,-0.4226962924003601,False,False
synthetic_control_120058,0,random,control_dep,indent_matched,q,z,-6,0.7980664968490601,True,False
synthetic_control_120058,0,clens,control_dep,indent_matched,q,u,1,0.1089978218078613,True,False
synthetic_control_120058,0,logit,control_dep,indent_matched,q,u,1,-1.0272389650344849,False,False
synthetic_control_120058,0,random,control_dep,indent_matched,q,u,1,0.1208045482635498,True,False
synthetic_control_120058,0,clens,control_dep,indent_matched,q,l,-13,0.0888580083847045,True,False
synthetic_control_120058,0,logit,control_dep,indent_matched,q,l,-13,-0.3898521065711975,False,False
synthetic_control_120058,0,random,control_dep,indent_matched,q,l,-13,0.8173782825469971,True,False
synthetic_control_120058,0,clens,control_dep,indent_matched,t,l,-6,0.0256837606430053,True,False
synthetic_control_120058,0,logit,control_dep,indent_matched,t,l,-6,0.0448703616857528,True,False
synthetic_control_120058,0,random,control_dep,indent_matched,t,l,-6,-2.170886516571045,False,False
synthetic_control_120058,0,clens,control_dep,indent_matched,t,z,1,0.0411014556884765,True,False
